sample	n_qc	n_epi	n_mal	n_tnk	frac_epi	frac_mal	frac_tnk	epi_TACSTD2	epi_CLDN4	mal_TACSTD2	mal_CLDN4	tnk_TACSTD2	tnk_CLDN4	epi_CD274	dataset	patient	histology	assay	n_barcodes_raw
GSM9856929	8600	1363	0	4574	0.15848837209302324	0.0	0.531860465116279	0.28564554589294855	0.08393755861863268			0.006125811034453607	0.001250374956403971	0.08283023861573251	GSE337519	luad1	LUAD	paired_pre_post_merged_or_single	8612
