gene	logFC	AveExpr	t	p	se	df	fdr	compartment	cohort	contrast	n_q1	n_q4	family
EXT1	-0.32278937719229217	4.128979883732574	-2.3813807880562097	0.04878297836549978	0.1355471492888659	7	0.4701670756505311	malignant	GSE189357	continuous_single			TJ
VCAM1	-0.5612182934301742	1.8154409765981765	-2.3596226454723035	0.050369243310888774	0.23784239166675752	7	0.47197020076806145	malignant	GSE189357	continuous_single			IFN
GMPR	-0.4422530377264254	3.6054545308648622	-2.354303468126895	0.05076498693915813	0.18784878148197517	7	0.47197020076806145	malignant	GSE189357	continuous_single			IFN
TMEM140	-0.5714249467733423	2.4464775459984307	-2.3525587108563046	0.050895485864845734	0.24289508446118657	7	0.47197020076806145	malignant	GSE189357	continuous_single			IFN
LLGL2	0.1557501015470775	5.8981609715646925	2.351116406616181	0.05100362126434324	0.06624516808644075	7	0.472204888470639	malignant	GSE189357	continuous_single			TJ
PECAM1	-0.9039656277095547	5.186656242520752	-2.3295406794580296	0.052649497292761624	0.38804457706223155	7	0.4749715053457403	malignant	GSE189357	continuous_single			TJ
MT2A	1.0693907741534647	9.941083256157896	2.3179955631119196	0.05355232376612377	0.4613428908888	7	0.47696003937856396	malignant	GSE189357	continuous_single			IFN
ACTR3	-0.1899169521662553	6.653469412596166	-2.2997602236301797	0.055010528660506486	0.08258119703734622	7	0.47856706845291236	malignant	GSE189357	continuous_single			TJ
MARVELD3	0.32621771692915125	3.4880285289955157	2.2940974205262865	0.05547152250575756	0.14219872007628778	7	0.48139008101239594	malignant	GSE189357	continuous_single			TJ
PPP2R1B	-0.1502035230443901	3.594065796327528	-2.212033664534867	0.06260903678120232	0.06790291009245286	7	0.49231732335567585	malignant	GSE189357	continuous_single			TJ
MYH9	-0.2685628870634922	6.868090115839894	-2.2014226538011243	0.06359732296720656	0.12199515009068043	7	0.49332177909999647	malignant	GSE189357	continuous_single			TJ
CX3CL1	0.6645203549390233	4.522367272765206	2.1805388989019745	0.06558850884980136	0.3047505161561883	7	0.4957390655636386	malignant	GSE189357	continuous_single			chemokine
KRT18	0.40739240610468036	9.14916318012974	2.176276762172219	0.06600252861917741	0.18719696556335397	7	0.4957390655636386	malignant	GSE189357	continuous_single			keratin
PDE4B	-0.5265886801335944	4.708285732458737	-2.174083298698475	0.06621662200342758	0.24221182346087622	7	0.4957390655636386	malignant	GSE189357	continuous_single			IFN
SELP	-0.7382113085247753	1.2603945291774414	-2.167389614327018	0.06687428217064494	0.34059926450002503	7	0.49582276571841116	malignant	GSE189357	continuous_single			IFN
IL2RB	-0.6638054139973982	2.161214012784981	-2.157554103805645	0.0678525439214354	0.3076657094376135	7	0.49946172472373573	malignant	GSE189357	continuous_single			IFN
JAM3	-0.7276223449157552	2.2239358434396093	-2.1404181739062715	0.06959132605035992	0.33994401364469895	7	0.5018390441649626	malignant	GSE189357	continuous_single			TJ
WHAMM	-0.19020690869631227	4.23577755063633	-2.1348066624137694	0.0701703718134668	0.08909795535360113	7	0.5018390441649626	malignant	GSE189357	continuous_single			TJ
CSF2RB	-0.568824922150926	2.9873149686997422	-2.1348058245022825	0.07017045863574037	0.26645276850110905	7	0.5018390441649626	malignant	GSE189357	continuous_single			IFN
SCRIB	0.30313341703159996	4.278568767515465	2.1327701813195805	0.07038170451736663	0.14213130870202165	7	0.5018390441649626	malignant	GSE189357	continuous_single			TJ
CD40	-0.21254431117786185	4.366636322853193	-2.0655030756698545	0.07773107013809655	0.1029019582112859	7	0.5155753555653518	malignant	GSE189357	continuous_single			IFN
CLDN5	-1.208323698731279	5.44396242815819	-2.047614224362087	0.07981093788578456	0.5901129638361053	7	0.5184435909634797	malignant	GSE189357	continuous_single			TJ
ESAM	-0.43303569470930825	4.887491897380508	-2.028274319700274	0.08212162002665678	0.21349956980833817	7	0.5217749243613439	malignant	GSE189357	continuous_single			TJ
KRT7	0.4090580942796335	8.39850201578263	1.9942306747136738	0.08635088959725638	0.2051207513084538	7	0.5277530516578968	malignant	GSE189357	continuous_single			keratin
RAB8A	-0.1230854702205718	5.4934911772277895	-1.9465187994714546	0.09264135049204866	0.06323364061728746	7	0.5401021879452386	malignant	GSE189357	continuous_single			TJ
CD74	0.43234380578628534	10.985701443765928	1.9175447831027388	0.09667842213678307	0.22546738391513285	7	0.5488521412463749	malignant	GSE189357	continuous_single			IFN
PROCR	-0.3858589654103047	3.120135252727528	-1.8900405443720436	0.1006693670978695	0.2041538032394455	7	0.5541897965272814	malignant	GSE189357	continuous_single			IFN
PAK2	-0.2491538595573534	6.047254140063224	-1.8879573761381712	0.10097809393865567	0.13197006601229483	7	0.5549747839058067	malignant	GSE189357	continuous_single			TJ
ISOC1	0.1555453179435975	4.76430068444214	1.8860083101559137	0.10126778052395947	0.08247329404966343	7	0.5549747839058067	malignant	GSE189357	continuous_single			IFN
STK11	0.20231837193296337	4.768906668045051	1.884235681893455	0.10153194505959032	0.1073742387309294	7	0.5554057566511476	malignant	GSE189357	continuous_single			TJ
CLDN9	0.3708961412480499	2.936192765577774	1.8745364658052186	0.1029892630994988	0.19786018997967544	7	0.5569562351772631	malignant	GSE189357	continuous_single			TJ
CANX	0.2856862002560454	7.822176247848887	1.8529839797476826	0.10630058340858593	0.15417629260612753	7	0.5608666996629358	malignant	GSE189357	continuous_single			MHC-I/APM
CACNA1D	-0.42944551022510474	2.8149851759589697	-1.8466490860507039	0.10729333221325572	0.23255393429594634	7	0.5625352373298774	malignant	GSE189357	continuous_single			TJ
MOV10	0.2243551605593074	3.376229905284117	1.8429836330079796	0.1078718396170811	0.12173475474284692	7	0.5635124880098868	malignant	GSE189357	continuous_single			IFN
LSR	0.39464888061761194	6.215165325533753	1.8259719424397618	0.11059642752197917	0.21613085691245842	7	0.5679333169287771	malignant	GSE189357	continuous_single			TJ
ITGB1	-0.27327806252584885	7.517729825128389	-1.8172972398706857	0.11201120689186088	0.1503760950769367	7	0.5693491280767344	malignant	GSE189357	continuous_single			TJ
SOCS1	0.47953982374011384	6.172269024583719	1.7903334000208668	0.11652089428504005	0.267849454037178	7	0.574863381890583	malignant	GSE189357	continuous_single			IFN
MVB12A	0.2122261104510652	5.103965464392306	1.7894193779025855	0.11667678005921293	0.11860054332250482	7	0.574863381890583	malignant	GSE189357	continuous_single			IFN
ST8SIA4	-0.4678914503809003	4.167473212756977	-1.7634685680073472	0.12118698041797467	0.2653245194552007	7	0.5813256538551022	malignant	GSE189357	continuous_single			IFN
HCLS1	-0.44867721414223477	4.53562917185226	-1.7597702980861145	0.1218431539932646	0.25496351122087113	7	0.5825508458946936	malignant	GSE189357	continuous_single			TJ
SNAI1	0.389279136060963	4.854611547391823	1.749325056694508	0.12371479307564769	0.222531046800723	7	0.5841403454985122	malignant	GSE189357	continuous_single			TJ
JAM2	-0.79158864746474	2.5264919072745986	-1.7476071444685715	0.12402523288125435	0.45295571717604394	7	0.5841403454985122	malignant	GSE189357	continuous_single			TJ
CDH5	-0.8546772545385347	3.235307543080789	-1.7350669757727568	0.12631392303682762	0.49259035326741907	7	0.5844586580282127	malignant	GSE189357	continuous_single			TJ
VAMP8	0.23679280077144846	8.618131546784056	1.7330138754975226	0.12669244052149797	0.13663641366025922	7	0.5844586580282127	malignant	GSE189357	continuous_single			IFN
PRKACB	-0.28452065870929255	3.615455122542992	-1.7315338364855724	0.12696597510265856	0.1643171231852871	7	0.5844586580282127	malignant	GSE189357	continuous_single			TJ
CLDN11	-0.42811777879979035	1.2661529062129522	-1.718114502920567	0.129471822075386	0.24917883998537166	7	0.5863803619067177	malignant	GSE189357	continuous_single			TJ
PARD6G	-0.3781858150929533	2.043320481982843	-1.7048143951033201	0.13200165619653623	0.22183401089244872	7	0.5909970228094513	malignant	GSE189357	continuous_single			TJ
CMKLR1	-0.22592217095831704	0.9886039859330453	-1.7042954105281032	0.1321013161750785	0.13256045258510168	7	0.5909970228094513	malignant	GSE189357	continuous_single			IFN
AMOTL1	-0.2770086843715324	4.098815855245294	-1.6933633583535947	0.13421720152944092	0.1635849051563626	7	0.591179411509903	malignant	GSE189357	continuous_single			TJ
IFIH1	-0.2761575763371329	3.7841016057085994	-1.692257606814526	0.13443299362136515	0.16318885211393241	7	0.591179411509903	malignant	GSE189357	continuous_single			IFN
PRKCH	-0.29732218100904145	4.084812847766279	-1.685919784822785	0.13567618168064968	0.17635606609853885	7	0.5915590389115436	malignant	GSE189357	continuous_single			TJ
PDIA3	0.10768672504242575	7.798683308210804	1.6858118101440729	0.13569745505551795	0.06387825995430808	7	0.5915590389115436	malignant	GSE189357	continuous_single			MHC-I/APM
NUP93	0.18408182033881967	3.7093107013280053	1.6854619957219552	0.13576639777383526	0.10921742573018954	7	0.5915590389115436	malignant	GSE189357	continuous_single			IFN
ARHGEF2	-0.2551481553015436	5.213859663150423	-1.6846337158905802	0.13592977002926607	0.1514561610009448	7	0.5915590389115436	malignant	GSE189357	continuous_single			TJ
LAP3	-0.18985470175887176	5.779983437898246	-1.6823640577734567	0.1363783947966024	0.11284995116344619	7	0.591670521548386	malignant	GSE189357	continuous_single			IFN
TGFB3	0.2764774340862773	1.9321398820705984	1.6812388806332828	0.13660131680819734	0.16444863206002874	7	0.5923463125158039	malignant	GSE189357	continuous_single			TJ
SAMD9	-0.2725944360663311	4.234282969789548	-1.6809016272367212	0.13666820093056983	0.16217155819787998	7	0.5923463125158039	malignant	GSE189357	continuous_single			IFN
PARD6B	-0.21189155215462477	6.124848577280208	-1.6671028034645121	0.13943139581002365	0.12710167106328385	7	0.597989734300066	malignant	GSE189357	continuous_single			TJ
GRHL2	0.19686686256609012	4.142948586675983	1.6596140014544731	0.14095294095013963	0.11862207862403998	7	0.5986530331445045	malignant	GSE189357	continuous_single			TJ
CXCR5	-0.3917466518118363	1.370824210401889	-1.6578392182097288	0.14131581457123749	0.2362995443158092	7	0.5986530331445045	malignant	GSE189357	continuous_single			chemokine
RIPK1	0.14380309738911135	4.419739031599395	1.6561056810173516	0.14167110188290644	0.08683207783018569	7	0.5990411506601249	malignant	GSE189357	continuous_single			IFN
CCL19	-0.788233614172147	2.81489039898169	-1.6427638850099917	0.1444336747561514	0.4798216112276858	7	0.6019162515138197	malignant	GSE189357	continuous_single			chemokine
SLAMF7	-0.56290740288826	2.5685532246407314	-1.6405719494843083	0.14489234092936149	0.3431165594811019	7	0.6023127329000681	malignant	GSE189357	continuous_single			IFN
NPHP1	-0.4209075508986334	4.180543301667997	-1.6367042589671799	0.14570498929803277	0.25716774951403953	7	0.6037196731789545	malignant	GSE189357	continuous_single			TJ
RAMP2	-0.856294247056241	5.06881068922813	-1.630435253064324	0.14703124584044694	0.5251936533185709	7	0.606395202849195	malignant	GSE189357	continuous_single			TJ
CGN	-0.24900442230815667	5.041024536954197	-1.6101776692383152	0.15139437089558708	0.1546440663445213	7	0.6105423821306479	malignant	GSE189357	continuous_single			TJ
IRF7	0.4157690823338856	4.979756118801452	1.6097160588202344	0.15149518586997973	0.2582872178330655	7	0.6105423821306479	malignant	GSE189357	continuous_single			IFN
RAPGEF2	-0.2852963220889542	5.416742622161589	-1.60897295797833	0.15165760921021407	0.17731579680955498	7	0.610879513152372	malignant	GSE189357	continuous_single			TJ
LATS2	-0.271843967739022	4.284977163361515	-1.6030663799569416	0.15295441556482015	0.16957748670789521	7	0.6129471602325375	malignant	GSE189357	continuous_single			IFN
LPAR6	-0.5017561871315135	2.861042177543091	-1.5817198098888556	0.15772750565731397	0.31722191502853525	7	0.616787845200588	malignant	GSE189357	continuous_single			IFN
IL15RA	-0.33843960691253966	2.644900015849986	-1.5612458783352754	0.16243474084819856	0.21677534052061737	7	0.6220157825022556	malignant	GSE189357	continuous_single			IFN
CFTR	-0.5459560795305074	3.8411411009740846	-1.5591030116701448	0.1629348426772956	0.35017319281916304	7	0.6220157825022556	malignant	GSE189357	continuous_single			TJ
CTTN	0.2225362810439468	6.061730783602384	1.5558529452053156	0.16369605243663143	0.14303169314923922	7	0.6223640171445814	malignant	GSE189357	continuous_single			TJ
JUN	0.3175832418731648	11.418444292021393	1.5432608775333794	0.16667631464869284	0.2057871397483772	7	0.6254482095103989	malignant	GSE189357	continuous_single			TJ
HLA-DMA	0.3610061809535673	7.824074597684131	1.5235775680254635	0.17143490855831672	0.23694637446088587	7	0.6315148513437516	malignant	GSE189357	continuous_single			IFN
CASP7	0.1616186403019941	4.067621139795803	1.5117623871522174	0.1743507545422367	0.10690743576868798	7	0.6344351191747932	malignant	GSE189357	continuous_single			IFN
CLDN3	0.46497667759047767	7.066216560562451	1.5078075728726559	0.17533683106249862	0.30837932237242316	7	0.6348060123912782	malignant	GSE189357	continuous_single			TJ
GPBAR1	-0.30090479175051665	1.0447118910396458	-1.504580621953971	0.1761451921599989	0.19999246790759354	7	0.6348956152519868	malignant	GSE189357	continuous_single			TJ
ICAM1	0.22974613677626868	7.811982141430406	1.497926150037249	0.17782289322786013	0.15337614392442217	7	0.6359109254206996	malignant	GSE189357	continuous_single			IFN
ACTB	0.1610462229305751	11.125965465639982	1.4892740169983232	0.1800259869472706	0.10813740191020632	7	0.6376231163821643	malignant	GSE189357	continuous_single			TJ
CASP3	0.1692294866114297	4.550092305074598	1.476635645629244	0.18328867909202134	0.1146047686931703	7	0.6411736551160311	malignant	GSE189357	continuous_single			IFN
RSAD2	-0.3881992190404949	3.5527336985955196	-1.470478213385375	0.18489760794003954	0.2639952197229581	7	0.6413783623404289	malignant	GSE189357	continuous_single			IFN
EPSTI1	-0.4552548998710923	3.6720902192490095	-1.4464915469803064	0.19128773023359907	0.3147304253671456	7	0.6453583237690836	malignant	GSE189357	continuous_single			IFN
SVEP1	-0.480617396936374	1.3113764446771667	-1.4438417496629192	0.19200571615245116	0.33287401271543743	7	0.645965339942079	malignant	GSE189357	continuous_single			TJ
CXCR3	-0.6763457315215139	2.1532812005381197	-1.4361501441501856	0.19410356972437331	0.47094360870027874	7	0.647580734214507	malignant	GSE189357	continuous_single			chemokine
CCR7	-0.826905238037638	3.500654142875485	-1.4320575841050114	0.19522816837200851	0.5774245723187357	7	0.6476641908981098	malignant	GSE189357	continuous_single			chemokine
VAMP5	-0.3000960241333564	5.7664521367484864	-1.430526297678917	0.1956504525494034	0.2097801519764254	7	0.6477416522643197	malignant	GSE189357	continuous_single			IFN
CCND1	0.2611802790063802	6.691997809244065	1.4297240412274848	0.1958720183043897	0.1826788047728041	7	0.6477416522643197	malignant	GSE189357	continuous_single			TJ
B2M	-0.3596867691616251	12.109187355045679	-1.4185238314972557	0.1989888322803459	0.2535641356000165	7	0.6502551728223112	malignant	GSE189357	continuous_single			IFN|MHC-I/APM
XAF1	-0.3913415055084458	4.587398580104183	-1.4155582708989969	0.19982148839929048	0.27645736212604766	7	0.6509721416590372	malignant	GSE189357	continuous_single			IFN
MTHFD2	-0.35073730105890016	4.291848730870596	-1.4149549160956654	0.1999912761808107	0.24787878190967516	7	0.6509721416590372	malignant	GSE189357	continuous_single			IFN
KRT15	0.2977319518619189	5.027041176710893	1.406711415182896	0.20232398481589073	0.21165105269527423	7	0.6526561086049885	malignant	GSE189357	continuous_single			keratin
CD38	-0.390109869246465	3.7826885692963135	-1.393038709981701	0.20624652192975174	0.28004237531316667	7	0.6563904540634794	malignant	GSE189357	continuous_single			IFN
ILDR1	0.2459358263479873	2.6503041881167584	1.3920036659858421	0.20654619928275636	0.17667757086962205	7	0.6568183752473239	malignant	GSE189357	continuous_single			TJ
ACTN1	-0.4036920829386257	5.147899967749343	-1.384864920629624	0.20862363717982665	0.29150285845574636	7	0.6586044359282807	malignant	GSE189357	continuous_single			TJ
AMOT	0.3478834727213558	2.6743673522886087	1.3772191623439352	0.21086914738442483	0.2525984841289031	7	0.6612603006528643	malignant	GSE189357	continuous_single			TJ
CLDN6	0.3276400456877585	0.9469600231104385	1.3699117357661692	0.21303525541012316	0.23916872681181522	7	0.6630119015579847	malignant	GSE189357	continuous_single			TJ
CLDN7	0.26363275858999824	7.257626594704026	1.3691340674019823	0.21326692987727533	0.1925543778851825	7	0.6631713438124399	malignant	GSE189357	continuous_single			TJ
MAGI1	-0.30042533254084863	4.630882592628208	-1.366683665484978	0.21399838241754385	0.21982067988954884	7	0.6638496671104716	malignant	GSE189357	continuous_single			TJ
MYH11	-0.6077728417236261	2.3129967995318137	-1.363326211456973	0.21500418739198746	0.44580147921758606	7	0.6647354350967977	malignant	GSE189357	continuous_single			TJ
SNAI2	-0.30067390315776504	1.2999081888871709	-1.3619293688440786	0.215423871308548	0.22077055538714058	7	0.6652394854595388	malignant	GSE189357	continuous_single			TJ
RDX	-0.18051984095483778	6.541336699135529	-1.3564297981148252	0.21708325180186586	0.13308454385602955	7	0.6665346271680105	malignant	GSE189357	continuous_single			TJ
BTG1	-0.16296582250437217	9.317800045028914	-1.3423577095299701	0.2213805041107595	0.12140267929137535	7	0.6736372641171035	malignant	GSE189357	continuous_single			IFN
PPP2CA	-0.15818754163081228	6.360125582394476	-1.341344563129731	0.22169275475937064	0.11793207053504332	7	0.6740617228773618	malignant	GSE189357	continuous_single			TJ
GBP4	-0.5469726185385498	3.6837002827612872	-1.340066378533814	0.22208724066608884	0.4081683021829116	7	0.6742442430748414	malignant	GSE189357	continuous_single			IFN
KRT8	0.282668030720006	8.714453271918334	1.3396305284612804	0.22222189759265207	0.21100447079590126	7	0.6743882685724026	malignant	GSE189357	continuous_single			keratin
NEDD4	-0.31960901500027067	2.7931383118751967	-1.3311758720742202	0.22484816662486756	0.2400952584140969	7	0.6763204186030292	malignant	GSE189357	continuous_single			TJ
WAS	-0.36464772303394144	3.4115888997088226	-1.325769366562146	0.22654178091539026	0.27504612207137497	7	0.6772755238046092	malignant	GSE189357	continuous_single			TJ
KRT13	0.35756148998109416	2.6542359782060725	1.3001624901442153	0.2347151634987859	0.27501292545475076	7	0.6839807419869306	malignant	GSE189357	continuous_single			keratin
RHOA	-0.10172058575792932	7.9934550124157875	-1.2911464231488137	0.2376532788068705	0.0787831526573538	7	0.6867348125048747	malignant	GSE189357	continuous_single			TJ
CRB3	0.2582277169548654	5.562415355612163	1.2788443843821833	0.24171345216019674	0.20192270467654796	7	0.6906667608685813	malignant	GSE189357	continuous_single			TJ
CCRL2	-0.2942557174997068	3.343198400907665	-1.2786374506782243	0.24178225703818815	0.23013225316028832	7	0.69067023010049	malignant	GSE189357	continuous_single			IFN
SOD2	-0.10366445997049986	7.924630861032559	-1.2782951185485534	0.2418961185510579	0.08109587407969311	7	0.69067023010049	malignant	GSE189357	continuous_single			IFN
PARP12	-0.17152645816353548	3.878672050436746	-1.2755473542186615	0.24281171353199443	0.13447282658400736	7	0.69067023010049	malignant	GSE189357	continuous_single			IFN
TAPBP	0.16129626469422106	6.914807430630772	1.2725201111149347	0.24382388596490176	0.12675341103481602	7	0.69067023010049	malignant	GSE189357	continuous_single			IFN|MHC-I/APM
IL7	-0.2687975947594409	2.5570029115986737	-1.2723034515365967	0.2438964660069168	0.2112684630657934	7	0.69067023010049	malignant	GSE189357	continuous_single			IFN|chemokine
BANK1	-0.24439789843414175	3.931339859379381	-1.2716580591951936	0.2441127797886396	0.1921883769515967	7	0.69067023010049	malignant	GSE189357	continuous_single			IFN
ROCK1	-0.164111374297377	6.102766604162546	-1.2613191369134176	0.2476005655338877	0.13011090492052235	7	0.6933970978444977	malignant	GSE189357	continuous_single			TJ
MVP	0.20905912502887242	6.327970860983708	1.2589399319163774	0.24840919939210052	0.16605965044784898	7	0.6936007721544926	malignant	GSE189357	continuous_single			IFN
CLDN8	0.6861607325016232	2.483774204978435	1.251254484751381	0.2510367567609843	0.5483782402889533	7	0.6955318059237852	malignant	GSE189357	continuous_single			TJ
TUBA4A	0.27024673848127756	6.5499052758320175	1.2459743437091695	0.2528557008216806	0.2168959094910204	7	0.6959740146263834	malignant	GSE189357	continuous_single			TJ
SAMHD1	-0.3686126264620572	5.153882487682394	-1.2378174787948406	0.25568772549282254	0.29779239086278253	7	0.6980091537111215	malignant	GSE189357	continuous_single			IFN
RAP1A	-0.07759377626693968	6.240065464394913	-1.232795535836427	0.2574447089614938	0.06294131833815723	7	0.6996956657780701	malignant	GSE189357	continuous_single			TJ
CXCR4	-0.5681990815068013	6.647449737534035	-1.2264071477294938	0.25969456665883167	0.46330379153345236	7	0.700449041927353	malignant	GSE189357	continuous_single			chemokine
DHX58	-0.14243008297223192	2.843150582699692	-1.2245700060257123	0.2603446482345445	0.11631028219814271	7	0.7010350112140332	malignant	GSE189357	continuous_single			IFN
ERBB2	0.1444107871057638	5.446202368364718	1.2236566830570226	0.26066834475121536	0.11801577117610057	7	0.7010795483468049	malignant	GSE189357	continuous_single			TJ
PPP2R1A	0.10478900567444471	5.782465697600901	1.2108639876327998	0.26523818590565384	0.08654069056864418	7	0.7059298034497851	malignant	GSE189357	continuous_single			TJ
