,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PLAT,13.283818228057237,-3.0893717264653744,0.9555620038648616,-3.2330416173624696,0.0012247971838912548,0.45271403260413856
CCDC121,8.286113908026932,2.1146766811252906,0.65494570009052,3.2287816850053694,0.0012431875932072058,0.45271403260413856
LRRC36,10.896268511182113,3.20526295512944,0.9940473558886964,3.2244570001032558,0.0012621180927175006,0.45271403260413856
SDCBP2,45.59389133749179,-2.4711438661911167,0.7688490933199306,-3.214081784919051,0.001308623938464206,0.46000748684893766
VAT1,39.59394172270251,-1.2456830097393636,0.3893577499229071,-3.199327636308791,0.0013774852756527922,0.46559002317064374
KCNJ2,17.079382080777005,1.6884837456175152,0.5276298355799938,3.2001293932922885,0.0013736590335036594,0.46559002317064374
CABYR,7.799404675030744,-3.05626189563951,0.9721693697665632,-3.14375456652515,0.0016679526905152594,0.5305332812880135
AC093673.1,8.656857237246971,-2.953586922350065,0.9406788504083318,-3.139846209009553,0.0016903654843040939,0.5305332812880135
LRRC59,110.19907146066913,-1.2389136903687898,0.3932746669651977,-3.1502504342046165,0.0016313056217915668,0.5305332812880135
LPAR3,26.39830005589384,1.6529807569204331,0.5256237269793145,3.144798592749762,0.0016620120834136838,0.5305332812880135
C11orf24,20.67059106459772,-1.799257882677255,0.5774792320135435,-3.1157101120392454,0.0018350256792213717,0.5390369978692645
EFCAB7,8.458212218431596,2.3062139246628583,0.7403837537636316,3.114889964750793,0.001840135404651563,0.5390369978692645
ODC1,143.5346856577656,-1.842830026016159,0.590798076428073,-3.119221438833705,0.0018132962843784536,0.5390369978692645
MED8,42.95960802131031,-1.2637548985012634,0.404210331395757,-3.1264784701010964,0.0017691345780268097,0.5390369978692645
DCXR,77.15231195588885,-1.0977117418679956,0.35543409311194607,-3.088369301484719,0.002012581985126206,0.5469066806725599
PCNX4,36.331598592126916,1.7151900286687112,0.5539800859861879,3.096122174888928,0.0019606955675005107,0.5469066806725599
CCDC138,17.640801903349296,1.9026330312565036,0.6172661158029761,3.0823545672541033,0.0020537005532765677,0.5469066806725599
MX1,147.07095850521227,-2.8330101912031416,0.918262599588888,-3.0851852100602795,0.002034254342544986,0.5469066806725599
EREG,7.5118829850957605,-5.294888142071913,1.712060647241355,-3.092698935988962,0.0019834524339164025,0.5469066806725599
TESC,36.85025971864529,-4.349399770586591,1.4096807179024977,-3.085379345372746,0.002032926864816427,0.5469066806725599
MCPH1,18.816416228867237,1.3355241785843295,0.43524476352549574,3.06844398946134,0.00215176661019687,0.5481079701568142
OASL,8.202370467733305,-3.449911366104536,1.1235456862933595,-3.0705572618822368,0.002136597121249513,0.5481079701568142
CCDC190,34.05891700320692,2.320061263319003,0.7542953317858219,3.0757995781654555,0.0020993891047772985,0.5481079701568142
HACD1,12.913610004519027,-2.338067159643454,0.7693173261820796,-3.0391453306357588,0.0023725037339903023,0.563501697683967
VPS26C,20.805792291448125,-1.3543039799867191,0.4451894950434353,-3.0420843148030374,0.0023494607430140165,0.563501697683967
VSIG10L,7.32766730971928,-3.2487617345736157,1.0671239440490639,-3.0444089954973825,0.002331379531190297,0.563501697683967
CEACAM19,18.953738856392036,-3.2024753003455375,1.0507777472097761,-3.0477189956195363,0.0023058544128758034,0.563501697683967
MAFK,67.05865421127571,-2.4381334912966306,0.801253819712947,-3.0428978075512996,0.002343118896598827,0.563501697683967
SLC15A1,7.46550530550445,-5.037332075552924,1.6611195282590319,-3.032492237829746,0.002425433351756538,0.5683922212063054
MUC3A,9.112854511190275,-4.691564234765993,1.550902756759185,-3.0250537722749504,0.002485889265236295,0.5748946016551727
KIF24,8.964453624624586,2.5991545160266556,0.8639406247875484,3.008487437045588,0.0026255165688284557,0.5992997300484277
GCNT3,20.607648199307963,-3.866469015623276,1.298513474512009,-2.9776117780189564,0.0029050369381653125,0.6006932850022769
NUDT8,18.442583177016694,-1.5502776535494467,0.5191417822093494,-2.9862317129471214,0.0028243854507945267,0.6006932850022769
CEP290,56.41472352052378,1.7349509985872777,0.5819702477145633,2.9811678610728785,0.002871513464442026,0.6006932850022769
SEC61A1,37.929193704458314,-1.1134267979931,0.3726597641416635,-2.9877837779391716,0.0028100828215583537,0.6006932850022769
BOLA2B,87.89113746386236,-1.4592561266434332,0.48795312484729114,-2.990566208793353,0.00278460755941723,0.6006932850022769
CXCL5,71.15580498451547,-8.792874561548844,2.9362694772494278,-2.9945734305645657,0.0027482889465003844,0.6006932850022769
KIF27,17.947252480760998,2.5451924680521483,0.8478895521278309,3.001797181796652,0.002683909262927491,0.6006932850022769
MAP9,75.54731857093897,1.7884275075303246,0.6003814152628164,2.978818900893929,0.002893617456224939,0.6006932850022769
P4HB,508.81100016224246,-1.2459841634288507,0.42015465388751344,-2.9655369800150635,0.0030215501671973263,0.6175205318448861
PTGES,41.22784802296324,-2.714150869558471,0.9215204800078712,-2.94529631021905,0.0032264550966161374,0.6203396201154812
AC092683.1,6.377798594232919,2.366150128769371,0.8017605231410132,2.95119310626524,0.0031654894337683373,0.6203396201154812
ZKSCAN1,92.27992453852931,1.2399174513031381,0.4211922065289666,2.943828095779036,0.0032418000757374267,0.6203396201154812
RPS26P15,8.931013715310904,-2.8516318967634633,0.9644909096542157,-2.9566187386730434,0.003110324484847196,0.6203396201154812
TCN1,7.094114762106775,-5.377220642351305,1.8269227502025651,-2.943321299028703,0.0032471122582285084,0.6203396201154812
LRRC14,12.102473677279825,1.429599672751925,0.48435861542422987,2.95153142160958,0.003162023723797003,0.6203396201154812
VASP,69.65395633697389,-1.1418537368157475,0.3931543868423031,-2.904339300361801,0.0036802907918242426,0.6646351110248709
IFI44L,58.177251378680424,-2.446876885439731,0.8449637267890281,-2.8958365996824273,0.003781492438694077,0.6646351110248709
SH2B1,9.410328537427068,1.74055903974871,0.5997501754343432,2.9021401094016945,0.003706227378339932,0.6646351110248709
PLCXD2,6.296726511265723,-3.2476129670998914,1.1167128701233422,-2.9081897898617295,0.0036352764112795215,0.6646351110248709
CEP162,28.294813467592316,1.8255164662470782,0.6301349762099286,2.8970245029517447,0.0037672033075846732,0.6646351110248709
CENPX,57.34198982735184,-1.4731286689476524,0.5083462827059767,-2.8978842160624154,0.0037568925607454834,0.6646351110248709
TUBB4B,403.61275361164,1.5326043244592766,0.5290211623007924,2.8970567411589934,0.003766816203328169,0.6646351110248709
FAM219B,25.22117516223351,1.1662390777748688,0.40204011665050277,2.9008027544392823,0.0037220808736236404,0.6646351110248709
MOK,25.845022353894475,2.0353899378208227,0.7135475787552933,2.8524936506285123,0.004337767899285684,0.6671107420412209
WDR54,79.51126061402964,2.209172396345781,0.7757590856076951,2.8477557496026153,0.004402870168228358,0.6671107420412209
GTF2IRD2,9.982778467723934,1.6753464664558688,0.5805314207185296,2.8858842203274295,0.0039031571493369052,0.6671107420412209
MLLT11,26.28483782201714,-3.645647779623851,1.2799687619316795,-2.8482318381910976,0.0043962885652023016,0.6671107420412209
BABAM1,33.01337769044872,-1.3255761543901532,0.46111484227939237,-2.874720206006682,0.004043856731509421,0.6671107420412209
TBX1,8.681452646705829,1.897073933092791,0.6633406100153308,2.8598790793902196,0.004238025695954606,0.6671107420412209
DNAJB9,70.71693919848529,-1.1670159502518531,0.4067431975853389,-2.8691714014639453,0.00411548711839664,0.6671107420412209
HTATIP2,104.23259867531694,-1.5244447623939148,0.5293357562574718,-2.8799202479199546,0.003977757774419396,0.6671107420412209
CA5B,10.035582331876352,1.9069182777843903,0.660077932683188,2.888928993630874,0.0038655635143770573,0.6671107420412209
DEUP1,8.108202268485279,3.2776764123605195,1.1417269574011955,2.8708058359427575,0.004094269237682451,0.6671107420412209
DNAJC6,5.525358109557678,2.988493498685239,1.046864387903481,2.8547092949356996,0.00430762383745761,0.6671107420412209
DUSP18,21.166198133388104,2.4962603914522123,0.8706949947538412,2.8669745507816358,0.004144163358471462,0.6671107420412209
SENP6,68.95117187408275,0.7727252212177661,0.26850453977739575,2.8778851257352875,0.0040035089608916235,0.6671107420412209
ZNF606,9.327029625821364,2.0717777298447584,0.7195724024314847,2.879178971906203,0.003987119961076914,0.6671107420412209
TP53AIP1,5.176612286306294,3.1756813759716453,1.1113615767954343,2.8574691102139704,0.004270341966300688,0.6671107420412209
ATP6V0B,203.8701403043142,-1.3258232001422066,0.4640192369654342,-2.8572591274722736,0.004273168268324021,0.6671107420412209
LINC00240,6.514797893634727,2.1401926447179314,0.7595836839487807,2.817586383098569,0.004838609696641653,0.672105553921001
RASGEF1B,20.04910363138709,1.6566671547192082,0.5922638753635565,2.797177446796457,0.00515512120413404,0.672105553921001
SOX5,8.052797381114981,2.679342179260278,0.9863941183789292,2.7162998332386574,0.006601610133829149,0.672105553921001
CEP19,14.167235622499284,2.121814223093177,0.7493554169971387,2.831519162957193,0.004632745747368301,0.672105553921001
C5orf15,82.47379420841466,1.213545204918293,0.442394397252007,2.743129688025875,0.006085664538867007,0.672105553921001
LYPD3,142.60203787999092,-2.839414841024287,1.0656011095882711,-2.664613254880511,0.0077076907768547495,0.672105553921001
LYRM7,24.570946562319115,1.1390950619186675,0.41171554003653205,2.7667040739283104,0.0056626131001451625,0.672105553921001
AL357054.4,2.05992430475084,3.176833946614968,1.1785723861762691,2.6954932797312594,0.0070284495541204275,0.672105553921001
CEP135,19.284250548517498,1.391686510372205,0.5082624296586601,2.7381258758528277,0.00617904204251918,0.672105553921001
ECM1,15.923962276228384,-3.094520339329882,1.1352792476689886,-2.725779006075998,0.006414993355591731,0.672105553921001
PCM1,162.5313773629117,1.5868591439152986,0.5816647950049628,2.7281333811886608,0.006369384781863841,0.672105553921001
NOS1AP,6.292290073555105,3.718908764604931,1.3328793942677248,2.7901314857133603,0.005268664011139844,0.672105553921001
DNAL1,43.4848274933433,2.2266600029984764,0.8068529501189841,2.7596850239812816,0.00578571141736441,0.672105553921001
DENND4C,14.471057103887649,1.2983335266788307,0.4830750113440631,2.687643732733076,0.007195812581361545,0.672105553921001
PTEN,70.49575766036635,1.0106115506498135,0.37713503690369127,2.679707403870547,0.007368653864258427,0.672105553921001
FAN1,16.444654397747243,1.4529367800907664,0.5481719620078617,2.6505127602092293,0.008036969133052612,0.672105553921001
GPRIN3,15.804750289650958,-3.1713686358683773,1.1273948604604933,-2.813006114444239,0.004908071787658521,0.672105553921001
SLC16A3,92.8850932809777,-1.616552224808,0.5835049672352182,-2.770417246776149,0.005598452429487751,0.672105553921001
KREMEN1,40.80355944612865,1.2865607623275586,0.48243644873496483,2.6667984264065296,0.007657758598395706,0.672105553921001
PSMB8-AS1,19.247824958801452,1.2530041153171902,0.45688443335017986,2.742496841333229,0.00609740363304889,0.672105553921001
PSMG3,104.84665671510092,-1.0131833441103557,0.38267619622168414,-2.6476257319214573,0.00810592107579218,0.672105553921001
GON7,46.75814118234105,1.8898705181223285,0.7095519651395447,2.663470205104224,0.0077339260555828486,0.672105553921001
RASD1,30.806848132055844,-2.1697284185991443,0.8141293738788353,-2.66509044902986,0.007696761835522652,0.672105553921001
TIMM10,39.63170404846487,-1.3968627568305436,0.5056028879170406,-2.762766570786956,0.005731373934778089,0.672105553921001
CLSTN2,6.380539917017374,3.0741877793578496,1.1481719424347034,2.6774629005817903,0.007418206738109575,0.672105553921001
C1orf122,45.4512682858518,-1.1402751657189654,0.42726458193448386,-2.668779987698146,0.007612729884826154,0.672105553921001
PTPRF,202.09914507078975,0.8593411335373918,0.31690295638665994,2.711685442558294,0.006694208489454417,0.672105553921001
APC,23.703828120946767,1.069136781769479,0.4026582409663009,2.6551965736594894,0.00792622049390479,0.672105553921001
EFHC2,26.19590982459155,3.1145939278145653,1.1477747919639942,2.713593249843973,0.00665578329523352,0.672105553921001
PDZK1IP1,103.29575455224246,-2.1060990553703167,0.7868528559003749,-2.6766110583158054,0.007437091336974444,0.672105553921001
ZBTB37,8.06168211448896,2.0170668284588857,0.7441879512872824,2.7104266132900987,0.006719671684783194,0.672105553921001
EFCAB2,39.64148520748081,2.5124040110882784,0.9274491032150607,2.7089400403524806,0.006749853695444885,0.672105553921001
CAMK2N2,3.858327889984207,-4.324175731266779,1.6241792442953498,-2.66237593323194,0.007759116727887562,0.672105553921001
AL163051.1,11.696462314456165,2.490555992813378,0.9144352373947078,2.723600197110899,0.006457462460391615,0.672105553921001
SLC25A21-AS1,3.0413135139536247,2.6989497220270042,0.9850749674332953,2.7398419523941104,0.006146873504723358,0.672105553921001
ACVR2B,7.032730252230987,1.8027038895368965,0.6442648543674272,2.7980788914939105,0.005140755468693322,0.672105553921001
NAPRT,12.75493642906156,-1.8475908750582732,0.6536042341883537,-2.826773111946885,0.0047019629533048765,0.672105553921001
CFAP44,49.143297702073596,2.4973929229338983,0.9287676971844255,2.6889317215755733,0.00716810791472182,0.672105553921001
IVL,7.81094288747866,-5.504080523347289,1.9948344603124954,-2.7591665538427996,0.005794899210896206,0.672105553921001
SLC22A18AS,4.884591028537565,-4.125665792081038,1.4856213692898377,-2.7770641142925965,0.005485235777140646,0.672105553921001
LAMTOR2,72.39810837081652,-0.7868974670336472,0.2839988865377181,-2.7707765922143457,0.005592278168561122,0.672105553921001
CBX4,95.33120577508325,-1.5527354833125322,0.549568381392333,-2.8253726667801966,0.004722565417125065,0.672105553921001
TMED9,213.97806951040994,-0.714282548522988,0.26660938511512344,-2.6791350507580844,0.007381261665964927,0.672105553921001
LIMD1,14.39663739812072,1.7180876079783247,0.6257194611718103,2.7457794020994517,0.006036733976443876,0.672105553921001
CAPG,122.27543238468276,-1.3840495583758767,0.49613235787023097,-2.789678069612808,0.005276047413962283,0.672105553921001
RPL22L1,87.33796985794318,-1.9090516704393337,0.673268453419457,-2.8354984712910114,0.004575423404581818,0.672105553921001
PDLIM1,216.0951613763731,0.9663532847957383,0.34990364721637846,2.7617696828354314,0.005748901673532481,0.672105553921001
RCAN3,56.28438136826935,1.5869592149525218,0.5808794095518773,2.731994263967439,0.00629522369674605,0.672105553921001
RIBC2,15.964199900598162,3.120156142875117,1.1301402568451098,2.7608574457698896,0.0057649833814751045,0.672105553921001
RGMB,20.396584321137,1.351707771830336,0.5007708729575449,2.699253979863428,0.006949511728854189,0.672105553921001
SLC51B,3.6481593972453017,3.477122916049852,1.3133181729976227,2.647586081987572,0.008106871724581943,0.672105553921001
GABARAPL1,97.44818751354892,-1.621843375318524,0.5817267340519386,-2.787981504686563,0.005303757169136216,0.672105553921001
CDR2L,16.296889261512725,-1.9811999888235334,0.7263375302143188,-2.7276574683383705,0.006378580488763153,0.672105553921001
DDIT4,177.43759927110298,-1.4277480136009688,0.5224366678653298,-2.7328633333390067,0.006278637874775346,0.672105553921001
NRP1,15.989224056930398,-2.444980001387858,0.8606546607337043,-2.8408374612222786,0.004499523905318208,0.672105553921001
PAQR8,10.436432535420265,2.5969796126632727,0.9701054643270939,2.6770075091419545,0.007428297011064287,0.672105553921001
NPHP1,38.77713907033788,2.4246239385124895,0.890308846541153,2.723351506538597,0.006462325957497867,0.672105553921001
EBP,23.084184742993333,-1.1092413229379614,0.417504212897208,-2.6568386346105277,0.007887718809922149,0.672105553921001
DZANK1,19.37190882595579,2.7180981954485293,0.9890514935455715,2.748186735661898,0.005992586876168176,0.672105553921001
ILF3-DT,37.10537949867305,0.9848838616462494,0.3472035679389859,2.8366179169544803,0.004559413863320728,0.672105553921001
GDI2,217.78992269351667,-0.7926992862911628,0.2854818684693465,-2.7767062424711524,0.005491278398500908,0.672105553921001
RNF19B,74.63272346530701,-1.1320262282050864,0.4253986802635416,-2.661094828746947,0.007788701782083728,0.672105553921001
LRP2BP,16.4130200117609,2.649363300157834,0.9418887505859418,2.812819771453566,0.004910916773402024,0.672105553921001
ST3GAL4,11.742263735875884,-2.5878213800180023,0.9531006341431456,-2.7151606948037545,0.006624361860847079,0.672105553921001
PLD1,36.28090910370032,-2.0431802084484607,0.76640459267156,-2.665928972745677,0.007677591181350205,0.672105553921001
MRPL14,70.25794701400264,-1.079657403392421,0.3950140493436513,-2.733212667211107,0.00627198207618458,0.672105553921001
UPP1,25.755833677596264,-2.5151621690223,0.9090514665349702,-2.7667984284864957,0.005660974549679018,0.672105553921001
SEC61A2,12.018051497112687,-1.7706360223870568,0.6513961074431668,-2.7182170758389765,0.006563476138209572,0.672105553921001
PIH1D2,30.527373995005664,2.9334632477956104,1.0941657438312562,2.681004467864252,0.0073401535922242925,0.672105553921001
AC097376.2,13.656739901177524,1.2277285226188033,0.44848851637287196,2.7374803987134277,0.00619118094704956,0.672105553921001
CUL3,65.44167904280265,0.698971451301519,0.2593855302300244,2.6947202902246223,0.007044774167394854,0.672105553921001
GPX3,116.7672102853659,-2.4588260890554667,0.9043759532431515,-2.7188096722805986,0.006551729525854417,0.672105553921001
UBN2,25.65716964816753,1.2994941293745268,0.4812521858157805,2.7002352772106946,0.00692904554635245,0.672105553921001
FAM117A,13.622092150199627,1.5093800388578806,0.5581864015854345,2.7040788427857447,0.00684940352278887,0.672105553921001
MIR4435-2HG,9.135487262880199,-2.096849304663587,0.782227080183002,-2.6806145654955196,0.00734871046869589,0.672105553921001
MPDZ,23.479819425649023,2.332437818327192,0.8291339610572078,2.813101293490812,0.0049066192198425245,0.672105553921001
SMG1,38.78411510305031,0.793204334665213,0.29939079263936574,2.6493945510898707,0.00806361317227174,0.672105553921001
TMEM59L,4.778276377583592,2.9306224240651098,1.0418189991364926,2.812986158338583,0.004908376395577845,0.672105553921001
ZNF440,18.54932860531812,2.2171561980754753,0.8334846128878947,2.660104534375714,0.007811640261094984,0.672105553921001
BCLAF3,10.805264706283918,1.39722494291182,0.5227442748050894,2.672865127853939,0.007520648052718103,0.672105553921001
MYCL,7.016133706651266,1.8649823376208936,0.6713534931294628,2.7779438949925193,0.005470406294229518,0.672105553921001
BCYRN1,95.53820408214439,-1.9816070155490766,0.738585631448165,-2.6829753127794884,0.007297037668685578,0.672105553921001
SSBP4,50.692599155483094,1.4728179119930813,0.5502306312459802,2.6767283178290726,0.007434489239392627,0.672105553921001
SGCB,21.833249979278847,1.4852947180457061,0.5444699551611727,2.7279645166206326,0.006372646258805064,0.672105553921001
MSI2,132.36803229348638,1.1538554438686388,0.4136350931544571,2.7895492016142187,0.005278147598356751,0.672105553921001
SEC61B,160.51086822839693,-1.05234191102866,0.3720170686675269,-2.8287463120923144,0.004673072557033186,0.672105553921001
AIM2,9.32432283667396,2.8534993457822844,1.0480319995336862,2.722721583932482,0.006474659735832042,0.672105553921001
SETD2,47.07516412221908,1.0931877929786344,0.41118133399852835,2.6586513116924397,0.007845411267048604,0.672105553921001
SSBP1,175.46396241389542,-0.9156199048230685,0.3369791785667425,-2.7171408889932938,0.006584857055393556,0.672105553921001
IK,209.67094028164047,1.8126127827571035,0.6564734535742743,2.7611364524917867,0.00576006050767036,0.672105553921001
HIST2H2BC,8.254226767849554,2.057321269158621,0.7769357807606392,2.6479939785299287,0.008097096742855513,0.672105553921001
OTUD4,38.39013693342719,1.3414937754125251,0.4851433802723633,2.765149087800394,0.00568967850383286,0.672105553921001
ABCD1,6.84087923965686,-1.7356577699104687,0.652008097669785,-2.6620187327635114,0.007767355559342956,0.672105553921001
TMSB10,1131.8967090964027,-1.5036910165383541,0.5401734930859786,-2.7837186307455744,0.005373963066285833,0.672105553921001
ABRAXAS1,14.111354880723974,1.7861236835436058,0.6458327538313674,2.765613346408222,0.005681585630730047,0.672105553921001
COL4A2,20.599096191396644,-2.672027378437711,1.0084101985581435,-2.6497425177355995,0.008055313561671839,0.672105553921001
NABP2,36.13324319170109,-1.3461210177937022,0.5103322962438072,-2.6377343305558774,0.008346193955655574,0.6751730526041347
RPS26,691.4866055742423,-1.722463829449663,0.6522525898701229,-2.640792625741266,0.008271232951818822,0.6751730526041347
JUNB,587.3986530716563,-1.0354666040883291,0.39256786736876803,-2.6376753936298067,0.00834764449144898,0.6751730526041347
ST5,37.65678787594223,1.4231307019913366,0.5387982527815289,2.641305339511532,0.00825872510009216,0.6751730526041347
POLR2G,81.09147026699276,-0.9702952632902777,0.367827122374401,-2.6379111388709426,0.008341843761640634,0.6751730526041347
KDELR3,44.55225779631241,-2.3524910750352803,0.8922470469668291,-2.636591606587562,0.008374358526837811,0.6751730526041347
DICER1-AS1,5.893952660804825,1.9463911075007023,0.7576882503426261,2.5688548114881624,0.010203519735915389,0.6756539041505324
NRDE2,13.113277150252628,1.3034158234936046,0.5055694839746728,2.5781141164740493,0.00993411849784987,0.6756539041505324
PCYOX1L,6.630655125431861,1.7518616370267035,0.6716373410428168,2.608344607979476,0.009098130961832722,0.6756539041505324
RFX2,52.44996808547364,2.408081982126641,0.9139917426351943,2.634686802731641,0.008421494989573708,0.6756539041505324
LZTFL1,56.01238569867302,1.8725730812755945,0.7300366687073657,2.565039759703102,0.010316398275655421,0.6756539041505324
MYB,25.17052709336825,2.4070594265486718,0.9172065259140861,2.6243374404143074,0.008681772452802767,0.6756539041505324
PPID,46.451234993108145,1.143726581241762,0.4420354684339419,2.5874090721583833,0.009670071405708141,0.6756539041505324
KCNB1,2.789752863829214,3.698106336313543,1.4287036426714097,2.5884348761082268,0.00964131758218526,0.6756539041505324
SSPN,15.915265082175024,1.491676850684727,0.5799663656468773,2.5720057904064055,0.010111120061757831,0.6756539041505324
NEK1,33.39806836709103,1.9433022091171412,0.7532750567578945,2.5798042716045035,0.009885632761704729,0.6756539041505324
CMYA5,6.948823888365945,2.036948193684451,0.7762772660790402,2.6239956813021617,0.008690488708427578,0.6756539041505324
LHFPL2,10.905178723951183,-1.676840053400765,0.6496624095260956,-2.5810944712407746,0.009848762629321432,0.6756539041505324
LINC00869,4.9097389346937454,1.9684448160262442,0.7514009246246791,2.6196997521788683,0.008800721407460004,0.6756539041505324
EID2B,3.7901624448952536,2.6177910459634535,1.01949997348914,2.567720563056336,0.010236964112588195,0.6756539041505324
GFPT2,4.80140016191859,-3.745556206485462,1.459037638650624,-2.5671415920082095,0.010254073204784723,0.6756539041505324
LOX,9.754826950424999,2.10964701669,0.8025191441547408,2.628780923241403,0.008569154549651348,0.6756539041505324
SLC41A1,23.273836609743135,1.146509414247056,0.4462908083474089,2.568973845758821,0.010200015544927946,0.6756539041505324
AC008105.3,3.6626111569826523,-4.292454028027008,1.6726682528195165,-2.566231541007295,0.010281017444039822,0.6756539041505324
