module	n_genes	skipped	logFC_high_vs_low	stat_low_vs_high	t_high_vs_low	p	genes	arm
cNHEJ_7	7	False	0.1130205324137285	-0.9636333592149297	0.9636333592149297	0.3431969514959653	PRKDC,XRCC4,LIG4,RIF1,TP53BP1,XRCC5,XRCC6	ref_q4
STING_5	5	False	-0.34179698395067665	2.204986967568639	-2.204986967568639	0.03553911199114534	CGAS,STING1,TBK1,IRF3,STAT1	ref_q4
cNHEJ_7	7	False	0.1130205324137285	-0.9636333592149297	0.9636333592149297	0.3431969514959653	PRKDC,XRCC4,LIG4,RIF1,TP53BP1,XRCC5,XRCC6	q4_drop_leading_edge
STING_5	5	False	-0.34179698395067665	2.204986967568639	-2.204986967568639	0.03553911199114534	CGAS,STING1,TBK1,IRF3,STAT1	q4_drop_leading_edge
cNHEJ_7	7	False	0.1130205324137285	-0.9636333592149297	0.9636333592149297	0.3431969514959653	PRKDC,XRCC4,LIG4,RIF1,TP53BP1,XRCC5,XRCC6	q4_drop_panel
STING_5	5	False	-0.34179698395067665	2.204986967568639	-2.204986967568639	0.03553911199114534	CGAS,STING1,TBK1,IRF3,STAT1	q4_drop_panel
cNHEJ_7	7	False	0.19721933688397442	-1.2518694206008945	1.2518694206008945	0.22097464372275025	PRKDC,XRCC4,LIG4,RIF1,TP53BP1,XRCC5,XRCC6	q4_immune_covariate
STING_5	5	False	-0.1557958931785014	0.7643543393982128	-0.7643543393982128	0.45105002056096133	CGAS,STING1,TBK1,IRF3,STAT1	q4_immune_covariate
cNHEJ_7	7	False	0.09197961157577605	-0.693267429418508	0.693267429418508	0.4947968503347652	PRKDC,XRCC4,LIG4,RIF1,TP53BP1,XRCC5,XRCC6	q5_drop_panel
STING_5	5	False	-0.2813566332644626	1.9309960667889658	-1.9309960667889658	0.06537824521751505	CGAS,STING1,TBK1,IRF3,STAT1	q5_drop_panel
cNHEJ_7	7	False	0.21159778901671664	-1.2196233206121663	1.2196233206121663	0.23496733832950928	PRKDC,XRCC4,LIG4,RIF1,TP53BP1,XRCC5,XRCC6	q5_immune_covariate
STING_5	5	False	-0.10313135529986904	0.5528767122073958	-0.5528767122073958	0.5856819102509456	CGAS,STING1,TBK1,IRF3,STAT1	q5_immune_covariate
cNHEJ_7	7	False	0.0053250124525549	-0.1165897679365726	0.1165897679365726	0.9075811065918805	PRKDC,XRCC4,LIG4,RIF1,TP53BP1,XRCC5,XRCC6	cont_drop_panel
STING_5	5	False	-0.07258068616606322	1.1106980283978052	-1.1106980283978052	0.27120443583287207	CGAS,STING1,TBK1,IRF3,STAT1	cont_drop_panel
cNHEJ_7	7	False	0.000783476542310535	-0.01443405470326772	0.01443405470326772	0.9885332273461795	PRKDC,XRCC4,LIG4,RIF1,TP53BP1,XRCC5,XRCC6	cont_immune_covariate
STING_5	5	False	0.04555362667109719	-0.6332555602060248	0.6332555602060248	0.5290559478807545	CGAS,STING1,TBK1,IRF3,STAT1	cont_immune_covariate
