proxy	label	private_kd_ifn	private_matrix_in_repo	ifn_gamma_nes_low_vs_high	ifn_gamma_nom_p	ifn_gamma_fdr	direction_vs_private_kd	n_q1	n_q4	match_rule
concordant-4 malignant lowest vs highest CLDN4 quartile	NOT a true KD	up after CLDN4 loss	False	3.7886112255807123	0.000999000999000999	0.001332001332001332	same direction	18	16	IFN-γ NES>0 and nom p<0.05 on the Q1-vs-Q4 rank = same direction as IFN up after loss
