cohort	malig_def	immune_def	score	n_patients	n_q1	n_q4	n_compared	spearman_rho	spearman_p	q4q1_r_rb	q4q1_p	median_tnk_q1	median_tnk_q4	delta_median_tnk	thin	poolable_q4q1	unit
GSE131907	author_malig_tS	same_patient_tnk_fraction	pct_pos	21	6	5	11	-0.5220779220779221	0.015195754492505785	-0.6	0.12554112554112554	0.3901695415186815	0.0484949832775919	-0.3416745582410896	False	True	patient
GSE131907	author_malig_tS	same_patient_tnk_fraction	mean	21	6	5	11	-0.39610389610389607	0.07547637795047248	-0.5333333333333333	0.17748917748917747	0.34566636142967194	0.1052969502407704	-0.24036941118890154	False	True	patient
GSE148071	marker_epi_putative	same_patient_tnk_fraction	pct_pos	25	7	6	13	0.06923076923076923	0.7422865391098581	0.0	1.0	0.08013937282229965	0.0737881061264146	-0.006351266695885052	False	True	patient
GSE148071	marker_epi_putative	same_patient_tnk_fraction	mean	25	7	6	13	0.18923076923076923	0.364968831611586	-0.04761904761904767	0.9452214452214451	0.08013937282229965	0.0922002471022079	0.012060874279908249	False	True	patient
