n_high,n_low,p,test_stat,feature
174,173,0.1030953583166582,2.656994689979442,TACSTD2_log2TPM1
174,173,0.3491636511142009,0.8764943450912988,CLDN4_log2TPM1
174,173,0.013775721656078314,6.066660003926101,combined_z
174,173,0.002029849759046517,9.522345557863718,CXCL9_log2TPM1
174,173,0.47963817315114454,0.4996858871743059,CD8A_log2TPM1
