item	url	expected_bytes	sha256	license	citation
IMvigor210CoreBiologies_1.0.0.tar.gz	http://research-pub.gene.com/IMvigor210CoreBiologies/packageVersions/IMvigor210CoreBiologies_1.0.0.tar.gz	122127298	cfdd3176d7b34de5b04fb9416bfd2b20fa4b6e238aaad5f20b048a34329ea178	CC BY 3.0	Mariathasan et al. Nature 2018 PMID 29443960
