feature,n_CRPR,n_SDPD,median_CRPR,median_SDPD,mwu_U,mwu_p,auc_CRPR_higher,auc_ci_lo,auc_ci_hi,rank_biserial,bh_q
TACSTD2_log2TPM1,68,230,7.647166957674618,7.4591547002294725,8575.0,0.22680232065119643,0.5482736572890026,0.4679651534526854,0.6336460997442455,0.09654731457800514,0.23935561909399006
CLDN4_log2TPM1,68,230,4.729687649172843,4.412362680229405,8555.0,0.23935561909399006,0.546994884910486,0.4658471867007673,0.6254108056265982,0.09398976982097196,0.23935561909399006
combined_z,68,230,0.22480422682657433,0.06477285391215373,8640.0,0.18926355013259488,0.5524296675191815,0.47451566496163683,0.630505115089514,0.10485933503836309,
CXCL9_log2TPM1,68,230,4.620371063447385,3.3894864574015044,10086.0,0.0002843946216392714,0.6448849104859335,0.5701950127877238,0.7204108056265983,0.2897698209718671,
CD8A_log2TPM1,68,230,3.0718790570930636,2.7704501267942634,9149.0,0.03332628251575284,0.5849744245524297,0.5101007033248083,0.6613842710997443,0.1699488491048593,
TACSTD2_log2SF,68,230,12.29818111328936,12.083418439332167,8559.0,0.23680654620610397,0.5472506393861892,0.46527333759590794,0.6310789641943734,0.09450127877237846,
CLDN4_log2SF,68,230,9.113013855387244,8.736321312574912,8575.0,0.22680232065119643,0.5482736572890026,0.46674872122762145,0.6271131713554987,0.09654731457800514,
