dataset	histology	platform	n_arrays_series	n_tumors	n_AA_tumors	n_EA_tumors	CLDN4	CD8A	CD274	ImmuneScore	CLDN4_CD8A_rho	CLDN4_CD8A_p	CLDN4_CD8A_adj_epi_rho	CLDN4_CD8A_adj_epi_p	CLDN4_CD274_rho	CLDN4_CD274_p	CLDN4_CD274_adj_epi_rho	CLDN4_CD274_adj_epi_p	CLDN4_ImmuneScore_rho	CLDN4_ImmuneScore_p	CLDN4_ImmuneScore_adj_epi_rho	CLDN4_ImmuneScore_adj_epi_p	verdict	OS_ICI
GSE101929 Mitchell NCI-Maryland	NSCLC mixed; per-array histology not deposited	GPL570 U133 Plus 2.0 GCOS default as deposited	66	32	16	16	201428_at	205758_at	227458_at	ESTIMATE ImmuneSignature mean-z, 137/141	-0.4358504398826979	0.012647524393724088	-0.27674683488997986	0.13177127614572162	-0.2071114369501466	0.25538292657485717	-0.1902446745448108	0.305311573166208	-0.5469208211143693	0.0011991163051800235	-0.29574270271342584	0.10623980941332228	UNDERPOWERED	OS deposited; ICI not deposited
