cohort	n	n_geo_columns	n_complete_cldn4_cd274_hla	n_cd8a	scale	tissue	assay	mhci_genes	n_hla_in_score	CD274_rho	CD274_p	HLA-A_rho	HLA-A_p	HLA-B_rho	HLA-B_p	HLA-C_rho	HLA-C_p	MHCI_rho	MHCI_p	CD274_partial_cd8a_rho	CD274_partial_cd8a_p	MHCI_partial_cd8a_rho	MHCI_partial_cd8a_p	resolved	file	url	sha256	bytes	note
GSE253564	32	32	32	32	log2(FPKM+1)	NSCLC tumor, neoadjuvant durvalumab ± SBRT, pre-treatment FFPE	RNA-seq FPKM (author processed)	HLA-A,HLA-B,HLA-C	3	-0.22800586510263926	0.20944578739468875	-0.11290322580645161	0.53839688472732	-0.18071847507331376	0.322268987103645	0.06378299120234603	0.7287345717677496	-0.09054252199413489	0.6221380952492982	-0.09480803292471957	0.6119291323907937	0.27442804245419994	0.1351719073964464	{'CLDN4': 'CLDN4', 'CD274': 'CD274', 'HLA-A': 'HLA-A', 'HLA-B': 'HLA-B', 'HLA-C': 'HLA-C', 'CD8A': 'CD8A', 'B2M': 'B2M', 'TACSTD2': 'TACSTD2'}	GSE253564_Pre-treatment_Samples_Pubs_FPKMs.txt.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE253nnn/GSE253564/suppl/GSE253564_Pre-treatment_Samples_Pubs_FPKMs.txt.gz	f60ae0651e662030abc4d799a299452e0979ae37bb1b2b3143aa4adf0ef0e377	2110059	CLDN4 only; leftover Durva pre-treatment bulk; continuous CD274/HLA; no GSEA
