accession,decision,in_scope,mentions_cldn4,title,description,massive_url
MSV000095998,other_claudin_knockdown,False,False,Epigenetic silencing of tight junction protein CLDN10B in renal cancer including post-transplantation RCC and its endogenous reactivation by CRISPR results in cell growth suppression. ,"Background The kidney's tubular system, composed of nephrons and collecting ducts, relies on cellular planar polarity and tight junctions to maintain structure and function. Disruptions in this polarity contribute to diseases like cystic kidney disease and cancer. Tight junctions, such as those formed by Claudin proteins, are critical for cellular polarity and tissue organization. Therefore, epigenetically inactivated Claudins can actively contribute to tumorigenesis. Results In this study, we i",https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?accession=MSV000095998
