ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
PGF,PGF,0.27295023,0.277,NRP2,NRP2,0.08866945,0.129,Malig_CLDN4high,Malig_CLDN4low,0.18080984,0.0
PTN,PTN,0.27307326,0.206,PTPRS,PTPRS,0.08691193,0.1525,Malig_CLDN4high,Malig_CLDN4high,0.17999259,0.0
EFNB1,EFNB1,0.23067485,0.28,EPHB4,EPHB4,0.128482,0.2505,Malig_CLDN4high,Malig_CLDN4high,0.17957842,0.0
WNT4,WNT4,0.1499583,0.185,NOTCH1,NOTCH1,0.2063178,0.2625,Malig_CLDN4high,Malig_CLDN4high,0.17813805,0.0
TNF,TNF,0.26891273,0.1585,PTPRS,PTPRS,0.08691193,0.1525,T,Malig_CLDN4high,0.17791232,0.0
TNFSF10,TNFSF10,0.27156755,0.2565,TNFRSF10B,TNFRSF10B,0.084227756,0.171,Malig_CLDN4high,Malig_CLDN4high,0.17789766,0.0
TNF,TNF,0.26891273,0.1585,VSIR,VSIR,0.085952476,0.138,T,Malig_CLDN4low,0.1774326,0.0
TNF,TNF,0.26891273,0.1585,SEMA4C,SEMA4C,0.08566845,0.178,T,Malig_CLDN4high,0.17729059,0.0
LGALS9,LGALS9,0.17989676,0.233,SLC1A5,SLC1A5,0.17337078,0.139,Malig_CLDN4high,T,0.17663378,1.0
LGALS9,LGALS9,0.155765,0.13,HAVCR2,HAVCR2,0.19718085,0.13,T,T,0.17647293,0.0
TNFSF12,TNFSF12,0.24925865,0.209,TNFRSF25,TNFRSF25,0.103599384,0.175,T,Malig_CLDN4high,0.17642902,0.0
LGALS9,LGALS9,0.155765,0.13,SLC1A5,SLC1A5,0.19627635,0.259,T,Malig_CLDN4low,0.17602068,1.0
TNFSF9,TNFSF9,0.19267108,0.119,PVR,PVR,0.15679725,0.285,T,Malig_CLDN4high,0.17473416,0.0
FASLG,FASLG,0.1477835,0.1085,FAS,FAS,0.19943011,0.153,T,T,0.17360681,0.0
PTN,PTN,0.1502448,0.1455,PLXNB2,PLXNB2,0.19533075,0.2715,Malig_CLDN4low,Malig_CLDN4low,0.17278779,0.88
EPHB6,EPHB6,0.0890663,0.135,EFNB2,EFNB2,0.25556993,0.312,Malig_CLDN4high,Malig_CLDN4high,0.17231812,0.0
JAG2,JAG2,0.13690406,0.219,NOTCH1,NOTCH1,0.2063178,0.2625,Malig_CLDN4high,Malig_CLDN4high,0.17161092,0.0
VEGFB,VEGFB,0.24440172,0.274,NRP1,NRP1,0.09835771,0.1655,Malig_CLDN4low,Malig_CLDN4high,0.17137972,0.38
BMP7,BMP7,0.26973853,0.233,ACVR1,ACVR1_BMPR2,0.0690104,0.147,Malig_CLDN4high,Malig_CLDN4high,0.16937447,0.0
BMP7,BMP7,0.26973853,0.233,ACVR1,ACVR1_ACVR2B,0.0690104,0.147,Malig_CLDN4high,Malig_CLDN4high,0.16937447,0.0
WNT4,WNT4,0.1499583,0.185,NOTCH1,NOTCH1,0.18865232,0.2075,Malig_CLDN4high,Malig_CLDN4low,0.16930531,0.0
TNF,TNF,0.26891273,0.1585,FAS,FAS,0.06822886,0.1305,T,Malig_CLDN4high,0.1685708,0.0
EFNB1,EFNB1,0.23067485,0.28,EPHB3,EPHB3,0.10611908,0.179,Malig_CLDN4high,Malig_CLDN4high,0.16839696,0.0
BMP7,BMP7,0.26973853,0.233,ACVR2A,ACVR2A_BMPR1A,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.16622728,0.0
BMP7,BMP7,0.26973853,0.233,ACVR2A,ACVR1_ACVR2A,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.16622728,0.0
SEMA3F,SEMA3F,0.13692012,0.2105,NRP2,NRP2,0.19528021,0.2615,Malig_CLDN4high,Malig_CLDN4high,0.16610017,0.0
TNFSF10,TNFSF10,0.27156755,0.2565,TNFRSF10B,TNFRSF10B,0.0595451,0.11,Malig_CLDN4high,Malig_CLDN4low,0.16555633,0.24
TNFSF12,TNFSF12,0.24925865,0.209,TNFRSF25,TNFRSF25,0.08101303,0.1255,T,Malig_CLDN4low,0.16513585,0.0
BMP7,BMP7,0.26973853,0.233,BMPR1A,BMPR1A_BMPR2,0.060004737,0.1065,Malig_CLDN4high,Malig_CLDN4low,0.16487163,0.0
BMP7,BMP7,0.26973853,0.233,ACVR2B,ACVR2B_BMPR1A,0.059776973,0.1035,Malig_CLDN4high,Malig_CLDN4low,0.16475774,0.0
TNFSF10,TNFSF10,0.24519889,0.213,TNFRSF10B,TNFRSF10B,0.084227756,0.171,Malig_CLDN4low,Malig_CLDN4high,0.16471332,0.34
LGALS9,LGALS9,0.155765,0.13,SLC1A5,SLC1A5,0.17337078,0.139,T,T,0.16456789,1.0
EPHB6,EPHB6,0.07322384,0.108,EFNB2,EFNB2,0.25556993,0.312,Malig_CLDN4low,Malig_CLDN4high,0.16439688,0.0
CXCL16,CXCL16,0.099497594,0.14,CXCR6,CXCR6,0.22846575,0.14,Malig_CLDN4low,T,0.16398168,0.0
JAG1,JAG1,0.21384265,0.306,NOTCH2,NOTCH2,0.113543235,0.227,Malig_CLDN4high,Malig_CLDN4high,0.16369294,0.0
JAG2,JAG2,0.13690406,0.219,NOTCH1,NOTCH1,0.18865232,0.2075,Malig_CLDN4high,Malig_CLDN4low,0.1627782,0.0
JAG2,JAG2,0.11798362,0.1735,NOTCH1,NOTCH1,0.2063178,0.2625,Malig_CLDN4low,Malig_CLDN4high,0.16215071,0.0
PGF,PGF,0.22569548,0.242,NRP1,NRP1,0.09835771,0.1655,Malig_CLDN4low,Malig_CLDN4high,0.16202658,0.0
LGALS9,LGALS9,0.17989676,0.233,MET,MET,0.14302015,0.182,Malig_CLDN4high,Malig_CLDN4low,0.16145846,1.0
FASLG,FASLG,0.1477835,0.1085,TNFRSF1A,TNFRSF1A,0.17498203,0.1465,T,T,0.16138276,0.0
TNFSF10,TNFSF10,0.23828328,0.188,TNFRSF10B,TNFRSF10B,0.084227756,0.171,T,Malig_CLDN4high,0.16125551,0.58
DSC2,DSC2,0.16597164,0.217,DSG2,DSG2,0.15482625,0.187,Malig_CLDN4high,Malig_CLDN4low,0.16039895,0.0
EFNA5,EFNA5,0.086004674,0.165,EPHB2,EPHB2,0.23380037,0.299,Malig_CLDN4high,Malig_CLDN4high,0.15990251,0.0
FASLG,FASLG,0.1477835,0.1085,TNFRSF1A,TNFRSF1A,0.17167181,0.2235,T,Malig_CLDN4low,0.15972766,0.0
COL9A3,COL9A3,0.19638304,0.194,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.15964186,0.0
FGFR3,FGFR3,0.26092944,0.317,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4high,Malig_CLDN4high,0.15800364,0.0
PGF,PGF,0.22569548,0.242,NRP2,NRP2,0.08866945,0.129,Malig_CLDN4low,Malig_CLDN4low,0.15718246,0.0
TNFSF10,TNFSF10,0.27156755,0.2565,TNFRSF10A,TNFRSF10A,0.040522277,0.1035,Malig_CLDN4high,Malig_CLDN4high,0.15604492,0.26
COL9A2,COL9A2,0.18880185,0.248,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.15585127,0.0
JAG1,JAG1,0.21384265,0.306,NOTCH3,NOTCH3,0.09755493,0.1775,Malig_CLDN4high,Malig_CLDN4high,0.15569879,0.0
DLL3,DLL3,0.10346976,0.1245,NOTCH1,NOTCH1,0.2063178,0.2625,Malig_CLDN4low,Malig_CLDN4high,0.15489379,0.0
EFNB1,EFNB1,0.23067485,0.28,EPHB4,EPHB4,0.07858296,0.134,Malig_CLDN4high,Malig_CLDN4low,0.1546289,0.0
JAG2,JAG2,0.11798362,0.1735,NOTCH1,NOTCH1,0.18865232,0.2075,Malig_CLDN4low,Malig_CLDN4low,0.15331797,0.0
LAMC1,LAMC1,0.1440784,0.258,ITGA6,ITGA6_ITGB1,0.16154155,0.2365,Malig_CLDN4high,Malig_CLDN4high,0.15280998,0.0
TNFSF10,TNFSF10,0.24519889,0.213,TNFRSF10B,TNFRSF10B,0.0595451,0.11,Malig_CLDN4low,Malig_CLDN4low,0.152372,0.92
FN1,FN1,0.15790841,0.1415,ITGAV,ITGAV_ITGB1,0.14681976,0.2495,Malig_CLDN4high,Malig_CLDN4high,0.15236408,0.0
EFNB1,EFNB1,0.17114118,0.2085,EPHB2,EPHB2,0.13260542,0.1395,Malig_CLDN4low,Malig_CLDN4low,0.15187329,0.0
FN1,FN1,0.15790841,0.1415,ITGA3,ITGA3_ITGB1,0.1457091,0.194,Malig_CLDN4high,Malig_CLDN4low,0.15180875,0.0
EFNB1,EFNB1,0.23067485,0.28,EPHB1,EPHB1,0.072730176,0.1075,Malig_CLDN4high,Malig_CLDN4high,0.15170251,0.0
PVR,PVR,0.15679725,0.285,CD226,CD226,0.1461991,0.1205,Malig_CLDN4high,T,0.15149817,0.0
TGFB1,TGFB1,0.13219258,0.1555,TGFBR3,TGFBR3,0.17044732,0.128,Malig_CLDN4low,T,0.15131995,1.0
GAS6,GAS6,0.24228846,0.3095,TYRO3,TYRO3,0.05857994,0.123,Malig_CLDN4high,Malig_CLDN4high,0.1504342,0.0
EFNB1,EFNB1,0.17114118,0.2085,EPHB4,EPHB4,0.128482,0.2505,Malig_CLDN4low,Malig_CLDN4high,0.1498116,0.0
LGALS9,LGALS9,0.155765,0.13,MET,MET,0.14302015,0.182,T,Malig_CLDN4low,0.14939258,1.0
WNT4,WNT4,0.09204139,0.104,NOTCH1,NOTCH1,0.2063178,0.2625,Malig_CLDN4low,Malig_CLDN4high,0.1491796,0.0
TNFSF10,TNFSF10,0.23828328,0.188,TNFRSF10B,TNFRSF10B,0.0595451,0.11,T,Malig_CLDN4low,0.14891419,1.0
SEMA3F,SEMA3F,0.10231136,0.1435,NRP2,NRP2,0.19528021,0.2615,Malig_CLDN4low,Malig_CLDN4high,0.14879578,0.0
DLL3,DLL3,0.1838396,0.2275,NOTCH2,NOTCH2,0.113543235,0.227,Malig_CLDN4high,Malig_CLDN4high,0.14869142,0.0
TNFSF15,TNFSF15,0.063058905,0.107,TNFRSF25,TNFRSF25,0.23314804,0.1765,Malig_CLDN4high,T,0.14810348,0.0
NECTIN1,NECTIN1,0.19269595,0.288,NECTIN4,NECTIN4,0.10336405,0.1385,Malig_CLDN4high,Malig_CLDN4low,0.14803,0.0
KITLG,KITLG,0.08455845,0.107,KIT,KIT,0.21074754,0.249,Malig_CLDN4low,Malig_CLDN4high,0.147653,0.0
TGFB1,TGFB1,0.13219258,0.1555,EGFR,EGFR,0.16170871,0.184,Malig_CLDN4low,Malig_CLDN4low,0.14695065,1.0
JAG1,JAG1,0.18034817,0.236,NOTCH2,NOTCH2,0.113543235,0.227,Malig_CLDN4low,Malig_CLDN4high,0.1469457,0.0
DLL3,DLL3,0.10346976,0.1245,NOTCH1,NOTCH1,0.18865232,0.2075,Malig_CLDN4low,Malig_CLDN4low,0.14606103,0.0
LAMA3,LAMA3,0.14394087,0.214,ITGA3,ITGA3_ITGB1,0.1457091,0.194,Malig_CLDN4high,Malig_CLDN4low,0.14482498,0.0
LAMC1,LAMC1,0.1440784,0.258,ITGA6,ITGA6_ITGB1,0.14528747,0.176,Malig_CLDN4high,Malig_CLDN4low,0.14468294,0.0
JAG1,JAG1,0.21384265,0.306,NOTCH2,NOTCH2,0.07443411,0.128,Malig_CLDN4high,Malig_CLDN4low,0.14413838,0.0
CLEC2B,CLEC2B,0.0943252,0.132,KLRF1,KLRF1,0.19321302,0.1075,Malig_CLDN4high,T,0.14376912,1.0
KLRF1,KLRF1,0.19321302,0.1075,CLEC2B,CLEC2B,0.0943252,0.132,T,Malig_CLDN4high,0.14376912,1.0
VEGFB,VEGFB,0.1874995,0.1655,NRP1,NRP1,0.09835771,0.1655,T,Malig_CLDN4high,0.1429286,1.0
EFNB1,EFNB1,0.23067485,0.28,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4high,Malig_CLDN4high,0.14287636,0.0
TNFSF10,TNFSF10,0.24519889,0.213,TNFRSF10A,TNFRSF10A,0.040522277,0.1035,Malig_CLDN4low,Malig_CLDN4high,0.14286059,0.96
TNFSF13,TNFSF13,0.057491746,0.1315,TNFRSF1A,TNFRSF1A,0.22768651,0.2935,Malig_CLDN4high,Malig_CLDN4high,0.14258912,0.0
BMP7,BMP7,0.18635917,0.1675,BMPR1A,ACVR2B_BMPR1A,0.098682165,0.2105,Malig_CLDN4low,Malig_CLDN4high,0.14252067,0.0
BMP7,BMP7,0.18635917,0.1675,BMPR1A,BMPR1A_BMPR2,0.098682165,0.2105,Malig_CLDN4low,Malig_CLDN4high,0.14252067,0.0
TNFSF9,TNFSF9,0.19267108,0.119,PVR,PVR,0.090208076,0.1475,T,Malig_CLDN4low,0.14143957,0.0
LAMC1,LAMC1,0.1440784,0.258,ITGA6,ITGA6_ITGB1,0.138177,0.1195,Malig_CLDN4high,T,0.1411277,0.0
DLL3,DLL3,0.1838396,0.2275,NOTCH3,NOTCH3,0.09755493,0.1775,Malig_CLDN4high,Malig_CLDN4high,0.14069727,0.0
EFNA1,EFNA1,0.22619264,0.2365,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4low,Malig_CLDN4high,0.14063525,0.02
SEMA4D,SEMA4D,0.08569875,0.171,PLXNB2,PLXNB2,0.19533075,0.2715,Malig_CLDN4high,Malig_CLDN4low,0.14051476,1.0
WNT4,WNT4,0.09204139,0.104,NOTCH1,NOTCH1,0.18865232,0.2075,Malig_CLDN4low,Malig_CLDN4low,0.14034685,0.0
SEMA3C,SEMA3C,0.08418466,0.1415,NRP2,NRP2,0.19528021,0.2615,Malig_CLDN4high,Malig_CLDN4high,0.13973244,0.0
TGFB1,TGFB1,0.10862829,0.1845,TGFBR3,TGFBR3,0.17044732,0.128,Malig_CLDN4high,T,0.13953781,1.0
TNFSF10,TNFSF10,0.23828328,0.188,TNFRSF10A,TNFRSF10A,0.040522277,0.1035,T,Malig_CLDN4high,0.13940278,1.0
JAG1,JAG1,0.18034817,0.236,NOTCH3,NOTCH3,0.09755493,0.1775,Malig_CLDN4low,Malig_CLDN4high,0.13895155,0.0
WNT4,WNT4,0.1499583,0.185,FZD6,FZD6,0.12774457,0.243,Malig_CLDN4high,Malig_CLDN4high,0.13885143,0.0
EFNB1,EFNB1,0.17114118,0.2085,EPHB3,EPHB3,0.10611908,0.179,Malig_CLDN4low,Malig_CLDN4high,0.13863012,0.0
TNFSF12,TNFSF12,0.043210596,0.1185,TNFRSF25,TNFRSF25,0.23314804,0.1765,Malig_CLDN4high,T,0.13817932,0.0
EFNA3,EFNA3,0.11528452,0.18,EPHA2,EPHA2,0.15861581,0.227,Malig_CLDN4high,Malig_CLDN4high,0.13695017,0.0
TGFB1,TGFB1,0.10862829,0.1845,EGFR,EGFR,0.16170871,0.184,Malig_CLDN4high,Malig_CLDN4low,0.1351685,1.0
EFNA1,EFNA1,0.22619264,0.2365,EPHA1,EPHA1,0.042476274,0.1065,Malig_CLDN4low,Malig_CLDN4high,0.13433446,0.04
KITLG,KITLG,0.20868644,0.275,EPOR,EPOR,0.05998141,0.126,Malig_CLDN4high,Malig_CLDN4high,0.13433392,0.0
LAMC1,LAMC1,0.1440784,0.258,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.13348955,0.0
CD40LG,CD40LG,0.15020126,0.1145,CD40,CD40,0.11272267,0.226,T,Malig_CLDN4high,0.13146196,0.0
COL9A3,COL9A3,0.13765107,0.131,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4low,Malig_CLDN4high,0.13027588,0.0
PLXNB1,PLXNB1,0.17313603,0.294,SEMA4D,SEMA4D,0.08569875,0.171,Malig_CLDN4high,Malig_CLDN4high,0.12941739,1.0
DLL3,DLL3,0.1838396,0.2275,NOTCH2,NOTCH2,0.07443411,0.128,Malig_CLDN4high,Malig_CLDN4low,0.12913686,0.0
NECTIN3,NECTIN3,0.0629404,0.126,NECTIN2,NECTIN2,0.1952336,0.2465,Malig_CLDN4high,Malig_CLDN4low,0.129087,0.62
TNFSF13,TNFSF13,0.057491746,0.1315,FAS,FAS,0.19943011,0.153,Malig_CLDN4high,T,0.12846093,0.0
NECTIN1,NECTIN1,0.15323699,0.222,NECTIN4,NECTIN4,0.10336405,0.1385,Malig_CLDN4low,Malig_CLDN4low,0.12830052,0.0
EFNA4,EFNA4,0.09747485,0.2005,EPHA2,EPHA2,0.15861581,0.227,Malig_CLDN4high,Malig_CLDN4high,0.12804534,0.0
BMP7,BMP7,0.18635917,0.1675,ACVR1,ACVR1_ACVR2B,0.0690104,0.147,Malig_CLDN4low,Malig_CLDN4high,0.12768479,0.0
BMP7,BMP7,0.18635917,0.1675,ACVR1,ACVR1_BMPR2,0.0690104,0.147,Malig_CLDN4low,Malig_CLDN4high,0.12768479,0.0
JAG1,JAG1,0.18034817,0.236,NOTCH2,NOTCH2,0.07443411,0.128,Malig_CLDN4low,Malig_CLDN4low,0.12739114,0.0
JAG2,JAG2,0.13690406,0.219,NOTCH2,NOTCH2,0.113543235,0.227,Malig_CLDN4high,Malig_CLDN4high,0.12522365,0.0
EFNB1,EFNB1,0.17114118,0.2085,EPHB4,EPHB4,0.07858296,0.134,Malig_CLDN4low,Malig_CLDN4low,0.12486207,0.0
LAMA3,LAMA3,0.10337121,0.133,ITGA3,ITGA3_ITGB1,0.1457091,0.194,Malig_CLDN4low,Malig_CLDN4low,0.12454015,0.7
BMP7,BMP7,0.18635917,0.1675,ACVR2A,ACVR1_ACVR2A,0.06271605,0.1255,Malig_CLDN4low,Malig_CLDN4high,0.12453761,0.0
BMP7,BMP7,0.18635917,0.1675,ACVR2A,ACVR2A_BMPR1A,0.06271605,0.1255,Malig_CLDN4low,Malig_CLDN4high,0.12453761,0.0
TGFB1,TGFB1,0.13219258,0.1555,ITGB6,ITGAV_ITGB6,0.11639849,0.1695,Malig_CLDN4low,Malig_CLDN4high,0.12429553,1.0
BMP7,BMP7,0.18635917,0.1675,BMPR1A,BMPR1A_BMPR2,0.060004737,0.1065,Malig_CLDN4low,Malig_CLDN4low,0.123181954,0.0
BMP7,BMP7,0.18635917,0.1675,ACVR2B,ACVR2B_BMPR1A,0.059776973,0.1035,Malig_CLDN4low,Malig_CLDN4low,0.12306807,0.0
WNT4,WNT4,0.1499583,0.185,FZD6,FZD6,0.09501466,0.1485,Malig_CLDN4high,Malig_CLDN4low,0.12248648,0.0
EFNA5,EFNA5,0.086004674,0.165,EPHA2,EPHA2,0.15861581,0.227,Malig_CLDN4high,Malig_CLDN4high,0.12231024,0.0
EFNB1,EFNB1,0.17114118,0.2085,EPHB1,EPHB1,0.072730176,0.1075,Malig_CLDN4low,Malig_CLDN4high,0.12193568,0.0
WNT7B,WNT7B,0.16639297,0.2605,FZD1,FZD1,0.0728896,0.1455,Malig_CLDN4high,Malig_CLDN4high,0.11964129,0.0
TNC,TNC,0.12174784,0.131,ITGB6,ITGAV_ITGB6,0.11639849,0.1695,Malig_CLDN4high,Malig_CLDN4high,0.11907317,0.0
PTN,PTN,0.1502448,0.1455,PTPRS,PTPRS,0.08691193,0.1525,Malig_CLDN4low,Malig_CLDN4high,0.11857837,0.0
FN1,FN1,0.15790841,0.1415,ITGAV,ITGAV_ITGB1,0.07897239,0.122,Malig_CLDN4high,Malig_CLDN4low,0.118440405,0.0
PVR,PVR,0.090208076,0.1475,CD226,CD226,0.1461991,0.1205,Malig_CLDN4low,T,0.118203595,0.0
CD40LG,CD40LG,0.15020126,0.1145,CD40,CD40,0.08557141,0.128,T,Malig_CLDN4low,0.117886335,0.0
JAG2,JAG2,0.13690406,0.219,NOTCH3,NOTCH3,0.09755493,0.1775,Malig_CLDN4high,Malig_CLDN4high,0.11722949,0.0
COL9A2,COL9A2,0.11052434,0.1185,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4low,Malig_CLDN4high,0.11671252,0.0
COL18A1,COL18A1,0.110398784,0.184,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.11664974,0.0
TNFSF13,TNFSF13,0.057491746,0.1315,TNFRSF1A,TNFRSF1A,0.17498203,0.1465,Malig_CLDN4high,T,0.11623689,0.38
COL17A1,COL17A1,0.109360754,0.118,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.116130725,0.0
FASLG,FASLG,0.1477835,0.1085,TNFRSF10B,TNFRSF10B,0.084227756,0.171,T,Malig_CLDN4high,0.11600563,0.0
JAG2,JAG2,0.11798362,0.1735,NOTCH2,NOTCH2,0.113543235,0.227,Malig_CLDN4low,Malig_CLDN4high,0.115763426,0.0
LAMC1,LAMC1,0.069817506,0.1205,ITGA6,ITGA6_ITGB1,0.16154155,0.2365,Malig_CLDN4low,Malig_CLDN4high,0.11567953,0.06
TNFSF13,TNFSF13,0.057491746,0.1315,TNFRSF1A,TNFRSF1A,0.17167181,0.2235,Malig_CLDN4high,Malig_CLDN4low,0.11458178,0.6
FGFR3,FGFR3,0.17215373,0.2005,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4low,Malig_CLDN4high,0.113615796,0.0
EFNB1,EFNB1,0.17114118,0.2085,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4low,Malig_CLDN4high,0.11310952,0.0
SEMA3F,SEMA3F,0.13692012,0.2105,NRP2,NRP2,0.08866945,0.129,Malig_CLDN4high,Malig_CLDN4low,0.11279479,0.0
TGFB1,TGFB1,0.10862829,0.1845,ITGB6,ITGAV_ITGB6,0.11639849,0.1695,Malig_CLDN4high,Malig_CLDN4high,0.11251339,1.0
COL6A1,COL6A1,0.100506425,0.168,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.11170356,0.0
COL6A2,COL6A2,0.10029478,0.147,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.11159774,0.0
WNT4,WNT4,0.1499583,0.185,FZD1,FZD1,0.0728896,0.1455,Malig_CLDN4high,Malig_CLDN4high,0.111423954,0.0
TGFB1,TGFB1,0.13219258,0.1555,TGFBR2,TGFBR1_TGFBR2,0.08945106,0.1655,Malig_CLDN4low,Malig_CLDN4high,0.11082182,1.0
WNT4,WNT4,0.09204139,0.104,FZD6,FZD6,0.12774457,0.243,Malig_CLDN4low,Malig_CLDN4high,0.10989298,0.0
EFNA5,EFNA5,0.086004674,0.165,EPHB2,EPHB2,0.13260542,0.1395,Malig_CLDN4high,Malig_CLDN4low,0.10930505,0.0
THBS1,THBS1,0.07213121,0.1135,ITGA3,ITGA3_ITGB1,0.1457091,0.194,Malig_CLDN4high,Malig_CLDN4low,0.10892016,0.12
DLL3,DLL3,0.10346976,0.1245,NOTCH2,NOTCH2,0.113543235,0.227,Malig_CLDN4low,Malig_CLDN4high,0.1085065,0.0
EPHB6,EPHB6,0.0890663,0.135,EFNB2,EFNB2,0.1273174,0.1395,Malig_CLDN4high,Malig_CLDN4low,0.10819185,0.08
EFNA4,EFNA4,0.057418205,0.1085,EPHA2,EPHA2,0.15861581,0.227,Malig_CLDN4low,Malig_CLDN4high,0.10801701,0.0
FASLG,FASLG,0.1477835,0.1085,FAS,FAS,0.06822886,0.1305,T,Malig_CLDN4high,0.10800618,0.0
JAG2,JAG2,0.11798362,0.1735,NOTCH3,NOTCH3,0.09755493,0.1775,Malig_CLDN4low,Malig_CLDN4high,0.10776927,0.0
LAMC1,LAMC1,0.069817506,0.1205,ITGA6,ITGA6_ITGB1,0.14528747,0.176,Malig_CLDN4low,Malig_CLDN4low,0.10755248,0.86
WNT4,WNT4,0.1499583,0.185,FZD8,FZD8,0.06506697,0.114,Malig_CLDN4high,Malig_CLDN4high,0.10751264,0.0
GDF11,GDF11,0.10555651,0.17,ACVR2B,ACVR1B_ACVR2B,0.10894965,0.208,Malig_CLDN4high,Malig_CLDN4high,0.107253075,0.0
JAG2,JAG2,0.13690406,0.219,NOTCH2,NOTCH2,0.07443411,0.128,Malig_CLDN4high,Malig_CLDN4low,0.10566908,0.0
SEMA4A,SEMA4A,0.08190643,0.138,PLXND1,PLXND1,0.1279067,0.203,Malig_CLDN4high,Malig_CLDN4high,0.10490656,0.0
LAMC1,LAMC1,0.069817506,0.1205,ITGA6,ITGA6_ITGB1,0.138177,0.1195,Malig_CLDN4low,T,0.10399726,0.98
TNFSF13,TNFSF13,0.057491746,0.1315,TNFRSF14,TNFRSF14,0.15009066,0.276,Malig_CLDN4high,Malig_CLDN4high,0.10379121,1.0
FASLG,FASLG,0.1477835,0.1085,TNFRSF10B,TNFRSF10B,0.0595451,0.11,T,Malig_CLDN4low,0.1036643,0.0
TGFB1,TGFB1,0.13219258,0.1555,TGFBR3,TGFBR3,0.070526846,0.127,Malig_CLDN4low,Malig_CLDN4high,0.10135971,1.0
FGFR2,FGFR2,0.1474267,0.2135,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4high,Malig_CLDN4high,0.10125228,0.0
TGFB1,TGFB1,0.13219258,0.1555,ACVR1,ACVR1_TGFBR2,0.0690104,0.147,Malig_CLDN4low,Malig_CLDN4high,0.100601494,1.0
DLL3,DLL3,0.10346976,0.1245,NOTCH3,NOTCH3,0.09755493,0.1775,Malig_CLDN4low,Malig_CLDN4high,0.10051234,0.0
EPHB6,EPHB6,0.07322384,0.108,EFNB2,EFNB2,0.1273174,0.1395,Malig_CLDN4low,Malig_CLDN4low,0.100270614,0.74
COL18A1,COL18A1,0.076479055,0.1275,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4low,Malig_CLDN4high,0.09968987,0.0
TGFB1,TGFB1,0.10862829,0.1845,TGFBR2,TGFBR1_TGFBR2,0.08945106,0.1655,Malig_CLDN4high,Malig_CLDN4high,0.099039674,1.0
GDF11,GDF11,0.10555651,0.17,TGFBR1,ACVR2B_TGFBR1,0.09027949,0.1775,Malig_CLDN4high,Malig_CLDN4high,0.097918004,0.0
LAMC1,LAMC1,0.069817506,0.1205,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4low,Malig_CLDN4high,0.096359104,0.0
JAG2,JAG2,0.11798362,0.1735,NOTCH2,NOTCH2,0.07443411,0.128,Malig_CLDN4low,Malig_CLDN4low,0.09620886,0.14
COL21A1,COL21A1,0.068636194,0.103,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.095768444,0.0
SEMA3F,SEMA3F,0.10231136,0.1435,NRP2,NRP2,0.08866945,0.129,Malig_CLDN4low,Malig_CLDN4low,0.0954904,0.0
BMP5,BMP5,0.092201106,0.1015,BMPR1A,ACVR2B_BMPR1A,0.098682165,0.2105,Malig_CLDN4high,Malig_CLDN4high,0.09544164,0.0
BMP5,BMP5,0.092201106,0.1015,BMPR1A,BMPR1A_BMPR2,0.098682165,0.2105,Malig_CLDN4high,Malig_CLDN4high,0.09544164,0.0
GAS6,GAS6,0.13217065,0.16,TYRO3,TYRO3,0.05857994,0.123,Malig_CLDN4low,Malig_CLDN4high,0.09537529,0.0
SEMA3A,SEMA3A,0.08893894,0.142,NRP1,NRP1,0.09835771,0.1655,Malig_CLDN4high,Malig_CLDN4high,0.09364832,0.0
SEMA3A,SEMA3A,0.08893894,0.142,NRP1,NRP1_PLXNA3,0.09835771,0.1655,Malig_CLDN4high,Malig_CLDN4high,0.09364832,0.0
