gene,comparison,n_malignant,n_other,mean_malignant,mean_other,pct_pos_malignant,pct_pos_other,log2FC_of_means,auroc,mannwhitney_U,p_value,fdr_bh
TACSTD2,malignant_vs_all_immune,3995,26055,1.207589030265808,0.016186952590942383,58.748435544430535,0.890424102859336,6.22115421295166,0.7897780880869846,82207784.0,0.0,0.0
TACSTD2,malignant_vs_B,3995,3320,1.207589030265808,0.0067307185381650925,58.748435544430535,0.3614457831325301,7.487153053283691,0.7920735256419923,10505588.0,0.0,0.0
TACSTD2,malignant_vs_CD4Tconv,3995,6757,1.207589030265808,0.0033159595914185047,58.748435544430535,0.17759360663016133,8.5084867477417,0.7929167786505368,21404166.0,0.0,0.0
TACSTD2,malignant_vs_CD8Tex,3995,1236,1.207589030265808,0.0013956346083432436,58.748435544430535,0.08090614886731393,9.756991386413574,0.7934027566820986,3917680.0,0.0,0.0
TACSTD2,malignant_vs_DC,3995,1128,1.207589030265808,0.2296120971441269,58.748435544430535,10.99290780141844,2.3948590755462646,0.7379809868718877,3325608.0,0.0,0.0
TACSTD2,malignant_vs_Mast,3995,616,1.207589030265808,0.0036477604880928993,58.748435544430535,0.3246753246753247,8.370902061462402,0.7928010662678998,1951020.0,0.0,0.0
TACSTD2,malignant_vs_Mono/Macro,3995,7032,1.207589030265808,0.011961674317717552,58.748435544430535,0.9101251422070534,6.657566070556641,0.7907738057099246,22215082.0,0.0,0.0
TACSTD2,malignant_vs_NK,3995,1481,1.207589030265808,0.002677731914445758,58.748435544430535,0.1350438892640108,8.816902160644531,0.7930737189211025,4692296.0,0.0,0.0
TACSTD2,malignant_vs_Neutrophils,3995,3345,1.207589030265808,0.0036581421736627817,58.748435544430535,0.17937219730941703,8.366802215576172,0.7928291530332198,10594794.0,0.0,0.0
TACSTD2,malignant_vs_Plasma,3995,1140,1.207589030265808,0.012024533934891224,58.748435544430535,0.7894736842105263,6.6500043869018555,0.7907996838152954,3601539.0,0.0,0.0
CLDN4,malignant_vs_all_immune,3995,26055,0.8964436650276184,0.007440867368131876,50.26282853566959,0.4989445403953176,6.912598133087158,0.7491037179702416,77974000.0,0.0,0.0
CLDN4,malignant_vs_B,3995,3320,0.8964436650276184,0.0076715596951544285,50.26282853566959,0.42168674698795183,6.86854887008667,0.7491211906449327,9935894.0,0.0,0.0
CLDN4,malignant_vs_CD4Tconv,3995,6757,0.8964436650276184,0.00670707318931818,50.26282853566959,0.3699866804795027,7.062385559082031,0.7493967874227867,20229378.0,0.0,0.0
CLDN4,malignant_vs_CD8Tex,3995,1236,0.8964436650276184,0.002684256760403514,50.26282853566959,0.16181229773462785,8.383545875549316,0.750534446375121,3706004.0,0.0,0.0
CLDN4,malignant_vs_DC,3995,1128,0.8964436650276184,0.009137001819908619,50.26282853566959,0.6205673758865249,6.6163482666015625,0.7486115179435286,3373513.0,0.0,0.0
CLDN4,malignant_vs_Mast,3995,616,0.8964436650276184,0.0027380839455872774,50.26282853566959,0.16233766233766234,8.354902267456055,0.7505176925702582,1846964.0,0.0,0.0
CLDN4,malignant_vs_Mono/Macro,3995,7032,0.8964436650276184,0.00850595161318779,50.26282853566959,0.7536973833902162,6.7195963859558105,0.748606762434841,21030490.0,0.0,0.0
CLDN4,malignant_vs_NK,3995,1481,0.8964436650276184,0.01903209649026394,50.26282853566959,1.1478730587440917,5.557706356048584,0.7458205268401843,4412718.0,0.0,0.0
CLDN4,malignant_vs_Neutrophils,3995,3345,0.8964436650276184,0.004167386330664158,50.26282853566959,0.20926756352765324,7.748926162719727,0.7501337808284272,10024244.0,0.0,0.0
CLDN4,malignant_vs_Plasma,3995,1140,0.8964436650276184,0.00511516910046339,50.26282853566959,0.3508771929824561,7.453287124633789,0.7497933820784752,3414784.0,0.0,0.0
