cohort	n_intersect_tumors	n_cldn4_protein	n_cldn4_protein_na	n_Q1	n_Q2	n_Q3	n_Q4	n_ImmuneScore_among_cldn4	n_CD274_RNA_among_cldn4	n_CD274_protein_among_cldn4	n_Q4_Q1_ImmuneScore	n_Q4_Q1_CD274_RNA	n_Q4_Q1_CD274_protein	tacstd2_gate	lscc_in_this_slice
LUAD	110	79	31	20	20	19	20	79	79	79	20 vs 20	20 vs 20	20 vs 20	none	no (already reported in methods/cptac_cldn4_q4)
