sample	patient	pair_id	n_tumor_hi_interface	n_tumor_lo_interface	n_cd8_interface	mean_hi	mean_lo	delta_mean	p_hi	p_lo
Lung13	Lung13	PDCD1LG2|PDCD1	3394	3792	2381	0.052307230473535485	0.052034838380651635	0.0002723920928838497	0.0	0.0
Lung13	Lung13	LGALS9|HAVCR2	3394	3792	2381	0.06985676414652611	0.07559813688830158	-0.005741372741775469	0.004	0.0
Lung13	Lung13	LGALS9|PTPRC	3394	3792	2381	0.20453275386334566	0.21027412660512113	-0.005741372741775469	0.0	0.0
Lung13	Lung13	LGALS9|CD44	3394	3792	2381	0.21111530118048616	0.21685667392226163	-0.005741372741775469	0.0	0.0
Lung13	Lung13	MIF|CD74_CD44	3394	3792	2381	0.5542755033614322	0.5492659276598003	0.005009575701631852	0.0	0.0
Lung13	Lung13	MIF|CD74_CXCR4	3394	3792	2381	0.5419073624275872	0.5368977867259552	0.005009575701631963	0.0	0.0
Lung13	Lung13	TGFB1|TGFBR1_TGFBR2	3394	3792	2381	0.08580677940107971	0.08126481682828587	0.004541962572793837	0.004	0.618
Lung13	Lung13	CXCL12|CXCR4	3394	3792	2381	0.20256915120218144	0.20204377233264187	0.0005253788695395722	0.0	0.0
Lung13	Lung13	CXCL16|CXCR6	3394	3792	2381	0.16276456163960334	0.1371612648288731	0.02560329681073026	0.0	0.0
Lung13	Lung13	CXCL9|CXCR3	3394	3792	2381	0.07778959390005953	0.10356857709854753	-0.025778983198487995	1.0	0.17600000000000002
Lung13	Lung13	CXCL10|CXCR3	3394	3792	2381	0.09426495690730181	0.12213652997416131	-0.0278715730668595	1.0	0.19999999999999998
Lung13	Lung13	CCL5|CCR5	3394	3792	2381	0.07730488446885186	0.09448225809408983	-0.01717737362523797	1.0	1.0
Lung13	Lung13	HLA-A|CD8A	3394	3792	2381	1.2006587495039795	1.0618959688510237	0.13876278065295589	0.0	0.0
Lung13	Lung13	HLA-B|CD8A	3394	3792	2381	1.1579589057754651	1.073578324360238	0.0843805814152272	0.0	0.0
Lung13	Lung13	HLA-C|CD8A	3394	3792	2381	1.2452246125946944	1.0775195842494294	0.16770502834526502	0.0	0.0
Lung13	Lung13	HLA-A|CD8B	3394	3792	2381	0.9957150181659685	0.8569522375130127	0.13876278065295578	0.0	0.6
Lung13	Lung13	HLA-B|CD8B	3394	3792	2381	0.9530151744374542	0.868634593022227	0.0843805814152272	0.0	0.0
Lung13	Lung13	HLA-C|CD8B	3394	3792	2381	1.0402808812566833	0.8725758529114184	0.1677050283452649	0.0	0.0
Lung13	Lung13	APP|CD74	3394	3792	2381	1.0014917663108596	0.9462819713734922	0.05520979493736733	0.0	0.0
Lung13	Lung13	FASLG|FAS	3394	3792	2381	0.05540194851101524	0.05493987319766698	0.00046207531334825636	0.2866666666666667	0.2866666666666667
Lung13	Lung13	SPP1|CD44	3394	3792	2381	0.2998831130121021	0.377428518134163	-0.07754540512206093	0.988	0.0
Lung13	Lung13	IFNG|IFNGR1_IFNGR2	3394	3792	2381	0.04447159245607987	0.034487940860669225	0.009983651595410648	0.0	0.038
