sample	patient	pair_id	n_tumor_hi_interface	n_tumor_lo_interface	n_cd8_interface	mean_hi	mean_lo	delta_mean	p_hi	p_lo
Lung5_Rep1	Lung5	HLA-B|CD8B	424	1149	1858	0.7504875741251814	0.7262970178288012	0.024190556296380228	1.0	1.0
Lung5_Rep1	Lung5	HLA-C|CD8B	424	1149	1858	0.7741258542337525	0.7146522200482024	0.05947363418555007	0.296	1.0
Lung5_Rep1	Lung5	APP|CD74	424	1149	1858	0.7154707934614984	0.6766074469016776	0.03886334655982082	0.0	0.002
Lung5_Rep1	Lung5	FASLG|FAS	424	1149	1858	0.05006132310555107	0.05055853073470258	-0.0004972076291515082	0.6946666666666667	0.6946666666666667
Lung5_Rep1	Lung5	SPP1|CD44	424	1149	1858	0.1813330855255549	0.18654701803280274	-0.0052139325072478315	0.076	0.004
Lung5_Rep1	Lung5	IFNG|IFNGR1_IFNGR2	424	1149	1858	0.037534250862192656	0.029601641254910195	0.00793260960728246	0.024	0.678
Lung5_Rep2	Lung5	CDH1|CDH1	737	1703	2883	0.10680984514465833	0.08138703733807559	0.025422807806582737	0.0	0.994
Lung5_Rep2	Lung5	CDH1|ITGA2_ITGB1	737	1703	2883	0.09252254998810022	0.06709974218151749	0.025422807806582737	0.0	0.0
Lung5_Rep2	Lung5	ICAM1|ITGAL_ITGB2	737	1703	2883	0.1089973641705307	0.06910162710713036	0.03989573706340034	0.0	0.082
Lung5_Rep2	Lung5	ICAM1|ITGAL	737	1703	2883	0.15574663550924775	0.11585089844584742	0.03989573706340033	0.0	0.0
Lung5_Rep2	Lung5	CD274|PDCD1	737	1703	2883	0.06986016690964064	0.08039749877232694	-0.010537331862686294	0.998	0.0
Lung5_Rep2	Lung5	PDCD1LG2|PDCD1	737	1703	2883	0.052200153932950875	0.056151291876961246	-0.00395113794401037	0.872	0.798
Lung5_Rep2	Lung5	LGALS9|HAVCR2	737	1703	2883	0.08321662775428632	0.07634367935730006	0.006872948396986253	0.616	0.926
Lung5_Rep2	Lung5	LGALS9|PTPRC	737	1703	2883	0.20503560566084722	0.19816265726386095	0.006872948396986267	0.0	0.0
Lung5_Rep2	Lung5	LGALS9|CD44	737	1703	2883	0.22096741065122694	0.2140944622542407	0.006872948396986239	0.0	0.002
Lung5_Rep2	Lung5	MIF|CD74_CD44	737	1703	2883	0.3027541869372057	0.29410266269420926	0.008651524242996422	0.01	0.0
Lung5_Rep2	Lung5	MIF|CD74_CXCR4	737	1703	2883	0.32546795810141615	0.31681643385841973	0.008651524242996422	0.014	0.012
Lung5_Rep2	Lung5	TGFB1|TGFBR1_TGFBR2	737	1703	2883	0.04611606182933855	0.06552978903672119	-0.019413727207382638	1.0	1.0
Lung5_Rep2	Lung5	CXCL12|CXCR4	737	1703	2883	0.2387950600544907	0.22881147063013493	0.00998358942435576	0.024	0.212
Lung5_Rep2	Lung5	CXCL16|CXCR6	737	1703	2883	0.10749280062518424	0.0894167333259038	0.018076067299280435	0.094	0.996
Lung5_Rep2	Lung5	CXCL9|CXCR3	737	1703	2883	0.06575479117951705	0.06311400172294336	0.002640789456573686	0.977	0.977
Lung5_Rep2	Lung5	CXCL10|CXCR3	737	1703	2883	0.061307702967863524	0.06690473831511631	-0.005597035347252789	0.923	0.923
Lung5_Rep2	Lung5	CCL5|CCR5	737	1703	2883	0.08336163734294996	0.09234595700245989	-0.008984319659509923	1.0	1.0
Lung5_Rep2	Lung5	HLA-A|CD8A	737	1703	2883	0.7418662254959447	0.6660711602238734	0.07579506527207136	0.0	0.996
Lung5_Rep2	Lung5	HLA-B|CD8A	737	1703	2883	0.8035318723187822	0.7953003522929919	0.008231520025790307	0.116	0.116
Lung5_Rep2	Lung5	HLA-C|CD8A	737	1703	2883	0.8497330942669407	0.8030465624255583	0.046686531841382384	0.0	0.008
Lung5_Rep2	Lung5	HLA-A|CD8B	737	1703	2883	0.5838854438723983	0.5080903786003269	0.07579506527207136	0.19599999999999998	1.0
Lung5_Rep2	Lung5	HLA-B|CD8B	737	1703	2883	0.6455510906952358	0.6373195706694454	0.008231520025790307	1.0	1.0
Lung5_Rep2	Lung5	HLA-C|CD8B	737	1703	2883	0.6917523126433942	0.6450657808020118	0.046686531841382384	0.456	1.0
Lung5_Rep2	Lung5	APP|CD74	737	1703	2883	0.6770214194449189	0.6423679153689532	0.03465350407596568	0.0	0.0
Lung5_Rep2	Lung5	FASLG|FAS	737	1703	2883	0.0710989836875035	0.07392834769401713	-0.002829364006513624	0.7559999999999999	0.466
Lung5_Rep2	Lung5	SPP1|CD44	737	1703	2883	0.21209697838920744	0.21316397486214778	-0.0010669964729403403	0.004	0.004
Lung5_Rep2	Lung5	IFNG|IFNGR1_IFNGR2	737	1703	2883	0.04451902991953359	0.037497004255648204	0.007022025663885385	0.148	0.916
Lung5_Rep3	Lung5	CDH1|CDH1	366	860	1405	0.07696298080298047	0.05492874070204105	0.022034240100939427	0.0	0.971
Lung5_Rep3	Lung5	CDH1|ITGA2_ITGB1	366	860	1405	0.07038463235322763	0.048350392252288196	0.022034240100939434	0.0	0.0
Lung5_Rep3	Lung5	ICAM1|ITGAL_ITGB2	366	860	1405	0.10278091162797848	0.06283824491641937	0.039942666711559105	0.0	0.044
Lung5_Rep3	Lung5	ICAM1|ITGAL	366	860	1405	0.1401236767969779	0.1001810100854188	0.039942666711559105	0.0	0.008
Lung5_Rep3	Lung5	CD274|PDCD1	366	860	1405	0.04811314563418975	0.057729124686030434	-0.009615979051840681	0.914	0.152
Lung5_Rep3	Lung5	PDCD1LG2|PDCD1	366	860	1405	0.044453252338711446	0.04672099708053121	-0.0022677447418197605	0.666	0.3
Lung5_Rep3	Lung5	LGALS9|HAVCR2	366	860	1405	0.05582646417639067	0.05423619178622692	0.0015902723901637522	0.714	0.714
Lung5_Rep3	Lung5	LGALS9|PTPRC	366	860	1405	0.18828139348895584	0.18669112109879207	0.001590272390163766	0.0	0.0
Lung5_Rep3	Lung5	LGALS9|CD44	366	860	1405	0.15887070034937562	0.15728042795921185	0.001590272390163766	0.01	0.0
Lung5_Rep3	Lung5	MIF|CD74_CD44	366	860	1405	0.2577706904746054	0.2396063369077658	0.01816435356683957	0.004	0.032
Lung5_Rep3	Lung5	MIF|CD74_CXCR4	366	860	1405	0.33539944024798896	0.3172350866811494	0.01816435356683954	0.004	0.046
Lung5_Rep3	Lung5	TGFB1|TGFBR1_TGFBR2	366	860	1405	0.04025236106353491	0.05163937353842046	-0.011387012474885556	1.0	1.0
Lung5_Rep3	Lung5	CXCL12|CXCR4	366	860	1405	0.25953683810965245	0.25407013204776546	0.005466706061886983	0.018	0.018
Lung5_Rep3	Lung5	CXCL16|CXCR6	366	860	1405	0.09724017805519382	0.06770780704709574	0.02953237100809808	0.0	0.939
Lung5_Rep3	Lung5	CXCL9|CXCR3	366	860	1405	0.040718342601146595	0.04498560502234179	-0.004267262421195198	0.853	0.7826666666666666
Lung5_Rep3	Lung5	CXCL10|CXCR3	366	860	1405	0.037861783384333283	0.0390350438478687	-0.0011732604635354138	0.692	0.692
Lung5_Rep3	Lung5	CCL5|CCR5	366	860	1405	0.05062739976339996	0.061872936756301775	-0.011245536992901817	1.0	1.0
Lung5_Rep3	Lung5	HLA-A|CD8A	366	860	1405	0.6796588216683646	0.6746609165016502	0.004997905166714389	0.0	0.0
Lung5_Rep3	Lung5	HLA-B|CD8A	366	860	1405	0.8404978735722872	0.8307128895645424	0.009784984007744857	0.0	0.0
Lung5_Rep3	Lung5	HLA-C|CD8A	366	860	1405	0.8565162227203353	0.7725452868709237	0.08397093584941162	0.0	0.014
Lung5_Rep3	Lung5	HLA-A|CD8B	366	860	1405	0.5100716838133319	0.5050737786466176	0.004997905166714278	0.984	0.984
Lung5_Rep3	Lung5	HLA-B|CD8B	366	860	1405	0.6709107357172546	0.6611257517095098	0.009784984007744746	0.972	0.972
Lung5_Rep3	Lung5	HLA-C|CD8B	366	860	1405	0.6869290848653027	0.6029581490158912	0.08397093584941151	0.068	1.0
Lung5_Rep3	Lung5	APP|CD74	366	860	1405	0.6501607395861998	0.59808067199961	0.052080067586589784	0.0	0.112
Lung5_Rep3	Lung5	FASLG|FAS	366	860	1405	0.05105081915544188	0.0508108102616999	0.00024000889374197615	0.797	0.797
Lung5_Rep3	Lung5	SPP1|CD44	366	860	1405	0.15515318542389703	0.1620108493158954	-0.006857663891998378	0.028	0.0
Lung5_Rep3	Lung5	IFNG|IFNGR1_IFNGR2	366	860	1405	0.02920218189019569	0.025137837894392223	0.0040643439958034655	0.244	0.598
Lung6	Lung6	CDH1|CDH1	68	95	158	0.1771649605416355	0.1215935607718119	0.0555713997698236	0.078	0.97
Lung6	Lung6	CDH1|ITGA2_ITGB1	68	95	158	0.15075452647664966	0.09518312670682606	0.0555713997698236	0.004	0.214
Lung6	Lung6	ICAM1|ITGAL_ITGB2	68	95	158	0.13992404042620404	0.11547886988149335	0.024445170544710695	0.02	0.046
Lung6	Lung6	ICAM1|ITGAL	68	95	158	0.19864576574822726	0.17420059520351655	0.02444517054471071	0.0	0.002
Lung6	Lung6	CD274|PDCD1	68	95	158	0.06499074588925734	0.054616964828324746	0.010373781060932591	0.468	0.59
Lung6	Lung6	PDCD1LG2|PDCD1	68	95	158	0.054155852787102325	0.0	0.054155852787102325	0.646	
Lung6	Lung6	LGALS9|HAVCR2	68	95	158	0.0710967204665969	0.08608577318643428	-0.014989052719837373	0.608	0.608
Lung6	Lung6	LGALS9|PTPRC	68	95	158	0.2087498322179179	0.2237388849377553	-0.014989052719837387	0.016	0.0
Lung6	Lung6	LGALS9|CD44	68	95	158	0.1924994588702673	0.20748851159010467	-0.014989052719837387	0.654	0.654
Lung6	Lung6	MIF|CD74_CD44	68	95	158	0.40221088245366815	0.2873175747161464	0.11489330773752177	0.0	0.916
Lung6	Lung6	MIF|CD74_CXCR4	68	95	158	0.5349676185360349	0.4200743107985132	0.11489330773752171	0.0	0.094
Lung6	Lung6	TGFB1|TGFBR1_TGFBR2	68	95	158	0.04282779668194983	0.06890087142874605	-0.026073074746796224	1.0	1.0
Lung6	Lung6	CXCL12|CXCR4	68	95	158	0.3516511989456455	0.3819037947543139	-0.030252595808668403	0.0	0.0
Lung6	Lung6	CXCL16|CXCR6	68	95	158	0.19584188561495436	0.1661193761763614	0.029722509438592948	0.212	0.59
Lung6	Lung6	CXCL9|CXCR3	68	95	158	0.10014064930939709	0.11964189734143627	-0.019501248032039176	0.554	0.168
Lung6	Lung6	CXCL10|CXCR3	68	95	158	0.059452315824340726	0.08557471047136325	-0.026122394647022526	0.8386666666666667	0.36
Lung6	Lung6	CCL5|CCR5	68	95	158	0.08754693044381451	0.1477569432198247	-0.06021001277601018	1.0	1.0
Lung6	Lung6	HLA-A|CD8A	68	95	158	0.9866489668391307	1.1564365920694488	-0.1697876252303181	0.586	0.0
Lung6	Lung6	HLA-B|CD8A	68	95	158	1.0077546798857795	1.1834424549454374	-0.17568777505965794	0.93	0.0
Lung6	Lung6	HLA-C|CD8A	68	95	158	1.0255143575658794	1.0321098996263038	-0.006595542060424453	0.002	0.0
Lung6	Lung6	HLA-A|CD8B	68	95	158	0.6642856828352453	0.8340733080655633	-0.1697876252303181	0.998	0.19066666666666665
Lung6	Lung6	HLA-B|CD8B	68	95	158	0.685391395881894	0.861079170941552	-0.17568777505965794	1.0	0.3333333333333333
Lung6	Lung6	HLA-C|CD8B	68	95	158	0.7031510735619939	0.7097466156224184	-0.006595542060424453	0.607	0.607
Lung6	Lung6	APP|CD74	68	95	158	0.8242601605793787	0.8053628534872797	0.018897307092099025	0.6493333333333333	0.726
Lung6	Lung6	FASLG|FAS	68	95	158	0.07093169964567016	0.06648527282742482	0.004446426818245336	0.684	0.684
Lung6	Lung6	SPP1|CD44	68	95	158	0.2427466878485786	0.2395740750678216	0.003172612780757006	0.794	0.794
Lung6	Lung6	IFNG|IFNGR1_IFNGR2	68	95	158	0.01627887802632638	0.017871329964676514	-0.0015924519383501354	0.9239999999999999	0.9239999999999999
Lung9_Rep1	Lung9	CDH1|CDH1	495	789	945	0.0714525788427546	0.05693282474812724	0.014519754094627364	0.136	1.0
Lung9_Rep1	Lung9	CDH1|ITGA2_ITGB1	495	789	945	0.06345576195296271	0.04893600785833535	0.014519754094627357	0.0	0.154
Lung9_Rep1	Lung9	ICAM1|ITGAL_ITGB2	495	789	945	0.05823398505970513	0.05350759340047376	0.004726391659231374	0.408	0.644
Lung9_Rep1	Lung9	ICAM1|ITGAL	495	789	945	0.07801388159086063	0.07328748993162926	0.004726391659231374	0.308	0.46
Lung9_Rep1	Lung9	CD274|PDCD1	495	789	945	0.051140405826840395	0.0627541120490388	-0.011613706222198407	0.807	0.048
Lung9_Rep1	Lung9	PDCD1LG2|PDCD1	495	789	945	0.04558124941320818	0.03724954962600903	0.008331699787199151	0.064	0.64
Lung9_Rep1	Lung9	LGALS9|HAVCR2	495	789	945	0.07850710621615223	0.06859574234515364	0.009911363870998585	0.198	0.869
Lung9_Rep1	Lung9	LGALS9|PTPRC	495	789	945	0.13004963541185702	0.12013827154085843	0.009911363870998585	0.0	0.002
Lung9_Rep1	Lung9	LGALS9|CD44	495	789	945	0.1717359234584731	0.16182455958747455	0.009911363870998557	0.004	0.012
Lung9_Rep1	Lung9	MIF|CD74_CD44	495	789	945	0.6020410125737382	0.4663633881141534	0.1356776244595848	0.0	0.824
Lung9_Rep1	Lung9	MIF|CD74_CXCR4	495	789	945	0.579719283057985	0.44404165859840034	0.1356776244595847	0.0	1.0
Lung9_Rep1	Lung9	TGFB1|TGFBR1_TGFBR2	495	789	945	0.03588678024963669	0.04164374446701379	-0.005756964217377099	0.937	0.8373333333333334
Lung9_Rep1	Lung9	CXCL12|CXCR4	495	789	945	0.13830718913649986	0.1284131087060738	0.009894080430426055	0.0	0.042
Lung9_Rep1	Lung9	CXCL16|CXCR6	495	789	945	0.059904170156729344	0.06692957943521777	-0.007025409278488423	0.454	0.012
Lung9_Rep1	Lung9	CXCL9|CXCR3	495	789	945	0.03937429921910303	0.05073601035568914	-0.011361711136586114	0.889	0.016
Lung9_Rep1	Lung9	CXCL10|CXCR3	495	789	945	0.09345752216764458	0.10709518985305863	-0.013637667685414051	0.696	0.012
Lung9_Rep1	Lung9	CCL5|CCR5	495	789	945	0.04594507359681421	0.054104521920046805	-0.008159448323232593	1.0	1.0
Lung9_Rep1	Lung9	HLA-A|CD8A	495	789	945	0.7694273392319995	0.6932994503011584	0.0761278889308411	0.0	0.0
Lung9_Rep1	Lung9	HLA-B|CD8A	495	789	945	0.74797765342783	0.678040404000045	0.06993724942778501	0.0	0.0
Lung9_Rep1	Lung9	HLA-C|CD8A	495	789	945	0.6947599294772367	0.6465878694473577	0.04817206002987906	0.0	0.0
Lung9_Rep1	Lung9	HLA-A|CD8B	495	789	945	0.613575599058753	0.5374477101279118	0.07612788893084121	0.0	0.715
Lung9_Rep1	Lung9	HLA-B|CD8B	495	789	945	0.5921259132545834	0.5221886638267984	0.06993724942778501	0.0	0.566
Lung9_Rep1	Lung9	HLA-C|CD8B	495	789	945	0.5389081893039902	0.49073612927411125	0.04817206002987895	0.0	0.344
Lung9_Rep1	Lung9	APP|CD74	495	789	945	0.4686023146516145	0.4133787045448099	0.0552236101068046	0.0	0.704
Lung9_Rep1	Lung9	FASLG|FAS	495	789	945	0.06170733629180698	0.05885510975065733	0.0028522265411496522	0.35333333333333333	0.35333333333333333
Lung9_Rep1	Lung9	SPP1|CD44	495	789	945	0.1484210340359023	0.1694442735576359	-0.0210232395217336	0.7266666666666667	0.0
Lung9_Rep1	Lung9	IFNG|IFNGR1_IFNGR2	495	789	945	0.019974527052527957	0.020113858642433896	-0.00013933158990593955	0.648	0.648
Lung9_Rep2	Lung9	CDH1|CDH1	660	813	869	0.05188402933610506	0.05343299623689059	-0.0015489669007855283	0.983	0.983
Lung9_Rep2	Lung9	CDH1|ITGA2_ITGB1	660	813	869	0.04510722345903682	0.04665619035982235	-0.0015489669007855353	0.002	0.0
Lung9_Rep2	Lung9	ICAM1|ITGAL_ITGB2	660	813	869	0.03361219099891062	0.03785314214448101	-0.004240951145570389	0.86	0.6093333333333334
Lung9_Rep2	Lung9	ICAM1|ITGAL	660	813	869	0.05391288730385526	0.05815383844942565	-0.004240951145570389	0.764	0.5599999999999999
Lung9_Rep2	Lung9	CD274|PDCD1	660	813	869	0.042283070149735376	0.04386635607065967	-0.001583285920924292	0.524	0.524
Lung9_Rep2	Lung9	PDCD1LG2|PDCD1	660	813	869	0.03968454767039991	0.03844455052576012	0.0012399971446397928	0.344	0.344
Lung9_Rep2	Lung9	LGALS9|HAVCR2	660	813	869	0.04836513047225525	0.04850858101320027	-0.00014345054094502124	0.4013333333333333	0.4013333333333333
Lung9_Rep2	Lung9	LGALS9|PTPRC	660	813	869	0.06876213326492916	0.06890558380587418	-0.0001434505409450143	0.014	0.014
Lung9_Rep2	Lung9	LGALS9|CD44	660	813	869	0.09732104396389667	0.09746449450484168	-0.0001434505409450143	0.04	0.04
Lung9_Rep2	Lung9	MIF|CD74_CD44	660	813	869	0.478118658439611	0.37460998650654304	0.10350867193306795	0.0	1.0
Lung9_Rep2	Lung9	MIF|CD74_CXCR4	660	813	869	0.4686888051201065	0.36518013318703857	0.10350867193306795	0.0	1.0
Lung9_Rep2	Lung9	TGFB1|TGFBR1_TGFBR2	660	813	869	0.02936621062903396	0.023749753832743255	0.005616456796290706	0.624	0.974
Lung9_Rep2	Lung9	CXCL12|CXCR4	660	813	869	0.06962616985237227	0.06885818848838388	0.0007679813639883959	0.23	0.23
Lung9_Rep2	Lung9	CXCL16|CXCR6	660	813	869	0.056331338937489706	0.0523080477189883	0.004023291218501403	0.456	0.508
Lung9_Rep2	Lung9	CXCL9|CXCR3	660	813	869	0.03963983395234419	0.03432453655841133	0.005315297393932862	0.256	0.633
Lung9_Rep2	Lung9	CXCL10|CXCR3	660	813	869	0.09185982443518025	0.06966210279726567	0.022197721637914572	0.004	0.909
Lung9_Rep2	Lung9	CCL5|CCR5	660	813	869	0.04537254439679013	0.03422928897182474	0.011143255424965387	1.0	1.0
Lung9_Rep2	Lung9	HLA-A|CD8A	660	813	869	0.6412391339830616	0.590837383123699	0.050401750859362604	0.0	0.0
Lung9_Rep2	Lung9	HLA-B|CD8A	660	813	869	0.6462330621278887	0.5692247622054791	0.07700829992240954	0.0	0.0
Lung9_Rep2	Lung9	HLA-C|CD8A	660	813	869	0.5548445886826214	0.5300840982102584	0.02476049047236306	0.0	0.0
Lung9_Rep2	Lung9	HLA-A|CD8B	660	813	869	0.50881733103935	0.45841558017998735	0.05040175085936266	0.0	0.0
Lung9_Rep2	Lung9	HLA-B|CD8B	660	813	869	0.513811259184177	0.43680295926176743	0.0770082999224096	0.0	0.0
Lung9_Rep2	Lung9	HLA-C|CD8B	660	813	869	0.4224227857389096	0.3976622952665466	0.024760490472363006	0.0	0.0
Lung9_Rep2	Lung9	APP|CD74	660	813	869	0.2594445376312214	0.21949395275167582	0.03995058487954556	0.0	1.0
Lung9_Rep2	Lung9	FASLG|FAS	660	813	869	0.05042195622153697	0.05336393954957799	-0.00294198332804102	0.686	0.56
Lung9_Rep2	Lung9	SPP1|CD44	660	813	869	0.08607285660436134	0.08823195993036176	-0.0021591033260004167	0.20133333333333334	0.13
Lung9_Rep2	Lung9	IFNG|IFNGR1_IFNGR2	660	813	869	0.01945807441103079	0.017918225164124224	0.0015398492469065675	0.32	0.518
Lung12	Lung12	CDH1|CDH1	542	969	1649	0.0991391723122571	0.0930613358551392	0.006077836457117902	0.22	0.597
Lung12	Lung12	CDH1|ITGA2_ITGB1	542	969	1649	0.07790685535162506	0.07182901889450717	0.006077836457117888	0.0	0.0
Lung12	Lung12	ICAM1|ITGAL_ITGB2	542	969	1649	0.051453322926969705	0.04407726394666982	0.007376058980299888	0.496	0.736
Lung12	Lung12	ICAM1|ITGAL	542	969	1649	0.07936606975947638	0.0719900107791765	0.007376058980299888	0.424	0.8733333333333334
Lung12	Lung12	CD274|PDCD1	542	969	1649	0.06715539181453449	0.06928788132974047	-0.0021324895152059764	0.676	0.676
Lung12	Lung12	PDCD1LG2|PDCD1	542	969	1649	0.059187189017615174	0.05906522442944087	0.00012196458817430311	0.699	0.699
Lung12	Lung12	LGALS9|HAVCR2	542	969	1649	0.07183231083802025	0.07191333913889851	-8.102830087826363e-05	0.6626666666666666	0.6626666666666666
Lung12	Lung12	LGALS9|PTPRC	542	969	1649	0.07931218119895453	0.07939320949983278	-8.102830087824975e-05	0.492	0.492
Lung12	Lung12	LGALS9|CD44	542	969	1649	0.14332736907779167	0.14340839737866992	-8.102830087824975e-05	0.6186666666666667	0.6186666666666667
Lung12	Lung12	MIF|CD74_CD44	542	969	1649	0.24013249388051217	0.18871917035477637	0.0514133235257358	0.0	1.0
Lung12	Lung12	MIF|CD74_CXCR4	542	969	1649	0.2160934220026665	0.16468009847693071	0.0514133235257358	0.0	0.988
Lung12	Lung12	TGFB1|TGFBR1_TGFBR2	542	969	1649	0.05918363951758033	0.0505861251637589	0.008597514353821431	0.408	0.916
Lung12	Lung12	CXCL12|CXCR4	542	969	1649	0.08317295454439233	0.07906610342094086	0.004106851123451466	0.865	0.865
Lung12	Lung12	CXCL16|CXCR6	542	969	1649	0.09956621781957459	0.0904694537914171	0.009096764028157484	0.02	0.232
Lung12	Lung12	CXCL9|CXCR3	542	969	1649	0.06912698381880203	0.06918432226125784	-5.73384424558121e-05	0.847	0.847
Lung12	Lung12	CXCL10|CXCR3	542	969	1649	0.07996169532296052	0.07133194064642615	0.008629754676534374	0.534	0.834
Lung12	Lung12	CCL5|CCR5	542	969	1649	0.06842050589376147	0.06752128597207555	0.0008992199216859287	1.0	1.0
Lung12	Lung12	HLA-A|CD8A	542	969	1649	0.48642627886504636	0.4775029402663964	0.008923338598649966	0.0	0.0
Lung12	Lung12	HLA-B|CD8A	542	969	1649	0.4860890435516564	0.4997170488042982	-0.013628005252641795	0.0	0.0
Lung12	Lung12	HLA-C|CD8A	542	969	1649	0.4964666628572063	0.5044922221512994	-0.008025559294093099	0.0	0.0
Lung12	Lung12	HLA-A|CD8B	542	969	1649	0.3527992689102888	0.34387593031163877	0.008923338598650021	0.002	0.0
Lung12	Lung12	HLA-B|CD8B	542	969	1649	0.35246203359689876	0.3660900388495406	-0.01362800525264185	0.418	0.008
Lung12	Lung12	HLA-C|CD8B	542	969	1649	0.3628396529024487	0.3708652121965418	-0.008025559294093099	0.014	0.0
Lung12	Lung12	APP|CD74	542	969	1649	0.3144023058808568	0.2946052841887595	0.01979702169209735	0.092	0.8
Lung12	Lung12	FASLG|FAS	542	969	1649	0.06862094478371747	0.07662566221783021	-0.00800471743411274	0.988	0.988
Lung12	Lung12	SPP1|CD44	542	969	1649	0.1536645761936209	0.1649533483515626	-0.011288772157941718	0.995	0.995
Lung12	Lung12	IFNG|IFNGR1_IFNGR2	542	969	1649	0.03515647072809555	0.03385263683330014	0.0013038338947954087	0.724	0.724
Lung13	Lung13	CDH1|CDH1	399	645	948	0.13667470645500446	0.09803877422600157	0.038635932229002884	0.0	1.0
Lung13	Lung13	CDH1|ITGA2_ITGB1	399	645	948	0.12534457521799053	0.08670864298898763	0.0386359322290029	0.0	0.0
Lung13	Lung13	ICAM1|ITGAL_ITGB2	399	645	948	0.2927346599254691	0.14195311654820789	0.1507815433772612	0.0	1.0
Lung13	Lung13	ICAM1|ITGAL	399	645	948	0.32902159080524357	0.17824004742798236	0.1507815433772612	0.0	0.236
Lung13	Lung13	CD274|PDCD1	399	645	948	0.08035337051615965	0.07875393843251786	0.0015994320836417858	0.122	0.122
Lung13	Lung13	PDCD1LG2|PDCD1	399	645	948	0.05862174948356491	0.05659333968133146	0.002028409802233448	0.168	0.168
Lung13	Lung13	LGALS9|HAVCR2	399	645	948	0.07574603227419655	0.08114945981368246	-0.005403427539485917	0.9	0.534
Lung13	Lung13	LGALS9|PTPRC	399	645	948	0.19718840775485366	0.20259183529433958	-0.005403427539485917	0.0	0.0
Lung13	Lung13	LGALS9|CD44	399	645	948	0.19934608513246319	0.2047495126719491	-0.005403427539485917	0.0	0.0
Lung13	Lung13	MIF|CD74_CD44	399	645	948	0.5432362424806605	0.5150629167910803	0.028173325689580198	0.0	0.0
Lung13	Lung13	MIF|CD74_CXCR4	399	645	948	0.5301507208881022	0.501977395198522	0.028173325689580198	0.0	0.0
Lung13	Lung13	TGFB1|TGFBR1_TGFBR2	399	645	948	0.09327612756416573	0.0681318866449233	0.02514424091924243	0.016	0.96
Lung13	Lung13	CXCL12|CXCR4	399	645	948	0.18786785657612778	0.18267076837434265	0.005197088201785133	0.0	0.0
