contrast	accession	species	tissue	anchor	n_total	n_q4	n_q1	cldn4_p25	cldn4_p75	cldn4_welch_t	rank_metric_primary	n_genes_matrix	n_genes_ranked	matrix_file	series_title	pmid	not
GSE285029_CLDN4_Q4_vs_Q1	GSE285029	human	pre-ICI NSCLC tumour WTS (bulk; not cell-intrinsic)	CLDN4	234	59	59	5.5013332354081665	6.194978005049812	11.3682572716231	Welch t (CLDN4 Q4 minus Q1) on log2(clip0+1)	20067	20062	GSE285029_WTS_expr_count_235_032820.txt.gz	Koh et al. JITC 2025 pre-ICI NSCLC WTS	40050048	TACSTD2; FASTQ; response labels; sample-permutation GSEA
