cohort	title	platform	n_matrix	n_normal	n_tumor	n_genes_collapsed	cldn4_present	cd8a_present	cldn4_maxmean_probe	cd8a_maxmean_probe	estimate_stromal_present	estimate_immune_present	purity
GSE68465	Director's Challenge LUAD (Jacob / Shedden multi-site)	GPL96 U133A	462	19	443	13101	True	True	201428_at	205758_at	136	138	ESTIMATE TumorPurity (ssGSEA Yoshihara 141+141)
