cohort,anchor,focus,n_samples,n_surface_universe,spearman_rho,spearman_rank,spearman_p,spearman_q,pearson_r,pearson_rank,is_top_spearman,top1_gene,top1_spearman_rho
TCGA-OV,TACSTD2,CLDN4,421,2677,0.32049638398435554,27,1.6397821685467657e-11,1.5136885742067902e-09,0.4073554612639099,10,false,TGFA,0.470313
