dataset	unit_id	unit_type_locked	tissue_locked	n_cells_locked	n_malignant_locked	n_tnk_locked	frac_tnk_locked	mal_CLDN4_pct_locked	mal_CLDN4_mean	eligible	malig_def_locked	cldn4_quartile	ifn_score	mhc_score	tj_score	patient_id	unit_type_new	tissue_new	n_cells_new	n_malignant_new	n_tnk_new	frac_tnk_new	mal_CLDN4_pct_new	mal_CLDN4_mean_log1p	mal_TACSTD2_pct	mal_TACSTD2_mean_log1p	malig_def_new	cldn4_high	cldn4_per10	tacstd2_per10	tacstd2_quartile	tacstd2_high	unit_key	frac_tnk	n_tnk	n_cells
GSE123902	LX255B	donor	METASTASIS	3886	228	1583	0.407359752959341	35.0877192982456	0.448801651463958	True	marker_malig	Q2	3.80232618752314	5.90575280988569	3.13074210054713	LX255B	donor	METASTASIS	3886	228	1583	0.4073597529593412	35.08771929824561	0.4488016514639581	26.75438596491228	0.3398879678215479	marker_malig	0	3.5087719298245608	2.675438596491228	Q2	0	GSE123902|LX255B	0.4073597529593412	1583	3886
GSE123902	LX653	donor	PRIMARY	392	145	49	0.125	71.7241379310345	1.25240682713422	True	marker_malig	Q4	4.19058257970432	6.2665626477526	4.12731788826093	LX653	donor	PRIMARY	392	145	49	0.125	71.72413793103448	1.2524068271342224	81.37931034482759	1.6300223873176969	marker_malig	1	7.1724137931034475	8.137931034482758	Q4	1	GSE123902|LX653	0.125	49	392
GSE123902	LX661	donor	PRIMARY	4566	117	3726	0.816031537450723	58.974358974359	0.857608568422848	True	marker_malig	Q3	4.37926445275215	6.5841079980962	3.76599166931212	LX661	donor	PRIMARY	4566	117	3726	0.8160315374507228	58.97435897435898	0.8576085684228482	50.427350427350426	0.7067307646232721	marker_malig	1	5.897435897435898	5.042735042735043	Q3	1	GSE123902|LX661	0.8160315374507228	3726	4566
GSE123902	LX666	donor	METASTASIS	1316	786	177	0.134498480243161	67.175572519084	0.992395211788715	True	marker_malig	Q3	3.69177140088097	6.37288618176613	2.84643811135261	LX666	donor	METASTASIS	1316	786	177	0.1344984802431611	67.17557251908397	0.9923952117887151	10.432569974554708	0.0940643356090849	marker_malig	1	6.7175572519083975	1.0432569974554708	Q1	0	GSE123902|LX666	0.1344984802431611	177	1316
GSE123902	LX675	donor	PRIMARY	3435	618	1336	0.388937409024745	31.3915857605178	0.582960587751478	True	marker_malig	Q1	4.72803377054024	6.83058355231828	4.17170794753075	LX675	donor	PRIMARY	3435	618	1336	0.3889374090247453	31.3915857605178	0.582960587751478	36.56957928802589	0.6401633834497221	marker_malig	0	3.1391585760517797	3.6569579288025893	Q2	0	GSE123902|LX675	0.3889374090247453	1336	3435
GSE123902	LX676	donor	PRIMARY	4014	147	2606	0.649227703039362	42.1768707482993	0.831390019521496	True	marker_malig	Q2	4.52243871913172	6.3092001929736	3.77934300252489	LX676	donor	PRIMARY	4014	147	2606	0.6492277030393623	42.17687074829932	0.831390019521496	41.49659863945578	0.87339030097246	marker_malig	0	4.217687074829932	4.149659863945578	Q3	1	GSE123902|LX676	0.6492277030393623	2606	4014
GSE123902	LX679	donor	PRIMARY	2017	497	625	0.309866137828458	43.2595573440644	0.564371224044842	True	marker_malig	Q2	4.10866442052731	6.95854473001303	3.77894972433892	LX679	donor	PRIMARY	2017	497	625	0.3098661378284581	43.25955734406438	0.5643712240448416	41.4486921529175	0.4922372145393383	marker_malig	0	4.325955734406438	4.144869215291751	Q3	1	GSE123902|LX679	0.3098661378284581	625	2017
GSE123902	LX680	donor	PRIMARY	941	258	344	0.365568544102019	73.2558139534884	1.85907788462344	True	marker_malig	Q4	3.94410189804447	6.54094968031744	3.87353492322282	LX680	donor	PRIMARY	941	258	344	0.3655685441020191	73.25581395348837	1.85907788462344	11.24031007751938	0.1725733377854354	marker_malig	1	7.325581395348837	1.124031007751938	Q1	0	GSE123902|LX680	0.3655685441020191	344	941
GSE123902	LX681	donor	METASTASIS	1630	1207	86	0.052760736196319	63.2974316487158	1.17753504578178	True	marker_malig	Q3	3.54260645192572	4.92106471299153	3.52674757339171	LX681	donor	METASTASIS	1630	1207	86	0.052760736196319	63.29743164871583	1.1775350457817828	61.88898094449047	1.1094841508793991	marker_malig	1	6.329743164871583	6.188898094449047	Q4	1	GSE123902|LX681	0.052760736196319	86	1630
GSE123902	LX682	donor	PRIMARY	4092	421	2558	0.625122189638319	18.7648456057007	0.461318234025586	True	marker_malig	Q1	5.54683579639357	8.06903121012987	4.03060113968979	LX682	donor	PRIMARY	4092	421	2558	0.6251221896383187	18.76484560570071	0.4613182340255857	23.51543942992874	0.4780691641773257	marker_malig	0	1.876484560570071	2.351543942992874	Q2	0	GSE123902|LX682	0.6251221896383187	2558	4092
GSE123902	LX684	donor	PRIMARY	378	173	92	0.243386243386243	72.8323699421965	0.911897294127077	True	marker_malig	Q4	4.49264859361721	6.74563739361184	4.22705743693152	LX684	donor	PRIMARY	378	173	92	0.2433862433862433	72.83236994219652	0.9118972941270772	54.91329479768786	0.6161142998309573	marker_malig	1	7.283236994219652	5.491329479768786	Q4	1	GSE123902|LX684	0.2433862433862433	92	378
GSE123902	LX699	donor	METASTASIS	2671	46	2263	0.847248221639835	15.2173913043478	0.314117764314781	True	marker_malig	Q1	4.74661340931235	6.93426669761363	4.04587315875025	LX699	donor	METASTASIS	2671	46	2263	0.8472482216398353	15.217391304347828	0.3141177643147814	15.217391304347828	0.2416397505763313	marker_malig	0	1.5217391304347827	1.5217391304347827	Q1	0	GSE123902|LX699	0.8472482216398353	2263	2671
GSE123902	LX701	donor	METASTASIS	788	90	322	0.408629441624365	11.1111111111111	0.111610967942331	True	marker_malig	Q1	1.79378702935851	3.84720741324377	1.2881826669792	LX701	donor	METASTASIS	788	90	322	0.4086294416243655	11.11111111111111	0.1116109679423314	22.22222222222222	0.247210862157063	marker_malig	0	1.1111111111111112	2.2222222222222223	Q1	0	GSE123902|LX701	0.4086294416243655	322	788
GSE131907	BRONCHO_11	sample	mLN	3178	203	809	0.254562617998741	80.7881773399015	1.80595997088303	True	author_malig	Q2	4.3895269460006	6.21949106456306	3.80091436030115	BRONCHO_11	sample	mLN	3178	203	809	0.2545626179987413	80.78817733990148	1.8059599708830327	69.45812807881774	1.0562432894483411	author_malig	0	8.078817733990148	6.945812807881774	Q2	0	GSE131907|BRONCHO_11	0.2545626179987413	809	3178
GSE131907	BRONCHO_58	sample	tL/B	2813	460	1546	0.549591183789549	72.1739130434783	1.42635333622356	True	author_malig	Q2	4.20857120490724	6.61213837670256	3.31772622423494	BRONCHO_58	sample	tL/B	2813	460	1546	0.5495911837895485	72.17391304347827	1.426353336223562	78.47826086956522	1.7979342704842347	author_malig	0	7.217391304347826	7.8478260869565215	Q4	1	GSE131907|BRONCHO_58	0.5495911837895485	1546	2813
GSE131907	EBUS_06	sample	tL/B	2303	1186	611	0.26530612244898	71.1635750421585	1.35522930358697	True	author_malig	Q2	3.22019978480028	4.69691023518111	4.11454705396714	EBUS_06	sample	tL/B	2303	1186	611	0.2653061224489796	71.16357504215851	1.3552293035869711	78.07757166947724	1.7192006291648692	author_malig	0	7.116357504215851	7.807757166947724	Q3	1	GSE131907|EBUS_06	0.2653061224489796	611	2303
GSE131907	EBUS_10	sample	mLN	5144	367	1530	0.297433903576983	84.4686648501362	1.90497348559425	True	author_malig	Q3	3.95505926651064	5.93098442405652	3.27702392282469	EBUS_10	sample	mLN	5144	367	1530	0.2974339035769829	84.46866485013625	1.9049734855942484	77.9291553133515	1.716979153402374	author_malig	1	8.446866485013626	7.79291553133515	Q3	1	GSE131907|EBUS_10	0.2974339035769829	1530	5144
GSE131907	EBUS_12	sample	mLN	3115	257	328	0.10529695024077	88.3268482490272	2.35490406103567	True	author_malig	Q3	4.88010454177949	7.31081708448919	3.7509248019398	EBUS_12	sample	mLN	3115	257	328	0.1052969502407704	88.32684824902724	2.3549040610356684	94.1634241245136	3.4289526627484825	author_malig	1	8.832684824902724	9.41634241245136	Q4	1	GSE131907|EBUS_12	0.1052969502407704	328	3115
GSE131907	EBUS_13	sample	mLN	3550	376	1150	0.323943661971831	0.265957446808511	0.0018434765440424	True	author_malig	Q1	3.8936943212106	6.13805873588745	3.74425357182411	EBUS_13	sample	mLN	3550	376	1150	0.323943661971831	0.2659574468085106	0.0018434765440424	0.0	0.0	author_malig	0	0.026595744680851057	0.0	Q1	0	GSE131907|EBUS_13	0.323943661971831	1150	3550
GSE131907	EBUS_15	sample	mLN	1105	256	479	0.433484162895928	47.265625	1.12949283928218	True	author_malig	Q1	4.20150891922362	6.99727241470976	3.72056286365153	EBUS_15	sample	mLN	1105	256	479	0.4334841628959276	47.265625	1.1294928392821784	58.59375	1.3513616163921625	author_malig	0	4.7265625	5.859375	Q1	0	GSE131907|EBUS_15	0.4334841628959276	479	1105
GSE131907	EBUS_19	sample	mLN	2112	217	1427	0.675662878787879	94.0092165898618	2.47790353342301	True	author_malig	Q4	4.53889854954125	6.37506079632547	4.02997709367261	EBUS_19	sample	mLN	2112	217	1427	0.6756628787878788	94.00921658986177	2.4779035334230066	92.62672811059907	2.4131481619459594	author_malig	1	9.400921658986176	9.262672811059907	Q4	1	GSE131907|EBUS_19	0.6756628787878788	1427	2112
GSE131907	EBUS_28	sample	tL/B	5182	4640	232	0.0447703589347742	96.3362068965517	2.19797832643394	True	author_malig	Q4	3.70776260674061	6.08564514095563	3.34625939365506	EBUS_28	sample	tL/B	5182	4640	232	0.0447703589347742	96.33620689655172	2.197978326433922	85.6896551724138	1.3850455956551395	author_malig	1	9.63362068965517	8.568965517241379	Q4	1	GSE131907|EBUS_28	0.0447703589347742	232	5182
GSE131907	EBUS_49	sample	tL/B	1775	114	1126	0.634366197183099	49.1228070175439	0.951210732895075	True	author_malig	Q1	3.02064886382461	4.7960298149735	3.70470569258273	EBUS_49	sample	tL/B	1775	114	1126	0.6343661971830986	49.122807017543856	0.9512107328950752	31.57894736842105	0.7008290774344536	author_malig	0	4.912280701754385	3.1578947368421053	Q1	0	GSE131907|EBUS_49	0.6343661971830986	1126	1775
GSE131907	EBUS_51	sample	mLN	3275	1285	1143	0.349007633587786	85.3696498054475	1.58132888478796	True	author_malig	Q3	4.19246025631456	5.88988471595197	3.56755551379343	EBUS_51	sample	mLN	3275	1285	1143	0.3490076335877862	85.36964980544747	1.581328884787959	85.83657587548637	1.5722651079623844	author_malig	1	8.536964980544747	8.583657587548638	Q4	1	GSE131907|EBUS_51	0.3490076335877862	1143	3275
GSE131907	NS_02	sample	mBrain	2313	181	977	0.422395157803718	58.5635359116022	1.12672772632264	True	author_malig	Q1	3.61872671393463	5.33738399553851	3.19011678038467	NS_02	sample	mBrain	2313	181	977	0.4223951578037181	58.5635359116022	1.126727726322637	1.1049723756906076	0.0114886273020985	author_malig	0	5.85635359116022	0.11049723756906076	Q1	0	GSE131907|NS_02	0.4223951578037181	977	2313
GSE131907	NS_03	sample	mBrain	2990	2713	145	0.048494983277592	93.1441208993734	2.26493320814642	True	author_malig	Q4	3.51068985617224	6.44688244400591	3.39065229947677	NS_03	sample	mBrain	2990	2713	145	0.0484949832775919	93.14412089937338	2.264933208146411	63.509030593439	0.8384568082144717	author_malig	1	9.314412089937338	6.3509030593439	Q2	0	GSE131907|NS_03	0.0484949832775919	145	2990
GSE131907	NS_04	sample	mBrain	1904	1229	131	0.0688025210084034	89.3409275834011	1.95235155915384	True	author_malig	Q4	3.83907948931277	5.93122788895446	3.58204510644082	NS_04	sample	mBrain	1904	1229	131	0.0688025210084033	89.34092758340114	1.9523515591538416	71.84703010577705	1.103156427846967	author_malig	1	8.934092758340114	7.184703010577705	Q3	1	GSE131907|NS_04	0.0688025210084033	131	1904
GSE131907	NS_06	sample	mBrain	1070	83	383	0.357943925233645	60.2409638554217	1.43451191826637	True	author_malig	Q1	3.94837406277152	6.50973561550517	3.08118895403446	NS_06	sample	mBrain	1070	83	383	0.3579439252336449	60.24096385542169	1.434511918266367	71.08433734939759	1.5272776895235645	author_malig	0	6.024096385542169	7.108433734939759	Q3	1	GSE131907|NS_06	0.3579439252336449	383	1070
GSE131907	NS_07	sample	mBrain	5730	5108	166	0.0289703315881326	90.407204385278	1.59313074832629	True	author_malig	Q4	3.04178034543544	4.64974818920922	3.46529885524548	NS_07	sample	mBrain	5730	5108	166	0.0289703315881326	90.407204385278	1.5931307483262624	73.14017227877838	0.9870712529874576	author_malig	1	9.040720438527801	7.314017227877838	Q3	1	GSE131907|NS_07	0.0289703315881326	166	5730
GSE131907	NS_12	sample	mBrain	3182	2811	22	0.0069138906348208	86.3393810032017	1.72883094363458	True	author_malig	Q3	3.4520646512916	6.00625103304624	3.59052907621489	NS_12	sample	mBrain	3182	2811	22	0.0069138906348208	86.33938100320171	1.728830943634575	67.1647100675916	1.031405834444343	author_malig	1	8.63393810032017	6.71647100675916	Q2	0	GSE131907|NS_12	0.0069138906348208	22	3182
GSE131907	NS_13	sample	mBrain	4845	1352	1780	0.367389060887513	72.4112426035503	0.995948031240156	True	author_malig	Q2	4.04648452302508	6.08454578082515	3.83656000976557	NS_13	sample	mBrain	4845	1352	1780	0.3673890608875129	72.41124260355029	0.9959480312401604	61.834319526627226	0.8061071751409876	author_malig	0	7.241124260355029	6.183431952662723	Q1	0	GSE131907|NS_13	0.3673890608875129	1780	4845
GSE131907	NS_16	sample	mBrain	1317	79	385	0.292331055429005	11.3924050632911	0.103137558606632	True	author_malig	Q1	4.43435684058256	7.52062104000806	3.60663733993916	NS_16	sample	mBrain	1317	79	385	0.2923310554290053	11.39240506329114	0.1031375586066322	13.924050632911392	0.1271517356305041	author_malig	0	1.139240506329114	1.3924050632911391	Q1	0	GSE131907|NS_16	0.2923310554290053	385	1317
GSE131907	NS_17	sample	mBrain	2409	1112	410	0.170195101701951	88.2194244604317	2.30082012333022	True	author_malig	Q3	3.38847973232706	5.57096264870274	3.34844371077585	NS_17	sample	mBrain	2409	1112	410	0.170195101701951	88.21942446043165	2.300820123330216	70.68345323741008	1.3168199466273225	author_malig	1	8.821942446043165	7.068345323741008	Q2	0	GSE131907|NS_17	0.170195101701951	410	2409
GSE131907	NS_19	sample	mBrain	3300	755	370	0.112121212121212	67.1523178807947	1.0082934839931	True	author_malig	Q2	4.65883777800393	6.65148740129245	3.95705270187953	NS_19	sample	mBrain	3300	755	370	0.1121212121212121	67.1523178807947	1.0082934839931024	69.00662251655629	1.0990905344731643	author_malig	0	6.715231788079469	6.900662251655629	Q2	0	GSE131907|NS_19	0.1121212121212121	370	3300
GSE205335	P0031	patient	Lung	6428	319	3824	0.594897324206596	59.2476489028213	1.03210740001313	True	author_malig	Q2	4.45301900629297	6.81076937102044	4.4369426652877	P0031	patient	Lung	6428	319	3824	0.594897324206596	59.2476489028213	1.03210740001313	60.1880877742947	1.1040166667437	author_malig	0	5.9247648902821295	6.01880877742947	Q3	1	GSE205335|P0031	0.594897324206596	3824	6428
GSE205335	P1006	patient	Effusion,Lung	6090	1282	2998	0.492282430213465	74.1809672386895	1.45441994167518	True	author_malig	Q3	3.54939292364354	5.28925635680505	4.24492012038488	P1006	patient	Effusion,Lung	6090	1282	2998	0.492282430213465	74.1809672386895	1.45441994167518	79.9531981279251	1.84895140585675	author_malig	1	7.418096723868951	7.995319812792511	Q4	1	GSE205335|P1006	0.492282430213465	2998	6090
GSE205335	P1015	patient	LN	1195	291	473	0.39581589958159	41.5807560137457	1.01379491643033	True	author_malig	Q1	4.27834618582455	6.95261053702655	3.81567419796518	P1015	patient	LN	1195	291	473	0.39581589958159	41.5807560137457	1.01379491643033	47.4226804123711	1.13979559104212	author_malig	0	4.15807560137457	4.74226804123711	Q2	0	GSE205335|P1015	0.39581589958159	473	1195
GSE205335	P1016	patient	Liver,LN	6924	5336	763	0.110196418255344	82.6461769115442	1.69304935632742	True	author_malig	Q4	3.72670906949376	7.10406568689638	4.76131103925673	P1016	patient	Liver,LN	6924	5336	763	0.110196418255344	82.6461769115442	1.69304935632742	13.568215892054	0.218928513532302	author_malig	1	8.26461769115442	1.3568215892054	Q1	0	GSE205335|P1016	0.110196418255344	763	6924
GSE205335	P1017	patient	Liver,LN	6266	2186	2370	0.378231726779445	64.3183897529735	1.55462084717452	True	author_malig	Q3	5.23846543701638	6.94177061049341	4.60235881079795	P1017	patient	Liver,LN	6266	2186	2370	0.378231726779445	64.3183897529735	1.55462084717452	69.9451052150046	1.6838525616095	author_malig	1	6.43183897529735	6.994510521500461	Q3	1	GSE205335|P1017	0.378231726779445	2370	6266
GSE205335	P1018	patient	Bronchus	5029	1180	2546	0.506263670709883	67.0338983050847	2.10443933372545	True	author_malig	Q3	5.63799249851343	8.07184086098241	4.55454820000085	P1018	patient	Bronchus	5029	1180	2546	0.506263670709883	67.0338983050847	2.10443933372545	68.728813559322	1.90634173025751	author_malig	1	6.7033898305084705	6.872881355932201	Q3	1	GSE205335|P1018	0.506263670709883	2546	5029
GSE205335	P1025	patient	LN	1222	980	128	0.104746317512275	92.8571428571429	2.31069442860223	True	author_malig	Q4	3.61948482523038	5.53037890800123	3.77858050687387	P1025	patient	LN	1222	980	128	0.104746317512275	92.8571428571429	2.31069442860223	23.7755102040816	0.301707462628471	author_malig	1	9.28571428571429	2.37755102040816	Q1	0	GSE205335|P1025	0.104746317512275	128	1222
GSE205335	P1027	patient	LN	4600	1318	2619	0.569347826086957	78.0728376327769	2.17399784893951	True	author_malig	Q3	5.6110902938944	7.97598224179933	4.58030820756587	P1027	patient	LN	4600	1318	2619	0.569347826086957	78.0728376327769	2.17399784893951	77.0864946889226	1.87810418135211	author_malig	1	7.80728376327769	7.7086494688922595	Q4	1	GSE205335|P1027	0.569347826086957	2619	4600
GSE205335	P1030	patient	LN	861	603	140	0.16260162601626	61.6915422885572	1.48410735953157	True	author_malig	Q3	4.63445893637317	7.28334623800268	4.41021893576493	P1030	patient	LN	861	603	140	0.16260162601626	61.6915422885572	1.48410735953157	56.5505804311774	1.32202357874769	author_malig	1	6.16915422885572	5.65505804311774	Q2	0	GSE205335|P1030	0.16260162601626	140	861
GSE205335	P1037	patient	LN	4983	3671	611	0.122616897451335	86.0528466357941	1.19727181814975	True	author_malig	Q4	1.92859363174001	4.00845559601127	1.90252293606199	P1037	patient	LN	4983	3671	611	0.122616897451335	86.0528466357941	1.19727181814975	71.2067556524108	0.808825771781919	author_malig	1	8.60528466357941	7.120675565241081	Q4	1	GSE205335|P1037	0.122616897451335	611	4983
GSE205335	P1056	patient	Liver,LN	5103	2386	1354	0.265334117185969	49.7066219614417	0.996685692136604	True	author_malig	Q2	2.88438750262855	4.90576497820594	2.91615579995957	P1056	patient	Liver,LN	5103	2386	1354	0.265334117185969	49.7066219614417	0.996685692136604	71.8776194467728	1.74327076852908	author_malig	0	4.97066219614417	7.18776194467728	Q4	1	GSE205335|P1056	0.265334117185969	1354	5103
GSE205335	P1062	patient	LN	3057	188	1934	0.63264638534511	45.2127659574468	1.37911187125204	True	author_malig	Q1	5.73966348973532	8.02783493179537	4.91196225152597	P1062	patient	LN	3057	188	1934	0.63264638534511	45.2127659574468	1.37911187125204	43.6170212765958	1.28770837206531	author_malig	0	4.52127659574468	4.36170212765958	Q1	0	GSE205335|P1062	0.63264638534511	1934	3057
GSE205335	P1063	patient	Bronchus,LN	4297	131	3144	0.731673260414243	35.1145038167939	0.692850004756864	True	author_malig	Q1	5.5927694456658	8.28869236697965	4.62305649972366	P1063	patient	Bronchus,LN	4297	131	3144	0.731673260414243	35.1145038167939	0.692850004756864	35.8778625954198	0.625590616514076	author_malig	0	3.51145038167939	3.58778625954198	Q1	0	GSE205335|P1063	0.731673260414243	3144	4297
GSE205335	P1072	patient	LN	1273	406	586	0.460329929300864	58.8669950738916	1.47284263818116	True	author_malig	Q2	3.49967477708237	5.50664627726151	4.16175612178302	P1072	patient	LN	1273	406	586	0.460329929300864	58.8669950738916	1.47284263818116	68.4729064039409	1.39168696289617	author_malig	0	5.88669950738916	6.84729064039409	Q3	1	GSE205335|P1072	0.460329929300864	586	1273
