logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	n_samples	rank	n_coef	class_group	n_patients	logFC_cond	SpatialFDR_cond
-1.41479841368319	10.5402604227975	12.1757471124816	0.000600992954148	0.0432314265017149	nh894	tac	0.048123559675528234	65	5	5	T/NK	5	-0.934796751713415	0.8851448367675309
