logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	n_samples	rank	n_coef
-0.329847356628905	10.9150501878794	3.15063864131444	0.0769082370055478	0.282258461663218	nh0	cld_cont	0.28648154343681986	65	5	5
0.142940867445115	10.6283335953847	1.30639340491113	0.253957366681357	0.550129167149342	nh1	cld_cont	0.5515703248776278	65	5	5
-0.231143605097738	11.1812405984458	1.69606190705418	0.19379985143811	0.474710646314916	nh2	cld_cont	0.47797562693689066	65	5	5
-0.0467071129551278	10.6396591269104	0.120489639379113	0.728746716618554	0.916779126379925	nh3	cld_cont	0.9163979471154922	65	5	5
-0.0881549380481284	10.8133558706135	0.435170913260441	0.509967144878209	0.789074428901108	nh4	cld_cont	0.7905490145357741	65	5	5
-0.110100091937743	10.7885945469598	0.705926409639569	0.401466644901304	0.701122733953503	nh5	cld_cont	0.7022555333530724	65	5	5
-0.0541697375411301	11.0874223298327	0.121370173005389	0.799105687786164	0.952387992081373	nh6	cld_cont	0.9503122583496285	65	5	5
0.828252869470004	10.8388797855656	32.7687721709349	2.51090036206783e-08	1.29012451936723e-06	nh7	cld_cont	1.275550916849901e-06	65	5	5
0.426482111927601	10.9550623721901	6.70553167099785	0.0100917418500646	0.058794295795399	nh8	cld_cont	0.06040856179271202	65	5	5
-0.178018825031625	10.7615467197166	2.30681058474774	0.129932932470619	0.37993938790189	nh9	cld_cont	0.383234376088855	65	5	5
-0.0459282884504557	11.1786671813049	0.105516170762178	0.745533571492991	0.931054078288122	nh10	cld_cont	0.9310419793772756	65	5	5
0.0327081084521935	10.5916288185369	0.100261237808348	0.75173594729317	0.933398259067123	nh11	cld_cont	0.9336265792059462	65	5	5
0.93032785207937	10.9790013878451	35.8307272125928	6.576495978299351e-09	4.57808978102258e-07	nh12	cld_cont	4.4729714616687366e-07	65	5	5
0.169137314092215	10.9744997992663	1.29930746981599	0.255246394181988	0.550271447197532	nh13	cld_cont	0.5517680777864636	65	5	5
0.427523358873093	11.0349689044605	9.61948057152009	0.0021218535017121	0.0158579396878253	nh14	cld_cont	0.016192057882117254	65	5	5
-0.302097131223344	10.781444998923	5.90658857016434	0.0156688482289961	0.0841128718362526	nh15	cld_cont	0.08636834010079518	65	5	5
-0.19193411938503	10.6324100067307	2.1362299059342	0.14494199252103	0.400699881171694	nh16	cld_cont	0.40417136183181557	65	5	5
0.712153666360073	11.0684025144258	21.5401502350699	5.17968198920115e-06	9.39307036361015e-05	nh17	cld_cont	9.40809708227898e-05	65	5	5
-0.0045558405205096	10.6083327963254	0.0065012472772504	0.935793381767236	0.987596502253329	nh18	cld_cont	0.9876329331270065	65	5	5
-0.214632144874693	10.6041593605334	3.71265884138926	0.362263473963019	0.664200999840437	nh19	cld_cont	0.6644188856589814	65	5	5
0.583093173431166	11.4010487016404	14.7281526864945	0.0001513585185145	0.0015779308355289	nh20	cld_cont	0.001602654925847689	65	5	5
-0.0287908784734803	10.7812328518808	0.0658789104885957	0.797609826953646	0.952014384162593	nh21	cld_cont	0.9498428869116456	65	5	5
0.484898901397028	10.9574501541178	12.7562478029917	0.0004180437540684	0.003806491229028	nh22	cld_cont	0.003888399015959289	65	5	5
0.0250786968869216	10.9461234730035	0.0173918163896986	0.895168908278599	0.977415688806654	nh23	cld_cont	0.9773853992864932	65	5	5
0.0828044271855428	10.9030945667655	0.419196731689491	0.884811576926275	0.97329203036034	nh24	cld_cont	0.9734908912129756	65	5	5
-0.124432811704415	10.7291800133028	0.753768436154027	0.385977717076723	0.686336156654784	nh25	cld_cont	0.6867204750873711	65	5	5
-0.0927254273752573	11.1176587176889	0.47069470045782	0.493196092041551	0.779163459577544	nh26	cld_cont	0.7804949125282207	65	5	5
-0.0748873329111483	11.0281119203597	0.254850069765524	0.614050061549051	0.864396629369114	nh27	cld_cont	0.8651573172325119	65	5	5
-0.203636007621583	10.8169007511923	2.46789588564255	0.117244402762094	0.356499863773006	nh28	cld_cont	0.36053959877202685	65	5	5
-0.0238190867503745	10.7305725828715	0.0552764419282097	0.814283740602512	0.956572842798161	nh29	cld_cont	0.9549860807402816	65	5	5
-0.113916461628138	10.9285065062383	1.03245029722005	0.310400253855366	0.613410025476079	nh30	cld_cont	0.6143960905062533	65	5	5
0.144945421405275	10.8560328206903	0.990954795540638	0.357761677366756	0.661001455271797	nh31	cld_cont	0.6611936338851783	65	5	5
-0.241023054134873	10.8093038169366	3.54811984220755	0.213447718512513	0.505874923897781	nh32	cld_cont	0.5082717403441982	65	5	5
0.0317408504534706	10.9440181150823	0.0378611249215519	0.845853588267394	0.965819086696325	nh33	cld_cont	0.9652814270036477	65	5	5
0.730802810264791	10.9072076365374	26.9502424590364	3.8497655998637e-07	1.10770588860078e-05	nh34	cld_cont	1.1079603219451893e-05	65	5	5
-0.128950143841535	11.0735660746811	0.792261462944664	0.374128351542288	0.675253734088776	nh35	cld_cont	0.6754260929805819	65	5	5
1.16298817186072	11.355630200613	49.4501365776707	1.3805064176886699e-11	7.447832123430391e-09	nh37	cld_cont	7.228003544313159e-09	65	5	5
0.0282741404925315	10.7995202790458	0.0516351530342909	0.82039635380539	0.959118103385177	nh38	cld_cont	0.9576716881028571	65	5	5
