logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	n_samples	rank	n_coef
-2.11029150192231	10.9150487770825	12.8646363946674	0.0003843518114195	0.0043199542137676	nh0	cld	0.0043510388023901905	65	5	5
-0.346421237028404	10.6283170214805	0.481865086982492	0.488056452412401	0.707813053969061	nh1	cld	0.7057695542117903	65	5	5
-0.195081617930293	11.1812621593959	0.0854970617727177	0.770161466153151	0.902774820183867	nh2	cld	0.9002126940594368	65	5	5
-0.190647205548503	10.6396302779522	0.167779385246153	0.927851983156949	0.980226343975432	nh3	cld	0.9800777636724496	65	5	5
0.0416496588838544	10.8132953317064	0.0232523603202248	0.878893806462085	0.960817038675369	nh4	cld	0.9585837923101111	65	5	5
-0.675241160078551	10.7885593648915	1.68637910486838	0.194965931994057	0.406484318800424	nh5	cld	0.4055712757516889	65	5	5
-0.433596916761483	11.0873709493798	0.527037452356663	0.468358390284066	0.69227219605001	nh6	cld	0.6915219305354509	65	5	5
3.1191875179792	10.838842904283	28.8020805011982	1.49355315794546e-07	1.3429532145193e-05	nh7	cld	1.3271688956307371e-05	65	5	5
1.92713874579027	10.95502601396	8.82444894784865	0.0031906287931949	0.0222108933410149	nh8	cld	0.02230931191035101	65	5	5
-1.45167457111848	10.7614931899091	7.55133559465774	0.0063395222044542	0.0368751722835911	nh9	cld	0.03706443367471219	65	5	5
-0.0412653825241293	11.1786264549505	0.0065055392295662	0.935762622665087	0.981709158829003	nh10	cld	0.9818934368636976	65	5	5
-0.61607776808455	10.5916096378387	1.42122788225876	0.234039312766985	0.455006159415453	nh11	cld	0.45335561961293963	65	5	5
2.94084136823236	10.9789726519204	22.6851488794743	2.90735744600291e-06	0.0001074826275857	nh12	cld	0.00010699372967615999	65	5	5
0.667200770055522	10.9744742283224	1.47270394020725	0.225768503806853	0.444939206589214	nh13	cld	0.44334399593053875	65	5	5
1.64835207940115	11.03494460973	8.65401795584886	0.0035043282847422	0.024007429963409	nh14	cld	0.024110425425949544	65	5	5
-1.22110231387936	10.7814380532361	5.00098567499691	0.0259861906515723	0.10365656086154	nh15	cld	0.10464116203580946	65	5	5
-0.839937599772389	10.6324341599945	2.65031363498818	0.104497397174056	0.26530045070778	nh16	cld	0.2662620699169928	65	5	5
1.97007771528471	11.0683930950547	11.3173225173065	0.0008562346552507	0.0081041859036449	nh17	cld	0.008156079746444257	65	5	5
-0.0195479180442911	10.608276206064	0.0139192297315427	0.906158310875285	0.972035692714042	nh18	cld	0.9708435415230995	65	5	5
-0.78451198577854	10.6041050371604	3.00209233591973	0.0840709460790703	0.230820739998262	nh19	cld	0.23215101078985811	65	5	5
