,TJ_15__zmean,TJ_15__ssgsea,TJ_claim_module__zmean,TJ_claim_module__ssgsea,KEGG_TIGHT_JUNCTION__zmean,KEGG_TIGHT_JUNCTION__ssgsea,GOCC_TIGHT_JUNCTION__zmean,GOCC_TIGHT_JUNCTION__ssgsea,CD8_zmean,CYT_zmean,GEP_zmean,ESTIMATE_purity
TCGA-38-6178-01,0.22552166531068613,5228.865824600891,-0.018077616689822218,8206.33842499826,0.14570958114934937,1247.8019062877613,0.2064387656729748,2317.2927124172643,-1.2800810235560593,-0.7715472567045852,-0.34122046892288416,0.7584
TCGA-86-8056-01,0.7313695534836165,5436.014531662249,0.9494493565415233,8748.487909975313,0.16955257438471422,1001.3495464373027,0.405365823938712,2316.861182800292,-0.48878069211892416,-0.7664397579671569,-0.5226777133505498,0.7579
TCGA-55-1592-01,0.24278708259871293,5113.559635913729,0.14175303506218936,7848.653794693683,0.14057001534792174,990.3654758957917,0.1584720285951594,1987.0016070701602,-0.7715853834855709,-0.7399571097094562,-0.3302310947718292,0.7697
TCGA-86-A4JF-01,0.3061708604282965,4952.894522931923,0.5961404957319569,8711.09235231833,-0.09420978265340184,593.0784626035992,-0.05857598186833128,1525.309876272981,0.0916914341768797,0.5708593035217915,0.3599520266843143,0.7564
TCGA-69-7974-01,0.3760437356240551,4976.354595685663,0.6166507748958354,8602.229393906418,0.11786090454040786,809.6029273386305,0.24778643108943904,1954.9606491301624,0.030504495193286945,0.8334307009317146,0.5379382941885115,0.621
TCGA-86-A456-01,0.030510901930451827,5188.213264187323,-0.2957120100501479,7624.086044567782,-0.019351033426431248,1085.3532967883123,0.03549825560426718,1882.0658689065444,-0.292086480040205,-0.08255273724161585,0.1151151240934673,0.696
TCGA-97-8547-01,-0.15948976356172342,4815.434754581711,-0.45868542531166245,7279.847589328492,-0.0619374550945663,667.1812086349677,0.08521818385746817,1836.0264290321038,-1.8656688515976576,-0.6012488881195823,-0.33952713769717446,0.6511
TCGA-55-1595-01,0.02738922183620515,4632.931197290666,0.026951049346658977,7946.357741365437,-0.021504143213272344,710.2090854742722,0.058090392122770014,1540.535043316107,0.325344539027526,0.1894667260603689,-0.05609250563834589,0.7153
TCGA-NJ-A4YP-01,-0.0032213163258208483,4457.136500808743,-0.05620667925788885,6501.081553908023,-0.05292714061033125,522.8286952158253,-0.03561438838188304,1471.4282651949075,0.08715205068971252,0.4099107681022982,0.12473652381808471,0.6954
TCGA-05-4424-01,0.09730483085253917,4795.208197840933,-0.03920986827452809,6949.967688478922,0.42845649777967715,1352.7671604354887,0.2755405460957319,2300.3374015552727,0.34825352316867497,-0.24601305317671107,0.15365774856645276,0.6589
TCGA-97-A4M7-01,0.4903506165302792,5707.745894180357,0.3555101126203182,8395.8972954546,0.14370532336872927,897.0865603245638,0.3581966415696266,2131.0317389565794,0.1439853728828338,0.12525856492386622,0.5739576503250008,0.6183
TCGA-44-2668-01,-0.27471864723768946,3583.700196764159,0.18829464569654403,7304.802021357897,0.06653448509233847,673.279924821016,-0.07839789699087404,1395.5394433256254,0.8798040053241645,0.798780199987025,0.9136906700235576,0.5242
TCGA-NJ-A55A-01,0.19495356857578666,5040.973572551221,0.13993727487519406,8199.376459898944,0.21160924087925684,1069.018012731359,0.2972409443236558,2181.914152409083,0.31267047297627115,0.17043625917974214,0.16094286007879804,0.6658
TCGA-05-5420-01,-0.8081499942270534,3540.6450868862435,-0.9405081571281751,6489.3494025355485,-0.5058484703698081,257.9355491996049,-0.6715089685250767,644.3291472255769,1.3621479092549715,1.5131174641561014,1.2451053117194566,0.4566
TCGA-55-1594-01,-0.168177076939572,4276.982121070852,-0.2346443060399627,6853.752893692123,-0.13113931282387167,741.8591771575632,-0.10224326029949193,1508.8093196993896,1.002927950944878,-0.12388659896138961,-0.12967250367274546,0.8366
TCGA-44-2659-01,0.21013348274048962,5871.988500002608,-0.30513331921527864,7509.5562732331955,0.09004247055170989,1052.6093396724077,0.16114521597549755,1793.509607108636,1.0347114116293021,0.39463951500920424,0.5002434706567349,0.6325
TCGA-78-7162-01,0.3920165126830781,5153.130315572678,0.2656128556181131,6726.929129939109,0.2795749807125274,1221.6874973373576,0.17032190250529242,2087.7491900444443,0.41498561363896364,0.7291735956738685,0.2779532917654264,0.7015
TCGA-38-4632-01,-0.8433019704582303,3077.896928161254,-0.9897506293730431,5370.135226703376,-0.29867048929269424,309.3463086142758,-0.4472414682576001,1028.559907787529,0.5076267726764286,-0.10226679569693271,0.23069824296266375,0.6684
TCGA-49-6761-01,-0.28589114761036755,3859.0589971732165,-0.05862338731552656,6548.5940816732455,-0.17002127875582743,345.8777426303893,-0.14382384676694965,1228.2983746460873,0.4366350620337448,0.9403069378727238,0.6431874431865123,0.7429
TCGA-91-6828-01,0.09993064081597898,5267.712618461266,-0.06470153360106558,7797.086876407047,-0.07096468813016969,1027.0626755511992,-0.010104970894075204,1833.2801756571812,0.4465794805538856,0.3929053337317169,0.3198830744876807,0.6132
TCGA-05-4418-01,-0.3036034138156669,3759.790776362745,-0.18648578727930948,6942.112560794247,-0.0955341377747256,678.1538810752778,-0.22084507024410208,1242.3425396619295,0.7057828961628839,0.5278035514452548,0.6931424797489791,0.7182
TCGA-99-AA5R-01,0.09623508340495746,4760.134514724445,-0.19999559795629754,6003.920913216343,0.3608107801568153,1214.7922998172398,0.1699921457423856,1759.1030453017042,1.1515412893465133,1.1635221547869306,0.7293912154389762,0.4774
TCGA-55-7903-01,0.0770228162648781,4662.711409038005,0.2467284091519018,7813.627803408137,-0.14345306503260638,533.8192477316114,0.04712971378562789,1642.956131270684,0.31330208632716383,0.8350386149721793,0.13225709633463362,0.807
TCGA-55-A492-01,-0.07120192742964665,4471.617160439118,-0.22250625071553212,5977.893586329267,-0.1865484554321019,885.7694367792243,-0.3444915261123086,1376.7278421726874,-0.9591661616428699,-0.6419652642210276,-0.9470896787272244,0.87
TCGA-55-8616-01,0.3191451628830899,4680.506050465809,0.5665158092372072,7821.487743424785,0.05116491486216525,869.5933588561663,0.08358951280207261,1869.7762347533062,-0.129696713851233,-1.0824160317379006,-0.6538638110331941,0.8341
TCGA-86-7954-01,-0.144441828473544,4235.786496830517,-0.069066962579406,6934.093382980793,-0.05841406031333491,578.0203347839634,0.03270394090578949,1647.4228592849217,0.6001410656876053,0.10881459132049005,0.9014602646270666,0.6143
TCGA-05-4433-01,0.6738572536575292,5167.963390357576,1.0891414013660066,8760.269235069954,0.18278363399941455,818.5096641410482,0.30695288942423954,2216.5544750482177,0.3747223461673571,0.2576701975294603,0.319778989710875,0.7108
TCGA-69-8253-01,0.40309309126124476,4716.3747065210955,0.5471721795347545,7112.107598942921,0.046479669927487845,843.2540012086799,-0.09901828983460945,1622.0861599847883,-0.9140413034432459,-0.6783913463315548,-0.6805138453279774,0.8476
TCGA-86-8674-01,-0.12043826225951078,4110.0718059254195,-0.1611313441109954,5441.032280217101,-0.25590610679901127,574.3561018373005,-0.29624586053951757,1467.6713528096514,-1.5026059969545154,-1.6414331656857022,-1.2471850314541717,0.9332
TCGA-69-7765-01,0.0695169359449047,4688.916100568826,0.043411054629808085,7188.421910879111,-0.0021056424771550277,857.9095513194645,0.1070832461557242,1841.5801940671136,-0.11333683171375569,0.03789494626484331,0.08166500642594215,0.6036
TCGA-86-8672-01,-0.5453754446211054,3585.3530982753564,-0.6473694306274009,5313.27631013298,-0.10243758066510408,670.0790166483489,-0.4250340771127826,1149.6398913653427,0.9592982556623928,0.934529036387595,0.7012273812261228,0.6412
TCGA-MP-A4T6-01,0.379580775390144,4821.522594508764,0.48600852149470336,7575.297830079545,-0.17282905631328324,619.8495148269576,0.05240013207038863,1606.2216009751091,-0.2437744928070339,0.24879825696411667,0.013781688445964372,0.8484
TCGA-97-7547-01,0.7836878449087504,6016.930700486369,1.08028317210125,9156.451162702646,0.11030291391320604,1000.2394559592029,0.12890049197261985,1980.969698828848,-0.6704652721737299,-1.1711091290684035,-0.2933642429731584,0.7632
TCGA-55-7911-01,0.03652236222449246,4471.258088784395,0.12989677079052642,7752.296729535225,0.0444644604049957,667.7019565051072,-0.006207845815290384,1508.0841488543415,1.0789931304015519,0.9948613116995895,0.8004689204234008,0.6936
TCGA-91-6835-01,0.47957316101421454,5163.020269511748,0.501455237078135,7960.004395824892,0.24757601211588118,1042.2370811512017,0.3576598671409506,2060.8495792231006,1.6289974138165677,0.910584212353261,0.9763535254576031,0.4666
TCGA-55-A48Z-01,0.12398279783399356,4844.777145708023,-0.002020113813402629,7570.991997981999,0.08395265893676063,856.9977083859292,0.15654980778661653,1831.812306510862,0.21672184874357597,-0.11204755372899057,0.4771711952522985,0.694
TCGA-50-5045-01,-0.5920213113001734,3717.992860035538,-0.8590430568425688,6178.334776091382,0.04394999941686685,927.199360324034,-0.15066126087040285,1255.6790383500074,1.1154079276685407,0.8942410725578727,0.7869762780576781,0.3902
TCGA-55-7913-01,0.19378175638627054,4088.7868705532765,0.556321269923148,6445.156312282106,-0.21594244574987417,259.60535710527205,-0.08000180465127589,1282.7387962220307,-0.9103227897604665,-1.0410835882839364,-0.9775192378085821,0.9445
TCGA-86-8075-01,0.46156854189365576,5268.6996167854195,0.6290062865156771,8794.550606825387,0.20367642931519167,1175.8186083950882,0.33653289024667626,2311.376435618691,-1.3937578684662766,-1.173697818147955,-0.17650316133864088,0.6224
TCGA-97-8177-01,0.06595140358882111,4918.969718371844,0.03848598421819005,7849.794149110243,0.22023486864488587,1166.5916944343105,0.13939352363062382,1855.9599519430285,0.17807827835498474,0.9759956192315979,0.31310227905383503,0.5548
TCGA-55-7907-01,0.46757277368986566,5256.740677468113,0.6736068502906168,8619.910697196217,0.10352464002023981,766.753618597421,0.1393142716679364,1685.7871249634418,0.534842672903846,0.9133233213565211,0.2661013395392149,0.6943
TCGA-44-8117-01,0.4919669545610152,5239.775809946996,0.45283218277832277,7776.413970544313,0.09515372471215044,863.9684015606712,0.2647154452274144,2173.4998840562703,-0.6050996114287268,-0.41812399534320976,-0.4993852796578094,0.7848
TCGA-86-8668-01,0.49170086820253095,5387.028261374987,0.5962274886138502,8507.607556876355,0.043466752760543535,889.4648336514903,0.3049054317204473,2119.3358270812614,-0.43610924582965904,-0.4353505707843193,-0.06695965146416788,0.6448
TCGA-78-8660-01,0.15315119954954431,4544.91410692235,0.10381908958583597,6802.064003496871,-0.04353041439201231,722.0715385162201,-0.0671383684981781,1462.4212483272627,0.7529731969718604,1.4376569119601803,0.6641081627462377,0.6722
TCGA-05-4415-01,-1.8874707402547506,1086.7681603548895,-1.3065595677376796,3963.145911509602,-0.25306863467034896,572.8677969120298,-0.5545733933123967,917.7290227766958,0.2777475423867912,0.6565354151507379,-0.10654492529878791,0.9014
TCGA-75-6212-01,-0.07133549016260762,5002.636683421622,-0.09808442668889068,8046.051172472152,-0.07506887769368711,900.10517479273,-0.020495844106962872,1975.902178943777,-1.2956669790887965,0.3134333909490783,-0.14851197588195902,0.6742
TCGA-67-6215-01,0.4940962731945023,5565.915237835843,0.9084160102110731,9091.06752104029,-0.032318240162542027,755.7094091054234,0.10884025843748066,2078.068036573247,-1.6285844150412054,-0.8708884364388421,-0.8374962675781267,0.8334
TCGA-05-4430-01,0.31934672856026747,5278.101966229358,0.22662059206828844,7921.6516005357025,0.3262635545110221,1314.4763123199982,0.24901130077845546,2174.997828905614,0.17101224410635146,0.19586778150700865,0.3217144817490054,0.5803
TCGA-49-6742-01,0.7092939708711167,5366.558006985946,0.8716499131654986,8393.226734340786,0.027730101912087676,722.9409232783726,0.10823436349431742,1874.394855263857,-0.9110364321106528,-0.9847681147248941,-0.8756419758824161,0.92
TCGA-38-4627-01,-0.2459215101254455,4803.74206478847,-0.7511259282833949,6865.705607825159,0.1559748952768135,976.3333120703896,0.040770773287595916,1778.7305974230935,-0.29398989453726854,0.00030355033302822965,0.15366536717097723,0.4221
TCGA-69-7979-01,-0.21819400316032256,3789.79650120806,0.03931169267703801,6541.553100792422,-0.045196401785051424,647.6363250597784,0.017919568832835308,1743.8613734149365,-1.242038631507892,-0.9581769826594719,-0.8660829598803528,0.853
TCGA-69-7973-01,-0.010766192058593572,4670.67713669353,-0.2131136074332028,6866.297737372205,-0.05227881014512561,898.5618168639872,0.041292782462602394,1700.22386293876,0.5911821862830644,-0.7584972674100563,-0.7161665275553273,0.8502
TCGA-73-7499-01,-0.006768382808677901,4270.141454117859,-0.14584768101538417,6704.879321463057,0.23085893046076408,1089.3741228491974,-0.07678305545157275,1449.4538929552068,1.7564506602631456,1.05246123739304,0.95971397644494,0.6702
TCGA-44-A47A-01,-0.13818755700003532,4260.059259938013,0.2526648824495849,8480.731253400696,0.07401672079636712,829.0586227382327,0.03544652189323926,1498.2712722576277,-0.4535054726970865,0.35453555830712474,0.06644098144990328,0.7138
TCGA-78-8662-01,0.5285595726756546,5092.1266629277225,0.9175174816248929,8526.370489710946,0.060334598392354305,885.7450953792925,-0.0015676245676243226,1872.9112953911877,-0.9489708846165007,-1.3735382262759914,-1.4466998001545515,0.9267
TCGA-55-8085-01,-0.4863007234676643,3614.5254645522373,-0.5852497736000267,5822.898338178929,-0.06026978263249989,655.146666439843,-0.15287762937448432,1428.6412219514239,0.8141075978834547,0.513203561980579,0.7324493505008594,0.725
TCGA-75-6206-01,0.35032787436633966,5210.623763615344,0.38252228065472543,7535.973199105656,-0.05522846073623309,675.4451863232766,0.059315781915079524,1856.430822224967,-1.0843511961600427,-0.9735425045967045,-0.559681015343043,0.7503
TCGA-50-5932-01,0.8984107208650631,5584.486845041542,1.158587313835167,8473.587119141039,0.00730045454229536,959.7847734320078,0.13711602316380336,2130.806075507165,-1.5702955594369772,-1.1457541662070696,-0.9547301822050775,0.8793
TCGA-50-6594-01,-0.08044785840374238,4486.245631827325,0.04178041298965481,6857.077528354075,-0.19850588438719532,530.3318029006257,-0.32038334677348745,1334.9383293778887,-1.7418406628446155,-0.5337983030986566,-0.5276862936481317,0.8175
TCGA-49-AARQ-01,-0.6946132036832993,3733.9228025730667,-1.3423690634683325,4842.878544502984,-0.35599327493447763,235.2208223670128,-0.3685100805173263,1103.5312439496822,0.754365320643335,0.1650692094066052,0.1050867453083249,0.8616
TCGA-55-7574-01,-0.10182676567996062,4247.008031623465,-0.5125452160575618,6016.639561077003,0.1768925470529347,1025.2315260891294,0.08148356721046877,1729.3046518696478,1.0582689410609096,0.5098667463110518,0.466399224903169,0.5072
TCGA-50-5066-01,-1.236621335038543,2376.9636185709446,-1.1266068699050282,5601.36619109633,-0.2252290211975184,567.5649401080057,-0.6035084112354149,746.6424926710005,2.025061807049159,1.4124181219337317,0.8725920537337345,0.4861
TCGA-86-A4P7-01,0.45010036792106456,5593.841856558286,0.0734951311862407,7304.309721871582,0.09862088997631158,1045.2947998125164,0.23004315919974747,1937.3504360284896,0.6882487541873186,0.5243005305166704,0.21624870385075584,0.6282
TCGA-64-5779-01,-0.19636714921251683,4812.195375140908,-0.7614170386123519,7159.679590293119,0.03721563815401804,897.5390438976418,0.04314733489439147,1745.6217765515612,0.36459607445770637,0.07425051351374273,-0.20362928728757124,0.7218
TCGA-55-8096-01,0.05086247444397275,4779.012034410702,-0.18029300165502435,7655.165038402888,0.1607245190598429,830.0818373530548,0.27662612290592964,1926.6325776540666,-0.16736461287765217,-0.7170397488278284,-0.12250457762562246,0.6047
TCGA-97-8175-01,0.02437619789700346,4624.5342988936045,0.24255152884218198,8185.790834387557,-0.029641695138072802,471.07430096003804,-0.04627861031092426,1471.9885249562562,-1.145479597687844,-0.6374286065888158,-0.20293938353705843,0.7536
TCGA-44-A4SS-01,0.07975139831338944,4578.923428959949,0.11120778714314529,7063.634256697335,0.23054742004168147,945.3889715453846,0.10086059695967674,1696.4653383266154,0.7526147068523551,1.0944598731140736,0.834905609922497,0.6084
TCGA-91-7771-01,0.38391497550847736,5432.367920501589,0.2963773012208772,8010.467611280335,0.21865057292474047,1121.4425749969532,0.24488233676510868,2045.892668334202,0.8359416214984845,0.5879591865748834,0.5102735561624362,0.5901
TCGA-86-8278-01,0.23913376637778258,5324.802719079575,0.2727404510787653,8445.009571494273,-0.05184651696712204,748.7757879350771,0.14744108539009407,1981.4703805684776,-0.7948535645841479,-0.47908761613344764,0.01646775093088986,0.719
TCGA-55-8087-01,0.6401033394759931,5597.658571039175,0.8725356322779518,8856.144379493431,0.06552563659308135,886.9372975791866,0.18509680391569702,1934.1360397930875,-1.5400862404131577,-1.3066135021418894,-1.0640320244888712,0.8301
TCGA-MP-A4T8-01,-0.10743625778727751,4284.958522145724,-0.36367125391664257,6078.054421671878,-0.018441417185677603,781.8967671339942,-0.04472481674411416,1727.4248040905034,-1.9668339465542723,-1.2903171721154902,-1.421157964046636,0.8477
TCGA-L9-A5IP-01,-0.34523167066782534,3229.0403244210083,0.12620870210656646,6601.93093804059,-0.27520642160937814,223.93520767928032,-0.15223303338848868,1255.106973114094,-0.071020640028436,0.45517910255170835,-0.3492802135498775,0.8397
TCGA-55-6979-01,-0.4638020334317704,3900.2353508429483,-0.6722262293911051,6323.9087908515585,0.014579642893466662,864.2956944093514,0.003445052248029567,1694.290493566922,1.236265806010389,0.8186832583071619,1.289196218887785,0.457
TCGA-69-7980-01,0.35989878695177885,4936.040892516348,0.3715157425871811,7481.7135280325165,0.3828180520644409,1023.9212408734782,0.2586444966900479,1991.056360420395,0.5125485216896328,0.4115357263467162,0.43396449725873565,0.7051
TCGA-62-A472-01,-0.08052286938462731,4601.573054700902,-0.11850039764076518,7347.250237339733,-0.17559450161601425,522.2736852646553,0.04050087678903235,1725.6121497889649,0.5880953002922932,0.20405341233393418,0.13736381584065946,0.8073
TCGA-49-4507-01,-0.8782072397513897,3193.710516893673,-0.8581218600201197,6062.657174512482,-0.3269305032238728,272.31495265217575,-0.5976527914241562,728.0285066235845,1.702304632654898,2.076579807555502,1.094617519770665,0.7095
TCGA-55-6642-01,0.04591690045849647,4864.431729832331,-0.18316746620070554,6329.647522273323,0.06382343582275368,939.3462408062546,0.13200556631904994,1955.4521465891357,0.7081840644822083,0.9144184827110957,0.30532678656655515,0.582
TCGA-86-7701-01,-0.05430378545707748,4739.624310572555,-0.10217146009455721,7536.2528645991315,-0.1096055983317852,825.7362132823152,-0.1479762246695042,1454.9737457411802,0.6186736833222324,1.2211107476508078,0.3439220782718707,0.6174
TCGA-62-A46R-01,0.1482526310622367,4765.824705907986,0.17041920266952465,7770.380408566631,-0.19179438293283355,669.78678996675,-0.03687073589085731,1696.169482202673,0.6190518883001794,-0.9420869135657652,-0.3737089821293582,0.7192
TCGA-62-A46V-01,-0.17100101658286784,4598.946301933156,-0.421402377133414,6759.974348003107,-0.03745945707553699,799.8411972412885,-0.04305582224534871,1557.6188576240522,-2.4086305415674283,-1.3729655034428272,-1.2925550160456996,0.7977
TCGA-44-6146-01,0.4143280040210025,4799.941640414182,0.7291499813604495,8107.381105408271,0.10745932596580078,810.2381001441103,0.3204518292894845,2322.883405542599,-0.8668799581829278,-0.9698140071741104,-1.0128439064445283,0.9066
TCGA-49-4501-01,0.3731929856895322,5267.721173776253,0.40330182591586244,8381.512095207521,0.2781498973894529,1271.6468140386858,0.25331343808516865,2182.9319491787955,0.19382671129663703,0.5973134014825537,0.21495014260351075,0.674
TCGA-55-7914-01,0.10160821775307659,5009.429422118005,0.04438027963613983,7969.820080250632,-0.09559101452053911,844.6466844409096,0.11746811042600841,1823.865963719526,0.5386480633806221,0.6805257014518652,0.03808268877567772,0.7673
TCGA-73-4659-01,0.10463706881618662,4806.477525335132,0.04490748609277527,7413.31343271394,0.09774558159690157,1067.7585486628273,0.0363542301609935,1792.4080531681614,-1.025404553870404,-0.8037330936857665,-0.5500530464371417,0.717
TCGA-86-8669-01,0.38103567438893593,5761.809252801324,0.3240251772183585,8437.948565687015,-0.17337652607486648,1008.666190890842,-0.08197618727666174,1759.609466963952,-0.2395939882002298,-0.1515743245134037,-0.14410003629066517,0.7917
TCGA-49-AAQV-01,0.10329442784187463,4073.515616543637,0.20092325754484117,6743.835634808018,-0.08395987043437332,533.6248132208905,-0.05840694712155835,1348.0275610338113,0.052236831293259386,-0.5995232646105333,0.03313791384676504,0.8063
TCGA-78-7149-01,0.18545615921098804,5107.0341512804225,-0.025162130538148468,6780.926729368717,0.03443012550234288,895.9403664356355,-0.08300619649846655,1713.4650370677268,-0.838230698289724,-0.5394688587055875,-0.898390373710572,0.8547
TCGA-86-8055-01,0.21722405741290343,5357.124343927107,0.09278721474366144,8349.251086657932,0.15932870851623104,957.622561811469,0.3332185384792959,2205.41824055567,-0.5759470178867631,-0.8454919162938377,-0.052521644861475744,0.608
TCGA-91-6829-01,-0.017012704358644937,4551.726753889556,0.008944661022135805,7889.892072350132,0.3068667126826344,1235.1054045866915,0.23668410537231885,2075.6459626812984,-0.25650846450000747,-0.24467209028598846,-0.49960743082452436,0.682
TCGA-78-7163-01,-0.5229757310289839,4133.395261199816,-0.40252711189319157,6118.2474395632435,-0.4942091544186543,273.22145879153777,-0.4797667102096428,1342.0761776301129,-0.3075117256112019,-0.5927382811959546,-0.5033689407968669,0.9576
TCGA-62-8398-01,0.26237858141255554,4700.161639267866,0.3807975740809268,6658.82586894618,0.027151564543055867,818.4435826911931,0.057496753796151046,1793.9004122188844,-0.517872708170775,-0.26485178287321737,0.04643727566548807,0.7827
TCGA-38-A44F-01,-0.10218873593884366,4431.830803259036,-0.368725923921066,6917.389418230134,0.23877568533888271,1056.240691125331,0.14427196115383453,1837.4848688244952,0.3013706437209941,0.5850676852844942,0.4442418113051708,0.5874
TCGA-38-4631-01,-0.49343034436755945,3825.0669008263803,-0.3475252764826598,6583.134633429481,-0.22046753223417573,520.2527889840211,-0.33024992152727883,1002.0753301055646,0.08644724067757464,-0.17159866862839962,-0.3795133128397255,0.8674
TCGA-L9-A7SV-01,0.4805321535438212,4713.604535602693,0.6014095486894826,8160.28290557921,-0.003200363307565598,747.546499167718,0.142098513664565,1749.22792599563,-0.7557770046624761,-0.9440104365148416,-0.8479204484182633,0.9153
TCGA-49-AAR2-01,-0.6198769986445178,3095.316892928634,-0.9834184836458617,4526.492028365309,-0.23121509417081546,697.882951042744,-0.547125774984319,797.6904080127222,0.008008761237638697,-0.23191604264510246,-0.0025000028853142844,0.8215
TCGA-MP-A4SY-01,0.26648919850032865,5158.324889586146,0.2310013547515673,8658.41588408377,0.06711287430598871,608.0113497333805,0.09158058287733804,1580.4872805695798,-1.6526223013082944,-1.599464030345223,-0.4726200388732016,0.733
TCGA-05-4432-01,0.4991858938869436,4993.373722721093,0.3073180220521131,6819.750416258443,0.2623918550565291,1236.2517485336923,0.06755929182672972,1794.186022795456,0.5916242702409482,0.3790748121733094,0.3324108359652382,0.7616
TCGA-05-4398-01,-0.37486952998555256,3717.799315474741,-0.3061224795927266,6364.385351576409,0.02488711570596561,760.2821647468949,-0.06125097662996206,1405.2820149457805,0.10337258374715934,-0.21411730704528478,0.3856959730583628,0.6367
TCGA-75-6211-01,-0.30380917879206226,3990.082347167431,-0.5705335019302792,5381.506255679931,-0.11196198762277201,503.3742986397781,-0.2546147557349,1296.4252258382671,-0.24121216033151544,-0.18545629048175302,-0.5516535479189518,0.843
TCGA-44-6778-01,-0.5248299115426727,3403.678219739575,-1.0417947174871165,4839.181477521339,0.10617293653457843,951.8890554803545,-0.012443196417717415,1469.7606100998555,1.0723121886075226,1.3016167429949381,1.203438744697908,0.4928
TCGA-55-8510-01,0.23086603617974458,4974.188302360474,0.026756331848973185,7612.433175970991,0.11258289141768091,966.5993741927955,0.09195514356201348,1755.1107606394476,0.7881694729921279,0.391539101382241,0.6186419782701006,0.5711
TCGA-MP-A4TD-01,0.08556593483357247,5166.519541328758,-0.48907297065732197,6302.615385444097,0.04242980105851171,931.9120531127624,-0.0624041984320627,1453.4891672938518,-0.5755217038524463,-0.43434387698031773,-0.4410546151996078,0.6772
TCGA-55-8205-01,-0.6394179868205865,3458.5529986737006,-0.5237188710471588,6890.274959323098,-0.08106471526199072,742.5934752694063,-0.20301093373266402,1417.8180172041052,1.4079432541429528,1.102784630062565,1.1134855276185158,0.5191
TCGA-55-7573-01,0.41757694786710126,5543.116335165845,0.42144761610337217,8773.09181492187,0.07897388471513685,1009.0306514548087,0.33454626788858083,2306.627737629014,-0.20628833604660868,-0.45258062277007727,0.03241902767517991,0.6836
TCGA-MP-A4T4-01,-0.23020740707095383,4224.466093223298,-0.07112494734286394,7483.450265893358,0.03247563778176393,604.4505215211282,0.0319998286848878,1595.4566402266391,1.3419362638092374,1.2462819281089768,1.3528725794254106,0.5453
TCGA-97-7941-01,0.633562590135389,6018.959419030813,0.49569821564109856,8416.280623304301,0.2814960974575937,1197.7461361418277,0.39506442504783107,2480.52939147135,-0.2632300470786759,-0.3435701640240188,-0.15035808526036493,0.7595
TCGA-55-7994-01,-0.4642833536533486,3610.8062019194535,-0.23825144437333215,7082.334751582167,-0.0767866634801583,630.483833333189,-0.01328663460024934,1551.987465244334,1.208129156150425,1.5096594307371578,1.0296075831687674,0.6996
