TJ,n_NR,n_R,median_NR,median_R,direction,MWU_p_two,MWU_p_NRgtR,Welch_p_two,Welch_p_NRgtR,mean_NR,mean_R
TJ_15__zmean,11,5,0.2412678794556907,-0.2445419983991396,NR>R,0.22115384615384617,0.11057692307692309,0.19782089926805807,0.09891044963402904,,
TJ_15__ssgsea,11,5,2884.504415159271,1339.9388884671766,NR>R,0.22115384615384617,0.11057692307692309,0.2434658616452942,0.1217329308226471,,
TJ_claim_module__zmean,11,5,0.13280282175554628,-0.13785505978252988,NR>R,0.019230769230769232,0.009615384615384616,0.1029562893038722,0.0514781446519361,,
TJ_claim_module__ssgsea,11,5,5076.817373893379,3820.6616357360763,NR>R,0.11492673992673993,0.05746336996336997,0.12933111737182085,0.06466555868591042,,
KEGG_TIGHT_JUNCTION__zmean,11,5,0.024854728292447482,0.05195765805695185,NR<=R,0.9130036630036632,0.4565018315018316,0.4772778162526329,0.23863890812631644,,
KEGG_TIGHT_JUNCTION__ssgsea,11,5,871.0074172925513,878.3608528657793,NR<=R,0.9130036630036632,0.4565018315018316,0.6636726785484725,0.3318363392742362,,
GOCC_TIGHT_JUNCTION__zmean,11,5,0.0862593517133081,-0.015930844155893274,NR>R,0.37728937728937734,0.18864468864468867,0.2639298839046375,0.13196494195231875,,
GOCC_TIGHT_JUNCTION__ssgsea,11,5,1094.6611411464146,597.6961194252096,NR>R,0.3195970695970696,0.1597985347985348,0.21744264569338964,0.10872132284669482,,
CLDN4_alone,11,5,3.7711716113053324,2.542294564145926,NR>R,0.11492673992673993,0.05746336996336997,0.16595749552118783,0.08297874776059391,3.4971479267993018,2.231615462887736
