gene	dataset	compartment	n_mpr	n_nonmpr	median_frac_mpr	median_frac_nonmpr	mean_frac_mpr	mean_frac_nonmpr	mannwhitney_p	cliffs_delta_mpr_minus_nonmpr	hedges_g	hedges_g_ci_lo	hedges_g_ci_hi	note
TACSTD2	GSE243013	immune library (not malignant RNA)	130	112	0.0061755758169348	0.01085083381499795	0.010976793368777374	0.020451923234855767	0.0009755841135545742	-0.2460164835164835	-0.4414817034317131	-0.6972068929886388	-0.18575651387478742	CD45+ deposited immune atlas; GEO pCR+MPR vs non-MPR
TACSTD2	GSE229353	immune library (not malignant RNA)	2	4	0.01300164446777425	0.024546141720200802	0.01300164446777425	0.03514511227401298	0.5333333333333333	-0.5	-0.549891307027593	-2.275548462803216	1.17576584874803	CD45+ bead-sorted; paper Table S1; P03 MTX truncated on GEO and dropped
TACSTD2	RE_meta	immune library (not malignant RNA)	132	116					0.0005845896221905322		-0.44381125174811364	-0.6967739585204346	-0.19084854497579273	DerSimonian-Laird RE; I2=0.00; Q=0.01; k=2
CLDN4	GSE243013	immune library (not malignant RNA)	130	112	0.0020449913785442	0.0052253854809783	0.00551106911612731	0.014382917789259125	4.7861569999398356e-05	-0.3032967032967033	-0.5182606733796568	-0.7751268389004795	-0.261394507858834	CD45+ deposited immune atlas; GEO pCR+MPR vs non-MPR
CLDN4	GSE229353	immune library (not malignant RNA)	2	4	0.009558789011654951	0.0209821744877959	0.009558789011654951	0.026338872656736574	0.8	-0.25	-0.5550620945446108	-2.2812491143138853	1.1711249252246638	CD45+ bead-sorted; paper Table S1; P03 MTX truncated on GEO and dropped
CLDN4	RE_meta	immune library (not malignant RNA)	132	116					6.22347561280229e-05		-0.5190579169176739	-0.7731265525302246	-0.2649892813051232	DerSimonian-Laird RE; I2=0.00; Q=0.00; k=2
