rank_source	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_ESTROGEN_RESPONSE_LATE	0.36465787851997683	1.3334947811780917	0.053811659192825115	0.18466047358063356	0.659	24/72	11.30%	Emp2;Areg;Abca3;Scnn1a;Krt19;Clic3;Lamc2;Cox6c;Abhd2;Dcxr;Cd9;Tst;Ccnd1;Cdh1;Tob1;Slc26a2;Fkbp4;Elovl5;Etfb;Dynlt3;Idh2;Chpt1;Fos;Myof
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_XENOBIOTIC_METABOLISM	0.36039667057756586	1.3251949549118973	0.05555555555555555	0.18061521749864218	0.674	21/72	14.68%	Spint2;Gclc;Tmbim6;Aldh2;Dcxr;Cd36;Lpin2;Atp2a2;Jup;Ddah2;Por;Ddt;Elovl5;Cat;Cbr1;Slc1a5;Acox1;Aco2;Pink1;Mthfd1;Alas1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_FATTY_ACID_METABOLISM	0.350843338912062	1.309419305276845	0.053763440860215055	0.18582895126647905	0.711	28/81	18.58%	Acsl4;Fasn;Me1;Cd36;Hsd17b10;Acsl5;Trp53inp2;Acadl;Prdx6;Alad;Mif;Ldha;Acaa2;Elovl5;Echs1;Suclg1;Cbr1;Hadh;Hsp90aa1;Eci1;Acox1;Aco2;Hmgcs1;Acaa1a;Urod;Pdha1;Mdh1;Acadvl
scrna_GSE179501_tacstd2_hi_lo	prerank	KEGG_TIGHT_JUNCTION	0.3492504309510981	1.276295800136582	0.07981220657276995	0.21014751627209913	0.76	13/64	8.68%	Cldn18;Cldn3;Cldn7;Nedd4;Myh14;Ccnd1;Actn4;Jun;Myl6;Ezr;Tjp2;Tjp1;Nedd4l
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_HEME_METABOLISM	0.3357946419020763	1.2700647294656202	0.0718562874251497	0.20523296960121132	0.77	31/88	20.20%	Bsg;Bcam;Gde1;Selenbp1;Gclc;Hdgf;Lpin2;Nudt4;Tfrc;Alad;Tns1;Arhgef12;Prdx2;H1f0;Tfdp2;Dcaf11;Atp6v0a1;Cat;Sec14l1;Nfe2l1;Cir1;Fbxo9;Rnf19a;Mgst3;Urod;Lamp2;Bnip3l;Glrx5;Rad23a;Daam1;C3
scrna_GSE179501_tacstd2_hi_lo	prerank	GOCC_ADHERENS_JUNCTION	0.3566634825915119	1.2447352179653717	0.11737089201877934	0.2216201888219289	0.807	23/54	19.02%	Lmo7;Nectin2;Dag1;Ctnnb1;Vegfa;Cdh1;Ezr;Ctnna1;Jup;Fermt2;Tjp1;Apc;Pdlim2;Ctnnd1;Klhl24;Myo1e;Itgb1;Esam;Afdn;Itga6;Vcl;Flot1;Nectin3
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.34183800392794167	1.2391861885461222	0.09183673469387756	0.21627906976744185	0.814	20/65	8.04%	Sdc1;Tpm1;Cxcl15;Areg;Sdc4;Sparc;Col4a1;Gja1;Lamc2;Cald1;Serpine2;Vegfa;Timp3;Jun;Col4a2;Cadm1;Fermt2;Tnfrsf12a;Thbs1;Serpinh1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_P53_PATHWAY	0.3095061694351302	1.192240829155184	0.09036144578313253	0.2618483328748475	0.881	24/98	11.34%	Sdc1;Vamp8;Dram1;Tsc22d1;Hbegf;Dcxr;Cd81;Nupr1;Jun;Plxnb2;Wwp1;Fam162a;App;Hras;Tob1;Rps27l;Cebpa;Ldhb;Phlda3;Baiap2;Tax1bp3;Txnip;Fos;Hint1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_MYOGENESIS	0.3440435543963352	1.1917649028449595	0.14644351464435146	0.25057230578634815	0.881	15/54	7.84%	Prnp;Sparc;Clu;Hbegf;Klf5;Cd36;Eif4a2;Myh7;Plxnb2;Col4a2;App;Igfbp7;Cox6a2;Cryab;Nav2
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_SPERMATOGENESIS	0.4002116547306743	1.1092744269314092	0.3002832861189802	0.36196247898862005	0.957	11/19	32.98%	Slc12a2;Pgs1;Hspa4l;Pebp1;Prkar2a;Braf;Tsn;Agfg1;Zc3h14;Ide;Ip6k1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_ANDROGEN_RESPONSE	0.29400883265317523	1.0374274289530492	0.3568075117370892	0.49066496321532616	0.986	13/62	8.64%	Krt8;Tsc22d1;Krt19;Abhd2;Dbi;Ccnd1;Slc38a2;Ube2i;Vapa;Slc26a2;H1f0;Elovl5;Inpp4b
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_HEDGEHOG_SIGNALING	0.4091839228486934	1.013999070995131	0.41887905604719766	0.5289882980299215	0.994	3/12	6.84%	Vegfa;Adgrg1;Nrp1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_COAGULATION	0.28572830197522503	0.9816799606015205	0.45652173913043476	0.5874998575709581	0.997	15/52	12.88%	Crip2;Ctsh;Sparc;Csrp1;Clu;Cd9;Timp3;Apoc1;Thbs1;S100a1;Dusp6;Gng12;Anxa1;Adam9;Fn1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_DNA_REPAIR	0.25402843982255224	0.9616474930377874	0.5482233502538071	0.6137856120080976	1.0	15/76	19.80%	Bcam;Gpx4;Polr1c;Rala;Bcap31;Dad1;Mpc2;Ak3;Adrm1;Rbx1;Ddb1;Sec61a1;Polr2e;Polr2f;Polr2i
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.23806498057249137	0.9064479168719476	0.6935483870967742	0.7222422075036503	1.0	13/70	18.74%	Vegfa;Eif4a2;Kif5b;Imp3;Pdia6;Shc1;Eef2;Paip1;Hspa9;Hsp90b1;Dnajb9;Ddit4;Atp6v0d1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.35026530133028927	0.8816163142605069	0.6179775280898876	0.7479275101006748	1.0	2/14	3.72%	Ctnnb1;Nkd1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_NOTCH_SIGNALING	0.3210757370965234	0.8004444377409239	0.7263157894736842	0.8619019404532661	1.0	2/14	4.28%	Hes1;Ccnd1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_MYC_TARGETS_V1	0.15017933053517915	0.6214890098039091	1.0	0.9665975411050215	1.0	16/152	14.96%	Eif4h;Hdgf;Exosc7;Ldha;Psma2;Ndufab1;Prdx4;Eif3b;Ywhaq;Eif4g2;Glo1;Ywhae;Cyc1;Cct7;Psmd7;Psmd1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_E2F_TARGETS	-0.21757755102885495	-0.6673363331691484	0.97125	0.9541358223366592	1.0	28/73	34.56%	Jpt1;Hmgb2;Dck;Mki67;Exosc8;Lmnb1;Nap1l1;Smc4;Smc6;Cks2;Dctpp1;Nop56;Ranbp1;Dut;Rfc1;Cdkn1b;Anp32e;Smc3;Lsm8;Nasp;Ak2;Stag1;Eif2s1;Trp53;Atad2;Rad50;Eed;Lyar
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_TGF_BETA_SIGNALING	-0.2402434788247614	-0.6806726117519672	0.9334239130434783	0.9835983263598326	1.0	13/41	25.44%	Tgfb1;Eng;Junb;Skil;Furin;Tgif1;Tgfbr1;Slc20a1;Ifngr2;Smad7;Serpine1;Klf10;Id2
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_G2M_CHECKPOINT	-0.24657105308208682	-0.7577220790226303	0.8868388683886839	0.9433652121936641	1.0	21/79	28.50%	Marcks;Tgfb1;Slc38a1;Uck2;Jpt1;Hspa8;Cenpa;Mki67;Arid4a;Lmnb1;Smc4;Cks2;Mapk14;Ythdc1;Smc2;Ccnt1;Nup98;Notch2;Cdkn1b;Bub3;Ncl
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_MTORC1_SIGNALING	-0.23691815061595478	-0.773877158757201	0.8970760233918129	0.9593544530783026	1.0	28/125	23.18%	Coro1a;Cfp;Itgb2;Sla;Bhlhe40;Dapp1;Skap2;Actr2;Sdf2l1;Slc6a6;Btg2;Actr3;Ifrd1;Fgl2;Cxcr4;Edem1;Nfil3;Got1;M6pr;Slc7a11;Nampt;Lgmn;Serp1;Tes;Ppia;Qdpr;Add3;Hspe1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_UV_RESPONSE_UP	-0.26112668307781334	-0.8276826138720959	0.7965474722564735	0.9109384339509862	1.0	23/87	20.04%	Olfm1;Nfkbia;Arrb2;Junb;Rasgrp1;Btg1;Lyn;Bcl2l11;Sult1a1;Btg2;Furin;Ppt1;Ggh;Rrad;Cxcl1;Nr4a1;Prkcd;Cnp;Tap1;Irf1;Ddx21;Bak1;Gch1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_UV_RESPONSE_DN	-0.29367998606288653	-0.8743557641906942	0.7019108280254777	0.8593345287905958	1.0	20/62	23.04%	Dab2;Fyn;Bhlhe40;Nfkb1;Pik3cd;Sri;Celf2;Prkar2b;Mgll;Syne1;Rnd3;Runx1;Zmiz1;Mapk14;Smad7;Pdlim5;Ythdc1;Serpine1;Cav1;Add3
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_MITOTIC_SPINDLE	-0.2930100643217545	-0.9305613245818587	0.609167671893848	0.7742677824267782	1.0	24/90	22.30%	Ccdc88a;Marcks;Dock2;Prex1;Epb41l2;Dst;Bin1;Bcl2l11;Tiam1;Cdc42;Nin;Akap13;Ssh2;Abi1;Wasf2;Capzb;Trio;Myo9b;Lmnb1;Smc4;Sun2;Myh9;Flna;Pdlim5
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_ANGIOGENESIS	-0.4333039708342463	-0.9833107562534801	0.510670731707317	0.6873250070783654	1.0	6/14	17.22%	S100a4;Thbd;Lpl;Ccnd2;Spp1;Olr1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_MYC_TARGETS_V2	-0.40788348680055386	-1.036009047371562	0.4200278164116829	0.5962675167696089	1.0	12/25	30.36%	Dusp2;Tcof1;Gnl3;Dctpp1;Nop56;Hspe1;Npm1;Ddx18;Hk2;Nop16;Wdr43;Exosc5
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_APICAL_SURFACE	-0.4749871326026309	-1.0482580240034323	0.43285939968404424	0.6009633979114658	1.0	4/11	9.66%	Il2rg;Lyn;Plaur;Sulf2
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_HYPOXIA	-0.33123776818078854	-1.0579440731375676	0.35918854415274465	0.613755230125523	1.0	44/97	27.24%	S100a4;Pgf;Pim1;Pfkp;Tnfaip3;Sdc3;Bhlhe40;Fosl2;Rbpj;Btg1;Ppfia4;Plaur;Slc6a6;Ets1;Ndrg1;Hexa;Bcl2;Zfp36;Cxcr4;Tiparp;Casp6;Nfil3;Plac8;Scarb1;Tgm2;Gcnt2;Klf7;Map3k1;Myh9;Atp7a;Aldoc;Tes;Serpine1;Cav1;Lxn;Tpst2;Siah2;Noct;Mxi1;Hk2;Slc2a1;Ppp1r15a;Cdkn1b;Maff
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_PANCREAS_BETA_CELLS	-0.6324825506970735	-1.2407710924071962	0.23550087873462214	0.24737995616656708	0.997	2/7	6.12%	Lmo2;Mafb
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_APOPTOSIS	-0.38845687621218944	-1.243704826812398	0.12470023980815348	0.2608658526171975	0.997	31/95	16.40%	Il1b;Cd14;Ifngr1;Cd69;Ank;Rnasel;Pmaip1;Pea15a;Pdcd4;Tnf;Casp1;Gadd45b;Cd2;Bcl2l11;Il18;Btg2;Lgals3;Casp4;Gna15;Ppt1;Mcl1;Pak1;Gpx1;Il1a;Ccnd2;Hmgb2;Emp1;Satb1;Casp6;Casp8;Ifitm3
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_APICAL_JUNCTION	-0.41553824822346597	-1.2697742947340542	0.10414052697616061	0.23624074670099773	0.994	25/73	12.40%	Cd86;Ptprc;Rac2;Gnai2;Adam23;Sirpa;Sdc3;Actb;Arhgef6;Evl;Pecam1;Epb41l2;Syk;Arpc2;Skap2;Cd274;Icam2;Pfn1;Ywhah;Cd34;Cap1;Traf1;Zyx;Cldn5;Vwf
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.45641130051877327	-1.36084745956405	0.06701030927835051	0.12741581988443912	0.896	15/59	14.74%	Prkcb;Il2rg;Sla;Arpc3;Dapp1;Actr2;Pfn1;Tiam1;Cfl1;Actr3;Rac1;Grb2;Grk2;Ralb;Cxcr4
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_IL2_STAT5_SIGNALING	-0.4263218646617799	-1.388578577774327	0.024676850763807285	0.10900396674455252	0.847	49/109	20.08%	Cd86;Cd83;Cd48;Ifngr1;Il2ra;Pim1;Il1r2;Irf4;Ctsz;Ltb;Irf8;Il10ra;Gpr65;Bhlhe40;Rhoh;Gadd45b;Nfkbiz;Syngr2;Tnfrsf18;Batf;Tiam1;Capg;Uck2;Map3k8;Ndrg1;Furin;Traf1;Ncoa3;Icos;Plpp1;Batf3;Bcl2;Plscr1;Ccnd2;Spp1;Ikzf2;Emp1;Fgl2;Ahr;Tnfrsf1b;Ifitm3;Nfil3;Swap70;Sell;Ecm1;Tgm2;Cyfip1;Ahnak;Glipr2
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_KRAS_SIGNALING_DN	-0.6174728535428184	-1.3900309884085886	0.0913312693498452	0.11858936043036461	0.847	8/13	16.92%	Cd80;Camk1d;Skil;Btg2;Slc29a3;Nr4a2;Lfng;Sgk1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.5167509197967725	-1.4951610218494007	0.024759284731774415	0.046822076110779036	0.494	27/45	27.76%	B2m;Ccrl2;Psmb8;Casp1;Ifitm2;Psmb9;Plscr1;Epsti1;Cd74;Sp110;Casp8;Ifitm3;Cnp;Bst2;Tap1;Irf1;Sell;Cd47;Lpar6;Slc25a28;Parp14;Trafd1;Trim25;Psme2;Lgals3bp;Trim26;Ncoa7
scrna_GSE179501_tacstd2_hi_lo	prerank	KEGG_2019_Mouse::Antigen processing and presentation	-0.7852867836464259	-1.5674716002890312	0.011494252873563218	0.023684997011356842	0.264	8/9	19.76%	H2-M2;H2-Q7;H2-D1;H2-Q6;H2-T23;H2-K1;H2-M3;H2-T22
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_COMPLEMENT	-0.5224347995648297	-1.681024218480372	0.0011792452830188679	0.004184100418410042	0.049	46/106	18.84%	Ctss;C1qa;Fcer1g;C1qc;Mmp12;Dock10;Gngt2;Plek;Fyn;Gnai2;Gng2;Pim1;Cfh;Prcp;Dusp5;Lrp1;Tnfaip3;Was;Rasgrp1;Lyn;Kynu;Casp1;Pik3r5;Zeb1;Pfn1;Plaur;Jak2;Pik3cg;Lgals3;Psmb9;Casp4;Lcp2;Grb2;Cebpb;Lipa;Rhog;Plscr1;F10;Msrb1;Prkcd;Olr1;F7;Pla2g7;Irf1;Sh2b3;Atox1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.5281239486582161	-1.7611738026466666	0.0	0.001195457262402869	0.012	62/137	18.20%	Bcl2a1d;Cd83;Cxcl2;Rel;Gpr183;Il1b;Marcks;Ccrl2;Plek;Ptger4;Tnfaip8;Il7r;Cd69;Tnfaip2;Cd80;Dusp5;Nr4a3;Tnfaip3;Tlr2;Zc3h12a;Pde4b;Nfkbie;Nfkbia;Bhlhe40;Junb;Fosl2;Btg1;Tnf;Kynu;Ier5;Gadd45b;Nfkb1;Dusp2;B4galt5;Plaur;Il18;Litaf;Btg2;Ptpre;Map3k8;Nr4a2;Traf1;Kdm6b;Mcl1;Tgif1;Cebpb;Il1a;Cxcl1;Socs3;Zfp36;Tiparp;Nr4a1;Ccnl1;Stat5a;Nfil3;Sgk1;Egr2;Olr1;Birc2;Tank;Tap1;Irf1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.639637694912663	-1.8910293843775305	0.0	0.0	0.0	27/52	15.34%	Cxcl2;Il1b;Csf2ra;Cd14;Ifngr1;Il2ra;Tgfb1;Pim1;Il1r2;Il2rg;Tlr2;Ltb;Ebi3;Tnf;Pik3r5;Itga4;Crlf2;Ccr1;Acvrl1;Map3k8;Ptpn1;Grb2;Il17ra;Socs3;Cbl;Ifnar1;Tnfrsf1b
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_INFLAMMATORY_RESPONSE	-0.6216618530764662	-1.977523998688015	0.0	0.0	0.0	52/90	18.80%	Ccl17;Cd48;Emp3;Gpr183;Axl;Il1b;Ccrl2;Cd14;Rgs1;Ptger4;Cybb;Clec5a;C3ar1;Il7r;Cd69;Tlr2;Gpr132;Ccl22;Pde4b;Il10ra;Ebi3;Nfkbia;Adgre1;Rasgrp1;Lyn;Osm;Pik3r5;Nfkb1;Ccr7;Ptafr;Plaur;Il18;Calcrl;Nlrp3;Sri;Btg2;Ptpre;Slc7a2;Gna15;Lcp2;Il1a;Rhog;Ifnar1;Ahr;Tnfrsf1b;Abi1;Bst2;Olr1;Cd82;Msr1;Irf1;Sell
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.6284335507080688	-2.0167871639032207	0.0	0.0	0.0	50/96	18.68%	Cd86;H2-DMa;B2m;Slamf7;Itgb7;Irf5;Pim1;Cd69;Tnfaip2;Cfh;Psmb8;Irf4;Fcgr1;Ciita;Pfkp;Tnfaip3;Pde4b;Irf8;Il10ra;H2-Aa;Ptpn6;Nfkbia;Btg1;Casp1;Nfkb1;Ifitm2;St8sia4;Cd274;Jak2;Sri;Psmb9;Casp4;P2ry14;Ncoa3;Ptpn1;Lcp2;Psmb10;Plscr1;Samhd1;Socs3;Epsti1;Fgl2;Cd74;Sp110;Casp8;Ifitm3;Bst2;Tap1;Irf1;Sppl2a
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_KRAS_SIGNALING_UP	-0.6465254445885183	-2.0346161363801434	0.0	0.0	0.0	42/79	15.78%	Ctss;Laptm5;Fcer1g;Il1b;Itgb2;Csf2ra;Dock2;Lcp1;C3ar1;Il7r;Cfh;Lat2;Psmb8;Ank;Il2rg;Eng;Tnfaip3;Irf8;Il10ra;Pecam1;Cd37;Mafb;Clec4a3;Ikzf1;Plaur;Ets1;Sparcl1;Il1rl2;Tspan13;Traf1;Gpnmb;Prdm1;Gng11;Ace;Ccnd2;Spp1;Cbl;Nin;Emp1;Cxcr4;Tnfrsf1b;Satb1
scrna_GSE179501_tacstd2_hi_lo	prerank	HALLMARK_ALLOGRAFT_REJECTION	-0.7559226201223689	-2.42007665047009	0.0	0.0	0.0	60/91	17.98%	Ctss;Srgn;Cd86;Ptprc;Fcgr2b;Ly86;Cfp;H2-DMa;B2m;Il1b;Spi1;H2-DMb2;Itgb2;Ccr2;Ifngr1;Ncf4;Ccr5;Prkcb;Il2ra;Hcls1;Tgfb1;Cd80;Il2rg;Irf4;Tlr2;Ltb;Ccl22;Irf8;H2-Oa;Gpr65;Csk;H2-Aa;Fgr;Ptpn6;Cd3g;Was;Tnf;Lyn;Ikbkb;Cd2;St8sia4;Cd3d;Ccr1;Jak2;Il18;Nlrp3;Ets1;Capg;Rps9;Lcp2;Psmb10;Ccnd2;Igsf6;Itgal;Cd74;Cd79a;Abi1;Rpl9;Rps3a1;Tap1
