rank_source	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	rank_among_positive
scrna_GSE154977_tacstd2_hi_lo	prerank	EPITHELIAL_TJ_CORE	0.7082113178634741	1.729687435927959	0.002777777777777778	0.004607878568847127	0.034	8/13	13.82%	Cldn4;Crb3;Lsr;Tjp1;Cldn7;Ocln;Tjp2;F11r	7
scrna_GSE154977_tacstd2_hi_lo	prerank	TJ_CORE18	0.7082113178634741	1.729687435927959	0.002777777777777778	0.004607878568847127	0.034	8/13	13.82%	Cldn4;Crb3;Lsr;Tjp1;Cldn7;Ocln;Tjp2;F11r	8
scrna_GSE154977_tacstd2_hi_lo	prerank	TJ7	0.8034104407009834	1.6633214622107673	0.0015015015015015015	0.006582683669781608	0.081	6/7	13.82%	Cldn4;Cdh1;Cldn7;Ocln;Cldn6;F11r	14
