rank_source	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
scrna_GSE154977_tacstd2_hi_lo	prerank	GO_BICELLULAR_TIGHT_JUNCTION	0.5127457519910145	1.5119805140590077	0.02631578947368421	0.032534415349738804	0.482	16/31	25.24%	Cldn4;Vapa;Cldn18;Tjp1;Ybx3;Cldn7;Ocln;Tjp2;Igsf5;Cldn6;F11r;Mtdh;Frmd4b;Cgn;Cxadr;Cgnl1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.4484702556695076	1.4840561550617488	0.01193058568329718	0.04238357872021705	0.578	23/69	17.18%	Krt18;Krt8;Krt19;Sfn;Areg;Ptges;Bhlhe40;Fhl2;Myof;Mlph;Elf3;Endod1;Cldn7;Lad1;Elovl5;Flnb;Ccnd1;Slc2a1;Scnn1a;Blvrb;Abhd2;Klf4;Syngr1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_ESTROGEN_RESPONSE_LATE	0.4436191370639317	1.4750057525791218	0.006528835690968444	0.04543880255390917	0.618	30/71	22.94%	Cd9;Krt19;Emp2;Sfn;Areg;Lamc2;Ptges;Perp;Lsr;Cdh1;Myof;Elovl5;Flnb;Cox6c;Ccnd1;Isg20;Nab2;Hspa4l;Scnn1a;Blvrb;Car2;Abhd2;Klf4;Ugdh;Clic3;St14;Jak1;Llgl2;Farp1;Btg3
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_MITOTIC_SPINDLE	0.4392595946743298	1.4711520123913522	0.017204301075268817	0.04595590892663535	0.641	29/76	25.82%	Capzb;Ezr;Cttn;Gsn;Cdc42;Bcr;Actn4;Tuba4a;Flnb;Pdlim5;Vcl;Cyth2;Arl8a;Arhgdia;Ralbp1;Akap13;Clip1;Flna;Wasl;Myo1e;Rictor;Wasf2;Myh9;Farp1;Arhgef2;Mid1ip1;Kif1b;Sac3d1;Ppp4r2
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_KRAS_SIGNALING_UP	0.4544486184505321	1.4555965120747405	0.021111111111111112	0.050962349299899	0.686	21/53	16.26%	Emp1;Ano1;Hbegf;Dusp6;Wnt7a;Tmem176a;Glrx;Plaur;Tor1aip2;Slpi;Ereg;Jup;Tmem176b;Psmb8;Spp1;Trib1;Cab39l;Tspan1;Car2;Klf4;Bmp2
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_HEME_METABOLISM	0.42938702627935604	1.4533885082494586	0.02040816326530612	0.05028845252914642	0.692	25/81	16.64%	Bcam;Mgst3;Sdcbp;Ctse;Hdgf;Cast;Ell2;Adipor1;Endod1;Tmem9b;Hagh;Ctsb;Nek7;Picalm;Asns;Slc2a1;Blvrb;Lamp2;Bsg;Arl2bp;Sec14l1;Mkrn1;Car2;Gde1;Nudt4
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_UV_RESPONSE_UP	0.42063997534970077	1.4421852520112621	0.016985138004246284	0.054124287951537675	0.727	30/82	23.88%	Cltb;Aldoa;Ctsl;Tmbim6;Gls;Ap2s1;Tuba4a;Atp6v1f;Ppp1r2;Cdc34;Asns;Dnaja1;Stip1;Sqstm1;Gch1;Atf3;Bsg;Mark2;Car2;Atp6v1c1;Bmp2;Hmox1;Cdkn2b;Btg1;Icam1;Dnajb1;Chka;Btg3;Mrpl23;Pole3
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.4361821503387147	1.4375226404696728	0.02159827213822894	0.05398809449630082	0.736	23/69	17.10%	Tpm4;Tnfrsf12a;Areg;Tpm2;Lamc2;Emp3;Qsox1;Thbs1;Itgb1;Pcolce;Sdc1;Nt5e;Plaur;Capg;Ecm1;Itgav;Gadd45b;Spp1;Cadm1;Flna;Tpm1;Col4a2;Mylk
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_HYPOXIA	0.3976043887005678	1.3423649158856077	0.0473186119873817	0.12277436453439343	0.963	35/94	24.06%	Anxa2;Prdx5;F3;Aldoa;Ldha;Maff;Tes;Bhlhe40;Glrx;Plaur;Errfi1;Pfkp;Hk1;Ndrg1;Mt1;Hspa5;Isg20;Ier3;Fam162a;Tpd52;Slc2a1;Pam;Atf3;Efna1;Plin2;Hmox1;Btg1;Cdkn1a;Fosl2;Pfkl;Hexa;Prkca;Myh9;Dusp1;Hs3st1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_DNA_REPAIR	0.3756815515336411	1.2830255318278325	0.08447729672650475	0.1878825326136377	0.994	40/90	33.00%	Gpx4;Bcam;Rbx1;Sdcbp;Dad1;Tsg101;Cda;Taf10;Polr2k;Polr2g;Cox17;Rala;Polr2e;Pnp;Polr2f;Gtf2h5;Bcap31;Ak3;Aprt;Stx3;Edf1;Ercc1;Taf13;Gtf2b;Pold4;Nt5c3;Sac3d1;Arl6ip1;Polr2c;Adrm1;Ddb1;Nudt9;Taf12;Snapc5;Supt5;Pole4;Gtf2f1;Eif1b;Ncbp2;Cant1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.44511110232581513	1.2684699012891332	0.16448152562574495	0.20172268401397422	0.998	8/27	11.64%	Ly6e;B2m;Il4ra;Procr;Psme2;Bst2;Isg20;Psmb8
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.4406726097898852	1.2591867470951388	0.1656441717791411	0.2081768169588914	0.999	8/29	9.42%	Gpx4;Pdlim1;Glrx;Txn1;Gsr;Pfkp;Prdx1;Lamtor5
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_GLYCOLYSIS	0.36802548909673866	1.2561350019210606	0.09243697478991597	0.20621009516925673	0.999	24/94	14.66%	Aldoa;Qsox1;Ldha;Sdc1;Glrx;Nt5e;Txn1;Psmc4;Got1;Taldo1;Elf3;Pfkp;Capn5;Pkm;Pgam1;Hspa5;Isg20;Ier3;Fam162a;Pkp2;Pam;Bpnt1;Ak3;Hs2st1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_TGF_BETA_SIGNALING	0.414155956165946	1.2526365668514041	0.14302059496567507	0.20485311580360369	0.999	12/41	16.28%	Rhoa;Thbs1;Cdh1;Tjp1;Id3;Ube2d3;Ifngr2;Ctnnb1;Fkbp1a;Tgif1;Bmp2;Ppp1ca
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.3365762769167531	1.2159970621343985	0.1130524152106886	0.2506173954945187	1.0	47/150	26.20%	Gpx4;Mgst3;Ldha;Atp6v0b;Cyb5r3;Atp6v1e1;Atp6v0e;Uqcr11;Cox6b1;Mpc1;Cox17;Atp6v1f;Ndufs8;Bax;Vdac2;Polr2f;Timm13;Cox6c;Tomm22;Uqcrb;Atp1b1;Slc25a3;Fdx1;Ndufs7;Iscu;Acadm;Atp6v1c1;Ndufab1;Atp6ap1;Timm17a;Uqcrq;Cs;Uqcrc2;Hadhb;Cox8a;Timm50;Sdhb;Prdx3;Atp6v1g1;Sdhc;Cox6a1;Ndufb6;Ogdh;Ndufv1;Ndufa3;Ndufs6;Mrps12
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_UV_RESPONSE_DN	0.3626821985038421	1.1796699355297964	0.20434782608695654	0.3000794433754318	1.0	12/58	11.66%	Anxa2;F3;Bhlhe40;Tjp1;Fhl2;Rbpms;Mt1;Pdlim5;Nek7;Runx1;Anxa4;Sri
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_PANCREAS_BETA_CELLS	0.5745973982620651	1.1785569464793735	0.25968436154949787	0.2937994154160247	1.0	4/7	20.84%	Spcs1;Srp14;Sec11a;Foxa2
scrna_GSE154977_tacstd2_hi_lo	prerank	GOCC_GAP_JUNCTION	0.5593224861361451	1.1712043365901565	0.2925764192139738	0.29808117032547826	1.0	4/7	9.30%	Gjb4;Tjp1;Ybx3;Tjp2
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_ALLOGRAFT_REJECTION	0.37430983938603296	1.1606800780429956	0.2700228832951945	0.3080622816528129	1.0	20/46	24.86%	B2m;Il4ra;Capg;Apbb1;Ifngr2;Degs1;Bcl10;Ube2n;Ereg;F2r;Tpd52;Tapbp;Flna;Eif5a;Ube2d1;Bcl3;Icam1;Eif3a;Ifngr1;Eif3d
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.3948776244506859	1.1200347448561871	0.3118148599269184	0.3673565629765441	1.0	16/28	34.58%	Cd9;Tnfrsf12a;Il4ra;Tnfrsf21;Ifngr2;Il18r1;Cd14;Hmox1;Ifngr1;Tgfb1;Grb2;Hax1;Il10rb;Tnfrsf1a;Cd36;Il3ra
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_PEROXISOME	0.304921470535696	0.9903983510236077	0.4843400447427293	0.6082643513977088	1.0	16/61	21.44%	Tspo;Prdx5;Mvp;Ywhah;Acsl5;Hsd17b11;Prdx1;Elovl5;Bcl10;Aldh1a1;Hras;Cadm1;Gstk1;Ercc1;Vps4b;Abcd3
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_XENOBIOTIC_METABOLISM	0.2883314124004968	0.990232463891533	0.5147679324894515	0.5944044287183108	1.0	27/95	19.70%	Gsto1;Spint2;Ptgr1;Gabarapl1;Tmbim6;Ptges;Cda;Epha2;Gsr;Slc35d1;Elovl5;Slc35b1;Pdlim5;Jup;Enpep;Tmem176b;Gch1;Blvrb;Sertad1;Man1a;Pgd;Car2;Ets2;Ddt;Ugdh;Hmox1;Slc12a4
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.29886577192849295	0.9890790638785089	0.5080731969860065	0.5832922648968909	1.0	31/70	38.34%	Ywhaz;Serp1;Dnajc3;Spcs1;Asns;Hspa5;Shc1;Atf3;Edem1;Eif4a2;Sec11a;Hsp90b1;Yif1a;Atp6v0d1;Atf4;Calr;Banf1;Eif4e;Mthfd2;Dnajb9;Cebpg;Xbp1;Nfyb;Exosc5;Dctn1;Exosc1;Kif5b;Eif4ebp1;Psat1;Eif4g1;Nolc1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_ADIPOGENESIS	0.2726993442547212	0.9579914010372914	0.5726315789473684	0.628423616967166	1.0	40/121	27.14%	Gpx4;Mgst3;Cmpk1;Cd151;Aldoa;Ghitm;Rnf11;Rtn3;Uqcr11;Taldo1;Atp1b3;Stom;Acadl;Chchd10;Reep5;Ywhag;Acadm;Cmbl;Ndufab1;Ddt;Mylk;Plin2;Ubqln1;Uqcrq;Cs;Cox8a;Pfkl;Sdhb;Prdx3;Sdhc;Pim3;Cox6a1;Ifngr1;Gpd2;Col4a1;Angptl4;Riok3;Dnajb9;Atl2;Ech1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_ANGIOGENESIS	0.37342319602038	0.9196380917047802	0.6061007957559682	0.6860619202505722	1.0	4/14	12.10%	App;Tnfrsf21;Itgav;Spp1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_NOTCH_SIGNALING	0.36373722132657815	0.8941951418522583	0.6143790849673203	0.7164760974709533	1.0	6/14	26.50%	Psenen;Rbx1;Ccnd1;Prkca;Hes1;Aph1a
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_HEDGEHOG_SIGNALING	0.3299306557119984	0.7686557409981538	0.7680763983628922	0.8911338493354215	1.0	5/11	36.98%	Ets2;Myh9;Adgrg1;Rasa1;Celsr1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.3198385035674613	0.7496244402024282	0.7911051212938005	0.8953494661326764	1.0	6/11	42.16%	Ctnnb1;Csnk1e;Ncstn;Cul1;Ccnd2;Rbpj
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_FATTY_ACID_METABOLISM	0.2200895352245134	0.7429894388989454	0.8983050847457628	0.8845283700758945	1.0	19/88	23.42%	Aldoa;Ldha;S100a10;Gabarapl1;Ywhah;Acsl5;Hsd17b11;Elovl5;Acadl;Aldh1a1;Serinc1;Acadm;Car2;Ugdh;Glul;Hadhb;Hsp90aa1;Sdhc;Gpd2
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_MYC_TARGETS_V1	0.1481224342224045	0.5329659234022137	1.0	0.990844476569088	1.0	59/165	41.42%	Psmd8;Ldha;Psma1;Hdgf;Psmc4;Eif4g2;Psma2;Slc25a3;Bub3;Ndufab1;Ube2e1;Cct3;Hnrnpc;Uba2;Hspe1;Psmb3;Gspt1;Prdx3;Clns1a;Mrpl23;Pcbp1;Fam120a;Pole3;Psmd1;Psmb2;Cct7;Eif4e;Eif3d;Cct2;Rad23b;Psmc6;Snrpd3;Ran;Psmd7;Snrpd2;Pa2g4;Snrpa;Cul1;Ncbp2;Prpf31;Ddx21;Ruvbl2;Hsp90ab1;Ranbp1;Snrpa1;Cox5a;Psma4;Cnbp;Nolc1;Tufm;Hnrnpu;Hnrnpa2b1;Cct5;Hspd1;Ddx18;Ywhae;Psmd14;Pgk1;Ap3s1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_SPERMATOGENESIS	-0.20570057983181705	-0.6993743043299852	0.9222797927461139	0.9227133722546567	0.998998998998999	11/22	23.04%	Strbp;Gstm5;Pebp1;Ezh2;Cdk1;Slc12a2;Arl4a;Vdac3;Mllt10;Psmg1;Phkg2
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_MYC_TARGETS_V2	-0.2607096659851711	-0.9647196543235033	0.5165562913907285	0.6175145954962469	0.9719719719719719	6/30	13.80%	Las1l;Npm1;Tmem97;Dctpp1;Cbx3;Cdk4
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_G2M_CHECKPOINT	-0.2276496335251582	-1.0644876671995926	0.288135593220339	0.5081317764804003	0.8708708708708709	31/82	23.40%	Atrx;Cdc25b;Ube2c;Marcks;Pura;Mnat1;Top1;Stmn1;Smarcc1;Cbx1;Hmgb3;Birc5;Cenpa;Cdk4;Lmnb1;Nasp;Prmt5;Ezh2;Cdk1;Ewsr1;Cks1b;Orc6;Dkc1;Slc12a2;Srsf1;Lbr;Ythdc1;Cul4a;Snrpd1;Cdc20;Arid4a
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_KRAS_SIGNALING_DN	-0.3680085293899142	-1.161119538695147	0.2532188841201717	0.4264664998609953	0.7457457457457457	3/16	3.70%	Cdh16;Rgs11;Tcf7l1
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_E2F_TARGETS	-0.3451972969327546	-1.5766993899185304	0.0	0.0700583819849875	0.13613613613613615	38/86	24.06%	Cdkn2a;Pnn;Shmt1;Tubb5;Cdc25b;Dut;Dctpp1;Rpa3;Msh2;Mcm7;Stmn1;Pold2;Tfrc;Ssrp1;Hmgb3;Birc5;Rfc3;Prdx4;Cdca3;Cdk4;Hmgb2;Lmnb1;Nasp;Ezh2;Cdk1;Tk1;Cks1b;Orc6;Srsf1;Rfc2;Ak2;Slbp;Lbr;Nme1;Cdc20;Nop56;Tipin;Luc7l3
scrna_GSE154977_tacstd2_hi_lo	prerank	HALLMARK_BILE_ACID_METABOLISM	-0.45610821539504043	-1.8236162637135893	0.0	0.030025020850708923	0.03003003003003003	17/36	16.62%	Rbp1;Gc;Pecr;Cat;Apoa1;Abca3;Retsat;Ttr;Nedd4;Idh1;Gnpat;Slc35b2;Scp2;Sod1;Pex6;Idh2;Npc1
