rank_source	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	rank_among_positive
gse137244_tacstd2_pearson	prerank	EPITHELIAL_TJ_CORE	0.8352907962321718	2.912301322081961	0.0	0.0	0.0	15/18	9.30%	Cldn3;Cldn7;Marveld2;Marveld3;Cldn4;Ocln;Ildr1;Cgn;Cldn1;Tjp3;Lsr;Crb3;Cgnl1;Tjp1;Tjp2	1
gse137244_tacstd2_pearson	prerank	TJ_CORE18	0.8352907962321718	2.912301322081961	0.0	0.0	0.0	15/18	9.30%	Cldn3;Cldn7;Marveld2;Marveld3;Cldn4;Ocln;Ildr1;Cgn;Cldn1;Tjp3;Lsr;Crb3;Cgnl1;Tjp1;Tjp2	2
gse137244_tacstd2_pearson	prerank	TJ7	0.8496736897721289	2.1866678249484166	0.0	0.0	0.0	5/7	1.36%	Cldn3;Cldn7;Cldn4;Ocln;Cldn6	11
