cd8a_probe	mean_tumor	chosen_maxmean	n	rho	p	rho_adj_epithelial	p_adj_epithelial	verdict_adj
ILMN_1768482	7.839903614457831	False	83	-0.0516466908755064	0.6428644088536382	-0.05199793240122213	0.6426859004451203	NO_EVIDENCE
ILMN_1760374	4.93321686746988	False	83	-0.18183440221442274	0.09992578523871196	-0.18231579026897957	0.10113709612799246	NO_EVIDENCE
ILMN_2353732	8.111060240963857	True	83	-0.041319018085249445	0.7107241171782523	-0.0413511964093016	0.7122318543923056	NO_EVIDENCE
