dataset	histology	platform	n_arrays_series	n_tumor	n_adjacent_excluded	CLDN4	CD8A	CD274	ImmuneScore	CLDN4_CD8A_rho	CLDN4_CD8A_p	CLDN4_CD8A_rho_adj	CLDN4_CD8A_p_adj	CLDN4_CD274_rho	CLDN4_CD274_p	CLDN4_CD274_rho_adj	CLDN4_CD274_p_adj	CLDN4_ImmuneScore_rho	CLDN4_ImmuneScore_p	CLDN4_ImmuneScore_rho_adj	CLDN4_ImmuneScore_p_adj	verdict	dual_high	ICI
GSE75037 Girard/Gazdar/Lam	LUAD tumor only (Adenocarcinoma + Lung cancer)	GPL6884 WG-6 v3 MBCB log2	166	83	83	ILMN_2132458	max-mean ILMN_2353732	ILMN_1701914	ESTIMATE ImmuneSignature mean-z, 141/141	-0.041319018085249445	0.7107241171782523	-0.0413511964093016	0.7122318543923056	0.009300616911819253	0.9334941995252027	0.010159658423080297	0.9278187220688752	-0.0379501065268636	0.733388721602353	-0.03862238029993915	0.7304703575702693	NO_EVIDENCE	no	none
