n	rho	p	contrast	q
42	-0.3352240499149178	0.02999445423922131	CLDN4 vs DPT	0.06748752203824794
42	0.10266591038003405	0.5176417769967532	CLDN4 vs AT2 score	0.5823469991213474
42	0.2727009176313736	0.08059307365848156	CLDN4 vs club score	0.10361966613233344
42	0.05058366174255386	0.7503861791044469	CLDN4 vs basal score	0.7503861791044469
42	0.5903087270075359	3.8749015484549045e-05	CLDN4 vs barrier/keratin score	0.0003487411393609414
42	0.5499554331091484	0.00016144944457854895	CLDN4 vs malignant-like score	0.0007265225006034703
42	0.49209950571266514	0.000932579545807715	CLDN4 vs TACSTD2 (comparator)	0.002797738637423145
42	-0.32112470626367395	0.038116931626128996	TACSTD2 vs DPT (comparator)	0.06861047692703219
42	-0.2788124070048175	0.07377200633465739	SFTPC vs DPT (control)	0.10361966613233344
