gene	logFC	AveExpr	t	p	se	df	fdr	compartment	cohort	contrast	n_q1	n_q4	family
ZEB1	-1.5045674555099786	1.7811745828734338	-4.8082606052595	0.0003417434385674184	0.31291304258014063	13	0.2563759276132773	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	TJ
ARL2	-0.7711474085986157	6.421537455833389	-3.9086976098506048	0.0017963769104405287	0.1972901169574205	13	0.311023588292143	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	TJ
TBCD	0.9715728350167893	4.685517800666077	3.62830093453068	0.0030616466859149437	0.2677762546569093	13	0.311023588292143	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	TJ
CSF2RB	-0.6090294607856024	1.1769723349468673	-3.6086755584850403	0.0031786835815012173	0.16876813969978485	13	0.311023588292143	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	IFN
IRF8	-0.9359351122179406	2.0305388887466744	-3.491281164762089	0.003980040585983168	0.26807783963790816	13	0.311023588292143	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	IFN
CXCR4	-2.115297386524047	4.677069853383918	-3.3614763289431235	0.0051067732326966495	0.6292762999134711	13	0.32833095185884126	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	chemokine
DLG3	1.1493883248158503	3.9100532422168293	3.180356034267204	0.007236138520443142	0.3614024066587515	13	0.36030449460848507	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	TJ
CDC42	0.47689963307488603	7.838850098511127	3.141532918088793	0.0077977147909436585	0.15180475440156022	13	0.36030449460848507	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	TJ
PLA2G4A	2.206134216636966	2.177587989776763	3.134507415413958	0.007903897439116462	0.703821661352048	13	0.36030449460848507	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	IFN
CCND1	1.4694826816659823	6.979201352269903	3.1342054868800484	0.007908492977394677	0.46885333071405666	13	0.36030449460848507	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	TJ
CCL5	-1.701134481492034	4.196132603810444	-2.994190803230336	0.010353916128547245	0.5681449824963508	13	0.3948857105146264	malignant	GSE131907+GSE189357	q4q1_combined	9.0	7.0	IFN|chemokine
