feature,n_DCB,n_NDB,median_DCB,median_NDB,delta_median,mannwhitney_U,p_two_sided,AUC_DCB,AUC_95CI_lo,AUC_95CI_hi,q_BH_2genes
TACSTD2,7,20,7.341274183692174,7.864761721395016,-0.5234875377028425,60.0,0.607105615801268,0.42857142857142855,0.22142857142857142,0.6571428571428571,0.6850106415323807
CLDN4,7,20,7.689369056858228,7.12644010475594,0.562928952102288,78.0,0.6850106415323807,0.5571428571428572,0.3142857142857143,0.8,0.6850106415323807
combined_z (exploratory),7,20,0.30779215885496247,0.4205512950116904,-0.11275913615672795,60.0,0.607105615801268,0.42857142857142855,0.22125,0.65,
