n_nlung	n_nlung_malignant	nlung_note	epi_tumor_n	epi_tumor_rho	epi_tumor_p	epi_plus_nlung_n	epi_plus_nlung_rho	epi_plus_nlung_p	nlung_only_n	nlung_only_rho	nlung_only_p
11	0	all nLung have n_malignant=0; cannot join malignant CLDN4 vs T/NK	21	-0.5415584415584416	0.011225759601972744	32	-0.41458944281524923	0.01831198729925287	11	0.20909090909090913	0.5372209352113227
