accession	n_mice_deposited	n_mice_scored	n_mice_with_ge10_epi	n_cells_before_qc	n_cells_after_qc	cldn4_present	unit
GSE201247	6	6	6	70480	69680	TRUE	biological mouse (one filtered h5 library per mouse)
