cohort	outcome	mediator	model	sample_set	n	a	a_ci_lo	a_ci_hi	a_p_analytic	b	b_ci_lo	b_ci_hi	b_p	c	c_ci_lo	c_ci_hi	c_p_analytic	c_prime	c_prime_ci_lo	c_prime_ci_hi	ab	ab_ci_lo	ab_ci_hi	ab_p	ab_p_floor	ab_nboot	proportion_ab_over_c	vif_max	same_as_shared_n
LUAD	CD8A	CLDN4	single	mediator_complete	79	0.2745618305744888	0.06137576919993081	0.4665388204315268	0.014336540643019976	-0.10426245824160336	-0.3560423745413499	0.156387418354489	0.419	-0.005477117818889952	-0.2586666230205724	0.2399342727257177	0.9617910882208573	0.023149373576120853	-0.24681068080444774	0.2740795859624256	-0.028626491395010816	-0.11242666514810208	0.04428809274750967	0.428	0.0	2000.0	5.226561184475771		
LUAD	CD8A	EPCAM	single	mediator_complete	110	0.37151229628293847	0.1787297719677439	0.5459407586602001	6.443896988127814e-05	-0.13983175610318152	-0.33074177301757685	0.07971750723359965	0.208	-0.03836079615896132	-0.24784956871795455	0.16046581452328423	0.6907172403595156	0.013588420644207469	-0.20351994523111852	0.20871245840662087	-0.05194921680316876	-0.12668125018039483	0.03411852531804858	0.208	0.0	2000.0	1.3542267628622484		
LUAD	MHC1	CLDN4	single	mediator_complete	79	0.2745618305744888	0.06699170854462422	0.4671895791044033	0.014336540643019976	0.1261148610900071	-0.11068087405184761	0.33681580059226185	0.281	-0.24454722492697184	-0.46205671048816294	-0.009124306636880077	0.02985321681801766	-0.2791735520504915	-0.49076393252602346	-0.04627735147960363	0.03462632712351972	-0.0296761415372461	0.11327042850114195	0.293	0.0	2000.0	-0.14159362116605512		
LUAD	MHC1	EPCAM	single	mediator_complete	110	0.37151229628293847	0.18127018314729126	0.5468960892167366	6.443896988127814e-05	0.0009136499433339554	-0.20568869662303052	0.18661460381562744	0.974	-0.0832901291616888	-0.28745893218049484	0.12266328266370638	0.38699507924129223	-0.08362956135013558	-0.2884741977459658	0.12233068446869827	0.0003394321884467744	-0.07669715771738768	0.07342894350071777	0.974	0.0	2000.0	-0.0040752991004233425		
LSCC	CD8A	CLDN4	single	mediator_complete	78	0.08053971345110582	-0.1532418653097881	0.30493478254132117	0.4833259127385792	-0.4391298771511787	-0.6184052204332923	-0.23860636865480644	0.0005	-0.09708013505481858	-0.31328735836569477	0.13879712280823303	0.3978062747514348	-0.0617127405812431	-0.24953551485617453	0.14286218787723715	-0.03536739447357523	-0.1440598522539778	0.06576853782762766	0.502	0.0	2000.0	0.3643113439593404		
LSCC	CD8A	EPCAM	single	mediator_complete	108	0.08499814227328586	-0.12166356482407992	0.28106622920228475	0.38177401368193636	-0.3904652492087943	-0.5642129360487644	-0.19727399966369888	0.0005	-0.10335629293015895	-0.2892099079053409	0.09336320580808052	0.28711792033709344	-0.07016747212513583	-0.23583903777813897	0.1009768312397517	-0.03318882080502312	-0.1206461227313537	0.04636403602884997	0.414	0.0	2000.0	0.3211107893299717		
LSCC	MHC1	CLDN4	single	mediator_complete	78	0.08053971345110582	-0.15685068843707223	0.29075622798079753	0.4833259127385792	-0.4173479396516302	-0.5893225810304275	-0.20835556061032828	0.0005	0.06129313724250436	-0.18195439488212364	0.3120081505667705	0.5939725234076536	0.09490622071145621	-0.12397509810518607	0.3146608582698118	-0.0336130834689517	-0.136863250671964	0.06158558977262369	0.506	0.0	2000.0	-0.5483988090862864		
LSCC	MHC1	EPCAM	single	mediator_complete	108	0.08499814227328586	-0.11159307743721067	0.2891411649047672	0.38177401368193636	-0.3906635451493882	-0.5402085894960724	-0.20641960219490407	0.0005	0.029199653224346693	-0.17412677806612883	0.22054637706511987	0.7641888603082562	0.06240532881594063	-0.12162909691072717	0.2455863321855466	-0.03320567559159394	-0.12125473506151212	0.042233391548643785	0.397	0.0	2000.0	-1.1371941761249076		
