sample	TACSTD2	CLDN4	CD8A	GEP18	ESTIMATE_StromalScore	ESTIMATE_ImmuneScore	ESTIMATE_Score	ESTIMATE_TumorPurity
GSM1672281	2373.82	647.668	1031.75	0.9782918946653445	1288.9471536195833	3894.775305030198	5183.722458649781	0.20346807715231266
GSM1672282	5662.99	818.4	389.725	-0.22788100878101208	705.5631658293867	2223.5488589703455	2929.1120247997324	0.5105716169951868
GSM1672283	7454.83	1070.91	501.712	0.05325811051548178	892.3803442905258	2730.168577968827	3622.548922259353	0.4205586327802063
GSM1672284	4969.19	749.771	370.695	0.11382585749665372	920.7701013371393	3145.390471330601	4066.1605726677403	0.36063061859279066
GSM1672285	10414.2	1082.37	475.389	-0.08458371399868046	1315.7729611721034	2617.7774559289883	3933.5504171010916	0.37871691600955826
GSM1672286	11149.1	1263.35	264.856	-0.719466927640466	-646.2241141104079	672.0608734509251	25.836759340517233	0.8203464556119866
GSM1672287	6188.77	1160.74	192.078	-0.41131379786688615	1125.7191077379346	2398.8922320220477	3524.611339759982	0.4335576638625382
GSM1672288	7358.37	689.923	496.061	0.18053800472506448	1164.3551590210584	3240.784930744384	4405.140089765442	0.31379345549938426
GSM1672289	11292.3	1268.37	268.64	-0.19954944085995144	275.10971695093497	2059.6958738460585	2334.8055907969933	0.5835446262017987
GSM1672290	12628.6	1466.67	504.907	-0.11847140167818732	1279.0665339455625	2827.987249330469	4107.053783276031	0.35502543212383453
GSM1672291	7136.14	995.517	524.344	0.43996060894354944	739.4369479224018	3267.001355598507	4006.438303520909	0.3687932812133262
GSM1672292	2872.6	411.199	1017.41	1.556507591377295	1737.6418606283196	4211.444944956949	5949.086805585269	0.09242011566076702
GSM1672293	5894.98	689.491	306.364	-0.7119817586241071	785.1609348752281	1693.2090339574534	2478.3699688326815	0.5663028629183179
GSM1672294	2944.71	404.487	858.029	1.5056715166769796	1497.2573305805918	3913.7080302002605	5410.965360780852	0.17070209366667288
GSM1672295	5268.91	530.106	249.303	-0.5268271629120184	-10.994769688188796	1625.427133568974	1614.4323638807853	0.6659967140692182
GSM1672296	5206.68	1317.82	323.847	-0.8055590893737249	-555.0472042820567	254.1838238458948	-300.86338043616183	0.8468171538911161
GSM1672297	5705.14	647.446	386.861	-0.08905934831407783	680.8349326509518	2094.0146441037414	2774.8495767546933	0.5299091170828809
GSM1672298	5803.3	1091.81	524.847	-0.05899774825613194	1671.4045768689239	3113.470427847854	4784.875004716778	0.2604082128460803
GSM1672299	9011.73	1234.17	836.771	1.1448512481189765	596.84906030401	3614.4764987556678	4211.325559059678	0.34067559542160303
GSM1672300	16952.7	913.78	239.292	-0.48108917504259596	-1511.1441977574473	133.09037449244101	-1378.0538232650063	0.9200042936501124
GSM1672301	5629.96	609.087	291.504	-0.32907244258460255	504.1824561510946	2329.7666501290005	2833.9491062800953	0.5225322910212646
GSM1672302	5153.31	515.439	465.176	-0.331878469182538	535.8725955660221	2439.074336796867	2974.946932362889	0.5047751052196295
GSM1672303	5894.1	998.361	433.989	-0.35968180677064326	0.4360549865261305	1468.3212685181677	1468.7573235046939	0.6817942925189889
GSM1672304	8665.1	866.354	846.269	1.4868255668377874	1110.380217885787	3475.734526728339	4586.114744614126	0.2884624902771829
GSM1672305	4715.64	508.36	169.293	-0.780350921715631	2183.513740186661	1112.0519150455434	3295.5656552322043	0.4636039113327514
GSM1672306	2644.96	460.041	471.801	0.44695266576660797	1987.0189447206835	2971.3426297166297	4958.361574437313	0.235739226547017
GSM1672307	9383.6	387.552	261.981	0.07047312895789203	-21.149043775518578	1909.376587234829	1888.2275434593105	0.6354871009513432
GSM1672308	12966.1	1278.08	412.124	-0.23031636729095606	1200.7902436492882	2227.230570627233	3428.0208142765214	0.4462901524978712
GSM1672309	7688.13	267.588	120.16	-0.718647111814732	677.8108220156514	1452.1089863563097	2129.919808371961	0.6077002787797973
GSM1672310	1557.79	236.286	927.673	-0.2945541836011743	712.4286624298451	1721.0653127093096	2433.493975139155	0.5717197511761826
GSM1672311	5087.57	425.494	1148.45	2.0080017535817416	1686.1759660993687	4505.48516474702	6191.661130846388	0.05691432285386899
GSM1672312	5492.66	561.222	276.561	0.15995893630239316	1625.2356240955933	3182.7082060138364	4807.94383010943	0.2571373199822358
GSM1672313	7335.94	1280.89	510.102	-0.3209845839296188	-23.1197745202615	1401.0712069835881	1377.9514324633267	0.6914843710298233
GSM1672314	10942.0	506.835	426.13	0.44274816174314113	1565.6858990306223	3773.8625729462165	5339.548471976839	0.18102183079620146
GSM1672315	75.1038	892.935	336.093	-0.4195057111668544	-851.6999212785234	698.3763955263469	-153.32352575217658	0.8351003818260652
GSM1672316	10764.8	409.236	327.398	-0.4621318507241383	-58.61476864383559	1697.9861499024114	1639.3713812585759	0.6632614977262742
GSM1672317	3321.88	2271.9	460.974	0.4709215293605303	103.77879377650822	2500.1621093053786	2603.940903081887	0.551015627556177
GSM1672318	5433.14	468.961	256.351	-0.4829612152820428	1139.21818120489	1983.1262184052903	3122.3443996101805	0.485980915689703
GSM1672319	5309.49	828.676	767.131	0.7547037905436657	1679.9756151309628	3653.7056321966816	5333.681247327644	0.18186877558758577
GSM1672320	12660.0	2028.1	337.123	-0.41200492723929294	1250.6308127293887	2443.1929838331953	3693.823796562584	0.4110436840769112
GSM1672321	12651.4	868.603	587.264	-0.15867454670698844	2290.3502588760375	3008.608178174676	5298.958437050714	0.1868782952558794
GSM1672322	12183.1	1095.51	563.589	-0.23275075564309677	1799.1982228126294	3096.7194736478327	4895.917696460462	0.24463690348006972
GSM1672323	5130.61	377.926	590.188	0.5851794961144295	2295.3530085303655	3257.455405133272	5552.808413663637	0.15015125698832266
GSM1672324	10382.1	1813.83	311.137	0.2979841176315721	1675.7767118470474	2956.2143295014375	4631.991041348485	0.2820081490909279
GSM1672325	7993.71	2622.47	201.466	-0.32785519533344043	1762.3834828726021	3004.5802308634566	4766.963713736059	0.26294576961166316
GSM1672326	3842.3	947.661	354.728	-0.018628979862224414	1723.5634348139483	2677.337070112427	4400.900504926376	0.3143842838837148
GSM1672327	4172.24	1440.83	181.363	-0.29234442021594653	1463.6963705284822	3117.5106573673274	4581.20702789581	0.2891521880835535
GSM1672328	5916.29	906.221	207.621	-0.4138119686618078	1988.0477306821622	1913.6941907217358	3901.7419214038982	0.3830340997013097
GSM1672329	14060.2	1922.49	406.178	-0.48376696906315586	956.5873391008371	2396.7612150702234	3353.3485541710606	0.45607203697182025
GSM1672330	7103.15	790.813	1222.05	0.9249601871612089	2240.3561879505633	3668.191874167249	5908.548062117812	0.0983435936651429
GSM1672331	12887.7	2057.15	390.48	-0.3149657461920175	755.0260998107372	2413.1308616173856	3168.1569614281225	0.480092743259024
GSM1672332	8067.78	1005.71	620.111	-0.06896040376016935	936.5810012630841	2979.5273376131177	3916.1083388762017	0.381085257107739
GSM1672333	8715.19	1795.32	337.767	-0.4724618893482295	799.9723727173135	2086.6020888462817	2886.5744615635954	0.5159304582156494
GSM1672334	5596.96	472.922	654.456	0.10019016899239355	1291.2954171414451	3459.0649669131953	4750.36038405464	0.26529639982423775
GSM1672335	5840.07	495.808	775.382	0.4717962958559935	1272.4551808106874	3041.2021185784147	4313.657299389102	0.32651513014148775
GSM1672336	11623.5	1175.44	247.978	-0.3172117630896043	374.1812848082698	2398.0477450526787	2772.2290298609487	0.530235295481067
GSM1672337	1032.39	279.202	489.185	0.1572905238249644	1927.4900279917458	3325.7566997456256	5253.246727737372	0.19346577885649896
GSM1672338	4963.6	1202.55	723.596	2.1951172645419326	1375.5169823835977	3628.545337264506	5004.062319648104	0.22921469733808655
GSM1672339	8041.01	553.673	483.804	0.4939903005926959	1270.6894789350038	2916.613189427907	4187.3026683629105	0.3439888131778711
