sample	TACSTD2	CLDN4	CD8A	GEP18	ESTIMATE_StromalScore	ESTIMATE_ImmuneScore	ESTIMATE_Score	ESTIMATE_TumorPurity
GSM1854813	11.899492	9.941619	11.021409	0.12568099839225078	4195.760116227286	6518.3750349372895	10714.135151164575	-0.570325142611649
GSM1854814	13.063441	11.748082	8.58469	-0.7674110465080857	3683.3264613228093	5192.366679195385	8875.693140518193	-0.33069477002632264
GSM1854815	12.822407	10.827481	11.207493	0.6961038301952263	4598.408900452891	7118.92667009904	11717.335570551932	-0.6846765445145706
GSM1854816	12.290188	10.518403	10.984195	0.12704949732226303	4161.418256627197	6150.905943220938	10312.324199848135	-0.5209132280264096
GSM1854817	12.492182	9.651542	6.234963	-1.882858230475108	2334.017515484489	2844.5546907644757	5178.572206248965	0.2042082019783261
GSM1854818	11.653772	10.088384	10.97987	0.9542711188644594	5036.685795135275	7650.449372689034	12687.135167824308	-0.7811559381357267
GSM1854819	12.471472	11.515809	11.065811	0.416646360728966	4003.8540021775234	6752.584105919448	10756.438108096972	-0.5754147842818282
GSM1854820	11.927493	9.423176	12.246016	1.6151961740823515	5878.618687307614	8259.733508872314	14138.352196179927	-0.8954926991689282
GSM1854821	12.302251	9.730929	9.706095	0.4842128709591525	4687.341295398393	6443.928205967454	11131.269501365849	-0.6195208159098822
GSM1854822	12.535225	10.715073	8.214234	-1.3145699156505815	2546.854000908398	3878.048739462118	6424.902740370517	0.022705980072528994
GSM1854823	12.653355	11.773624	7.912709	-0.6656579038799433	2802.5028544100405	3658.365619119256	6460.868473529296	0.017427696831067426
GSM1854824	11.24945	9.948511	10.623593	1.112625534903315	5529.732370655439	7392.74996200046	12922.482332655898	-0.8022540186577635
GSM1854825	12.736289	9.979506	9.164622	-0.019440064618838713	4133.6190039639005	5673.67097389596	9807.28997785986	-0.4562596473527639
GSM1854826	12.633254	10.281315	10.440038	-0.03672878669735472	4685.018714189092	6956.465371705524	11641.484085894615	-0.6765192042653934
GSM1854827	12.288707	10.782874	10.424943	0.6709651208000551	4760.868835850737	6354.213969040241	11115.082804890979	-0.6176539407691576
GSM1854828	12.682057	11.160178	9.810254	-0.24510773213833886	4801.930987099246	5430.338045992117	10232.269033091363	-0.5108465810509779
GSM1854829	12.519367	11.686318	9.552194	0.22095249341181214	4031.671675729799	5949.576759772912	9981.248435502712	-0.4788307460338116
GSM1854830	12.618591	10.780768	6.614143	-1.1887230008127387	4409.833084502123	3461.0169536235503	7870.850038125673	-0.18840750537980488
GSM1854831	12.146031	11.146211	7.287097	-1.588904671467561	2641.24114099105	3455.92199528013	6097.16313627118	0.0707571284989869
GSM1854832	12.66324	11.82668	9.942924	-0.00033434883598375725	3362.7555123921693	5800.5308884945935	9163.286400886762	-0.3702285341781456
GSM1854833	12.306251	9.714001	9.937473	0.005546530011694867	4881.446899632807	6902.851187842447	11784.298087475254	-0.6918074256798066
GSM1854834	12.611526	10.962798	9.823846	0.34312171389702395	4633.534369128055	6379.147281883768	11012.681651011822	-0.605763243698062
GSM1854835	12.748008	11.530393	11.140117	0.7274454624930917	4871.779433279714	6699.0263526890185	11570.805785968732	-0.6688427043726607
GSM1854836	12.119942	9.819017	10.580962	0.5398618364082209	6533.344253560679	7123.549568325416	13656.893821886095	-0.8618288421050637
GSM1854837	12.900503	10.466744	8.122924	-0.7438089067312763	3484.3715403488236	4786.684706082935	8271.056246431759	-0.24574286887088143
GSM1854838	13.079193	11.857188	9.319399	-0.35723026214323156	5433.179484032494	6214.203166571187	11647.38265060368	-0.6771565774577579
GSM1854839	12.555201	11.113532	9.01143	-0.14772209605080686	4080.203841211684	5924.426420327771	10004.630261539454	-0.48184105623177315
GSM1854840	11.750777	10.579843	10.908147	0.7255841269984934	5534.116159009742	7676.614350600121	13210.730509609863	-0.8267876991333485
GSM1854841	12.035711	9.85545	9.200289	-0.6469158441382975	2534.0083068869753	4396.355303408612	6930.363610295587	-0.05146511474230978
GSM1854842	12.31765	9.786565	10.500463	0.3072436283709401	5702.1628275008625	6590.792782799797	12292.95561030066	-0.7437441479007078
GSM1854843	12.44617	9.578265	9.526315	-0.33845275969873234	5203.634088550149	6291.859940242344	11495.494028792493	-0.6605837516723507
GSM1854844	12.791598	10.376676	8.462545	-1.5692856316700177	2723.232359140205	2952.9508312353823	5676.183190375587	0.13222293985023875
GSM1854845	11.909153	9.073212	9.901933	0.012633045834985542	6075.868178534471	7142.381619972291	13218.249798506762	-0.8274080671577787
GSM1854846	12.425054	10.790284	8.139209	-0.710808867534405	3576.854213014512	4484.65538764982	8061.5096006643325	-0.21581553539004433
GSM1854847	11.98889	8.522482	11.573694	0.6865792958272697	6384.588390972016	6884.876637732696	13269.465028704712	-0.831606652383417
GSM1854848	12.217117	9.697918	9.290034	0.5867151590324151	4885.393492532026	7400.1120067912725	12285.505499323299	-0.7430126774232887
GSM1854849	12.232852	11.186429	8.602932	0.21998724522095567	4465.183488109808	6433.264471807259	10898.447959917066	-0.5923371907054875
GSM1854850	12.452076	10.558353	7.016341	-1.6612535834561504	3331.2973117824095	3829.2940855656216	7160.591397348031	-0.08517928829978783
GSM1854851	12.883978	9.998685	10.04846	-0.20546021452962956	4012.1134323998976	5976.87130420056	9988.984736600458	-0.4798273878815877
GSM1854852	12.584557	11.347242	9.655844	-0.5116719235377913	4797.068449575826	6036.905647208456	10833.97409678428	-0.5846857135850649
GSM1854853	12.007494	9.41381	10.846571	0.782533827471259	5766.5766353007075	6769.281757736539	12535.858393037246	-0.7671006924511545
GSM1854854	11.995431	10.610104	9.616034	-0.3830376244900741	4313.154132128848	5856.401382488203	10169.555514617052	-0.5029112372825094
GSM1854855	12.87432	10.260139	9.927362	0.1047344529046502	5057.667381847163	6099.9245877303765	11157.59196957754	-0.6225492163965173
GSM1854856	12.311246	10.5692	10.737734	0.8226751496612813	5873.95196099894	6999.002009092145	12872.953970091086	-0.7978926771548688
GSM1854857	12.248948	10.475441	8.868386	-0.41699102575483876	4805.014806461364	5358.462391170926	10163.47719763229	-0.5021398519490925
GSM1854858	12.488267	10.828529	10.217268	0.6939808741437918	5512.876267926996	6458.968297066806	11971.844564993802	-0.7114214415467881
GSM1854859	11.88355	9.855147	10.542907	0.40705925242404467	5767.229756572375	7068.166419498031	12835.396176070406	-0.7945573055125397
GSM1854860	13.002112	11.396404	10.666574	0.3930654043675922	3597.5410594433565	5888.747750139611	9486.288809582968	-0.4138398485565733
GSM1854861	11.85478	10.788855	10.421529	0.5957964853895201	5522.419517286522	6053.298257734692	11575.717775021214	-0.6693785418276266
GSM1854862	11.687052	10.000831	11.413148	0.854875760411852	6142.728279991178	7880.440281538973	14023.16856153015	-0.8878398846081986
GSM1854863	12.672963	12.22206	8.611055	-0.7437772707097015	3175.8391557938303	4693.509175814296	7869.3483316081265	-0.1881910154569888
GSM1854864	12.434085	11.030354	9.740317	-0.19048755447574509	4933.694110615025	6101.6278990415485	11035.322009656575	-0.6084040939355965
GSM1854865	10.720441	8.624785	10.159059	0.33266430318079615	5979.847880841702	6272.903177465162	12252.751058306865	-0.7397862351599668
GSM1854866	12.394678	10.950882	10.905944	0.3532098489783729	3583.9988616093005	5964.903933846881	9548.902795456183	-0.42218928170488657
GSM1854867	12.275179	9.878652	9.415565	-0.2932903637472223	3512.5475874938593	4797.71193640397	8310.259523897828	-0.2513168914554881
GSM1854868	12.817277	11.108683	10.547762	0.9403772986402136	4018.4496974199	5977.942244651575	9996.391942071474	-0.48078105360044937
GSM1854869	12.341776	10.616089	7.680251	-1.0033219371696793	2936.396106568675	4613.7026273407955	7550.09873390947	-0.1419764317142426
GSM1854870	12.702921	11.046391	8.018096	-0.9088546897244153	3331.1882794557887	4697.570573011266	8028.758852467055	-0.21111892081103978
GSM1854871	12.815664	11.449283	8.721201	-0.5776851728075871	2643.1618847039276	4799.137570926934	7442.299455630862	-0.12629592079595997
GSM1854872	11.737494	10.699631	7.845428	-0.5035542262408506	5820.3300163407475	5374.19058440392	11194.520600744669	-0.6267821799388982
GSM1854873	6.241506	10.60151	9.164892	-0.29286883317910384	4273.156263905597	4315.570017405478	8588.726281311076	-0.2906597302022831
GSM1854874	11.720192	9.758537	10.254651	0.20374257890642353	5662.4682747005645	6467.10149693944	12129.569771640005	-0.727499918446999
GSM1854875	11.798359	9.954222	10.982638	0.789414592900422	5212.391864763795	7303.296835309469	12515.688700073264	-0.7651979798093111
GSM1854876	12.29588	10.854291	8.63005	-0.2828934661720306	3401.423065602523	5106.722316223264	8508.145381825787	-0.2793219910662884
GSM1854877	11.717107	9.715638	10.916455	0.9513961344091848	5152.601702687727	7533.242365286938	12685.844067974665	-0.7810376009036465
GSM1854878	11.950312	9.738075	11.468206	1.4810197363327644	4143.799956207475	7832.731676314746	11976.531632522221	-0.7119047809059256
GSM1854879	12.732547	10.797885	9.901068	-0.451850204476579	2934.6377210914975	5882.737111767234	8817.374832858732	-0.32260393093394124
GSM1854880	12.312802	8.707446	10.119912	0.9842452420287512	4803.539348173992	7135.00486618421	11938.544214358202	-0.7079777637146162
GSM1854881	11.981135	9.859898	10.441176	0.05767828543617121	5040.894964281339	6062.399079307212	11103.29404358855	-0.6162921015841999
GSM1854882	12.08971	10.206862	9.979991	-0.13586209877966665	4631.138487714648	6144.6638221447665	10775.802309859415	-0.5777371797141837
GSM1854883	12.77378	10.524945	9.419832	-0.905052476379313	1666.9147909821443	4375.649671253694	6042.564462235838	0.07874913488092357
GSM1854884	12.212025	9.653649	11.634158	1.448883613887931	5752.763583797475	7868.988825922819	13621.752409720295	-0.859201075775391
GSM1854885	11.932825	10.352319	8.862092	-0.21813497089194253	4498.528927737272	5499.758173092739	9998.28710083001	-0.4810249609544916
GSM1854886	12.369549	9.972111	8.925136	-0.40398995771972346	3742.4636850720567	4754.986866309699	8497.450551381755	-0.27781425548234917
GSM1854887	12.032166	10.428347	8.779373	-0.7084771728658349	3624.952913827277	4558.4799256737715	8183.432839501049	-0.2332552017627431
GSM1854888	12.277813	9.956438	9.630634	-0.115721584794854	4129.545874619428	5716.6747445032715	9846.2206191227	-0.4613372579572654
GSM1854889	12.023881	10.632301	9.453607	-0.1739319574548405	3839.331096387329	5140.687661822554	8980.018758209884	-0.3451076323655591
GSM1854890	12.214986	10.093143	10.231891	0.06603246654670009	5122.558327237843	6319.010917559391	11441.569244797232	-0.6546205142737382
GSM1854891	12.301469	11.206437	8.862378	-0.08911551887973489	4568.312837248901	5573.937878573524	10142.250715822425	-0.499442916185145
GSM1854892	12.546823	11.431751	8.594439	-0.2882600251283541	2917.094032549353	5396.346057102425	8313.440089651778	-0.25176874994511134
GSM1854893	11.702716	10.296797	9.966356	0.679152497927671	6094.579858611754	6349.076789121931	12443.656647733686	-0.7583481858020672
GSM1854894	12.678701	10.867471	10.653514	0.3401433820611688	5367.250322716134	7308.962440522266	12676.2127632384	-0.7801539477768262
GSM1854895	12.532266	10.890569	10.430565	-0.1285271732542479	5254.292451483785	6491.482116620113	11745.774568103898	-0.6877131528282252
GSM1854896	12.515337	11.16318	9.213359	0.19893759588843182	4220.49927700242	6471.057696688423	10691.556973690844	-0.5675996564517272
GSM1854897	11.664718	10.907996	9.782073	0.40964872573760197	4993.658232667893	6691.052379080413	11684.710611748305	-0.6811782832174289
GSM1854898	12.824079	10.992899	8.84579	-0.432769235469354	2401.3068049794474	5380.68912247634	7781.995927455788	-0.17558267417127363
GSM1854899	12.529913	10.702881	9.975007	0.14183786444992988	4379.601698460594	5976.347995464398	10355.949693924991	-0.5263687840888348
GSM1854900	11.540702	9.428409	9.986818	0.5128835839141238	4991.758252261456	7411.378087082544	12403.136339344	-0.7544576502703227
GSM1854901	11.462719	9.710572	9.983187	0.2869246707563778	5237.481655206082	6850.726670394978	12088.20832560106	-0.7233209143415323
GSM1854902	12.479228	11.333286	8.842757	-0.5585498088507557	4793.401028702292	5133.7786273094625	9927.179656011755	-0.47184807860796746
GSM1854903	12.434085	8.495185	10.346429	0.5789591700689036	5749.135859971401	7045.079740407894	12794.215600379295	-0.7908724555484032
GSM1854904	11.516069	10.332724	10.963136	0.4132506087346715	4574.3552139060985	7018.6084244740505	11592.963638380148	-0.6712570953460703
GSM1854905	10.961523	10.034004	10.638647	0.8112570272237165	5147.0906704405115	7331.458561845022	12478.549232285533	-0.7616768854731237
GSM1854906	12.672711	11.463945	6.980904	-0.7356898509083656	3280.424128452628	4530.196740889885	7810.620869342513	-0.1797176450327725
GSM1854907	12.198231	10.37485	9.234419	-0.7086008882195506	3667.1757479448784	5047.292723505821	8714.4684714507	-0.3082698379661304
GSM1854908	12.444809	11.355833	11.104591	0.9752557106386028	5503.9755203436425	7801.585540821479	13305.561061165121	-0.8345375555789071
GSM1854909	12.088839	11.226869	8.664603	-0.11230224300942106	3849.1301581245343	5764.832526907966	9613.9626850325	-0.4308270799127841
GSM1854910	12.386692	10.809015	11.155358	1.05626931166517	4987.641484737196	7647.495787034733	12635.13727177193	-0.7763678686286271
GSM1854911	12.936281	12.002872	6.835376	-1.7508578753579607	1780.2821670235717	3014.994050025459	4795.2762170490305	0.25893380853256603
GSM1854912	12.778638	11.970479	8.545248	-0.7979661539923977	4297.394703326102	4329.012610965481	8626.407314291584	-0.29594759692558864
GSM1854913	10.631271	9.778066	11.145115	0.7910967341829754	5742.20191849478	7051.082480517857	12793.284399012638	-0.7907887967458618
GSM1854914	12.10974	11.116766	7.279145	-1.0670763858338173	1636.4386250116402	3810.024272437894	5446.4628974495345	0.16556565096202536
GSM1854915	12.592004	10.496405	10.291774	0.35270616849441366	5606.800706434053	6678.4940693108165	12285.29477574487	-0.7429919751303881
GSM1854916	12.455221	10.743277	9.206101	-0.39190168062906694	4442.58587098317	5157.576309920184	9600.162180903353	-0.4289980869487331
GSM1854917	12.449782	10.472171	8.53577	-0.5368851490387937	3894.6556439174456	6445.432890403963	10340.088534321409	-0.5243877632357371
GSM1854918	12.836625	10.690631	11.38892	0.6905345184600854	3911.5443472424786	7225.130867515922	11136.675214758401	-0.6201434994948992
GSM1854919	12.882241	10.034871	7.449447	-0.9828376241911412	4283.1462561786175	5596.6246919838495	9879.770948162466	-0.46570104991063666
GSM1854920	12.810816	11.18834	8.126445	-0.30915691432428827	2514.2386781735486	5357.635955955306	7871.874634128854	-0.18855520855486324
GSM1854921	12.876609	11.334792	10.250625	0.22636298072793298	3408.6834975255806	5725.577479090529	9134.26097661611	-0.3662673451712422
GSM1854922	11.499538	8.449709	10.963361	0.5589086292603113	5937.202231362072	7957.911629428522	13895.113860790594	-0.8790340890990569
GSM1854923	12.607757	10.607075	10.712272	0.5299344705566303	5059.345759744863	6965.129259930142	12024.475019675006	-0.7168294015768695
GSM1854924	11.962539	10.826815	10.989637	0.9213260083390004	4969.630523662736	7409.399737965686	12379.03026162842	-0.7521304467603084
GSM1854925	11.933172	10.217185	9.766067	0.025899493130244786	2775.849675842006	5690.066494793453	8465.916170635459	-0.2733646305615375
GSM1854926	12.453655	11.304218	10.580169	0.4692852739178269	5166.225744215108	6985.457813208687	12151.683557423796	-0.7297232199908187
GSM1854927	12.580392	11.097326	11.121186	0.7942132259086748	5084.147088037738	7556.02552368276	12640.172611720498	-0.7768335150860739
GSM1854928	12.832773	11.352578	10.284795	0.2902723148734355	5133.753654566841	6971.471197141372	12105.224851708212	-0.725043436805727
GSM1854929	12.552054	10.240692	10.314548	-0.05201635632313531	5852.114378982118	5944.921327836971	11797.03570681909	-0.6931563175552681
GSM1854930	11.909153	9.992655	9.916063	-0.400933772789588	6027.097705966695	5896.132683115555	11923.23038908225	-0.7063884370162858
GSM1854931	12.006953	10.593359	11.004915	0.7619032286418893	5045.028969243274	7584.504472956678	12629.533442199952	-0.7758491520506664
GSM1854932	12.3091	10.044788	10.355385	0.18761000246387227	5696.233280987114	6248.611053560813	11944.844334547928	-0.7086305758515629
GSM1854933	11.133021	10.705914	8.496375	-0.9061400235937389	3538.2833404778794	3808.590936265775	7346.874276743654	-0.11238883809405047
GSM1854934	12.478234	9.653825	9.598195	-0.3413949473602249	3849.248356982963	6226.354610895574	10075.602967878538	-0.4909435794296385
GSM1854935	12.552131	10.845609	8.232981	-0.5831505051850598	4869.582859916924	4857.1390668267195	9726.721926743643	-0.4457042535192797
GSM1854936	11.757982	10.393002	7.802942	-1.5260339668407026	2805.7780241476676	3029.1216658945123	5834.89969004218	0.10909595928345672
GSM1854937	12.510788	10.694422	9.517037	0.16159310326398552	4416.473495989843	6981.762706413803	11398.236202403647	-0.6497988175173983
GSM1854938	12.353986	9.450171	9.147677	-0.020905898575518042	4335.850288988431	5668.395382785617	10004.245671774048	-0.4817915877580552
GSM1854939	12.303936	11.155322	9.245864	-0.0037410335541345763	4706.914649124046	5113.092219617811	9820.006868741857	-0.4579199212193771
GSM1854940	12.680405	9.741433	9.930585	0.06665525950350938	4461.085858585589	6128.970724370953	10590.056582956542	-0.555270630255769
GSM1854941	12.367849	10.552037	8.964382	0.004438470518419164	3044.2119482057633	5662.295758994722	8706.507707200486	-0.3071579893983008
GSM1854942	12.77923	10.876473	9.020091	0.1754991739337066	5355.5527718075855	5702.20465424682	11057.757426054406	-0.611014410471602
GSM1854943	12.073093	10.706351	8.802514	-0.16608483918435557	5273.502296895254	5336.024308089756	10609.52660498501	-0.5576452492218957
GSM1854944	12.657115	11.221963	10.467455	0.8451343104198048	5740.38803682196	7231.221980940521	12971.61001776248	-0.8065381878326275
GSM1854945	12.406295	11.234936	10.546828	0.5646233797035758	5082.50143475708	6517.737870784831	11600.23930554191	-0.6720483280579783
GSM1854946	12.322732	11.134639	9.615583	0.05741496606059336	4657.736288528322	6447.549272482251	11105.285561010573	-0.616522291585497
GSM1854947	12.798749	10.488545	8.65343	0.24258086177407043	3496.4168269696092	5407.493384197474	8903.910211167084	-0.33460082613827846
GSM1854948	12.423332	10.768584	8.485428	-0.5101951402002224	2511.506346717749	5549.0165162760895	8060.522862993838	-0.21567410479891205
GSM1854949	12.452184	10.9051	9.599118	-0.04897359158972947	4878.622692472116	6418.541805228059	11297.164497700174	-0.6384506653410809
GSM1854950	12.155664	10.277226	9.502046	-0.05342456702554627	5161.875753095868	6638.857581702865	11800.733334798733	-0.6935474363564303
GSM1854951	12.157136	10.273222	10.973908	0.8601276549330789	5755.251011922041	7196.990288841613	12952.241300763653	-0.8048541390889602
GSM1854952	12.107941	10.320316	9.67292	-0.01199709980093853	5034.505375312619	6583.735785205159	11618.241160517779	-0.6740027429292578
GSM1854953	12.297732	9.653727	10.005655	-0.08155081771757183	3504.095761599139	6411.4240947345315	9915.51985633367	-0.4703383725770003
GSM1854954	12.260704	10.843584	8.821406	0.6455266453028312	5970.691075931312	6926.448740693892	12897.139816625204	-0.8000277043044469
GSM1854955	12.696952	10.704201	7.519702	-1.0457215839567917	2618.7508002971313	3883.044450207126	6501.795250504258	0.011420754756102826
GSM1854956	11.946594	9.693053	11.734517	0.5300165035434551	3361.864111018781	6767.844188110385	10129.708299129166	-0.4978470557659998
GSM1854957	11.906788	10.056911	8.312531	-0.8755009828631347	4037.9296744090916	5034.414856910928	9072.34453132002	-0.3577952893756378
GSM1854958	12.709283	11.321078	9.907158	0.11472172815597051	4477.62576891613	6576.791348204835	11054.417117120965	-0.6106261912846274
GSM1854959	12.243837	9.976506	11.17256	0.6143104968159161	5986.778567088082	7508.191020129419	13494.9695872175	-0.849531130134014
GSM1854960	12.934788	12.150412	8.586341	-0.6971859737211297	4247.647218043896	5035.595439745935	9283.242657789831	-0.38652725773443064
GSM1854961	12.188098	10.20217	9.315862	-0.0022501773923366028	4381.254561411115	5665.612282603141	10046.866844014256	-0.4872644246074296
GSM1854962	12.675042	11.274411	10.290978	-0.05119610760984555	4739.823912710124	6350.422747129023	11090.246659839147	-0.6147827148146708
GSM1854963	12.181314	10.789947	9.349483	0.35178981524608965	5320.802699291235	5557.133652904594	10877.93635219583	-0.5899086843036657
GSM1854964	12.425915	11.032828	7.792534	-0.967858687001852	5030.968994834417	4023.8745823569484	9054.843577191365	-0.35539523784396776
GSM1854965	12.687529	10.493053	8.771195	0.5218268030775828	5339.783703001304	6638.295032606271	11978.078735607574	-0.712064247170344
GSM1854966	12.496507	10.658493	10.205548	-0.0620282906285944	5652.183473015998	6586.822862712197	12239.006335728194	-0.7384272274188683
GSM1854967	13.143286	11.083485	9.152542	-0.48573834945383293	4976.065682818078	5307.012667633031	10283.07835045111	-0.5172439345108779
GSM1854968	12.408967	9.905955	11.073478	0.9536129098391134	4838.2485900425145	7629.2534571439055	12467.502047186419	-0.7606251582470729
GSM1854969	12.879034	11.288933	7.79311	-0.8602653054993602	2631.7134600563395	3796.6668419763582	6428.380302032698	0.022195643029298506
GSM1854970	12.808754	10.498953	10.110622	0.3145365820744103	3696.4123900721506	7153.9848548483305	10850.397244920481	-0.5866397393585894
GSM1854971	11.661199	8.878687	10.218327	0.2889880059036797	4581.200024405074	6867.193035543691	11448.393059948765	-0.6553773959626891
GSM1854972	12.228308	10.735325	9.002271	-0.6375619559795389	4692.171746833914	6044.978833122494	10737.150579956407	-0.5730969630118149
GSM1854973	12.992772	10.740618	8.690933	-0.273528810557642	4742.983105012367	5226.921774228149	9969.904879240516	-0.47736827740228815
GSM1854974	12.534976	10.445074	9.960498	0.784246081366575	5703.923771638676	7990.460418737145	13694.384190375822	-0.8646069719363859
GSM1854975	11.819857	9.338422	10.02779	0.2443230163033661	4519.0117182827125	6248.99738370068	10768.009101983393	-0.5768030817072584
GSM1854976	10.55434	9.73094	11.787681	1.4648271066695022	4073.84523794365	7763.975102476311	11837.820340419961	-0.6974590154947935
GSM1854977	10.596757	9.724836	11.668895	0.8129276641403959	5033.938808530389	7537.817379862071	12571.75618839246	-0.7704704750449998
GSM1854978	12.487729	10.422529	10.235681	0.28511097709542044	5961.319710178861	7035.222455759262	12996.542165938123	-0.8086963601046182
GSM1854979	11.827655	9.63511	9.768452	0.061522633311989004	4622.508714763044	6654.4798093290465	11276.98852409209	-0.6361684363880361
GSM1854980	11.842967	9.077349	11.05406	0.24424495030804316	6342.036660820683	6999.078647999779	13341.115308820463	-0.8374015638587504
GSM1854981	12.744767	10.607827	9.342452	-0.15854686628704098	2316.8645039167513	4362.357963588702	6679.222467505453	-0.014622733088131659
GSM1854982	12.81665	10.294654	10.846706	0.6083292829249854	5429.193064849382	7456.914930417912	12886.107995267294	-0.7990551095599278
GSM1854983	12.86058	11.24515	8.771116	-0.8113762625443167	3467.3467003477663	4547.372414482286	8014.719114830053	-0.20910405451569694
GSM1854984	11.730439	9.734092	9.320294	-0.3372430281587288	5957.121973024614	6389.647217619733	12346.769190644347	-0.7490012293919944
GSM1854985	12.257745	9.55559	10.517431	0.562106913296278	5277.812580246666	7332.452094774131	12610.264675020797	-0.7740615413992293
GSM1854986	12.314065	10.310352	10.224877	0.7638137431194182	5789.855989563844	6956.925329104742	12746.781318668585	-0.7865922162553304
GSM1854987	12.789597	10.37858	9.583574	-0.316516957968227	4209.073079495774	5422.123443806975	9631.19652330275	-0.4331086123483211
GSM1854988	12.70877	9.391287	10.51055	0.28994284987262703	4147.756881776464	6564.324150568822	10712.081032345286	-0.5700774417529835
GSM1854989	11.902406	9.560537	9.13768	-0.5004640208533164	4056.745323377518	5730.439625703627	9787.184949081146	-0.4536315620574769
GSM1854990	12.546487	10.418975	8.591614	-0.13087178436568025	4066.4012072630785	6468.080904835097	10534.482112098176	-0.5484677277385519
GSM1854991	11.581187	10.010929	9.960319	0.4609711615478163	6500.521802409832	7478.80006721611	13979.321869625943	-0.8848598888875868
GSM1854992	13.048709	10.256922	9.120562	-0.2970845128662241	5368.927656387616	5701.116339899516	11070.043996287131	-0.6124411222634979
GSM1854993	12.289636	10.308793	7.293246	-1.5199537479885272	3296.7980159709823	3162.3501033041443	6459.148119275127	0.01768018596869588
GSM1854994	12.526426	10.188581	10.75122	0.6260771564612182	4511.599142855159	7303.081334848821	11814.68047770398	-0.6950208639593108
GSM1854995	12.56433	10.026179	10.683079	0.6928747760465138	4162.531105742503	6020.188972491303	10182.720078233806	-0.5045805486539722
GSM1854996	12.849474	10.89051	9.450109	-0.2077412494781307	2662.8616968948454	5466.0418674644625	8128.903564359308	-0.2254643409482413
GSM1854997	11.947121	10.168792	9.17207	-0.4037944240624225	4184.420459211669	4784.511168138964	8968.931627350634	-0.3435797000156675
GSM1854998	12.438776	10.819392	9.718926	0.33037084772435477	4968.287524109586	6099.84799712174	11068.135521231326	-0.6122196414434918
GSM1854999	12.833121	11.349364	9.668207	0.5384067912974007	4174.292788651284	7186.6594459656	11360.952234616885	-0.6456291564177019
GSM1855000	12.510775	11.086109	9.962619	0.2408786402818934	2984.951326184197	5865.146425379948	8850.097751564144	-0.32714672135206624
GSM1855001	12.374217	10.270027	9.256557	-0.39077294627932246	4798.372971501767	5822.239648724124	10620.612620225891	-0.5589952971543836
GSM1855002	12.913196	11.479663	8.168215	-1.133489078190533	1236.4149934979712	3454.7599122428314	4691.174905740802	0.27366271563793787
GSM1855003	12.12534	9.558089	10.13781	0.5085234831235314	6088.198529542442	7286.1456868405085	13374.34421638295	-0.8400576402923021
GSM1855004	11.626491	9.812217	10.717081	0.519497570598503	5697.499999258604	6956.94477901501	12654.444778273613	-0.7781510362656439
GSM1855005	12.286601	10.435646	11.565107	1.4575618217815811	6535.224528934103	8424.283271559301	14959.507800493404	-0.942513228791899
GSM1855006	12.825338	11.832136	9.101886	0.1312395665736756	5270.834705545682	6009.705315875792	11280.540021421473	-0.6365705734045307
