test,query,partner,panel,cohort,n,r,ci_low,ci_high,p,q
geneEffect_vs_geneEffect,TACSTD2,HLA-A,MHC-I antigen presentation,lung,126,0.2007470428943634,0.026780439036652847,0.3629114006467459,0.024201327934861183,0.18756029149517417
geneEffect_vs_geneEffect,TACSTD2,HLA-B,MHC-I antigen presentation,lung,126,0.24043874442577362,0.06840871188262473,0.39858347532780586,0.0066894106566905975,0.16160047488907972
geneEffect_vs_geneEffect,TACSTD2,HLA-C,MHC-I antigen presentation,lung,126,0.022982917726039886,-0.15253718201217445,0.19709753089901144,0.7983788847923279,0.9642575184504191
geneEffect_vs_geneEffect,TACSTD2,B2M,MHC-I antigen presentation,lung,126,0.08700359612703323,-0.08926166593352769,0.2579846269546904,0.33268582820892334,0.8518912081535046
geneEffect_vs_geneEffect,TACSTD2,TAP1,MHC-I antigen presentation,lung,126,0.019732700660824776,-0.15571164018810751,0.19397015469560958,0.8264062404632568,0.9642575184504191
geneEffect_vs_geneEffect,TACSTD2,TAP2,MHC-I antigen presentation,lung,126,0.024627208709716797,-0.15092983680735012,0.1986783278182775,0.7842950224876404,0.9642575184504191
geneEffect_vs_geneEffect,TACSTD2,TAPBP,MHC-I antigen presentation,lung,126,-0.12915411591529846,-0.29734404902015654,0.04681024500407562,0.14948676526546478,0.5451870262622833
geneEffect_vs_geneEffect,TACSTD2,NLRC5,MHC-I antigen presentation,lung,126,-0.09234101325273514,-0.2630001953672441,0.08392132688729396,0.3037641644477844,0.8275049147398575
geneEffect_vs_geneEffect,TACSTD2,PSMB8,MHC-I antigen presentation,lung,126,-0.012843795120716095,-0.1873298843000028,0.16242801421066025,0.8864948153495789,0.9642575184504191
geneEffect_vs_geneEffect,TACSTD2,PSMB9,MHC-I antigen presentation,lung,126,-0.18410085141658783,-0.34780816985714114,-0.009499830955021282,0.03905518352985382,0.2690468198723263
geneEffect_vs_geneEffect,TACSTD2,PSMB10,MHC-I antigen presentation,lung,126,-0.21821226179599762,-0.3786666733970429,-0.04502375615959887,0.014101319946348667,0.16160047488907972
geneEffect_vs_geneEffect,TACSTD2,ERAP1,MHC-I antigen presentation,lung,126,-0.05465548112988472,-0.22738865149691978,0.12141209245365153,0.5432896018028259,0.8864198766256633
geneEffect_vs_geneEffect,TACSTD2,ERAP2,MHC-I antigen presentation,lung,126,0.013833772391080856,-0.16146382901617484,0.18828511338117904,0.8778120875358582,0.9642575184504191
geneEffect_vs_geneEffect,TACSTD2,CALR,MHC-I antigen presentation,lung,126,0.01750050112605095,-0.15788971266171994,0.19182026709185815,0.8457844257354736,0.9642575184504191
geneEffect_vs_geneEffect,TACSTD2,CANX,MHC-I antigen presentation,lung,126,0.028871264308691025,-0.1467768469423855,0.20275431870220145,0.7482736110687256,0.9642575184504191
geneEffect_vs_geneEffect,TACSTD2,PDIA3,MHC-I antigen presentation,lung,126,0.0626542940735817,-0.11349639531330478,0.23498607916326705,0.4858226180076599,0.8864198766256633
geneEffect_vs_geneEffect,TACSTD2,IFNGR1,IFN signalling,lung,126,0.059477999806404114,-0.1166423638631292,0.23197169180092672,0.5082458257675171,0.8864198766256633
geneEffect_vs_geneEffect,TACSTD2,IFNGR2,IFN signalling,lung,126,0.12290651351213455,-0.05314282837321335,0.29154601058753976,0.1703508049249649,0.5684479835786318
geneEffect_vs_geneEffect,TACSTD2,IFNAR1,IFN signalling,lung,126,0.21496333181858063,0.041621313992950035,0.37574285603463053,0.01563875563442707,0.16160047488907972
geneEffect_vs_geneEffect,TACSTD2,IFNAR2,IFN signalling,lung,126,0.1560482531785965,-0.019387836764295313,0.3221621065263281,0.08100461214780807,0.4073646644751231
geneEffect_vs_geneEffect,TACSTD2,JAK1,IFN signalling,lung,126,0.08269969373941422,-0.09356055608380584,0.25393352894522553,0.35724470019340515,0.8518912081535046
geneEffect_vs_geneEffect,TACSTD2,JAK2,IFN signalling,lung,126,-0.06635336577892303,-0.23849242301968993,0.10982818297269385,0.4603897035121918,0.8864198766256633
