gene,n_male,n_female,mean_male,mean_female,mannwhitney_p,mean_r_with_Y_linked_gene_effects,n_Y_genes,y_genes_used
TACSTD2,91,33,-0.017214490100741386,-0.0515359565615654,0.21146759390830994,-0.006340291259146056,7,UTY;USP9Y;DDX3Y;KDM5D;RPS4Y1;EIF1AY;ZFY
CLDN4,91,33,0.04250992089509964,0.008926193229854107,0.08772610872983932,0.02257549297100268,7,UTY;USP9Y;DDX3Y;KDM5D;RPS4Y1;EIF1AY;ZFY
