sampleID	mouseID	animal	genotype	week	tumor	timesimple	clusterK12	nCount_RNA	nFeature_RNA	Cldn4_tpm	Cldn4_log1p	Cldn4_pos	IFN_module	MHC_module	TJ_module	IFN_tpm	MHC_tpm	TJ_tpm	Epcam_tpm	Ptprc_tpm	Cd3d_tpm	Nkg7_tpm
K_12w_ND_m1_T0_P1_S37	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	5	30930.4031934763	7621	9.2001155762938	2.32239905123523	1	0.17235224805124	0.370710100240997	0.232803934807945	2.10218757228251	4.2453815274909	2.63992114761694	8.04367023688146	0	0	0
KP_30w_ND_m2_T3_P1_S315	KP_30w_ND_m2_T3	KP_30w_ND_m2	KP	30w	T3	08_KP_30w_ND	12	32088.397131794	7444	3.25415751171816	1.44789674282463	1	0.0918909718741104	0.00246617497818025	0.213764200967052	1.96310135309222	3.04698919957711	2.5484819644305	7.67394175029615	0	0	0
K_2w_ND_m3_T0_P1_S268	K_2w_ND_m3	K_2w_ND_m3	K	2w	T0	02_KorKP_early_ND	5	32022.1094227046	7174	10.8469698815415	2.47207212868371	1	0.373532091640155	0.590517442926369	0.304378442472548	2.86338932647596	5.71483955794694	2.94516206504649	8.88446575581073	0	0	0
K_12w_ND_m1_T0_P1_S08	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	2	17727.0051977487	3844	0	0	0	0.109242585660309	0.467343718109158	0.29132004715856	1.32872650200421	3.32811625286135	2.02330435390414	6.96152658632072	0	0	0
K_12w_ND_m2_T0_P2_S355	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	19368.5665934576	4306	0	0	0	0.0943350948450248	0.189947445436317	0.155650081284997	1.35381574844118	2.55360510919118	1.69145278596809	5.09232383852134	0	0	0
KP_12w_ND_m6_T0_P2_S364	KP_12w_ND_m6	KP_12w_ND_m6	KP	12w	T0	06_KP_12w_ND	5	24749.979659012	4950	9.16798038071819	2.31924360437292	1	0.0556727782939048	-0.003945244133994	0.338509893269072	1.50898966053189	2.54127818616048	2.74543926741882	9.07765380534829	0	0	0
K_12w_ND_m3_T0_P1_S186	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	4	26839.8823629444	6623	0	0	0	0.126725885762453	0.299794773227183	0.178063768485057	1.8718799457512	3.71198686860629	2.25672783840748	6.42511573112836	0	0	0
KP_30w_ND_m2_T2_P5_S185	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	19530.73431472	3549	6.54805864460883	2.02129039703214	1	0.141091622034815	0.157545963519439	0.166955023316578	1.53893756695154	2.31761360830818	1.6963542740921	6.13560529582512	0	0	0
KP_30w_ND_m1_T2_P4_S185	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	12	31394.0117023478	7764	7.50062761644639	2.14013999799942	1	0.172702280735601	0.106906200187159	0.219258098776077	2.14278970370066	3.47791085594993	2.59028950612829	8.13547076817932	0	0	0
KP_2w_ND_m2_T0_P1_S138	KP_2w_ND_m2	KP_2w_ND_m2	KP	2w	T0	02_KorKP_early_ND	1	20875.3260174423	4658	0	0	0	0.156854356330956	0.62327111752025	0.223040674126793	1.66107457895499	4.40522498254033	2.01020889069517	6.21745711817691	0	0	0
K_30w_ND_m2_T0_P1_S144	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	4	24116.2386244385	5818	0	0	0	0.114912134914783	0.264383072146903	0.165601405855734	1.63730069246936	3.17691711752272	1.9592373139542	6.91551423065547	0	0	0
KP_30w_ND_m2_T2_P1_S344	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	9	12389.1261682722	2139	0	0	0	-0.0196033873585449	-0.138906667389662	0.102297730082769	0.618476613283902	0.826916256656437	1.20384324640851	7.65275600510944	0	0	0
KP_30w_ND_m2_T5_P4_S259	KP_30w_ND_m2_T5	KP_30w_ND_m2	KP	30w	T5	08_KP_30w_ND	10	28589.6149112057	6477	5.87741140308915	1.92824233159464	1	-0.0535090707274509	-0.216784741238845	0.275108293914786	1.366692096167	2.15680928075149	2.61771730782114	8.17869935967795	0	0	0
K_12w_ND_m2_T0_P2_S338	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	2	16245.7383127716	3462	0	0	0	0.147288629041972	0.123201266928899	0.130886209179231	1.35444615968458	2.31040299677293	1.41525935174135	5.54567896535544	0	0	0
K_30w_ND_m2_T0_P1_S117	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	1	22103.8898531961	4794	0	0	0	0.0984979033436187	0.327633654474814	0.163824187118401	1.5774398180528	3.5753891610474	1.88164537900179	6.29918599887378	0	0	0
KP_30w_ND_m2_T2_P4_S327	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	8	20210.734840072	4016	5.21679498516557	1.82725449825409	1	0.0646209667466697	-0.0162863086259344	0.11755756672648	1.26573120202981	1.91768170741187	1.52645812409665	4.66252945159814	0	0	0
T_4w_ND_m1_T0_P6_S52	T_4w_ND_m1	T_4w_ND_m1	T	4w	T0	01_T_early_ND	1	17638.6059578705	4213	0	0	0	0.115777690153907	0.121724913975343	0.217345576282956	1.29224900205885	2.02516226292194	1.69943849083109	4.26556982601166	0	0	0
KP_30w_ND_m1_T2_P5_S82	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	9	8056.4547380853	1363	0	0	0	-0.045750688828725	-0.0196085813780922	0.0354585962436118	0.317931633098837	0.666694109467333	0.665814001396036	0	0	0	0
KP_30w_ND_m2_T3_P1_S297	KP_30w_ND_m2_T3	KP_30w_ND_m2	KP	30w	T3	08_KP_30w_ND	12	28726.8449534063	6274	0	0	0	0.00834229640055217	-0.0164619678150985	0.227909824931749	1.56425847491247	2.73684311223722	2.52506169631051	8.19593614511307	0	0	0
K_12w_ND_m2_T0_P2_S361	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	2	18258.9781222727	3990	0	0	0	0.0319802874814613	0.0640847858842951	0.0537623776346702	1.12008761902706	2.04897615215665	1.29438846318599	7.1462445746669	0	0	0
KP_30w_ND_m2_T2_P5_S190	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	11	38934.3259864146	9592	5.34625742771512	1.84786525768889	1	-0.0362374213931794	-0.394534855477032	0.179114257117748	1.92759821291242	2.51526332849023	2.89884359593274	1.97951391865817	0	0	0
KP_30w_ND_m2_T5_P1_S105	KP_30w_ND_m2_T5	KP_30w_ND_m2	KP	30w	T5	08_KP_30w_ND	10	33646.0922755234	8124	8.95513379260136	2.29808837716481	1	-0.00988753073463378	-0.077653677704091	0.304090939045909	1.77664857881464	3.09709644740374	3.01485464038731	7.66693465426643	0	0	0
K_12w_ND_m2_T0_P1_S236	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	17695.3831267885	3894	0	0	0	0.15013874211302	0.520386198900892	0.203787211472469	1.48395170396308	3.46428469904081	1.68427599043636	6.73011325398139	0	0	0
KP_2w_ND_m2_T0_P1_S106	KP_2w_ND_m2	KP_2w_ND_m2	KP	2w	T0	02_KorKP_early_ND	1	18447.310630327	3761	0	0	0	0.220095882164169	0.46243604470015	0.247616253724793	1.74749392828584	3.73537843503633	1.94552963986056	6.74777340833076	0	0	0
KP_12w_ND_m2_T0_P3_S352	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	34874.5568654818	8790	5.32299534169403	1.84419304235219	1	-0.0259328192763015	0.105792987899748	0.251273167938355	1.76191174645969	3.83821677894381	2.86146414549026	7.94284330391515	1.62086440738645	0	0
K_30w_ND_m1_T0_P3_S345	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	2	18096.6494851805	3874	0	0	0	0.0924886471983984	0.337106466883257	0.176600929772898	1.29379787380676	2.80588553291045	1.66441089664752	6.03442470344083	0	0	0
KP_2w_ND_m2_T0_P1_S133	KP_2w_ND_m2	KP_2w_ND_m2	KP	2w	T0	02_KorKP_early_ND	2	19374.6409146771	4530	0	0	0	0.0544581570846174	0.182209609661347	0.242113505845756	1.23632525385713	2.32956284931038	1.8784855675786	5.13781902808344	0	0	0
KP_12w_ND_m2_T0_P3_S378	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	26343.351435336	5759	0	0	0	0.0822100354173108	0.178262689922824	0.341253425569185	1.64038337830892	3.38430952295141	2.65966054703863	7.04041883283052	0	0	0
K_12w_ND_m3_T0_P2_S200	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	20220.8732102017	4504	0	0	0	0.167045768740059	0.320796695548854	0.2065832941129	1.58970259003679	3.27434358762718	1.84536021226784	6.47197588913148	0	0	0
KP_2w_ND_m2_T0_P1_S122	KP_2w_ND_m2	KP_2w_ND_m2	KP	2w	T0	02_KorKP_early_ND	1	22223.8676583637	5077	6.1495572931748	1.96705043775049	1	0.125354551886965	0.459540659574221	0.277394550676421	1.64335883164566	4.04535890632994	2.19415415689819	3.25187107101097	0	0	0
KP_30w_ND_m1_T1_P1_S41	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	9	18855.8450819835	3795	0	0	0	0.0219151181915396	-0.160429669279307	0.175183026794362	1.08337896605888	1.15222511250291	1.77333289366916	0	0	0	0
KP_30w_ND_m1_T2_P2_S46	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	5	23581.2523205017	5433	8.40611724644127	2.24136024851441	1	0.0458881780223349	0.119635024772757	0.248790329662786	1.32736189428387	2.72453874512168	2.23301419186104	7.8347262367326	0	0	0
KP_30w_ND_m3_T9_P2_S279	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	5	23239.1739135844	4977	8.72590069624286	2.2747925017961	1	-0.00896842351191934	-0.109904109491414	0.324302707732014	1.1952454075279	1.97947781029599	2.42521494854201	8.7845766385598	0	0	0
K_12w_ND_m1_T0_P4_S103	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	1	19412.8684021565	4528	0	0	0	0.143595196464753	0.73207060178968	0.190838965886496	1.55497595156308	4.48691972045319	1.77411267618586	5.57784131041163	0	0	0
KP_30w_ND_m3_T9_P2_S213	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	1	14038.7479742302	3040	10.4086787296429	2.43437435783857	1	0.0588369474467796	0.28366409074283	0.131045138842876	1.00872704153919	2.5173826415452	1.25443810419581	7.64735530419866	0	0	0
T_4w_ND_m1_T0_P6_S46	T_4w_ND_m1	T_4w_ND_m1	T	4w	T0	01_T_early_ND	1	17452.0415643444	3826	0	0	0	0.118991029635225	0.460358108187907	0.183520463982135	1.4074362012282	3.47644670865802	1.70639167251961	4.28984033169795	0	0	0
KP_30w_ND_m1_T1_P1_S01	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	6	24130.6896047414	4905	6.68337564993058	2.03905898834254	1	0.0710198513577738	0.120930249778905	0.178484004479767	1.55804226343975	2.98437697412358	2.09661526329528	7.59237581335834	0	0	0
KP_12w_ND_m2_T0_P3_S310	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	28940.341925651	6827	9.57848239037768	2.35882197477829	1	0.171836355063415	0.138637564729411	0.264744108696263	2.09307826164468	3.45135638353948	2.62215005686035	6.96362656448516	0	0	0
KP_12w_ND_m2_T0_P1_S47	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	31886.3917586282	8064	6.24869509492296	1.98082146575982	1	0.0685422233020022	-0.0104531880634529	0.285932440528535	1.86975697481477	3.12751744769104	2.94935567736675	5.89570748755125	0	0	0
K_2w_ND_m5_T0_P1_S324	K_2w_ND_m5	K_2w_ND_m5	K	2w	T0	02_KorKP_early_ND	2	14626.1454173873	3274	0	0	0	0.262751441064117	0.406515430446487	0.157538367931551	1.61462096922054	2.7097930940412	1.32657693111466	0	0	0	0
KP_30w_ND_m1_T4_P4_S237	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	5	24104.5062357239	5509	10.2059925538726	2.41644868466603	1	0.455784383071961	1.08264115081063	0.276641865316693	2.83951086952177	6.7200449796014	2.46409316836855	9.13708560120446	0	0	0
KP_30w_ND_m1_T3_P3_S248	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	8	21724.9293903072	4429	3.85415569315406	1.57983518201746	1	0.0388422392071188	0.126126885899677	0.181592046557976	1.36450375771981	2.80566476173592	1.92191157092686	7.13972891118738	0	0	0
KP_30w_ND_m3_T9_P2_S269	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	8	34174.7496775247	8321	5.31664012530903	1.84318744105346	1	0.00898594380217987	-0.0571075777596413	0.139637957829044	1.76588432762556	3.09885187900648	2.42086397162141	8.29667787993203	0	0	0
K_12w_ND_m3_T0_P2_S260	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	19776.0555490452	4366	0	0	0	0.141116681625071	0.715168320912907	0.228004069730668	1.60825614916463	4.40654798761995	1.90154190971829	7.9046579157	0	0	0
KP_30w_ND_m2_T3_P1_S320	KP_30w_ND_m2_T3	KP_30w_ND_m2	KP	30w	T3	08_KP_30w_ND	9	17825.5659919517	3479	0	0	0	0.0662530201998376	-0.0716136450239899	0.180171518420362	1.17728588035107	1.84377314516914	1.68438249920382	8.52526634860876	0	0	0
KP_30w_ND_m2_T2_P1_S374	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	5	32856.2474030559	8148	7.99583554863459	2.19676175343138	1	0.0111482574311705	-0.350207162605327	0.310911979715258	1.74162310648725	2.19260591351754	3.01061606077154	8.91790707941448	0	0	0
K_12w_ND_m2_T0_P2_S356	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	2	25135.9233503244	6592	0	0	0	0.0908522055514513	0.0589437498960989	0.226142675692007	1.64066761933809	2.79971753564364	2.15003958372007	6.48409573974352	0	0	0
KP_30w_ND_m3_T7_P1_S336	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	11	25771.6865084557	5801	0	0	0	-0.0736865270073552	-0.241719478768178	0.180476373903605	1.12091602615181	1.72745053813029	2.04121082586462	0	0	0	0
K_12w_ND_m2_T0_P2_S309	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	18410.5273603332	3876	0	0	0	0.0960882183236806	0.571929825529282	0.268194905058644	1.38672714281305	3.79615899005528	1.93482969398836	7.13076724787034	0	0	0
KP_30w_ND_m3_T1_P2_S271	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	5	21019.1203320621	4254	8.93951822345945	2.296518551029	1	-0.0654923538605209	-0.174558847916444	0.218356001628527	0.936768750419499	1.66535414892544	2.00053380121398	6.89580220522545	0	0	0
KP_12w_ND_m4_T0_P1_S246	KP_12w_ND_m4	KP_12w_ND_m4	KP	12w	T0	06_KP_12w_ND	2	20920.3130745713	4577	0	0	0	0.158035538649126	0.678396394378433	0.275364884468951	1.63522174624419	4.34191637953975	2.23735770879073	6.81168087624728	0	0	0
KP_30w_ND_m3_T1_P1_S25	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	8	30285.3801215636	6925	4.12650011975752	1.63442318848849	1	-0.0444453897054633	-0.343793251654589	0.243914798962677	1.48881260911297	1.89961509319377	2.52655661367511	8.72504774556921	0	0	0
K_30w_ND_m2_T0_P2_S243	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	2	14905.9584366235	3397	0	0	0	0.0873043348905025	0.108893683738346	0.134535879787511	1.12050967917293	2.03929113571693	1.31723574793616	0.699832829522159	0	0	0
K_30w_ND_m3_T0_P2_S243	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	2	9525.69319524874	1641	0	0	0	0.00454831990107962	0.0542529928497095	0.0526626147536896	0.571078510495677	1.12082612964007	0.808924833126678	0	0	0	0
KP_12w_ND_m1_T0_P2_S106	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	3	24788.0593300844	5306	8.15261487121926	2.21403961673593	1	0.0783700936390151	0.164245624247307	0.267331110645021	1.59468040876003	3.03193887990889	2.47571392734488	7.97946011775725	0	0	0
KP_12w_ND_m3_T0_P1_S186	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	8	26653.8320585639	6251	2.30600610810824	1.19574084697978	1	-0.00388326422499508	0.0840204558609866	0.259309666630656	1.46047333170066	3.04082006619628	2.35992126507354	7.98788423670813	0	0	0
T_0w_ND_f1_T0_P1_S01	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	20173.7670353198	4510	0	0	0	0.530654052972239	1.07111806436495	0.245544223062433	2.88153111099055	6.18413042567869	1.92479823984826	5.22833528142005	0	0	0
KP_30w_ND_m1_T1_P2_S286	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	3	29677.8801105432	6696	4.9622628707636	1.78545008532107	1	0.103050479950033	-0.091358010094435	0.218361355314724	1.92134268854576	2.64207280683476	2.49068631847046	5.75394112374249	0	0	0
KP_12w_ND_m3_T0_P1_S164	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	8	23416.0850645262	5940	0	0	0	0.0542085218872742	-0.0578261712428876	0.255982560023929	1.43966647710438	2.30061521550149	2.25392364725347	6.96536003951687	0	0	0
KP_30w_ND_m3_T7_P1_S344	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	4	19155.2011823645	4273	0	0	0	0.12378821859229	0.148280981605712	0.224673097132744	1.42056533182915	2.57173831964741	1.81392793936674	6.98534133136772	0	0	0
KP_30w_ND_m2_T5_P4_S231	KP_30w_ND_m2_T5	KP_30w_ND_m2	KP	30w	T5	08_KP_30w_ND	5	30024.3379255643	6972	6.90792598492891	2.06786554574622	1	-0.0406876207714273	-0.350792169342652	0.264891024829394	1.49883183244253	1.77490109334552	2.64369428691962	7.06779932768553	0	0	0
K_30w_ND_m2_T0_P3_S25	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	2	20209.5527145461	4449	0	0	0	0.0551653129590912	0.0702668167666365	0.184921341020886	1.29626610223193	2.34889596487252	1.82319829142875	6.19813686564096	0	0	0
KP_12w_ND_m5_T0_P1_S78	KP_12w_ND_m5	KP_12w_ND_m5	KP	12w	T0	06_KP_12w_ND	5	26392.8980961022	5647	9.18839069355106	2.32124890478702	1	0.178853131741452	0.257807974058803	0.308472863851724	1.97024459756409	3.46194081316885	2.66178838367564	8.34490286205018	0	0	0
KP_12w_ND_m4_T0_P1_S252	KP_12w_ND_m4	KP_12w_ND_m4	KP	12w	T0	06_KP_12w_ND	5	28031.7723989619	6213	6.45217446166559	2.0085058638536	1	-0.119300789828662	-0.301026871600156	0.16233034701383	1.129917462648	1.80596732217987	2.18053388627951	5.62201550012082	0	0	0
K_2w_ND_m3_T0_P1_S244	K_2w_ND_m3	K_2w_ND_m3	K	2w	T0	02_KorKP_early_ND	2	21566.0931141871	4725	0	0	0	0.193377763858754	0.807194049292369	0.290630789150949	1.7806848312763	5.00792588555143	2.15108746839718	6.27746068009514	0	0	0
KP_30w_ND_m1_T4_P4_S223	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	9	8635.53339645295	1438	0	0	0	-0.0386873333212431	-0.262093942109454	-0.015480048196222	0.339784244211696	0	0.560216738379579	0	0	0	0
KP_12w_ND_m2_T0_P1_S04	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	25409.7319150241	5779	5.17374204601112	1.8203051445157	1	0.0476548283440303	-0.178971542469339	0.248936826038696	1.49231363344834	2.17943874321901	2.4104045846358	6.18966430393864	0	0	0
KP_12w_ND_m6_T0_P2_S318	KP_12w_ND_m6	KP_12w_ND_m6	KP	12w	T0	06_KP_12w_ND	4	19211.0462797442	3806	0	0	0	0.176920122631122	0.385310508393837	0.164634465165813	1.60851377285305	3.5830552230539	1.76567441909522	8.13067359871755	0	0	1.62315791127642
KP_12w_ND_m3_T0_P1_S116	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	7	31914.3000856799	8680	5.0669469675497	1.80285550778955	1	0.0258570913420991	-0.0202084754733116	0.17559440606252	1.75308006255562	3.1623368141337	2.44167233077551	8.41863660490008	0	0	0
K_12w_ND_m1_T0_P4_S187	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	1	20874.2997275455	4909	0	0	0	0.0922567189058052	0.089924008741054	0.22025031254155	1.45671031150885	2.48032336559243	1.98327485970339	6.65175103726688	0	0	0
KP_12w_ND_m3_T0_P1_S176	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	5	34204.4726800034	9287	5.97009492141566	1.94162884324723	1	0.0207768388296576	-0.312030345223824	0.230738996613328	1.87466787429083	2.46961616285955	2.81762383196145	7.47861523606494	0	0	0
K_12w_ND_m2_T0_P2_S380	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	17899.9617752605	3737	0	0	0	0.137204791816206	0.486789977542845	0.214958570353271	1.45223451450964	3.50434752327242	1.86681659942471	7.54912259206894	0	0	0
KP_30w_ND_m1_T3_P3_S264	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	9	11887.6711374572	2045	0	0	0	-0.0512874648313157	-0.196196469121098	0.0158852005899641	0.481330343878617	0.539744218546397	0.878530047758975	5.68169466286133	0	0	0
K_12w_ND_m3_T0_P2_S281	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	25602.7867606551	6191	0	0	0	0.149294656034119	0.37522462526476	0.224476743631422	1.8581317430166	3.74552311630087	2.29555651456617	7.1142268065736	0	0	0
KP_12w_ND_m1_T0_P1_S90	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	3	20394.1465260362	4125	6.44784069656318	2.00792415099242	1	0.079176656206597	0.462678615249934	0.318559306059313	1.35399265846016	3.56324183769672	2.3340740567495	6.22176324351047	0	0	0
KP_30w_ND_m2_T1_P2_S348	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	31796.7506975555	7695	10.667364363588	2.45679557362646	1	0.00305508072638017	-0.226814951596543	0.259501657965182	1.70352553499065	2.44795345853124	2.83921161792851	9.46484877274169	0	0	0
KP_30w_ND_m1_T1_P5_S19	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	3	22571.1609361674	4674	6.03651239461038	1.95111264892673	1	0.0254848578611728	-0.205130143158206	0.33192711829838	1.26305737188565	1.66445688301228	2.58499625137608	5.90732559498569	0	0	0
T_4w_ND_m1_T0_P6_S20	T_4w_ND_m1	T_4w_ND_m1	T	4w	T0	01_T_early_ND	1	17567.9385957885	4039	0	0	0	0.160355970649377	0.348808568034726	0.28285948470704	1.47269279521905	2.80708780438175	1.94871499570544	6.73974801491384	0	0	0
K_12w_ND_m1_T0_P4_S98	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	5	22153.5329386345	4668	8.97025415088893	2.29960607521243	1	0.0589470834887332	0.138097521946679	0.210524132277692	1.39547173544699	2.83643158056311	2.0526292999821	7.19975581015548	0	0	0
