layer	score	rho	p	I2	N
concordant4_dl_spearman	pct_CLDN4	-0.5311678045689989	1.6462232944573955e-05	0.0	65
concordant4_dl_spearman	mean_CLDN4	-0.3936479270059005	0.0024510197999868485	0.0	65
concordant4_dl_spearman	pct_TACSTD2	-0.11159813791804052	0.46033442477857556	0.15381992904963515	65
concordant4_dl_spearman	mean_TACSTD2	0.040849978731777856	0.776621864457436	0.07522631635789749	65
