spec	ordering	a	b	direct	indirect	total	percent	ci_lo	ci_hi	indirect_ci_lo	indirect_ci_hi	direct_ci_lo	direct_ci_hi	total_ci_lo	total_ci_hi	unstable	inconsistent	frac_small_total	n_boot	n_skip	n	cohort
c4_pct	TACSTD2_to_CLDN4_to_immune	0.5003410033573737	-0.5250458845767073	0.11155834693380746	-0.26270198469776956	-0.15114363776396217	173.80948916157868	-1152.5168397162083	1532.0113255922004	-0.4386409492156972	-0.12276750997190483	-0.13539211149009847	0.33880375979243393	-0.3940912693968851	0.1358678982369964	False	True	0.0605	2000	0	65	
c4_pct	CLDN4_to_TACSTD2_to_immune	0.500341003357374	0.11155834693380758	-0.5250458845767076	0.05581721523775131	-0.4692286693389562	-11.895525334457066	-62.87073688639434	18.7606666806033	-0.08602379258674603	0.1920960611217901	-0.7264552762077093	-0.26423335008489207	-0.664920865494287	-0.2360235202175491	False	True	0.0	2000	0	65	
c4_mean	TACSTD2_to_CLDN4_to_immune	0.5511981273266786	-0.3900211957883306	0.17577168182078773	-0.2149789527362397	-0.03920727091545198	548.3139930851814	-2554.81285650897	2024.9191521357689	-0.44048013378195067	-0.06857850613666105	-0.077932326750344	0.48400538154701483	-0.2881361275357803	0.2662260268571782	False	True	0.106	2000	0	65	
c4_mean	CLDN4_to_TACSTD2_to_immune	0.5511981273266785	0.17577168182078773	-0.39002119578833044	0.09688502185667898	-0.2931361739316516	-33.05119956954509	-303.367206329436	34.83760945005662	-0.048928518401220686	0.2997843733473218	-0.6802823281212721	-0.12781084996136893	-0.53944544076053	-0.02582375415377197	False	True	0.0105	2000	0	65	
c4_pct_logit	TACSTD2_to_CLDN4_to_immune	0.5003410033573737	-0.5918221427313499	0.15886151016355257	-0.2961128847033145	-0.13725137453976194	215.7449320243639	-1583.6345607207788	1437.960821238262	-0.48137756698185463	-0.1442364226115464	-0.10723311237390515	0.3829265906821714	-0.3842274415264706	0.14223934014250567	False	True	0.064	2000	0	65	
c4_pct_logit	CLDN4_to_TACSTD2_to_immune	0.500341003357374	0.15886151016355265	-0.5918221427313503	0.0794849273900996	-0.5123372153412505	-15.51418187280371	-59.44555886611209	12.776088297007888	-0.067503981126611	0.21868422922732092	-0.7699368832519463	-0.32667102892676475	-0.6784001272545479	-0.2784853526333948	False	True	0.0	2000	0	65	
c4_pct_min30_malignant	TACSTD2_to_CLDN4_to_immune	0.5014833103426201	-0.5232876072420272	0.12915452878040476	-0.2624200015410006	-0.1332654727605958	196.91522200384483	-1452.5208678057381	1463.2093541955135	-0.43238348535464044	-0.12742103446775777	-0.0980669650394236	0.3492321915691107	-0.373565221073367	0.11600096449696531	False	True	0.066	2000	0	64	
c4_pct_min30_malignant	CLDN4_to_TACSTD2_to_immune	0.5014833103426202	0.1291545287804048	-0.5232876072420275	0.0647688406385386	-0.4585187666034886	-14.125668425377338	-68.34223468342842	12.979992557041172	-0.059012737313620126	0.20230199863185327	-0.7228733758062452	-0.28064866152500123	-0.6613474601577025	-0.22589683313150902	False	True	0.0	2000	0	64	
tcga_cd8_krt819	TACSTD2_to_CLDN4_to_immune	0.3004242916251684	-0.07390247277424257	-0.030580953255202593	-0.02220209803255012	-0.052783051287752694	42.06293022264458	19.522512969449895	114.89751921988784	-0.03351005017470252	-0.01123480276913928	-0.06572217992727412	0.003262306629961532	-0.0872349429681436	-0.018987247962653445	False	False	0.03	2000	0	3444	
tcga_cd8_krt819	CLDN4_to_TACSTD2_to_immune	0.30042429162516854	-0.03058095325520252	-0.07390247277424257	-0.00918726121891661	-0.08308973399315916	11.057035300742452	-1.1215210062927803	28.236090199382105	-0.020397092842115126	0.0009020429667172322	-0.11249856079815827	-0.037798647753566395	-0.1198877347859298	-0.04648344949683234	False	False	0.0	2000	0	3444	
tcga_cd8_krt819	TACSTD2_to_CLDN4_to_immune	0.3570322790092845	-0.09547552857607047	-0.0684248778650211	-0.034087845557130514	-0.10251272342215163	33.252307049492146									False	False		0	0	516	LUAD
tcga_cd8_krt819	CLDN4_to_TACSTD2_to_immune	0.3570322790092844	-0.06842487786502127	-0.09547552857607049	-0.024429890085080484	-0.11990541866115095	20.37430030924508									False	False		0	0	516	LUAD
tcga_cd8_krt819	TACSTD2_to_CLDN4_to_immune	0.3093084220636317	0.026677570176298356	-0.03764875266173521	0.008251597135722644	-0.029397155526012558	-28.06937265893322									False	True		0	0	1095	BRCA
tcga_cd8_krt819	CLDN4_to_TACSTD2_to_immune	0.3093084220636318	-0.03764875266173524	0.026677570176298345	-0.011645076278465283	0.015032493897833062	-77.46603030481805									True	True		0	0	1095	BRCA
tcga_cd8_krt819	TACSTD2_to_CLDN4_to_immune	0.2023432789001741	-0.10265199136726985	0.10435737789764712	-0.020770940518885745	0.0835864373787614	-24.849654047061307									False	True		0	0	304	CESC
tcga_cd8_krt819	CLDN4_to_TACSTD2_to_immune	0.20234327890017423	0.10435737789764717	-0.10265199136726984	0.0211160140212345	-0.08153597734603533	-25.897787343149155									False	True		0	0	304	CESC
tcga_cd8_krt819	TACSTD2_to_CLDN4_to_immune	0.2902923209592615	-0.011251464317378888	-0.11390866994468977	-0.0032662136908822303	-0.117174883635572	2.7874691141495376									False	False		0	0	533	KIRC
tcga_cd8_krt819	CLDN4_to_TACSTD2_to_immune	0.2902923209592615	-0.11390866994468973	-0.011251464317378846	-0.03306681217562646	-0.04431827649300535	74.61213474952105									False	False		0	0	533	KIRC
tcga_cd8_krt819	TACSTD2_to_CLDN4_to_immune	0.194474849797608	-0.15576249188821653	-0.02535838617768968	-0.030291887214062046	-0.05565027339175173	54.43259371040538									False	False		0	0	412	STAD
tcga_cd8_krt819	CLDN4_to_TACSTD2_to_immune	0.1944748497976079	-0.025358386177689776	-0.15576249188821636	-0.004931568343015956	-0.16069406023123234	3.0689176288903433									False	False		0	0	412	STAD
tcga_cd8_krt819	TACSTD2_to_CLDN4_to_immune	0.4478794329989173	-0.14491540425215876	-0.11605182988508439	-0.06490462908926575	-0.18095645897435012	35.86753932804672									False	False		0	0	406	BLCA
tcga_cd8_krt819	CLDN4_to_TACSTD2_to_immune	0.4478794329989174	-0.11605182988508446	-0.14491540425215874	-0.05197722776741845	-0.19689263201957716	26.39876730493923									False	False		0	0	406	BLCA
tcga_cd8_krt819	TACSTD2_to_CLDN4_to_immune	0.18842151942414906	-0.30941443847596306	0.2647149057496249	-0.05830033862941085	0.20641456712021405	-28.244294694306742									False	True		0	0	178	PAAD
tcga_cd8_krt819	CLDN4_to_TACSTD2_to_immune	0.188421519424149	0.264714905749625	-0.3094144384759631	0.049877984755564736	-0.2595364537203983	-19.218103676988235									False	True		0	0	178	PAAD
tcga_cd3_krt819	TACSTD2_to_CLDN4_to_immune	0.3004242916251684	-0.09285644845177989	0.0020198452393745355	-0.02789633274895494	-0.025876487509580392	107.80571643901334	-664.1396518694997	1284.5709050019361	-0.0398411810772195	-0.016924291615920257	-0.03555340229833512	0.038806994719561096	-0.061593833230732746	0.009348642733669765	False	True	0.3415	2000	0	3444	
tcga_cd3_krt819	CLDN4_to_TACSTD2_to_immune	0.30042429162516854	0.0020198452393745936	-0.09285644845177991	0.0006068105752315813	-0.09224963787654833	-0.6577918235772765	-13.706828988258723	11.470359832652754	-0.010572831781057225	0.011327411114932844	-0.13122337761298364	-0.05647084931000149	-0.12994976182265025	-0.05612819314799103	False	True	0.0	2000	0	3444	
tcga_cd3_krt819	TACSTD2_to_CLDN4_to_immune	0.3570322790092845	-0.12457193073676616	0.022592333402185617	-0.04447620033153436	-0.021883866929348753	203.2373916142157									False	True		0	0	516	LUAD
tcga_cd3_krt819	CLDN4_to_TACSTD2_to_immune	0.3570322790092844	0.022592333402185655	-0.12457193073676626	0.008066192282719925	-0.11650573845404628	-6.923429171603851									False	True		0	0	516	LUAD
tcga_cd3_krt819	TACSTD2_to_CLDN4_to_immune	0.3093084220636317	-0.013314124603710498	-0.008561883448968933	-0.00411817087233227	-0.012680054321301206	32.47754913332004									True	False		0	0	1095	BRCA
tcga_cd3_krt819	CLDN4_to_TACSTD2_to_immune	0.3093084220636318	-0.008561883448968967	-0.013314124603710517	-0.002648262659493317	-0.01596238726320384	16.59064283948327									True	False		0	0	1095	BRCA
tcga_cd3_krt819	TACSTD2_to_CLDN4_to_immune	0.2023432789001741	-0.15551116552877417	0.142502838179032	-0.03146663913867989	0.11103619904035215	-28.339081678439353									False	True		0	0	304	CESC
tcga_cd3_krt819	CLDN4_to_TACSTD2_to_immune	0.20234327890017423	0.142502838179032	-0.15551116552877414	0.02883449152972627	-0.12667667399904786	-22.762273921040112									False	True		0	0	304	CESC
tcga_cd3_krt819	TACSTD2_to_CLDN4_to_immune	0.2902923209592615	-0.014808474456976119	-0.10047843145270716	-0.004298786419981537	-0.1047772178726887	4.102787330357301									False	False		0	0	533	KIRC
tcga_cd3_krt819	CLDN4_to_TACSTD2_to_immune	0.2902923209592615	-0.10047843145270725	-0.014808474456976065	-0.02916811707275245	-0.04397659152972854	66.32646155178843									False	False		0	0	533	KIRC
tcga_cd3_krt819	TACSTD2_to_CLDN4_to_immune	0.194474849797608	-0.1658158967278911	-0.07099475501303168	-0.032247021610212305	-0.10324177662324399	31.234469867648684									False	False		0	0	412	STAD
tcga_cd3_krt819	CLDN4_to_TACSTD2_to_immune	0.1944748497976079	-0.07099475501303168	-0.165815896727891	-0.013806694317577306	-0.17962259104546832	7.686502147206184									False	False		0	0	412	STAD
tcga_cd3_krt819	TACSTD2_to_CLDN4_to_immune	0.4478794329989173	-0.1565362788092752	-0.01893906545123438	-0.0701093797968586	-0.089048445248093	78.73172810769543									False	False		0	0	406	BLCA
tcga_cd3_krt819	CLDN4_to_TACSTD2_to_immune	0.4478794329989174	-0.01893906545123442	-0.1565362788092753	-0.008482417895828258	-0.1650186967051035	5.140276868739761									False	False		0	0	406	BLCA
tcga_cd3_krt819	TACSTD2_to_CLDN4_to_immune	0.18842151942414906	-0.25688318880711086	0.2553610016020978	-0.04840232074955639	0.20695868085254143	-23.387431998584855									False	True		0	0	178	PAAD
tcga_cd3_krt819	CLDN4_to_TACSTD2_to_immune	0.188421519424149	0.2553610016020976	-0.2568831888071107	0.04811550792353978	-0.20876768088357087	-23.047393025539073									False	True		0	0	178	PAAD
tcga_cytotoxic_krt819	TACSTD2_to_CLDN4_to_immune	0.3004242916251684	-0.09926132840428989	-0.019888864728203216	-0.029820514271632	-0.049709378999835206	59.989713956657674	29.019222345976612	195.34106298843454	-0.04229716579861304	-0.01857496545810677	-0.056628818225594034	0.016869674330865298	-0.08545094336552142	-0.0135817134279869	False	False	0.054	2000	0	3444	
tcga_cytotoxic_krt819	CLDN4_to_TACSTD2_to_immune	0.30042429162516854	-0.01988886472820317	-0.09926132840428988	-0.005975098097199238	-0.10523642650148911	5.677785055837761	-4.871233911582296	17.70616444633751	-0.017411527745349757	0.005098655719341898	-0.13815091094267581	-0.0623433255152226	-0.14313829154526972	-0.06805920270683521	False	False	0.0	2000	0	3444	
tcga_cytotoxic_krt819	TACSTD2_to_CLDN4_to_immune	0.3570322790092845	-0.17911736601165157	-0.07764081126965977	-0.06395068139728012	-0.14159149266693988	45.16562414361208									False	False		0	0	516	LUAD
tcga_cytotoxic_krt819	CLDN4_to_TACSTD2_to_immune	0.3570322790092844	-0.0776408112696598	-0.1791173660116515	-0.02772027579173637	-0.20683764180338784	13.40194925355329									False	False		0	0	516	LUAD
tcga_cytotoxic_krt819	TACSTD2_to_CLDN4_to_immune	0.3093084220636317	0.040384515360311485	-0.047098500326785676	0.012491270721902441	-0.03460722960488323	-36.09439664635816									False	True		0	0	1095	BRCA
