sample_id,CLDN4,CLDN7,KLF4,KRT5,PECAM1,TACSTD2
C3L-02665,24.067984656329,NA,20.8538504819022,29.2590161535936,25.636909282756,26.2585808803596
C3L-01663,23.813399349746,NA,20.5943096172648,31.8533108061124,25.3723311442524,27.1794204148078
C3N-02575,24.5810988499524,NA,21.1364506518731,33.5119537540294,24.6769583661794,27.5729384463357
C3L-02546,23.0973358298884,NA,20.4854822555153,32.4689539619918,25.1866017538707,26.8487465909609
C3L-00965,23.1531527228414,NA,20.5010246278316,29.6181914075396,25.3466222404351,25.2915427307891
C3L-02963,22.7252917556342,NA,19.910023512341,31.3506030318239,26.2766946655393,27.0133865895278
C3N-04162,22.8935911945634,NA,21.0679370639583,33.0536161825794,25.5837992257122,28.0071000706227
C3L-02646,23.8107027726688,NA,20.3123855422293,31.2571792699877,25.7967550969712,26.6420613091089
C3N-02285,23.3423600998019,NA,20.1240363330749,32.5715807613323,25.4591778216959,27.9707195486934
C3N-03875,22.6527275004646,NA,21.7273430680725,32.8981731186229,25.3975268982812,28.2197201884975
C3N-03424,NA,NA,19.8747346096973,30.5547288248224,26.1265122191234,27.1990203972038
C3N-01017,NA,NA,20.5659963693882,31.6062702740488,25.4700323051088,27.0633305153411
C3L-00081,NA,NA,20.6839432257826,32.9170289119732,24.8288198992808,26.7774284896915
C3L-02649,NA,NA,19.5877679512133,29.9187331892488,25.4454705098653,25.4021114233931
C3L-01838,NA,NA,20.1237942791187,32.6161417521805,25.4836848149793,27.553647530023
C3N-02252,NA,NA,21.1160016817225,31.9382903592156,25.5229605570816,27.5618093977454
C3L-03963,NA,NA,19.3825118310978,29.6806992957003,26.1657620861797,25.379905833056
C3N-03072,NA,NA,20.4149949093945,32.6006885255565,25.1432643444526,25.9945682783374
C3L-02969,NA,NA,20.3438433483475,31.2261580962723,25.9733404401487,27.2956506326386
C3N-03662,NA,NA,20.7804468861821,32.9937598895212,25.6508377229122,26.1062627722092
C3N-03051,24.7252071327146,19.690765304914,20.8292865738002,32.0415856576823,25.5656612149425,27.8981128387806
C3N-02434,24.6953990611267,16.606917477233,20.460833683397,31.7638730790995,25.1273295818571,27.0891939984871
C3L-02127,24.5677458415024,16.4764625843617,21.5947431376162,33.1548563444259,25.2196204602045,27.0268816880587
C3N-02339,23.8886025924563,15.1584047626145,20.3815839334337,31.4399599173035,25.3267324911664,26.6586262141977
C3L-03961,23.403090153716,13.6389374185181,20.8239415560512,31.0424945553711,26.1255652352979,26.0720424935531
C3L-04391,23.3349487474016,NA,19.5340588533531,32.5375962197994,25.244250036767,26.5438684339918
C3L-02619,23.0861812835521,NA,20.4978809279128,32.3283702660115,25.7783925275627,27.1433787935814
C3N-02494,23.1467451072339,NA,20.3995668567982,31.0867920638442,26.1141237377514,26.5958500786806
C3N-03880,22.7056761170918,NA,20.610873559472,32.5122900445004,26.0218635737105,27.6905505113278
C3N-03092,22.7618305408409,NA,19.3223970483,29.5524123308938,25.8332121403407,26.4940561920345
C3L-02669,22.9251366897478,NA,20.7324312989875,31.1164366566891,25.421174175572,26.769187383016
C3N-03877,24.2506401336499,NA,20.1318304325832,29.52787382717,25.4117817115673,26.5077816861843
C3N-01846,23.7945118702108,NA,20.821758264678,31.6964026437552,25.1876149249416,26.3368231483017
C3L-02964,23.7795421751231,NA,20.58552576346,31.3945575118279,25.7524532208762,27.3577979540206
C3N-00247,22.3033178851605,NA,20.2129214861678,29.7570406991549,26.005107440658,25.8758670304205
C3N-02288,23.8393771945847,NA,22.0539006599572,32.1258335840346,26.1547758324309,26.3136194132746
C3L-01606,22.7046902335154,NA,20.5801449297797,32.0028582499268,26.2590416642356,27.5426168602365
C3L-02164,21.5292435671238,NA,19.912049699244,29.9577972179263,26.5596859803631,25.9053068963884
C3N-02374,23.1399887462924,NA,22.2663956594171,31.9266491346424,25.3321813701748,27.9606564526647
