patient,sample_id,CLDN4,CLDN7,KLF4,KRT5,PECAM1,TACSTD2,sample_type
TCGA-05-4244,TCGA-05-4244-01A,9.26510186676829,7.767120441352109,3.9368263603357656,2.449191574717908,6.328834669474442,9.565255767190102,01
TCGA-05-4249,TCGA-05-4249-01A,9.333033443021083,7.176308808433935,3.163917310740539,1.0485849575730497,6.300281167466977,9.029772001491423,01
TCGA-05-4250,TCGA-05-4250-01A,10.17168021413308,7.744517015131874,6.690407317357108,3.625866617793312,6.427498905222395,9.26600900899515,01
TCGA-05-4382,TCGA-05-4382-01A,8.771875347067512,7.487561916497151,4.428376923783135,0.0430644786649374,6.438111505127296,9.308320598113411,01
TCGA-05-4384,TCGA-05-4384-01A,7.905433339005325,7.849009067858939,5.997613071270715,0.4833643607133495,7.150623646009892,8.694224494886948,01
TCGA-05-4389,TCGA-05-4389-01A,8.137026986821704,7.516506891043268,4.1114820841596,1.2886538636051694,5.633056246926012,8.938076383571048,01
TCGA-05-4390,TCGA-05-4390-01A,8.7280817279661,8.403159908219498,3.4641977462488613,0.710966188696129,5.642482089920439,8.593964725143941,01
TCGA-05-4395,TCGA-05-4395-01A,8.772072042191986,7.020022082498406,5.95821164810969,2.6225087225829062,5.571864869817034,10.21236955863949,01
TCGA-05-4396,TCGA-05-4396-01A,8.279279988433151,7.433834109883167,3.4301782044378317,0.4081683707081062,6.6125544973054255,9.222883755659124,01
TCGA-05-4397,TCGA-05-4397-01A,7.118381530685115,5.683615054819183,5.0940924689305245,0.4029404197990333,5.587046890823608,8.811545205651651,01
TCGA-05-4398,TCGA-05-4398-01A,9.58055913691774,6.554751529393145,3.929175543772841,1.0547095827006354,6.095797862251107,9.613616919980938,01
TCGA-05-4402,TCGA-05-4402-01A,8.766583236390336,6.664131510449358,3.705734668222424,5.584331183530059,5.877987132239329,9.9910747964497,01
TCGA-05-4403,TCGA-05-4403-01A,8.595456292948647,8.04533921216327,6.221780434281427,3.4401682004473546,6.255430862717593,9.69403570449897,01
TCGA-05-4405,TCGA-05-4405-01A,9.227662869345451,7.649817336027273,3.3805216721597184,2.8229952124344866,6.1373928582382655,8.921235770639344,01
TCGA-05-4410,TCGA-05-4410-01A,8.6593112969529,6.416757000709432,3.039840264531791,3.829839414274271,5.978175032682834,9.308742655218868,01
TCGA-05-4415,TCGA-05-4415-01A,3.2614555945629284,3.5978648445252506,6.388771596089316,0.5749249780093444,5.481340924809209,4.680155544896063,01
TCGA-05-4417,TCGA-05-4417-01A,7.077740762496451,6.778165200257363,4.471291528412775,2.548411963031568,7.091576078594591,7.621867259859773,01
TCGA-05-4418,TCGA-05-4418-01A,7.064921642457255,8.128478490176992,4.425016115549553,1.6960383400474783,5.248538631101703,7.784479117688277,01
TCGA-05-4420,TCGA-05-4420-01A,8.486001536490326,7.852218621553805,3.197771053371367,0.1677432801089365,7.16786468492278,10.175929728337811,01
TCGA-05-4422,TCGA-05-4422-01A,8.151619883040189,8.724392770795617,2.4249489537899827,0.0970713705439032,5.44397788552057,8.136512355149486,01
TCGA-05-4424,TCGA-05-4424-01A,7.706132665262957,6.497141289340588,5.012595489146793,0.9764369601738788,7.405663122240288,8.615841106401504,01
TCGA-05-4425,TCGA-05-4425-01A,7.622007146481743,5.902071166775213,7.080917700185085,0.5520819106531075,6.178563273733186,9.526209497317373,01
TCGA-05-4426,TCGA-05-4426-01A,7.9075108211371665,7.068568709295345,4.461535107638122,0.2031384971908485,5.774808139922645,10.63315490227543,01
TCGA-05-4427,TCGA-05-4427-01A,8.746444452026717,7.561001478266269,3.688963611042371,0.3958305697326967,6.407726634014281,9.361018880827569,01
TCGA-05-4430,TCGA-05-4430-01A,9.0631480491761,7.290603181395496,3.211884401940305,4.576510044868639,7.050642085652356,8.527414057830327,01
