sample_id,CLDN4,CLDN7,KLF4,KRT5,PECAM1,TACSTD2
11LU013,24.2288100347116,15.6995344942779,18.8663000650711,24.6693535401426,25.3662341868689,26.6151803802369
C3N-02000,22.6138202897042,15.859461893162,NA,27.7518801852363,25.4499951572005,26.4917313388006
C3N-01489,23.4378993502263,15.341418356369,NA,25.5265905250399,25.7949966257614,26.3940913767727
C3N-00737,22.8389478624937,16.6855011418075,NA,25.3564184943951,25.9394043375594,25.5391901396057
C3N-01405,22.74180487393,16.0721656508117,NA,25.2034898884533,25.7363179788251,26.7489826417822
C3N-01416,22.8022385013355,NA,NA,26.1727727860083,26.0511555083708,26.8696190719753
C3N-02149,23.4279584707319,NA,NA,28.2989325918825,25.6560271955601,26.5416323210961
C3N-02424,22.4020229349542,NA,NA,25.9342459784355,26.2712687992519,26.0962937217337
C3L-00279,23.2860645112057,NA,NA,26.7431379134442,25.377024678857,26.1925847990468
C3N-02379,23.5417998945134,NA,NA,28.3280572041133,25.370037970558,26.4819589755091
C3L-00095,22.7377013762395,NA,18.7552109636259,25.8963954661102,26.0173446430506,26.2793704199024
C3N-00559,23.5373723891433,NA,16.4476685277782,25.3460379956197,25.4085026228493,26.5091858483273
C3N-02572,23.2219729497678,NA,16.7075451062744,27.1681605851428,25.8457814262171,27.014964530722
11LU016,23.1247733514201,NA,16.0384963524328,26.2102330815004,25.2879720331145,26.2835802697097
C3L-02345,23.0881877526733,NA,NA,25.7073568306356,25.4083263158298,26.3583595085272
C3L-00510,23.1292447486031,NA,NA,23.9889694341551,25.4662553976398,26.6854034813822
C3L-00093,22.6538741788685,NA,NA,23.3096640720112,24.5044628097294,25.9829334233093
C3L-00913,22.2374648973275,NA,NA,24.1399265076398,25.9915153126323,26.3429510452796
11LU022,22.6898994877278,NA,NA,24.2799654955725,25.1747749613052,26.2725305761208
C3L-00412,23.3303204083114,NA,18.6356932695722,27.3226820952121,26.5208838073279,26.5254651357399
C3N-01415,23.6366902249778,NA,17.5895040200294,27.601346719587,25.6322982153214,26.6171940000924
C3N-00549,23.6160125139896,NA,19.3594697453136,26.4488590886305,25.6021571264951,25.2510764671596
C3N-02433,22.7954243706539,NA,16.8782245401283,26.642718659273,25.7887976742868,26.3347786027872
C3N-01021,22.893751041462,NA,18.3017120783713,26.1403209998127,26.0397545606305,27.1355975789159
C3L-01330,23.9091447507019,NA,18.2105684522268,24.963377652211,25.566430330932,26.9083056224827
C3N-00203,22.7256513326753,NA,18.9509445421777,25.4016758231233,25.8420850355876,26.6919942996694
C3N-00574,23.5742067301739,NA,18.3387771201337,27.0110424580885,26.1253143264607,26.8454877926494
11LU035,23.7962370228291,NA,18.4565411264332,25.5197346326367,25.3958435002754,26.7037884833657
C3N-01071,22.7761210374651,NA,17.9928426422927,24.7003759273186,25.9237967242621,27.5601979144961
C3N-00550,23.5374327819564,NA,17.2463213954843,24.828462642407,25.6106355155419,26.8347465916912
C3N-00167,22.5282200233318,NA,18.0777012440426,25.6596660422449,25.6244259996698,26.4715928070676
C3L-00001,22.2505932145858,NA,17.6216044372733,25.1519798111651,25.5201892580624,25.9705892775291
C3N-01074,23.2922695578876,NA,17.9095365009122,24.5257781947565,25.7825009378844,26.499659418271
C3L-01632,23.2057692073973,NA,18.2910530920988,29.0833571629145,25.6478356475246,27.2528929861713
C3N-02155,23.1315863737099,NA,18.5393590751477,26.5323653814008,25.6352393052468,26.1819552128079
C3N-00217,23.1796512868201,NA,18.4584561074311,28.5244048113326,25.5544591524067,26.5718486222416
C3N-02002,23.0423185151942,NA,18.5177055380705,26.3049169702913,25.6891037619417,26.1204390723731
C3N-02145,23.0912934238736,NA,18.4619573573911,28.771308519195,25.471022563466,26.7908104317942
C3L-02219,23.1144638152865,NA,18.3698925914379,26.2416001354253,25.7734613352583,26.8231817293526
C3N-02586,23.0831956652913,NA,18.5628931338896,25.9530140285432,25.6241160292651,26.3773347414507
C3N-00180,23.1521648288664,NA,18.5392216385188,26.0143056037046,25.5048703294231,26.0263319796658
C3L-01862,22.8498798230815,NA,18.9906650275674,27.3801438772846,25.6192058660748,27.6728836468753
C3N-00704,NA,NA,NA,25.5336256011761,26.2036516084885,27.0030310847018
C3N-02158,NA,NA,NA,25.2644908156344,25.7607959183208,26.5775241692325
C3N-02421,NA,NA,NA,26.2378065077737,25.5728965037632,26.6856073051098
C3N-00556,NA,NA,NA,25.700145960742,25.6206254725795,26.9155310565091
C3N-00294,NA,NA,NA,24.5501693001171,25.239059775256,26.8234272118044
C3N-01072,NA,NA,17.7759716814811,25.5405572109422,25.8503633423339,26.3413097500139
C3L-00094,NA,NA,18.3213616604412,25.8273966900991,25.6715282902967,25.5132085518707
C3L-00144,NA,NA,17.5475749977216,25.8165160886425,25.9495816404916,26.3895120248377
C3N-00223,NA,NA,17.6958229088575,27.1597906574822,25.7657079153234,27.5360180851949
C3N-02380,NA,NA,17.377437201343,27.1511266968439,25.5547576434548,26.3675140952871
C3L-01924,23.2693463646084,NA,15.9477706932426,25.2678888971546,25.909280691302,26.4791475838826
C3N-00433,23.4315563797695,NA,18.7592682293078,26.7507617227913,26.0167432690851,25.5585815765045
C3L-01683,22.9576002640105,NA,18.6254258097491,26.5337778412938,26.1115471473795,25.7250860352032
C3N-00293,22.759500088294,NA,16.6898679970385,25.6030497710656,26.0590334462338,26.8689345538187
C3L-00009,NA,NA,18.3164771744241,27.1262487557474,26.0620190357939,26.7295399407478
C3N-00546,NA,NA,17.2236566750034,26.2990781225069,25.867303191829,26.2308522759816
C3N-01414,NA,NA,16.4831598624964,26.9764879601958,26.2161262063914,26.7515913809958
C3N-02087,NA,NA,16.6943349513845,27.9560927002982,26.2340380003344,26.9420696974986
C3L-00140,23.6406399698345,NA,16.2194891339195,29.0478022667276,25.8715367783669,26.5930711390496
C3N-02529,21.7468855979234,NA,16.1287111510493,27.5947459863717,25.5166244786699,25.8851870073018
C3L-00368,23.0710721901358,NA,15.6027998730967,27.5483891428481,25.5841021137777,26.4568776191814
C3N-02067,22.9703406837123,NA,NA,27.5952924088709,25.8699199637522,26.9582115992294
C3N-02422,24.9609243822922,NA,17.6786382346043,26.5567371891582,25.323600980784,28.1376722108752
C3L-00080,22.8925375144422,NA,17.9737855501872,26.0081329139841,25.4282182603549,26.894802022724
C3N-00547,22.681142044946,NA,18.4333277770311,26.019447564021,25.9676725971428,26.1174709962122
C3N-01023,23.0412586404478,NA,18.8022032123745,25.5767709701797,25.6936955224321,25.6930171060202
C3N-01024,23.0852976928544,NA,18.1747199456026,25.6881228587948,25.538351588289,26.8927942662837
C3L-00973,23.9705222145823,11.4451625678901,19.8359547370644,27.3255239678825,25.7048624490779,27.122490868347
C3L-02348,21.4349671016967,11.6235256084146,18.0928653982766,26.0957584288118,25.9685851194654,26.2228400701066
C3L-02508,22.4996764483953,17.0692566406148,19.5279964379131,26.6328482908928,26.3409945943541,26.8265934465729
C3N-00560,23.2506094037229,13.170805569189,18.653924512316,27.0897537246717,25.9474380807833,26.5673913701749
C3L-00604,NA,NA,18.5892460901614,26.9001584387692,25.5401201509588,26.4352059191009
C3N-00199,NA,NA,18.7861678538478,28.4405670968603,25.5485867218417,26.860681501579
C3N-00579,NA,NA,18.5617249786604,26.1245572617784,25.7831726347659,26.3910204373601
C3N-02582,NA,NA,18.7346417848908,26.4445654960225,25.5737454602631,26.1363292863377
C3L-02350,22.9163465657716,14.4058356887615,19.0259315594013,27.7932593257304,25.9171994587726,26.284340670765
C3N-00738,23.2917756667206,14.3463444717144,19.0645906572999,26.3219210327617,26.8913519975381,26.2357167277402
C3N-00959,22.9716358025199,17.893372041374,20.322361538067,25.9637461262075,25.7893288360756,27.0226898639629
C3N-02003,22.5151424908747,16.4656083018169,18.9326943985184,25.309471297135,25.8335156980049,26.146540329303
C3N-00175,NA,NA,NA,25.9312050651695,25.8256349287297,26.5561262299913
C3N-01823,NA,NA,17.9614398579969,25.8409167244671,25.9620124416136,26.1108391962675
C3L-02549,NA,NA,21.1473034121814,27.236927170935,25.8378116211446,27.8479522358163
C3L-02365,NA,NA,16.3523494373839,27.317320101133,25.7248044298342,27.3075035528554
