cohort	n	scale	tissue	CD274_on_matrix	HLA_A_on_matrix	HLA_B_on_matrix	HLA_C_on_matrix	CD8A_on_matrix	CD274_rho	CD274_p	CD274_partial_cd8a_rho	CD274_partial_cd8a_p	HLA-A_rho	HLA-A_p	HLA-A_partial_cd8a_rho	HLA-A_partial_cd8a_p	HLA-B_rho	HLA-B_p	HLA-B_partial_cd8a_rho	HLA-B_partial_cd8a_p	HLA-C_rho	HLA-C_p	HLA-C_partial_cd8a_rho	HLA-C_partial_cd8a_p	MHCI_rho	MHCI_p	MHCI_partial_cd8a_rho	MHCI_partial_cd8a_p	ici_note
GSE218989	355	log2(TPM+1)	NSCLC tumor (SMC-KAIST PD-1/PD-L1)	True	True	True	True	True	0.14769364841246024	0.0052992973477591545	0.21881166197024762	3.2844921391383634e-05	0.09427319256462044	0.07607454186621973	0.10507052724273414	0.04822627218729483	-0.02639069847910078	0.6201967651066508	0.0002270274577013359	0.9966039034706329	0.006866543992620254	0.8974202910655332	0.013985886021993228	0.7931479714092773	0.020826630492003857	0.6957512169505891	0.04577124366630354	0.3905694994739773	GEO treatment outcome on 355 patients; this page is CLDN4 vs CD274/HLA, not response
GSE126044	16	log2(CPM+1)	NSCLC tumor biopsy, anti-PD-1	True	True	True	True	True	-0.6352941176470589	0.008182064616334002	-0.5801984767708713	0.023362462158002188	-0.2441176470588235	0.36221349614195036	0.1630211511816146	0.5615710839942889	-0.488235294117647	0.05501502977813754	-0.24038926366521773	0.388131026631395	-0.4735294117647058	0.06391907182682004	-0.21780011808282265	0.4355158467076584	-0.4588235294117647	0.07383553449548094	-0.1802927304122779	0.520226885593224	GEO responder / non-responder (5 / 11); correlations use all 16 patients
GSE166449	22	log2(TPM+1)	advanced LUAD tumor, pembrolizumab	True	True	True	True	True	-0.019762845849802372	0.9304384215377666	0.17543777499839863	0.44686204460792633	-0.0005646527385657821	0.998010198944439	0.21434573573251772	0.350811402339304	-0.05702992659514399	0.8009755903446721	0.23622765938697088	0.30257453724249495	0.04912478825522304	0.8281332040215276	0.2118314068518098	0.3566255048511112	0.0005646527385657821	0.998010198944439	0.24315403689881082	0.2881967974588059	GEO titles Responder 7 / nonResponder 15; correlations use all 22 patients
GSE182328	44	log2(CPM+1)	NSCLC tumor, ICI-treated	True	True	True	True	True	-0.1689922480620155	0.2728130992836733	-0.03183378049520669	0.8394100787707753	-0.03977394109560374	0.7976909256798151	0.014793418636940154	0.9249872318586437	-0.12073711115308179	0.4349873897310191	0.019994780889609706	0.8987317685317603	0.12433439848129947	0.4213244790517617	0.2844732715336144	0.06447915310219564	0.0054265478027981425	0.9721119438244339	0.14805919919473726	0.3433759327456355	GEO has Akkermansia only (not RECIST/PFS/MPR); correlations use all 44 patients
