column	gsm	geo_title	group	model_family	model_class	setting	column_source	geo_characteristics
X1740R_159_04	GSM5182757	total_IgG_1 [159_04]	IgG	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=m; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_IgG; cell type=total; treatment=IgG; replicate=1
X1740R_159_08	GSM5182761	total_IgG_2 [159_08]	IgG	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=f; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_IgG; cell type=total; treatment=IgG; replicate=2
X1740R_159_12	GSM5182765	total_IgG_3 [159_12]	IgG	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=f; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_IgG; cell type=total; treatment=IgG; replicate=3
X1740R_159_16	GSM5182768	total_A2V_1 [159_16]	A2V	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=m; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_A2V; cell type=total; treatment=A2V; replicate=1
X1740R_159_20	GSM5182772	total_A2V_2 [159_20]	A2V	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=m; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_A2V; cell type=total; treatment=A2V; replicate=2
X1740R_159_24	GSM5182776	total_A2V_3 [159_24]	A2V	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=m; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_A2V; cell type=total; treatment=A2V; replicate=3
X1740R_159_32	GSM5182783	total_A2V_aPD1_2 [159_32]	A2V_aPD1	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=f; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_A2V_aPD1; cell type=total; treatment=A2V_aPD1; replicate=2
X1740R_159_36	GSM5182787	total_A2V_aPD1_3 [159_36]	A2V_aPD1	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=m; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_A2V_aPD1; cell type=total; treatment=A2V_aPD1; replicate=3
X1740R_159_40	GSM5182791	total_A2V_aPD1_4 [159_40]	A2V_aPD1	KP	LUAD	in_vivo_tumor	key_regex	strain=KrasLSL-G12D/+; p53fl/fl;Msh2-/-; Sex=f; facs sort=Single cells, DAPI-; transgene=KrasG12D/p53null/Msh2null; group=total_A2V_aPD1; cell type=total; treatment=A2V_aPD1; replicate=4
