Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX3178239,Cldn6,0,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7),Responders,0,GSE103725,BRAFi; antiPDL2;,NA,NA,NA,2,7
SRX3178240,Cldn6,0,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7),Responders,0,GSE103725,BRAFi; antiPDL2;,NA,NA,NA,2,7
SRX3178241,Cldn6,0,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7),Non-responders,0,GSE103725,BRAFi; antiPDL2;,NA,NA,NA,2,7
SRX3178242,Cldn6,0,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7),Non-responders,0,GSE103725,BRAFi; antiPDL2;,NA,NA,NA,2,7
SRX3178236,Cldn6,0,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7),Baseline,1,GSE103725,BRAFi,NA,NA,NA,2,7
SRX3178237,Cldn6,0,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7),Baseline,1,GSE103725,BRAFi,NA,NA,NA,2,7
SRX3178238,Cldn6,0,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7),Baseline,1,GSE103725,BRAFi,NA,NA,NA,2,7
SRX7813727,Cldn6,0.075980259252732,YTN16_GSE146027_day7_antiCTLA4(n=9),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,9
SRX7813728,Cldn6,0.0708893755023273,YTN16_GSE146027_day7_antiCTLA4(n=9),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,9
SRX7813726,Cldn6,0,YTN16_GSE146027_day7_antiCTLA4(n=9),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,9
SRX7813729,Cldn6,0,YTN16_GSE146027_day7_antiCTLA4(n=9),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,9
SRX7813730,Cldn6,0,YTN16_GSE146027_day7_antiCTLA4(n=9),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,9
SRX7813685,Cldn6,0,YTN16_GSE146027_day7_antiCTLA4(n=9),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,9
SRX7813686,Cldn6,0,YTN16_GSE146027_day7_antiCTLA4(n=9),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,9
SRX7813688,Cldn6,0,YTN16_GSE146027_day7_antiCTLA4(n=9),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,9
SRX7813689,Cldn6,0,YTN16_GSE146027_day7_antiCTLA4(n=9),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,9
SRX7813736,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,10
SRX7813737,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,10
SRX7813738,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,10
SRX7813739,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,10
SRX7813740,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,10
SRX7813705,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,10
SRX7813706,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,10
SRX7813707,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,10
SRX7813708,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,10
SRX7813709,Cldn6,0,YTN16_GSE146027_day21_antiCTLA4(n=10),Baseline,1,GSE146027,no_treatment,NA,NA,NA,2,10
SRX7813731,Cldn6,0,YTN16_GSE146027_day14_antiCTLA4(n=9),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,9
SRX7813732,Cldn6,0,YTN16_GSE146027_day14_antiCTLA4(n=9),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,9
SRX7813733,Cldn6,0,YTN16_GSE146027_day14_antiCTLA4(n=9),Responders,0,GSE146027,antiCTLA4,NA,NA,NA,2,9
