Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX5100724,Cldn7,0,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100816,Cldn7,0.249846994577293,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100817,Cldn7,0,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100824,Cldn7,0,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100825,Cldn7,0.134537706353687,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100656,Cldn7,0.484609411953696,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.0394167402956996,*,NA,2,8
SRX5100651,Cldn7,0.34087555476068,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.0394167402956996,NA,NA,2,8
SRX5100657,Cldn7,0.232420082905415,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.0394167402956996,NA,NA,2,8
SRX5100654,Cldn7,0.0256057571230428,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.0394167402956996,NA,NA,2,8
SRX5100652,Cldn7,0,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100653,Cldn7,0,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100655,Cldn7,0.169174604901036,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100848,Cldn7,0.0995914566806951,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100632,Cldn7,0.832070938364975,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.963052314652992,NA,NA,2,8
SRX5100638,Cldn7,0.481663702988649,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.963052314652992,NA,NA,2,8
SRX5100857,Cldn7,0.19566130313475,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.963052314652992,NA,NA,2,8
SRX5100675,Cldn7,0.0583248088156062,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.963052314652992,NA,NA,2,8
SRX5100722,Cldn7,0.866154692729054,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100860,Cldn7,0,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100862,Cldn7,0.799209183782696,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100864,Cldn7,0.113515150280526,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100636,Cldn7,6.75117109262568,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.400030978248703,NA,NA,2,13
SRX5100633,Cldn7,6.49828225857066,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.400030978248703,NA,NA,2,13
SRX5100663,Cldn7,6.39023866829235,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.400030978248703,NA,NA,2,13
SRX5100671,Cldn7,5.83236736017356,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.400030978248703,NA,NA,2,13
SRX5100670,Cldn7,3.99675335148632,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.400030978248703,NA,NA,2,13
SRX5100634,Cldn7,2.18151732559681,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100635,Cldn7,5.13175112823097,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100637,Cldn7,2.71626640281507,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100640,Cldn7,6.59644619755842,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100662,Cldn7,5.55995342623326,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100664,Cldn7,5.66049367721306,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100672,Cldn7,4.2812364396057,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100673,Cldn7,1.33163414037977,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100667,Cldn7,4.22165911405921,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100668,Cldn7,4.07025879243481,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100669,Cldn7,3.7415929672786,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100666,Cldn7,3.52534953908704,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100703,Cldn7,3.22308655131324,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100695,Cldn7,4.0159096377605,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100696,Cldn7,3.45764550622735,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100704,Cldn7,3.43748104071173,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100737,Cldn7,7.54669332492092,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100736,Cldn7,7.53289127330052,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100702,Cldn7,7.35982326983527,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100674,Cldn7,7.02331972203599,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100694,Cldn7,7.11094083846316,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100698,Cldn7,7.41643749069546,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100699,Cldn7,7.21401494724961,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100734,Cldn7,7.3316661680564,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100735,Cldn7,7.69164276076194,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100700,Cldn7,7.81244784564579,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1(n=12),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.113771718369448,NA,NA,2,12
