Sample_Origin	Cell_type	n_cells	TACSTD2_mean	TACSTD2_median	TACSTD2_pct_pos	TACSTD2_q25	TACSTD2_q75	CLDN4_mean	CLDN4_median	CLDN4_pct_pos	CLDN4_q25	CLDN4_q75	EPCAM_mean	EPCAM_median	EPCAM_pct_pos	EPCAM_q25	EPCAM_q75	PTPRC_mean	PTPRC_median	PTPRC_pct_pos	PTPRC_q25	PTPRC_q75
PE	B lymphocytes	3285	0.021666314456621004	0.0	1.308980213089802	0.0	0.0	0.016477517007610347	0.0	0.9436834094368342	0.0	0.0	0.024614976882800614	0.0	1.36986301369863	0.0	0.0	0.8923565819421613	0.0	40.70015220700152	0.0	2.0310056
PE	Epithelial cells	396	1.7573223812121213	1.68053095	63.13131313131313	0.0	3.222265525	1.6115394387121214	2.0072219000000002	59.84848484848485	0.0	2.826117475	1.9091841952272726	2.28592825	67.92929292929293	0.0	3.0338420249999998	0.09591516972222222	0.0	16.666666666666664	0.0	0.0
PE	Myeloid cells	3063	0.07664149492327782	0.0	5.648057460006529	0.0	0.0	0.024251084149526606	0.0	1.9262161279791055	0.0	0.0	0.043465708106431605	0.0	3.395364022200457	0.0	0.0	1.3833390875612144	1.5366203	72.41266731962128	0.0	2.1682156499999996
PE	NK cells	1297	0.06739864518118735	0.0	3.084040092521203	0.0	0.0	0.02421358766383963	0.0	1.156515034695451	0.0	0.0	0.053943494140323824	0.0	2.467232074016962	0.0	0.0	1.9316012836160368	2.3095434	68.77409406322282	0.0	3.0460594
PE	T lymphocytes	11974	0.028182494447970607	0.0	1.4113913479204943	0.0	0.0	0.019603800935359947	0.0	1.0188742274929012	0.0	0.0	0.023093646367128778	0.0	1.160848505094371	0.0	0.0	1.7443655302956405	2.0105596	70.00167028561884	0.0	2.727422875
PE	Undetermined	289	0.03965228788927335	0.0	3.1141868512110724	0.0	0.0	0.02784958823529412	0.0	2.0761245674740483	0.0	0.0	0.027972116262975775	0.0	2.0761245674740483	0.0	0.0	0.7830950135640138	0.0	47.40484429065744	0.0	1.4247266
mBrain	B lymphocytes	1311	0.08588078612509535	0.0	5.720823798627003	0.0	0.0	0.14755353422578185	0.0	9.916094584286803	0.0	0.0	0.144839256201373	0.0	7.856598016781083	0.0	0.0	0.3984024554767353	0.0	18.916857360793287	0.0	0.0
mBrain	Epithelial cells	15463	1.287681660333053	1.2769037	67.5871435038479	0.0	2.1350154000000003	2.414071151481602	2.6271384	86.06997348509346	1.8285775	3.2548188500000004	2.3866749060525128	2.6569886	85.18398758326327	1.7941961	3.24834405	0.010369994860958418	0.0	0.9829916575050119	0.0	0.0
mBrain	Fibroblasts	636	0.14002426371069182	0.0	13.522012578616351	0.0	0.0	0.25319271896226414	0.0	19.968553459119498	0.0	0.0	0.30549575737421386	0.0	23.742138364779876	0.0	0.0	0.016626555864779877	0.0	2.044025157232704	0.0	0.0
mBrain	MAST cells	508	0.09706917795275591	0.0	4.330708661417323	0.0	0.0	0.11983249173228347	0.0	5.31496062992126	0.0	0.0	0.14504014114173228	0.0	6.102362204724409	0.0	0.0	0.5256918217716535	0.0	24.409448818897637	0.0	0.0
