quartile	compartment	n_units	mean_unit_frac	sd_unit_frac	sem_unit_frac	median_unit_frac
Q1	T	19	0.37879699248120297	0.19447543442200335	0.0446157245077202	0.29714285714285715
Q1	NK	19	0.10015037593984961	0.09959771092730828	0.022849281944216496	0.06285714285714286
Q1	malignant	19	0.13578947368421054	0.17250289930470286	0.039574879238788024	0.08
Q1	other	19	0.38526315789473686	0.1852968768477198	0.04251001898594274	0.32857142857142857
Q4	T	16	0.15526369652322058	0.1697325479438403	0.042433136985960074	0.08142857142857143
Q4	NK	16	0.04714928539878849	0.07169472917588551	0.01792368229397138	0.016517857142857143
Q4	malignant	16	0.6109180574835942	0.32624508027445986	0.08156127006861497	0.6828571428571428
Q4	other	16	0.18666896059439678	0.14849148030221598	0.037122870075553996	0.19571428571428573
