sample,platform,domain,n,n_band,core_frac,cldn4_class,auc_0_200,d_barrier,d_drop,d_cd8_rim,d_cd8_stroma,d_n_rim,d_n_stroma
Lung13,cosmx,4,1342,2964,0.29880774962742174,high,171955.2038105538,-0.02714767139651473,-0.007301147848243927,0.13812154696132597,0.13082039911308205,1448,902
Lung13,cosmx,5,1055,3439,0.17061611374407584,high,131415.77651865463,-0.24671771363355027,-0.057126209656989405,0.1443355119825708,0.0872093023255814,1836,1376
Lung13,cosmx,6,740,3144,0.3608108108108108,high,100951.56527718797,-0.17138730325788232,-0.0425271212988169,0.1453308596165739,0.102803738317757,1617,1391
Lung13,cosmx,7,574,1900,0.3397212543554007,high,102638.85447332534,-0.21052571044828194,-0.0546029783977868,0.15698393077873918,0.10238095238095238,809,840
Lung13,cosmx,8,567,1730,0.37566137566137564,high,118502.67457859498,-0.22846251795812533,-0.037457071293929306,0.10070493454179255,0.06324786324786325,993,585
Lung13,cosmx,9,437,1594,0.21739130434782608,high,121113.73052599683,-0.30459295911299744,-0.056791799903631354,0.12162162162162163,0.06482982171799027,888,617
Lung13,cosmx,10,427,1586,0.00234192037470726,low,57050.03920174244,-0.15410098851745083,-0.034512031756434414,0.12923462986198245,0.09472259810554803,797,739
Lung13,cosmx,11,421,1755,0.21140142517814728,high,48651.38332019058,-0.23119775779315888,-0.038748832866479926,0.10317460317460317,0.06442577030812324,1008,714
Lung13,cosmx,12,350,1405,0.02,low,82263.01607588891,-0.12317351712372704,-0.027302644415249946,0.12448132780082988,0.09717868338557993,723,638
Lung13,cosmx,13,316,1459,0.0189873417721519,low,45663.447021839704,-0.03532810471019201,-0.006903167480047281,0.10115236875800256,0.09424920127795527,781,626
Lung13,cosmx,14,300,953,0.21666666666666667,high,104107.55519221484,-0.30075754220968504,-0.05992671148105906,0.12958963282937366,0.0696629213483146,463,445
Lung13,cosmx,15,280,689,0.31785714285714284,high,168685.33560227137,-0.3243117761673014,-0.04595482006829525,0.09382716049382717,0.047872340425531915,405,188
Lung13,cosmx,16,202,1107,0.039603960396039604,low,50434.966155981325,-0.17485230262160295,-0.028372119057947703,0.09531772575250837,0.06694560669456066,598,478
Lung13,cosmx,17,198,428,0.0,low,97049.01179611335,0.1569343005777748,0.04110505687792755,0.11041009463722397,0.15151515151515152,317,33
Lung13,cosmx,18,193,906,0.010362694300518135,low,53361.56060011739,-0.28478164752455454,-0.05395317644860019,0.12170385395537525,0.06775067750677506,493,369
Lung13,cosmx,19,187,982,0.0962566844919786,low,60046.68096548143,-0.2140015809041553,-0.0449615570330201,0.12753036437246965,0.08256880733944955,494,436
Lung13,cosmx,20,174,1107,0.5459770114942529,high,79785.95941234552,-0.35238093212743876,-0.061309030654515324,0.11764705882352941,0.056338028169014086,425,568
Lung13,cosmx,21,170,615,0.21176470588235294,high,120651.79665971476,-0.1938168778991823,-0.05555359682215093,0.1710914454277286,0.11553784860557768,339,251
Lung13,cosmx,22,164,956,0.024390243902439025,low,66598.5522576746,-0.14698894995287967,-0.03553795618967012,0.13865546218487396,0.10311750599520383,476,417
Lung13,cosmx,23,148,861,0.06756756756756757,low,82436.2333721155,0.05158716569305073,0.009244686858007861,0.08498023715415019,0.09422492401215805,506,329
Lung13,cosmx,24,139,726,0.0,low,40395.601058627246,-0.3241557866583761,-0.04132205390517411,0.08439897698209718,0.043076923076923075,391,325
Lung13,cosmx,25,130,463,0.13076923076923078,low,101595.33005461225,-0.1649234140849382,-0.03552819522401271,0.12547528517110265,0.08994708994708994,263,189
Lung13,cosmx,26,129,1028,0.0,low,40316.4729598468,-0.2019108104148683,-0.02314966955124694,0.06890130353817504,0.0457516339869281,537,459
Lung13,cosmx,27,128,761,0.0,low,63366.7320633021,-0.1612059721615222,-0.029804525816489916,0.10734463276836158,0.07754010695187166,354,374
Lung13,cosmx,28,122,575,0.0,low,88845.8561802865,-0.33396350030003624,-0.0905340303403034,0.18081180811808117,0.09027777777777778,271,288
Lung13,cosmx,29,119,412,0.0,low,82509.75792354875,-0.6618704174349265,-0.05084277424702956,0.06382978723404255,0.012987012987012988,235,154
Lung13,cosmx,30,116,534,0.05172413793103448,low,82907.00388786041,-0.2754158857971652,-0.07095238095238095,0.16428571428571428,0.09333333333333334,280,225
Lung13,cosmx,31,110,477,0.00909090909090909,low,42998.765044764594,-0.21277032884873412,-0.04112916069437808,0.11721611721611722,0.07608695652173914,273,184
Lung13,cosmx,32,108,436,0.06481481481481481,low,64222.83160822634,-0.21155387996635144,-0.039092616388257395,0.11194029850746269,0.0728476821192053,268,151
Lung13,cosmx,33,107,349,0.009345794392523364,low,68991.64771194507,-0.08991825203914218,-0.019760479041916162,0.11976047904191617,0.1,167,150
Lung13,cosmx,34,107,461,0.0,low,54596.899923247125,-0.2826457407530095,-0.05529984657461143,0.12547528517110265,0.07017543859649122,263,171
Lung13,cosmx,35,105,500,0.0,low,59099.7086262878,-0.0688622727239908,-0.01740117268772462,0.13504823151125403,0.11764705882352941,311,187
Lung13,cosmx,36,103,521,0.33980582524271846,high,72142.80838632697,0.012911286479470848,0.0034421496779924454,0.13157894736842105,0.1350210970464135,266,237
Lung13,cosmx,37,102,393,0.24509803921568626,high,69618.27655884804,-0.0047011415528741924,-0.0014447884416924628,0.1543859649122807,0.15294117647058825,285,85
Lung13,cosmx,38,102,292,0.28431372549019607,high,83373.49038265007,-0.16786046868861015,-0.025820359281437125,0.08982035928143713,0.064,167,125
Lung13,cosmx,39,97,414,0.0,low,28064.022481961038,-0.17887563037153703,-0.03777612548869115,0.12448132780082988,0.08670520231213873,241,173
Lung13,cosmx,40,94,557,0.0,low,47815.41306234647,-0.1903821171264343,-0.0384292804993744,0.12014134275618374,0.08171206225680934,283,257
Lung13,cosmx,41,94,516,0.20212765957446807,high,57860.43966019552,0.17175887156376227,0.05465773222966758,0.13178294573643412,0.1864406779661017,258,236
Lung13,cosmx,42,93,568,0.0,low,60102.07887604843,-0.3816630938906907,-0.07620263942103023,0.13793103448275862,0.06172839506172839,319,243
Lung13,cosmx,43,89,495,0.0,low,43451.25391468848,-0.032843036634512754,-0.005829756795422025,0.09166666666666666,0.08583690987124463,240,233
Lung13,cosmx,44,89,484,0.43820224719101125,high,49564.96492164749,-0.1748080864146997,-0.035988147616054594,0.12093023255813953,0.08494208494208494,215,259
Lung13,cosmx,45,89,387,0.1348314606741573,low,48403.425031410414,0.08784510303496007,0.028186838472158304,0.14634146341463414,0.17452830188679244,164,212
Lung13,cosmx,46,82,367,0.12195121951219512,low,80923.07362686438,-0.20882057443813962,-0.06302944735780557,0.18243243243243243,0.11940298507462686,148,201
Lung13,cosmx,47,81,737,0.2716049382716049,high,68716.71892801145,-0.08612628537636617,-0.02363653227801138,0.14903846153846154,0.12540192926045016,416,311
Lung13,cosmx,48,80,298,0.0,low,65310.922539118474,0.017591338909765452,0.004190844616376532,0.11702127659574468,0.12121212121212122,188,99
Lung5_Rep1,cosmx,0,5230,10570,0.1470363288718929,low,132239.6940206256,-0.09252093156812094,-0.02230039032096691,0.1316655694535879,0.10936517913262099,7595,1591
Lung5_Rep1,cosmx,1,1750,4350,0.0005714285714285715,low,102650.70044498894,-0.2083395133164317,-0.03535587344537133,0.10252951096121417,0.06717363751584284,2965,789
Lung5_Rep1,cosmx,2,1539,3284,0.39701104613385313,high,133324.84669269016,-0.031196883250409174,-0.007134457461412433,0.11791290057518489,0.11077844311377245,2434,334
Lung5_Rep1,cosmx,3,1515,3394,0.21716171617161717,high,97986.21724477505,-0.22023145339549274,-0.04514279446372302,0.12506082725060827,0.07991803278688525,2055,976
Lung5_Rep1,cosmx,4,500,1080,0.442,high,101605.64634377242,-0.18655215827346058,-0.05042971451150843,0.16037735849056603,0.1099476439790576,742,191
Lung5_Rep1,cosmx,5,460,1307,0.041304347826086954,low,82310.63021096459,0.019394022215975554,0.004499167413859362,0.11374407582938388,0.11824324324324324,844,296
Lung5_Rep1,cosmx,6,425,1348,0.691764705882353,high,57520.896996514144,-0.2752315236997334,-0.05940238839628928,0.13761467889908258,0.0782122905027933,763,537
Lung5_Rep1,cosmx,7,420,1209,0.2119047619047619,high,87403.05138687973,-0.07093731303308104,-0.018324873096446703,0.1383248730964467,0.12,788,325
Lung5_Rep1,cosmx,8,414,1057,0.04106280193236715,low,83891.82808272791,-0.07307860460564065,-0.011506398343333502,0.08447937131630648,0.07297297297297298,509,370
Lung5_Rep1,cosmx,9,366,839,0.06284153005464481,low,110612.1219155157,-0.33078392553257663,-0.08238095238095237,0.1657142857142857,0.08333333333333333,525,228
Lung5_Rep1,cosmx,10,348,1397,0.040229885057471264,low,77870.32086951146,0.055389563585342604,0.01510025062656642,0.1287593984962406,0.14385964912280702,1064,285
Lung5_Rep1,cosmx,11,337,1164,0.4332344213649852,high,44917.62294022368,-0.1562701101459947,-0.0301226262593276,0.11144130757800892,0.08131868131868132,673,455
Lung5_Rep1,cosmx,12,320,736,0.115625,low,74084.4433946053,-0.06864796631345092,-0.013280696426763841,0.10337078651685393,0.09009009009009009,445,222
Lung5_Rep1,cosmx,13,244,901,0.5,high,48869.267199752925,-0.07076922780998827,-0.016924208977189104,0.1280353200883002,0.1111111111111111,453,405
Lung5_Rep1,cosmx,14,182,374,0.8076923076923077,high,62629.34624868212,-0.47520104287550097,-0.0765204252333927,0.11877394636015326,0.04225352112676056,261,71
Lung5_Rep1,cosmx,15,161,878,0.7639751552795031,high,46635.11836782252,0.010519604202315402,0.0021464112654070028,0.10094637223974763,0.10309278350515463,634,194
Lung5_Rep1,cosmx,16,160,951,0.24375,high,47366.564810064796,-0.1604566464752344,-0.02892683478457536,0.10460251046025104,0.07567567567567568,717,185
Lung5_Rep1,cosmx,17,160,540,0.06875,low,71015.07521869305,-0.23156531742757328,-0.04304954304954306,0.11447811447811448,0.07142857142857142,297,182
Lung5_Rep1,cosmx,18,135,530,0.08888888888888889,low,55642.47498657592,-0.2550458601597851,-0.057060755336617405,0.14039408866995073,0.08333333333333333,406,120
Lung5_Rep1,cosmx,19,126,456,0.0,low,50556.839131576184,0.09887869101090987,0.023289315726290533,0.10612244897959183,0.12941176470588237,245,170
Lung5_Rep1,cosmx,20,122,1342,0.26229508196721313,high,31530.245167181893,-0.3074366010913572,-0.06320091110069002,0.13438735177865613,0.0711864406779661,1012,295
Lung5_Rep1,cosmx,21,113,584,0.37168141592920356,high,45735.503990086916,-0.05190920038405583,-0.010770747380335177,0.1091314031180401,0.09836065573770492,449,122
Lung5_Rep1,cosmx,22,110,474,0.8181818181818182,high,56846.34761106623,-0.4858327262042547,-0.07559139784946237,0.11559139784946236,0.04,372,100
Lung5_Rep1,cosmx,23,95,173,0.0,low,23014.298094315094,-0.9999998225000315,-0.056338028169014086,0.056338028169014086,0.0,142,20
Lung5_Rep1,cosmx,24,92,490,0.0,low,27562.08937350732,-0.21146564525432227,-0.037712191358024685,0.10802469135802469,0.0703125,324,128
Lung5_Rep1,cosmx,25,89,1105,0.011235955056179775,low,53623.96466690809,-0.0707464397473119,-0.014544726034258243,0.11006711409395974,0.0955223880597015,745,335
Lung5_Rep1,cosmx,26,84,567,0.7380952380952381,high,33329.57681285462,-0.2944535652222712,-0.06829219345775636,0.15011037527593818,0.08181818181818182,453,110
Lung5_Rep1,cosmx,27,82,275,0.0,low,80742.22268890456,-0.30260519723113627,-0.06942528735632185,0.14942528735632185,0.08,174,75
Lung5_Rep2,cosmx,0,5017,10578,0.15706597568267888,high,182513.32603218217,-0.04217831320998379,-0.013891376845737075,0.17162008347034274,0.15772870662460567,7907,1268
Lung5_Rep2,cosmx,1,1722,3596,0.04065040650406504,low,134300.6275658691,-0.1868877835419647,-0.05635986078207715,0.17896522476675147,0.12260536398467432,2358,783
Lung5_Rep2,cosmx,2,1615,3877,0.426625386996904,high,227745.11457781843,-0.16680730799079643,-0.049230139139482626,0.17218095881161377,0.12295081967213115,2962,244
Lung5_Rep2,cosmx,3,1272,2842,0.08490566037735849,low,77593.91888448288,0.015318720540001609,0.003656382052059662,0.11751538891997762,0.12117177097203728,1787,751
Lung5_Rep2,cosmx,4,838,2123,0.05847255369928401,low,116423.71006951018,-0.0501147006608226,-0.014224156185152242,0.1490280777537797,0.13480392156862744,1389,408
Lung5_Rep2,cosmx,5,542,1033,0.16420664206642066,high,134267.70141440953,-0.06838702007550565,-0.014638369477079166,0.11434511434511435,0.09970674486803519,481,341
Lung5_Rep2,cosmx,6,514,1111,0.21595330739299612,high,102975.37201433323,-0.11224489397334456,-0.03160919540229884,0.15660919540229884,0.125,696,288
Lung5_Rep2,cosmx,7,502,1981,0.19322709163346613,high,83909.33585358225,-0.08030495295807068,-0.025100281981015937,0.16883116883116883,0.1437308868501529,1232,654
Lung5_Rep2,cosmx,8,421,1925,0.28028503562945367,high,81747.69898651972,0.07938031968326774,0.0243945838034893,0.14145907473309607,0.16585365853658537,1124,615
Lung5_Rep2,cosmx,9,333,1561,0.4294294294294294,high,98514.94217333398,-0.1565885122469485,-0.03745320369522474,0.1383177570093458,0.10086455331412104,1070,347
Lung5_Rep2,cosmx,10,303,1005,0.1848184818481848,high,104253.42898372831,-0.10373800555452621,-0.03532784715298781,0.1879382889200561,0.15261044176706828,713,249
Lung5_Rep2,cosmx,11,299,820,0.13043478260869565,low,97756.73215727562,0.13552486424751437,0.04190915274733578,0.13366336633663367,0.17557251908396945,606,131
Lung5_Rep2,cosmx,12,298,546,0.09731543624161074,low,93868.83300549949,0.08156711382313875,0.02742388253077091,0.1543942992874109,0.18181818181818182,421,44
Lung5_Rep2,cosmx,13,295,795,0.030508474576271188,low,77028.08838521354,-0.041677883443952596,-0.012144510257717817,0.15176715176715178,0.13962264150943396,481,265
Lung5_Rep2,cosmx,14,282,1121,0.549645390070922,high,61166.9671696532,-0.15333935628835796,-0.04235655152726235,0.1592920353982301,0.11693548387096774,565,496
Lung5_Rep2,cosmx,15,263,796,0.2965779467680608,high,78380.11552958589,0.03941149131354415,0.009516454284120651,0.11597374179431072,0.12549019607843137,457,255
Lung5_Rep2,cosmx,16,227,839,0.09691629955947137,low,49539.626184438996,-0.2147937302873486,-0.042631281761716544,0.12055335968379446,0.07792207792207792,506,308
Lung5_Rep2,cosmx,17,138,648,0.0,low,97660.4681357374,-0.3682830761865634,-0.08041207611961654,0.14937759336099585,0.06896551724137931,482,116
Lung5_Rep2,cosmx,18,135,2111,0.3037037037037037,high,72476.94713973312,-0.13239891316935778,-0.045826861344102715,0.19597701149425287,0.15015015015015015,1740,333
Lung5_Rep2,cosmx,19,116,834,0.646551724137931,high,75090.86555277268,0.010698673868638868,0.004261664261664272,0.19703703703703704,0.2012987012987013,675,154
Lung5_Rep2,cosmx,20,108,969,0.037037037037037035,low,65550.62936622815,-0.041214749105350446,-0.011821266968325778,0.1493212669683258,0.1375,884,80
Lung5_Rep2,cosmx,21,102,628,0.0,low,79510.57085794781,0.03068905545506849,0.01323345817727839,0.20898876404494382,0.2222222222222222,445,171
Lung5_Rep2,cosmx,22,92,335,0.0,low,52061.770060577284,-0.20149054279283796,-0.049639344262295076,0.148,0.09836065573770492,250,61
Lung5_Rep2,cosmx,23,89,258,0.3258426966292135,high,92601.41804779772,0.1155046780589723,0.0292361720807726,0.11194029850746269,0.1411764705882353,134,85
Lung5_Rep2,cosmx,24,88,1275,0.06818181818181818,low,76862.46223832859,0.03381908072712796,0.012250996015936266,0.175,0.18725099601593626,1000,251
Lung5_Rep2,cosmx,25,88,661,0.2840909090909091,high,61795.7809495808,0.054426475372993145,0.017503389384649626,0.15204678362573099,0.1695501730103806,342,289
Lung5_Rep3,cosmx,0,4368,9150,0.06456043956043957,low,76839.16976189593,-0.09877441523593342,-0.01780153163141024,0.09901281862383969,0.08121128699242945,6787,1453
Lung5_Rep3,cosmx,1,1287,4600,0.40015540015540013,high,69844.60587084705,-0.10158791906886633,-0.021201557999476303,0.1149515579994763,0.09375,3819,480
Lung5_Rep3,cosmx,2,1114,2998,0.0,low,62861.180397068194,-0.11790424063443394,-0.01803559186949276,0.08550185873605948,0.06746626686656672,2152,667
Lung5_Rep3,cosmx,3,871,1891,0.24110218140068887,high,72589.49661868476,-0.15968991487657427,-0.03353592359453006,0.12177121771217712,0.08823529411764706,1084,612
Lung5_Rep3,cosmx,4,643,1371,0.14152410575427682,low,71773.4700246708,-0.11298329605653527,-0.027272397138395618,0.13432835820895522,0.1070559610705596,737,411
Lung5_Rep3,cosmx,5,587,2089,0.1567291311754685,high,92610.00931712556,-0.23914561017450683,-0.04352011624738897,0.1127508854781582,0.06923076923076923,1694,260
Lung5_Rep3,cosmx,6,581,1285,0.153184165232358,high,62857.95194508015,-0.12159481644514362,-0.02225958690792365,0.10266159695817491,0.08040201005025126,789,398
Lung5_Rep3,cosmx,7,577,1671,0.03986135181975736,low,97801.02562483138,-0.10517176744287214,-0.022804894446685486,0.11981981981981982,0.09701492537313433,1110,402
Lung5_Rep3,cosmx,8,495,1177,0.06666666666666667,low,85911.09635682614,0.0063965881736534926,0.0013093765912562672,0.1016949152542373,0.10300429184549356,767,233
Lung5_Rep3,cosmx,9,464,581,0.15086206896551724,high,57174.89955744065,-0.999999861818201,-0.07236842105263158,0.07236842105263158,0.0,456,45
Lung5_Rep3,cosmx,10,318,1056,0.5849056603773585,high,76779.56224552412,-0.1860703238636746,-0.04737976840421464,0.15100671140939598,0.10362694300518134,596,386
Lung5_Rep3,cosmx,11,277,1270,0.5523465703971119,high,50114.54480294928,0.08810913811750777,0.021998864574731616,0.11383928571428571,0.13583815028901733,896,346
Lung5_Rep3,cosmx,12,259,556,0.10424710424710425,low,99248.84365516106,-0.15183245365011952,-0.03254769921436587,0.12345679012345678,0.09090909090909091,324,198
Lung5_Rep3,cosmx,13,231,722,0.7662337662337663,high,62138.68688393298,-0.10941475418460278,-0.02930537352555701,0.14857142857142858,0.11926605504587157,350,327
Lung5_Rep3,cosmx,14,208,1049,0.5769230769230769,high,61842.050953265774,0.03646916952511508,0.009294406609355807,0.1227810650887574,0.1320754716981132,676,371
Lung5_Rep3,cosmx,15,199,777,0.5226130653266332,high,60505.59363446347,0.22473426675061908,0.050148072437560615,0.08649789029535865,0.13664596273291926,474,161
Lung5_Rep3,cosmx,16,197,514,0.4873096446700508,high,54076.7198108262,-0.4202898175509381,-0.04707792207792208,0.07954545454545454,0.032467532467532464,264,154
Lung5_Rep3,cosmx,17,188,506,0.7606382978723404,high,42684.35426086054,-0.2845665814682728,-0.05498905121417132,0.12411347517730496,0.06912442396313365,282,217
Lung5_Rep3,cosmx,18,154,533,0.551948051948052,high,31102.267832770347,0.004184100140637131,0.0006302521008403339,0.075,0.07563025210084033,400,119
Lung5_Rep3,cosmx,19,135,1870,0.1925925925925926,high,52387.51194923924,0.007798945773017188,0.0019287679142841185,0.12269129287598944,0.12462006079027356,1516,329
Lung5_Rep3,cosmx,20,122,246,0.0,low,35149.109521004735,-0.26315787728531975,-0.03968253968253968,0.09523809523809523,0.05555555555555555,189,54
Lung5_Rep3,cosmx,21,110,1022,0.15454545454545454,high,44886.1428550765,0.10125413523605416,0.022727826659192277,0.10086767895878525,0.12359550561797752,922,89
Lung5_Rep3,cosmx,22,109,465,0.13761467889908258,low,27327.675967617462,-0.5094339154058426,-0.05538461538461538,0.08205128205128205,0.02666666666666667,390,75
Lung5_Rep3,cosmx,23,99,727,0.8181818181818182,high,58387.19543005119,-0.23349215926117403,-0.04438144754331691,0.1172291296625222,0.0728476821192053,563,151
Lung5_Rep3,cosmx,24,96,577,0.5,high,62502.9170152806,0.038738847167029127,0.00900824097755043,0.11176470588235295,0.12077294685990338,340,207
Lung5_Rep3,cosmx,25,91,345,0.7032967032967034,high,65900.24763337465,-0.06103285980239839,-0.009203539823008852,0.08,0.07079646017699115,200,113
Lung5_Rep3,cosmx,26,81,995,0.8271604938271605,high,59365.5049053218,0.1479820567282674,0.03618421052631578,0.10416666666666667,0.14035087719298245,816,171
Lung6,cosmx,0,24673,36358,0.20524459935962389,high,136022.6982265804,-0.19608686981066267,-0.028600550160280507,0.08722853444556307,0.05862798428528256,13906,3309
Lung6,cosmx,1,24131,32863,0.19783680742613236,high,172219.77742033557,-0.2832882711591672,-0.04377936242846244,0.09915966386554621,0.05538030143708377,10710,2853
Lung6,cosmx,2,650,995,0.08923076923076922,low,91434.80678496143,0.05973134873776062,0.01159500693481276,0.0912621359223301,0.10285714285714286,515,175
Lung6,cosmx,3,622,1487,0.00482315112540193,low,113658.35581319376,-0.07860101136302804,-0.010492202592602966,0.07198952879581152,0.06149732620320856,764,374
Lung6,cosmx,4,609,1684,0.10016420361247948,low,96871.99705753289,-0.06008292080216528,-0.008618918363595074,0.07603464870067372,0.06741573033707865,1039,267
Lung6,cosmx,5,595,832,0.09747899159663866,low,88526.23536621108,-0.35011318191026314,-0.07864664353236808,0.15163934426229508,0.072992700729927,488,137
Lung6,cosmx,6,567,1140,0.527336860670194,high,92242.37133326146,0.10197496514921289,0.01884014775878108,0.08295625942684766,0.10179640718562874,663,167
Lung6,cosmx,7,397,1684,0.09319899244332494,low,73908.85111081545,-0.21320829294613344,-0.019425409029286682,0.055267702936096716,0.035842293906810034,1158,279
Lung6,cosmx,8,367,1557,0.04632152588555858,low,64660.00275312658,-0.1258278025486363,-0.013170924935630823,0.058922558922558925,0.0457516339869281,1188,153
Lung6,cosmx,9,289,653,0.05536332179930796,low,54844.36645191184,-0.6228287201052963,-0.06059874456784162,0.07894736842105263,0.01834862385321101,418,109
Lung6,cosmx,10,216,501,0.25925925925925924,high,72055.55341643911,-0.2792511464694664,-0.033074648928307464,0.07575757575757576,0.042682926829268296,198,164
Lung6,cosmx,11,143,770,0.6293706293706294,high,31640.09209653502,-0.30311610682174384,-0.02269353128313892,0.04878048780487805,0.02608695652173913,574,115
Lung6,cosmx,12,134,554,0.08208955223880597,low,31594.692687061222,-0.35354197979225715,-0.041536019819610574,0.07951070336391437,0.0379746835443038,327,158
Lung6,cosmx,13,126,890,0.9365079365079365,high,25246.66732412421,-0.017569020015352602,-0.0027095775270957745,0.07846715328467153,0.07575757575757576,548,330
Lung6,cosmx,14,119,627,0.05042016806722689,low,29084.5416420484,-0.31106063216851304,-0.042000613147637186,0.08851224105461393,0.046511627906976744,531,86
Lung6,cosmx,15,114,657,0.7631578947368421,high,31784.479764602773,0.11557644991439046,0.018396697214408855,0.0703883495145631,0.08878504672897196,412,214
Lung6,cosmx,16,105,196,0.0,low,71253.19440073041,-0.27754055225850205,-0.06779307467667918,0.15602836879432624,0.08823529411764706,141,34
Lung6,cosmx,17,92,350,0.32608695652173914,high,26402.048786643034,-0.4093959414193079,-0.05281385281385281,0.09090909090909091,0.0380952380952381,242,105
Lung6,cosmx,18,89,618,0.38202247191011235,high,14910.350399467909,-0.3206611058329704,-0.02008593466894445,0.0413625304136253,0.02127659574468085,411,188
Lung9_Rep1,cosmx,0,7378,16610,0.2060178910273787,high,237075.08364853216,-0.33975072535360473,-0.07413805402528836,0.14617556468172485,0.07203751065643649,7792,4692
