,CLDN4-high tumor/epi,CLDN4-low tumor/epi,CD8,NK,Treg,Mac,Other
CLDN4-high tumor/epi,220.45496681753724,176.34043622165393,-9.329892589840785,13.98354647723784,-29.696782514963267,-71.28746095001111,-181.1371590104531
CLDN4-low tumor/epi,176.34043622165393,111.94929340298242,-10.121598467979188,2.0147142689146804,-18.359827882365355,-46.50324011964083,-113.63970445629867
CD8,-9.329892589840785,-10.121598467979188,6.5683033824976,-4.2105099743612975,5.500130352617501,9.873795818825206,3.1356123748812323
NK,13.98354647723784,2.0147142689146804,-4.2105099743612975,5.103785735846447,-9.982808109482034,-4.914904155219284,-10.340862709788782
Treg,-29.696782514963267,-18.359827882365355,5.500130352617501,-9.982808109482034,8.289767995947466,15.954800580770254,10.351286160147481
Mac,-71.28746095001111,-46.50324011964083,9.873795818825206,-4.914904155219284,15.954800580770254,45.83191272151486,27.914591763600235
Other,-181.1371590104531,-113.63970445629867,3.1356123748812323,-10.340862709788782,10.351286160147481,27.914591763600235,91.58536694087117
