dataset	histology	platform	n_tumor	n_normal_dropped	CLDN4_probe	CD8A_probe	CD274_probe	CLDN4_CD8A_rho	CLDN4_CD8A_p	CLDN4_CD8A_partial_epi_rho	CLDN4_CD8A_partial_epi_p	CLDN4_CD8A_verdict	CLDN4_CD274_rho	CLDN4_CD274_p	CLDN4_CD274_partial_epi_rho	CLDN4_CD274_partial_epi_p	CLDN4_CD274_verdict	CLDN4_ImmuneScore_rho	CLDN4_ImmuneScore_p	CLDN4_ImmuneScore_partial_epi_rho	CLDN4_ImmuneScore_partial_epi_p	CLDN4_ImmuneScore_verdict	epithelial_genes	Immune141_present
GSE32863 Selamat LUAD	LUAD	GPL6884 Illumina HumanWG-6 v3.0 log2-RSN	58	58	ILMN_2132458	ILMN_2353732	ILMN_1701914	0.08400750561383002	0.530682420475241	0.09620198270703816	0.4765442772638425	NO_EVIDENCE	0.12977944569196226	0.33156342787449156	0.16403228103274042	0.22274600606790534	NO_EVIDENCE	0.0466640007382571	0.7279635104316695	0.04732465804540086	0.7266587213211914	NO_EVIDENCE	EPCAM,KRT8,KRT18,KRT19,CDH1,KRT7	141
