group,gene,signature,statistic,cohorts,k,n_total,rho_fe,p_fe,rho_re,p_re,Q,p_Q,I2,tau2,ci_fe_low,ci_fe_high,ci_re_low,ci_re_high
LUAD_like,TACSTD2,TLS_Cabrita,rho,"TCGA-LUAD,GSE72094",2,970,-0.0363180612989342,0.2605387604883791,-0.04443640361799638,0.6490445555084263,9.075183788863185,0.0025910153415873364,88.98093941384226,0.016991381530746818,-0.09930100458010462,0.02695472696778145,-0.23168786316479964,0.1459903241564808
LUAD_like,TACSTD2,TLS_Cabrita,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,0.06376897142814576,0.047954323187526605,0.05844099449668793,0.4453508234904522,5.598514982477371,0.01797570798967964,82.13812049927756,0.009656867045218887,0.0005738294772233592,0.1264568003900796,-0.09149348746292943,0.20578448560878107
LUAD_like,TACSTD2,TLS_Cabrita,rho_adj_purity,TCGA-LUAD,1,515,0.0921616731258315,0.036898220251710835,0.0921616731258315,0.036898220251710835,0.0,,0.0,0.0,0.005619565620675178,0.1773335036914244,0.005619565620675178,0.1773335036914244
LUAD_like,TACSTD2,TLS_12chemokine,rho,"TCGA-LUAD,GSE72094",2,970,-0.0807740047421944,0.012207614589548754,-0.08634006559434489,0.23649676164134636,5.078967572699827,0.024217786605302456,80.3109591528967,0.00859013457360049,-0.1432688456994032,-0.017637557319259166,-0.2259009368332438,0.056693721832249445
LUAD_like,TACSTD2,TLS_12chemokine,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,-0.018764629631962106,0.5603842523942179,-0.021366640263086756,0.6677905424360795,2.3706114182720692,0.12363861852183627,57.8167896985455,0.0028710209648776597,-0.08175556514066717,0.04437562220695181,-0.11840439463366384,0.07607536547847336
LUAD_like,TACSTD2,TLS_12chemokine,rho_adj_purity,TCGA-LUAD,1,515,0.0239039160746831,0.5885698460570403,0.0239039160746831,0.5885698460570403,0.0,,0.0,0.0,-0.06264235199038933,0.11009336370375791,-0.06264235199038933,0.11009336370375791
LUAD_like,TACSTD2,TLS_imprint,rho,"TCGA-LUAD,GSE72094",2,970,-0.17121658107139573,1.0224285949269109e-07,-0.17784609751243705,0.024595567075365667,5.997972414130603,0.014322329238858,83.32769924643029,0.010662167910182527,-0.23227679234975607,-0.10881214685138658,-0.3243552932675693,-0.023004196009369017
LUAD_like,TACSTD2,TLS_imprint,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,-0.02075848404997338,0.5200629680447725,-0.027986225950742752,0.7568552444228138,7.7822528377884055,0.005276196050469652,87.15025043719623,0.014250696416729151,-0.08382520543786746,0.04247387246143517,-0.20237345931225048,0.1481213196098755
LUAD_like,TACSTD2,TLS_imprint,rho_adj_purity,TCGA-LUAD,1,515,-0.0818875649535545,0.06374530397246948,-0.0818875649535545,0.06374530397246948,0.0,,0.0,0.0,-0.16725080700083142,0.0046942955995553995,-0.16725080700083142,0.0046942955995553995
LUAD_like,TACSTD2,B_cell,rho,"TCGA-LUAD,GSE72094",2,970,-0.1729994667004722,7.430577834774144e-08,-0.1781288295813526,0.008267302046920073,4.363493435546463,0.03671693650554525,77.08258268813542,0.007169353022610666,-0.23400092914857404,-0.11064123755128218,-0.30377613522670316,-0.046391342444687136
LUAD_like,TACSTD2,B_cell,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,-0.03270182453042114,0.3105862935142163,-0.038424487778449104,0.6128558773999566,5.500142847266659,0.019014920310927975,81.81865402828659,0.009448117554338496,-0.09565378163295087,0.030510675247330733,-0.18519254245656075,0.11002034810900292
LUAD_like,TACSTD2,B_cell,rho_adj_purity,TCGA-LUAD,1,515,-0.1042637139671384,0.01820535957894247,-0.1042637139671384,0.01820535957894247,0.0,,0.0,0.0,-0.18919262056147546,-0.01778646276268161,-0.18919262056147546,-0.01778646276268161
LUAD_like,TACSTD2,Plasma_cell,rho,"TCGA-LUAD,GSE72094",2,970,-0.2601677914217928,4.3021404605323315e-16,-0.26028810204552844,1.6109423409685824e-15,1.0412159557927152,0.3075388413201936,3.958444505523929,8.928098148547078e-05,-0.3189590831797346,-0.19938198562760076,-0.32027253422551144,-0.19822480991358346
LUAD_like,TACSTD2,Plasma_cell,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,-0.16470697419969202,3.004826101529142e-07,-0.16780986056244354,0.0013236132767384258,2.6230118042128194,0.10532435848227699,61.875886399218636,0.003449961108133625,-0.22585144567022014,-0.10226983579767303,-0.26625416482828895,-0.06590093652862164
LUAD_like,TACSTD2,Plasma_cell,rho_adj_purity,TCGA-LUAD,1,515,-0.24168488512148667,3.8119461331036414e-08,-0.24168488512148667,3.8119461331036414e-08,0.0,,0.0,0.0,-0.322503881049835,-0.15736766104515498,-0.322503881049835,-0.15736766104515498
LUAD_like,TACSTD2,Tfh,rho,"TCGA-LUAD,GSE72094",2,970,-0.16478245210881737,3.008439875341812e-07,-0.17034981611408712,0.01638627792779078,4.827384456614874,0.028011094543485215,79.2848485761328,0.008149083396376714,-0.22595590685187017,-0.10231445241626261,-0.30271341936863977,-0.0315392982898019
LUAD_like,TACSTD2,Tfh,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,-0.03429059585113788,0.2874423701989519,-0.03848173243667239,0.5380737700916716,3.7303100191569944,0.05343347531274964,73.19257662595057,0.005726895058794822,-0.09720272910912489,0.028894475960585256,-0.15967886696216385,0.08385825142656288
LUAD_like,TACSTD2,Tfh,rho_adj_purity,TCGA-LUAD,1,515,-0.08396952342695252,0.05728240053284971,-0.08396952342695252,0.05728240053284971,0.0,,0.0,0.0,-0.1692950754653025,0.002605412714450793,-0.1692950754653025,0.002605412714450793
LUAD_like,TACSTD2,T_cell_CD8,rho,"TCGA-LUAD,GSE72094",2,970,-0.16187725025312838,4.948683805145549e-07,-0.17016441137230653,0.06540968548393225,8.157712497194385,0.004287841984429895,87.74166164419348,0.015266674307040592,-0.22315374817466266,-0.0993264432131522,-0.34048008228001253,0.010963078570100045
LUAD_like,TACSTD2,T_cell_CD8,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,-0.0628838166250845,0.05114026358570723,-0.06883098518852387,0.3699721634618811,5.623745205823678,0.017718746078379127,82.21825556811415,0.009726083768658434,-0.12558047563249508,0.00031314207158425115,-0.21619191701737095,0.08159603482129694
LUAD_like,TACSTD2,T_cell_CD8,rho_adj_purity,TCGA-LUAD,1,515,-0.0629348856307924,0.15429349996106057,-0.0629348856307924,0.15429349996106057,0.0,,0.0,0.0,-0.14861561431376372,0.02368370578824241,-0.14861561431376372,0.02368370578824241
LUAD_like,TACSTD2,IFNg_Ayers,rho,"TCGA-LUAD,GSE72094",2,970,-0.042598685612980663,0.18619783074616314,-0.04563436860074069,0.3883466300160655,2.6759569804874284,0.10187407141897377,62.63019146825564,0.003514574398031284,-0.10543061902560896,0.020572022657887726,-0.1483239240436441,0.05802878126129651
LUAD_like,TACSTD2,IFNg_Ayers,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,0.01569987051587393,0.6261015109636205,0.013776523948952235,0.7590679736519259,1.9318277279693306,0.16455862091719164,48.23554991359582,0.0019507711393937507,-0.04742606099397852,0.0787008945202521,-0.07413090386834165,0.1014715038935522
LUAD_like,TACSTD2,IFNg_Ayers,rho_adj_purity,TCGA-LUAD,1,515,0.0326615662319374,0.4598385317406545,0.0326615662319374,0.4598385317406545,0.0,,0.0,0.0,-0.05391814994660141,0.1187538538740145,-0.05391814994660141,0.1187538538740145
LUAD_like,CLDN4,TLS_Cabrita,rho,"TCGA-LUAD,GSE72094",2,970,-0.04137440229971386,0.19920745190829836,-0.04475811369065381,0.42156392325515724,2.9642340001020653,0.08512476634636741,66.26447169941483,0.004119565163800356,-0.1042206858512727,0.02180098537627771,-0.15280580779126685,0.0643469653773033
LUAD_like,CLDN4,TLS_Cabrita,rho_adj_epithelial,"TCGA-LUAD,GSE72094",2,970,0.06165129780898009,0.05558367507630343,0.06160363034019706,0.05790220662045238,1.0170721091942618,0.31321452121732735,1.678554454490605,3.5777875827577346e-05,-0.0014741425199107736,0.12428734840587266,-0.00206736828968429,0.12477716182358732
