interaction_name	pathway_name	ligand	receptor	lr_class	split	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
JAM3_F11R	JAM	JAM3	F11R	barrier	median	1	2	0.0045598977245696545	0.0045598977245696545	0.004396625817898805	0.29967260577391186	0.5	0.0	GSE205335
EFNB2_EPHA4	EPHB	EFNB2	EPHA4	other	median	1	2	0.006931717983028267	0.006931717983028267	0.006685101567331721	0.29978691440842986	0.5	0.0	GSE205335
COL4A2_SDC4	COLLAGEN	COL4A2	SDC4	other	median	1	3	-0.0021147115065835854	-0.00037289601716704654	0.002048630746174239	0.30195217839262456	0.5	0.0	GSE123902
ENTPD1_ADORA2A	CD39	ENTPD1	ADORA2A	other	median	1	2	-0.006597472361282606	-0.006597472361282606	0.006440419069971494	0.30565319484841535	0.5	0.0	GSE205335
COL4A5_SDC4	COLLAGEN	COL4A5	SDC4	other	median	1	2	0.0031859222854210755	0.0031859222854210755	0.003139747705921297	0.3102457730113769	0.5	0.0	GSE123902
ICOSL_CD28	ICOS	ICOSLG	CD28	other	median	1	2	0.004022550230946954	0.004022550230946954	0.003975121467225502	0.31157085465143575	0.5	0.0	GSE123902
ICOSL_CTLA4	ICOS	ICOSLG	CTLA4	other	median	2	4	0.012658722855660146	0.010428480312284185	0.012606162688272	0.315296967517949	0.125	76.01990678995926	GSE123902+GSE205335
COL9A2_SDC1	COLLAGEN	COL9A2	SDC1	other	median	1	2	0.000894303318866698	0.000894303318866698	0.000894303318866698	0.31731050786291415	1.0	0.0	GSE123902
HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	other	median	2	16	0.015413316178405143	0.0016125849295055557	0.015783223830640025	0.3287854260606291	0.743560791015625	0.0	GSE123902+GSE205335
COL6A3_CD44	COLLAGEN	COL6A3	CD44	other	median	2	6	-0.1641626999092568	-0.07798647524038294	0.16839492745486795	0.3296261129949465	0.21875	75.31580756820362	GSE123902+GSE205335
IGF2_IGF2R	IGF	IGF2	IGF2R	other	median	1	5	0.008646894750546837	0.002628812642924718	0.009030293494120694	0.33829322962872477	0.4375	0.0	GSE205335
MIF_CD74_CD44	MIF	MIF	CD74_CD44	other	median	2	34	0.04917543054103132	0.007078566058666247	0.0514487113724427	0.33916590034779004	0.004870165605098009	95.55283897661393	GSE123902+GSE205335
NCAM1_NCAM1	NCAM	NCAM1	NCAM1	other	median	1	2	0.05373699180306529	0.05373699180306529	0.0564775438832827	0.3413631172240653	1.0	0.0	GSE205335
THBS4_CD47	THBS	THBS4	CD47	other	median	1	3	0.02259431962951954	0.0	0.023799795456382323	0.3424429771618287	1.0	0.0	GSE205335
MIF_CD74_CXCR4	MIF	MIF	CD74_CXCR4	other	median	2	34	0.03766551206965253	0.004858100570881929	0.03988867073675444	0.3450337804907754	0.005799120059236884	94.4692134935759	GSE123902+GSE205335
HLA-E_CD8B	MHC-I	HLA-E	CD8B	inhibitory	median	2	27	0.03409420326365136	0.05384459244649559	0.038182655527317304	0.37189796114514884	0.007585808634757996	85.19194780896633	GSE123902+GSE205335
COL6A2_CD44	COLLAGEN	COL6A2	CD44	other	median	2	16	0.07341061668125096	0.08463278493285972	0.08517945640634056	0.38877845189260485	0.010593539088689496	71.1125106340418	GSE123902+GSE205335
COL4A1_SDC4	COLLAGEN	COL4A1	SDC4	other	median	1	3	-0.0017588604031261897	-0.00032386351190591807	0.002057494971290808	0.39263128028448635	0.75	0.0	GSE123902
ANXA1_FPR3	ANNEXIN	ANXA1	FPR3	other	median	1	2	0.017054767026844355	0.017054767026844355	0.020159856671463975	0.3975657976489987	1.0	0.0	GSE123902
CD70_CD27	CD70	CD70	CD27	other	median	2	7	-0.015185669371272336	-0.0052431838877890265	0.01808361921995569	0.40105011966281834	0.21875	83.28576458877703	GSE123902+GSE205335
LCK_CD8A_CD8B1	LCK	LCK	CD8 receptor	other	median	2	8	-0.048600082957713404	-0.012514457988209837	0.0611580125424122	0.42680886386922245	0.078125	57.74824090203809	GSE123902+GSE205335
PLAU_PLAUR	PLAU	PLAU	PLAUR	other	median	1	5	0.022448156462974746	0.011766958839875788	0.029666694401348982	0.44924236444993093	0.4375	0.0	GSE123902
COL1A2_CD44	COLLAGEN	COL1A2	CD44	other	median	2	7	-0.07575375869717553	-0.005313669215902227	0.12231339634192863	0.5356914304211264	0.6875	79.39793216670738	GSE123902+GSE205335
CADM1_CADM1	CADM	CADM1	CADM1	barrier	median	1	3	-0.002854789485212143	0.002225157088393572	0.005079946573605714	0.5741348617794214	0.75	0.0	GSE123902
Q9HDB5_CLSTN1	NRXN	NRXN3	CLSTN1	other	median	2	5	0.0017908691575257755	0.001488584659346304	0.0032415606644680423	0.5806255086672464	0.0625	41.57664411981031	GSE123902+GSE205335
PECAM1_CD38	PECAM2	PECAM1	CD38	other	median	2	6	-0.0013735898511174369	-0.0008796333577336362	0.002552579889612211	0.5904954062192033	0.15625	13.978890510823097	GSE123902+GSE205335
PPIA_BSG	CypA	PPIA	BSG	other	median	2	33	0.015229950783841002	0.0013475008290678714	0.029727100784351066	0.6084232447586346	0.4797959038987756	88.26475421166322	GSE123902+GSE205335
COL4A2_CD44	COLLAGEN	COL4A2	CD44	other	median	2	8	-0.053005003513220274	0.01013749123882036	0.1137762251538964	0.6413080935522697	0.7421875	80.27673006243617	GSE123902+GSE205335
NRXN1_CLSTN1	NRXN	NRXN1	CLSTN1	other	median	1	3	0.007549185012559509	6.584840315877776e-05	0.016937516322180806	0.6558082495518186	0.75	0.0	GSE205335
LAMA4_CD44	LAMININ	LAMA4	CD44	other	median	2	5	-0.04228206131174369	-0.005749828662716207	0.09494487158743607	0.6560792996122875	0.8125	72.02652925734031	GSE123902+GSE205335
CXCL10_CXCR3	CXCL	CXCL10	CXCR3	recruit	median	2	6	0.004226183237456472	0.0011651215358022744	0.00990605455464315	0.6696515507428242	0.625	13.669229504308023	GSE123902+GSE205335
LAMB1_CD44	LAMININ	LAMB1	CD44	other	median	2	13	-0.02790307229565338	0.007088969996230448	0.08552240262837073	0.7442229324008209	0.21630859375	95.14896216838541	GSE123902+GSE205335
HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4	other	median	2	14	0.003420120512141956	0.0005956914659747914	0.023377447292950368	0.8836845667636666	0.855224609375	63.74939505313324	GSE123902+GSE205335
FN1_SDC1	FN1	FN1	SDC1	other	median	1	2	0.0006205522685070412	0.0006205522685070412	0.004353025075678971	0.8866404092305648	1.0	0.0	GSE123902
CD86_CTLA4	CD86	CD86	CTLA4	inhibitory	median	1	3	0.00038753007873787155	-0.0029495487971705845	0.0035586779295964425	0.9132840238366633	1.0	0.0	GSE205335
COL1A1_SDC1	COLLAGEN	COL1A1	SDC1	other	median	1	2	0.0002642945570843474	0.0002642945570843474	0.0028120201952380095	0.925119140294289	1.0	0.0	GSE123902
HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	other	median	2	17	-0.0009876029400061707	0.0025607822257412774	0.014697844424832117	0.9464274792809342	0.8175811767578125	0.0	GSE123902+GSE205335
COL4A3_SDC4	COLLAGEN	COL4A3	SDC4	other	median	1	4	0.00024253175429571122	0.00029898440337122983	0.0038987660215769	0.9503977396405928	0.625	0.0	GSE123902
MDK_SDC2	MK	MDK	SDC2	other	median	0	2	0.005033786592145427	0.005033786592145427	0.005625206198841237		1.0		
AGRN_DAG1	AGRN	AGRN	DAG1	other	median	0	2	0.0018767372645126655	0.0018767372645126655	0.0005656047333101269		0.5		
HSPG2_DAG1	HSPG	HSPG2	DAG1	other	median	0	2	0.001397906249966753	0.001397906249966753	0.0013885635119190007		0.5		
LAMA5_DAG1	LAMININ	LAMA5	DAG1	other	median	0	2	0.0002578415378123875	0.0002578415378123875	7.735003321879011e-05		0.5		
LAMB2_DAG1	LAMININ	LAMB2	DAG1	other	median	0	2	0.0004500005383865381	0.0004500005383865381	0.00044118348467773257		0.5		
LAMC1_DAG1	LAMININ	LAMC1	DAG1	other	median	0	2	0.001047772957670284	0.001047772957670284	0.0005726954901518731		0.5		
LAMC2_DAG1	LAMININ	LAMC2	DAG1	other	median	0	2	0.000694835800232498	0.000694835800232498	0.00034554237253125585		0.5		
PTN_SDC4	PTN	PTN	SDC4	other	median	0	2	0.004310139225364399	0.004310139225364399	0.004457338509908935		1.0		
CXCL11_CXCR3	CXCL	CXCL11	CXCR3	recruit	median	0	2	0.008019623993718123	0.008019623993718123	0.005017234484510059		0.5		
GZMA_F2R	PARs	GZMA	F2R	other	median	0	2	-0.0059876027347022295	-0.0059876027347022295	0.006057804497123812		1.0		
SEMA4D_PLXNB2	SEMA4	SEMA4D	PLXNB2	other	median	0	2	0.0007836750908523939	0.0007836750908523939	0.002173262757587673		1.0		
FGF18_FGFR1	FGF	FGF18	FGFR1	other	median	0	1	0.0009361292693145444	0.0009361292693145444					
FGF9_FGFR1	FGF	FGF9	FGFR1	other	median	0	1	0.0002688286577260384	0.0002688286577260384					
ANGPTL4_SDC2	ANGPTL	ANGPTL4	SDC2	other	median	0	1	0.0012971092757940808	0.0012971092757940808					
SEMA3C_PLXND1	SEMA3	SEMA3C	PLXND1	other	median	0	1	0.0003969082400228294	0.0003969082400228294					
GAS6_AXL	GAS	GAS6	AXL	other	median	0	1	0.0032460866873027343	0.0032460866873027343					
TNXB_SDC4	TENASCIN	TNXB	SDC4	other	median	0	1	0.006008182086226334	0.006008182086226334					
LAMA3_DAG1	LAMININ	LAMA3	DAG1	other	median	0	1	0.0005969117367467025	0.0005969117367467025					
LAMB3_DAG1	LAMININ	LAMB3	DAG1	other	median	0	1	3.138943642909553e-05	3.138943642909553e-05					
ANXA1_FPR1	ANNEXIN	ANXA1	FPR1	other	median	0	1	0.002653259915236624	0.002653259915236624					
CXCL12_CXCR4	CXCL	CXCL12	CXCR4	other	median	0	1	-0.02384284959052883	-0.02384284959052883					
FGF7_FGFR1	FGF	FGF7	FGFR1	other	median	0	1	4.466628047287419e-05	4.466628047287419e-05					
CXCL9_CXCR3	CXCL	CXCL9	CXCR3	recruit	median	0	1	0.006423651204639395	0.006423651204639395					
PDCD1LG2_PDCD1	PDL2	PDCD1LG2	PDCD1	inhibitory	median	0	1	0.016248583964899563	0.016248583964899563					
AREG_EGFR	EGF	AREG	EGFR	other	median	0	1	0.002161668456631775	0.002161668456631775					
HBEGF_EGFR	EGF	HBEGF	EGFR	other	median	0	1	0.0002767570740122092	0.0002767570740122092					
CSF1_CSF1R	CSF	CSF1	CSF1R	other	median	0	1	0.0014787773620311103	0.0014787773620311103					
HC_C5AR1	COMPLEMENT	C5	C5AR1	other	median	0	1	0.0010394618678229856	0.0010394618678229856					
GAS6_MERTK	GAS	GAS6	MERTK	other	median	0	1	-0.0003042474524428908	-0.0003042474524428908					
SCGB3A2_MARCO	UGRP1	SCGB3A2	MARCO	other	median	0	1	0.04005935679348488	0.04005935679348488					
COL4A3_SDC1	COLLAGEN	COL4A3	SDC1	other	median	0	1	-0.0036573143334057995	-0.0036573143334057995					
COL4A4_SDC1	COLLAGEN	COL4A4	SDC1	other	median	0	1	0.006612722736089304	0.006612722736089304					
THBS1_SDC1	THBS	THBS1	SDC1	other	median	0	1	0.004888810900514864	0.004888810900514864					
CD99_PILRA	CD99	CD99	PILRA	other	median	0	1	0.0011639930142129246	0.0011639930142129246					
CD99_CD99L2	CD99	CD99	CD99L2	other	median	0	1	0.0002492920366128769	0.0002492920366128769					
CEACAM1_CEACAM5	CEACAM	CEACAM1	CEACAM5	barrier	median	0	1	4.013646940867867e-05	4.013646940867867e-05					
OCLN_OCLN	OCLN	OCLN	OCLN	barrier	median	0	1	0.0013907650933477327	0.0013907650933477327					
SEMA4A_PLXNB2	SEMA4	SEMA4A	PLXNB2	other	median	0	1	0.008784821089629576	0.008784821089629576					
SEMA4C_PLXNB2	SEMA4	SEMA4C	PLXNB2	other	median	0	1	-0.0011924347207478703	-0.0011924347207478703					
GJA1_GJA1	GAP	GJA1	GJA1	other	median	0	1	0.0029575915547270792	0.0029575915547270792					
PROS1_MERTK	PROS	PROS1	MERTK	other	median	0	1	-0.0010610106375681617	-0.0010610106375681617					
CCL28_CCR10	CCL	CCL28	CCR10	other	median	0	1	0.0011296236162593838	0.0011296236162593838					
ANGPTL4_SDC1	ANGPTL	ANGPTL4	SDC1	other	median	0	1	0.04638776571640657	0.04638776571640657					
COL4A1_SDC1	COLLAGEN	COL4A1	SDC1	other	median	0	1	0.0	0.0					
COL6A1_SDC1	COLLAGEN	COL6A1	SDC1	other	median	0	1	0.03067455701763443	0.03067455701763443					
COL6A2_SDC1	COLLAGEN	COL6A2	SDC1	other	median	0	1	0.0	0.0					
TNXB_SDC1	TENASCIN	TNXB	SDC1	other	median	0	1	0.0	0.0					
THBS3_SDC1	THBS	THBS3	SDC1	other	median	0	1	0.0416066630588713	0.0416066630588713					
THBS4_SDC1	THBS	THBS4	SDC1	other	median	0	1	0.0	0.0					
PF4_CXCR3	CXCL	PF4	CXCR3	other	median	0	1	0.00011360113325172412	0.00011360113325172412					
HLA-F_KIR3DL2	MHC-I	HLA-F	KIR3DL2	inhibitory	median	0	1	0.0007123631797645276	0.0007123631797645276					
DLK1_NOTCH1	NOTCH	DLK1	NOTCH1	other	median	0	1	0.0004809537124640887	0.0004809537124640887					
KLK14_F2R	KLK	KLK14	F2R	other	median	0	1	3.0349585706701047e-06	3.0349585706701047e-06					
NRXN2_CLSTN1	NRXN	NRXN2	CLSTN1	other	median	0	1	-0.003158624449354039	-0.003158624449354039					
NRXN1_CLSTN3	NRXN	NRXN1	CLSTN3	other	median	0	1	0.012275658675117707	0.012275658675117707					
NRXN2_CLSTN3	NRXN	NRXN2	CLSTN3	other	median	0	1	-0.001217218186760658	-0.001217218186760658					
RAET1L_KLRK1	MHC-I	RAET1L	KLRK1	other	median	0	1	0.0007580070010290769	0.0007580070010290769					
ULBP3_KLRK1	MHC-I	ULBP3	KLRK1	recruit	median	0	1	0.007794254029073081	0.007794254029073081					
CCL4_CCR5	CCL	CCL4	CCR5	recruit	median	0	1	-0.01105310983497943	-0.01105310983497943					
CCL3_CCR5	CCL	CCL3	CCR5	recruit	median	0	1	-0.00011817764212459283	-0.00011817764212459283					
DLL4_NOTCH2	NOTCH	DLL4	NOTCH2	other	median	0	1	6.19527654321292e-05	6.19527654321292e-05					
PTN_SDC1	PTN	PTN	SDC1	other	median	0	1	0.002809357530072127	0.002809357530072127					
LAMB1_DAG1	LAMININ	LAMB1	DAG1	other	median	0	1	-1.3413581156136332e-06	-1.3413581156136332e-06					
CD46_JAG1	CD46	CD46	JAG1	other	median	0	1	0.0015814125670118861	0.0015814125670118861					
APP_TNFRSF21	APP	APP	TNFRSF21	other	median	0	1	0.004438673556846649	0.004438673556846649					
RAET1G_KLRK1	MHC-I	RAET1G	KLRK1	other	median	0	1	0.01232335861690919	0.01232335861690919					
CD80_CD28	CD80	CD80	CD28	inhibitory	median	0	1	-0.01305010160925988	-0.01305010160925988					
CD80_CTLA4	CD80	CD80	CTLA4	inhibitory	median	0	1	-0.008268160280390641	-0.008268160280390641					
CD86_CD28	CD86	CD86	CD28	inhibitory	median	0	1	-0.0050201228468043455	-0.0050201228468043455					
EFNA1_EPHA1	EPHA	EFNA1	EPHA1	other	median	0	1	0.018887352236653467	0.018887352236653467					
EFNA4_EPHA1	EPHA	EFNA4	EPHA1	other	median	0	1	0.0014462469684347382	0.0014462469684347382					
EFNA5_EPHA1	EPHA	EFNA5	EPHA1	other	median	0	1	0.003134198703291891	0.003134198703291891					
EFNB3_EPHA4	EPHB	EFNB3	EPHA4	other	median	0	1	0.0005925135961111291	0.0005925135961111291					
MIF_CD74_CXCR2	MIF	MIF	CD74_CXCR2	other	median	0	1	-0.03560780093586002	-0.03560780093586002					
NMU_NMUR1	NMU	NMU	NMUR1	other	median	0	1	-0.02243716353910618	-0.02243716353910618					
LAMA4_DAG1	LAMININ	LAMA4	DAG1	other	median	0	1	-5.816961551260362e-05	-5.816961551260362e-05					
HLA-C_KIR2DL3	MHC-I	HLA-C	KIR2DL3	other	median	0	1	0.09148344565655835	0.09148344565655835					
CNTN1_NOTCH2	CNTN	CNTN1	NOTCH2	other	median	0	1	0.027383147593994562	0.027383147593994562					
RETN_CAP1	RESISTIN	RETN	CAP1	other	median	0	1	0.0017494283600561205	0.0017494283600561205					
CD48_CD244A	CD48	CD48	CD244	other	median	0	1	-0.0003165877630455927	-0.0003165877630455927					
EFNA4_EPHA4	EPHA	EFNA4	EPHA4	other	median	0	1	0.0004735248896064405	0.0004735248896064405					
EFNA5_EPHA4	EPHA	EFNA5	EPHA4	other	median	0	1	0.0023219463224434774	0.0023219463224434774					
EFNB1_EPHA4	EPHB	EFNB1	EPHA4	other	median	0	1	0.006169375593909198	0.006169375593909198					
KLK1_F2R	KLK	KLK1	F2R	other	median	0	1	0.003601957528026036	0.003601957528026036					
CCL5_CCR1	CCL	CCL5	CCR1	recruit	median	0	1	-0.002201617741881349	-0.002201617741881349					
IGF2_IGF1R	IGF	IGF2	IGF1R	other	median	0	1	-0.005798344662506082	-0.005798344662506082					
PTN_SDC2	PTN	PTN	SDC2	other	median	0	1	-9.424665485101985e-05	-9.424665485101985e-05					
GRN_SORT1	GRN	GRN	SORT1	other	median	0	1	0.00014795197857004304	0.00014795197857004304					
CDH2_CDH2	CDH	CDH2	CDH2	other	median	0	1	0.0016467937903619223	0.0016467937903619223					
EFNA1_EPHA7	EPHA	EFNA1	EPHA7	other	median	0	1	0.00013847229908615428	0.00013847229908615428					
JAM3_JAM3	JAM	JAM3	JAM3	barrier	median	0	1	0.002149616104900576	0.002149616104900576					
C1QL1_ADGRB3	ADGRB	C1QL1	ADGRB3	other	median	0	1	-0.001728005175709985	-0.001728005175709985					
NRXN1_CLSTN2	NRXN	NRXN1	CLSTN2	other	median	0	1	-0.005362645167059421	-0.005362645167059421					
LRFN4_PTPRF	PTPR	LRFN4	PTPRF	other	median	0	1	-0.0002561047810990479	-0.0002561047810990479					
CCL15_CCR1	CCL	CCL15	CCR1	other	median	0	1	0.0075548643097866856	0.0075548643097866856					
