dataset	pmid	n_patients	n_nodules	framed_as_n3_patients	honest_n	matrix	malignant_label	epithelial_proxy_n	tnk_definition	dual_high_run	tacstd2_used_as_gate	spearman_computed	W1_cldn4_epi_mean	W2_cldn4_epi_mean	W3_cldn4_epi_mean	W1_frac_tnk	W2_frac_tnk	W3_frac_tnk
GSE146100	33820821	1	3	True	1 patient / 3 nodules (not a 3-patient cohort)	TISCH2 h5 + CellMetainfo; GEO NormData sensitivity	none (TISCH Immune/Stromal only)	975	TISCH major-lineage CD4Tconv+CD8T+NK+Treg	False	False	False	1.5417460171239716	1.4367027536952666	1.713561553073807	0.7522123893805309	0.6568265682656826	0.4544202698980997
