patient,sample_id,CLDN4,CLDN7,KRT5,NAPSA,NKX2-1,SFTPB,TACSTD2,sample_type
TCGA-05-4244,TCGA-05-4244-01A,9.26510186676829,7.767120441352109,2.449191574717908,10.868752964277007,7.620509435339823,13.742711858602666,9.565255767190102,01
TCGA-05-4249,TCGA-05-4249-01A,9.333033443021083,7.176308808433935,1.0485849575730497,10.273012625672736,7.868310191340839,12.457409609555407,9.029772001491423,01
TCGA-05-4250,TCGA-05-4250-01A,10.17168021413308,7.744517015131874,3.625866617793312,8.699856626678322,6.178975513571536,10.555005101229456,9.26600900899515,01
TCGA-05-4382,TCGA-05-4382-01A,8.771875347067512,7.487561916497151,0.0430644786649374,8.51802204755309,5.785663012705316,3.0426093201136,9.308320598113411,01
TCGA-05-4384,TCGA-05-4384-01A,7.905433339005325,7.849009067858939,0.4833643607133495,10.019806421549568,8.387939765319993,14.286489704127264,8.694224494886948,01
TCGA-05-4389,TCGA-05-4389-01A,8.137026986821704,7.516506891043268,1.2886538636051694,9.50795237680234,6.649205870960103,11.411095332399409,8.938076383571048,01
TCGA-05-4390,TCGA-05-4390-01A,8.7280817279661,8.403159908219498,0.710966188696129,10.218075676664697,7.342073778818562,13.44748972783857,8.593964725143941,01
TCGA-05-4395,TCGA-05-4395-01A,8.772072042191986,7.020022082498406,2.6225087225829062,2.528821331009134,0.7641762763559282,6.412554604752142,10.21236955863949,01
TCGA-05-4396,TCGA-05-4396-01A,8.279279988433151,7.433834109883167,0.4081683707081062,9.459453955646117,7.096145869345758,14.13374249047903,9.222883755659124,01
TCGA-05-4397,TCGA-05-4397-01A,7.118381530685115,5.683615054819183,0.4029404197990333,0.5263693418303013,3.582929273137852,2.250961573533219,8.811545205651651,01
TCGA-05-4398,TCGA-05-4398-01A,9.58055913691774,6.554751529393145,1.0547095827006354,8.969960894632079,7.187880552141541,8.822349669800913,9.613616919980938,01
TCGA-05-4402,TCGA-05-4402-01A,8.766583236390336,6.664131510449358,5.584331183530059,8.907359695784764,7.152633683850159,9.714939390142703,9.9910747964497,01
TCGA-05-4403,TCGA-05-4403-01A,8.595456292948647,8.04533921216327,3.4401682004473546,8.52563160068795,4.7881479925114565,12.610807431176854,9.69403570449897,01
TCGA-05-4405,TCGA-05-4405-01A,9.227662869345451,7.649817336027273,2.8229952124344866,9.568975295833388,7.843042922217586,10.856720885141586,8.921235770639344,01
TCGA-05-4410,TCGA-05-4410-01A,8.6593112969529,6.416757000709432,3.829839414274271,10.229361522593102,6.812794691804863,12.703323805797822,9.308742655218868,01
TCGA-05-4415,TCGA-05-4415-01A,3.2614555945629284,3.5978648445252506,0.5749249780093444,5.471610190051614,2.6713386683180933,9.408025670565705,4.680155544896063,01
TCGA-05-4417,TCGA-05-4417-01A,7.077740762496451,6.778165200257363,2.548411963031568,9.07594170043066,6.811677812274895,13.817479264596528,7.621867259859773,01
TCGA-05-4418,TCGA-05-4418-01A,7.064921642457255,8.128478490176992,1.6960383400474783,4.440374207178633,1.7048277093284827,8.387147099387294,7.784479117688277,01
TCGA-05-4420,TCGA-05-4420-01A,8.486001536490326,7.852218621553805,0.1677432801089365,8.503745851017257,6.285293087802224,13.300755923685031,10.175929728337811,01
TCGA-05-4422,TCGA-05-4422-01A,8.151619883040189,8.724392770795617,0.0970713705439032,9.76308618773732,7.575220797739791,12.851574744270934,8.136512355149486,01
TCGA-05-4424,TCGA-05-4424-01A,7.706132665262957,6.497141289340588,0.9764369601738788,7.915399595497669,6.237158324018379,11.834797318155116,8.615841106401504,01
TCGA-05-4425,TCGA-05-4425-01A,7.622007146481743,5.902071166775213,0.5520819106531075,10.436152467564217,7.436922206031592,8.392337173825668,9.526209497317373,01
TCGA-05-4426,TCGA-05-4426-01A,7.9075108211371665,7.068568709295345,0.2031384971908485,10.584552457829588,7.343529522349701,14.55315240223458,10.63315490227543,01
TCGA-05-4427,TCGA-05-4427-01A,8.746444452026717,7.561001478266269,0.3958305697326967,9.057155096044438,8.105629368516706,12.719149186166508,9.361018880827569,01
TCGA-05-4430,TCGA-05-4430-01A,9.0631480491761,7.290603181395496,4.576510044868639,9.352955335833888,7.145422719600219,12.703190136599602,8.527414057830327,01
TCGA-05-4432,TCGA-05-4432-01A,7.937107180212816,8.549774273576565,0.5953126888907234,7.812177305514448,7.587151181371533,12.760682133392548,8.011718135563463,01
TCGA-05-4433,TCGA-05-4433-01A,8.441220768705149,7.300642671888455,1.220577606590899,8.056406865438191,4.497382435736466,12.11561999511398,9.361935442037694,01
TCGA-05-4434,TCGA-05-4434-01A,8.786945885601432,7.5359806082141265,8.354288617426576,8.475716410306523,5.463177757870192,9.462273427268688,10.532385928357863,01
TCGA-05-5420,TCGA-05-5420-01A,6.150443915150022,6.715967479690754,0.5982699118832131,6.573416943771324,3.089532048350667,10.026502832443397,7.983499854702663,01
TCGA-05-5423,TCGA-05-5423-01A,9.090993121271207,7.924542937868377,1.787307080009274,11.44011160574614,7.687489764696006,13.440263160329664,8.854522157228557,01
TCGA-05-5425,TCGA-05-5425-01A,8.48900135774915,8.215913947127264,2.725479419376803,9.188534450010252,5.816315542373863,11.541852137941778,8.2498349754152,01
TCGA-05-5428,TCGA-05-5428-01A,9.1116278765949,7.772078972235824,0.0677763720484927,10.071186132416257,6.316799224930215,10.799738402631675,9.637992719516456,01
TCGA-05-5429,TCGA-05-5429-01A,9.203103739783566,8.649107768127788,2.6377493391543125,0.756937877411255,0.7179121696444287,5.276615768673603,10.290254245136756,01
