cd8a_probe	mean_luad	chosen_maxmean	n	rho	p	rho_adj_epithelial	p_adj_epithelial	verdict
ILMN_1768482	7.853071038251366	False	183	-0.11953120989171091	0.10702897437385037	-0.05533975037002207	0.4580879106845136	NO_EVIDENCE
ILMN_1760374	4.598049180327869	False	183	-0.07421760452114869	0.3180391878049588	-0.010645523704831296	0.8865820066206395	NO_EVIDENCE
ILMN_2353732	8.110622950819671	True	183	-0.1424463432943955	0.054405341435990066	-0.08292443531953145	0.2657419719341573	NO_EVIDENCE
