dataset	platform	histology	n_arrays_matrix	n_tumor	n_control_dropped	n_CLDN4_CD8A	n_CLDN4_CD274	n_CLDN4_ImmuneScore	CLDN4_probe	CD8A_probe	CD274_probe	CLDN4_CD8A_rho	CLDN4_CD8A_p	CLDN4_CD8A_rho_adj	CLDN4_CD8A_p_adj	CLDN4_CD8A_verdict	CLDN4_CD274_rho	CLDN4_CD274_p	CLDN4_CD274_rho_adj	CLDN4_CD274_p_adj	CLDN4_CD274_verdict	CLDN4_ImmuneScore_rho	CLDN4_ImmuneScore_p	CLDN4_ImmuneScore_rho_adj	CLDN4_ImmuneScore_p_adj	CLDN4_ImmuneScore_verdict	epithelial_genes	estimate_immune_coverage	ICI	LUAD_LUSC_split
GSE18842	GPL570 U133 Plus 2.0 RMA	NSCLC mixed; LUAD/LUSC not deposited on GEO	91	46	45	46	46	46	201428_at	205758_at	227458_at	0.25994449583718776	0.08104748186771411	0.21652781516103703	0.1531045855921614	NO_EVIDENCE	-0.0004316990440949738	0.9977281505403307	0.054744299966100175	0.7209646327772811	NO_EVIDENCE	0.18963922294172064	0.20684440128882695	0.27885975002097046	0.06359703277959239	NO_EVIDENCE	EPCAM,KRT8,KRT18,KRT19,CDH1,KRT7	137/141	not deposited	not labeled on GEO; not invented
